task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,no_sharing_tpc,589,0.9983,149.276,109.571,281.313,415.221,136.126,134.401,0.002,1.051,12.288,0.0,13.151
gestureclass,no_sharing_tpc,621,1.0525,150.579,109.236,282.085,402.736,136.084,134.227,0.003,1.126,13.632,0.0,14.495
heartrate,no_sharing_tpc,593,1.0051,148.995,109.403,286.987,417.197,135.576,133.834,0.003,1.089,12.553,0.0,13.419
