batch_start_ns,observed_batch_size,send_time_rel_first
1775249530308551999,2,10.000664
1775249530343262327,4,10.033429
1775249530381869446,4,10.068047
1775249530415918709,3,10.126938
1775249530448765192,3,10.146346
1775249530489922112,4,10.162163
1775249530530884966,4,10.210374
1775249530570514290,3,10.231185
1775249530610101420,4,10.262167
1775249530663994672,4,10.283242
1775249530704475876,4,10.316787
1775249530738990557,4,10.354274
1775249530767334318,4,10.400603
1775249530812176993,2,10.435222
1775249530859097478,3,10.469895
1775249530893338707,7,10.515192
1775249530948167636,4,10.580025
1775249530991630847,5,10.62372
1775249531040001982,5,10.663048
1775249531074343669,5,10.700085
1775249531103090554,3,10.754211
1775249531141627868,1,10.799699
1775249531176239427,4,10.810001
1775249531209661808,2,10.827276
1775249531259823701,4,10.842356
1775249531301850333,4,10.894619
1775249531344623197,4,10.934698
1775249531384214937,4,10.966741
1775249531432301820,4,11.014352
1775249531475538031,5,11.031658
1775249531515395144,5,11.057807
1775249531557173745,4,11.134817
1775249531596140044,4,11.189655
1775249531627870165,3,11.19998
1775249531669894536,4,11.202676
1775249531716979596,4,11.248081
1775249532081706545,5,11.316997
1775249532127783192,22,11.373289
1775249532173761520,3,11.575868
1775249532218849695,6,11.608913
1775249532248864614,5,11.752023
1775249532282881574,4,11.764425
1775249532320784775,2,11.807285
1775249532361908182,5,11.820132
1775249532395458284,4,11.886447
1775249532434125818,4,11.913698
1775249532478943910,4,11.939066
1775249532504464198,6,11.982388
1775249532551078399,3,12.020094
1775249532596452547,6,12.039216
1775249532640935892,5,12.074047
1775249532680799255,5,12.13365
1775249532721252927,4,12.183823
1775249532764349727,4,12.241134
1775249532795234338,5,12.288229
1775249532836382427,4,12.366053
1775249532883689265,4,12.398938
1775249532929665493,4,12.421591
1775249532967013528,8,12.452235
1775249533005743408,5,12.529599
1775249533043911011,3,12.597164
1775249533084969243,4,12.617676
1775249533123566371,5,12.663327
1775249533151144239,4,12.702085
1775249533195654766,3,12.730052
1775249533228077404,4,12.749889
1775249533266836616,4,12.790926
1775249533304709345,5,12.807781
1775249533337127953,4,12.855803
1775249533373621597,4,12.926436
1775249533413898295,3,13.021328
1775249533445564920,4,13.040277
1775249533482821718,3,13.078812
1775249533519788172,4,13.113608
1775249533560032146,5,13.154801
1775249533605939928,5,13.186325
1775249533644957862,6,13.214049
1775249533693404584,3,13.238295
1775249533720521254,6,13.272491
1775249533758737881,4,13.331936
1775249533789226329,4,13.369758
1775249533832524196,2,13.417427
1775249533879278968,5,13.447116
1775249533923908975,5,13.506222
1775249533956694354,6,13.569927
1775249533996145273,4,13.609967
1775249534041523641,4,13.661382
1775249534080066165,6,13.730443
1775249534119273724,4,13.815405
1775249534150329599,2,13.852802
1775249534190654650,3,13.870561
1775249534223981934,4,13.938346
1775249534264047953,5,13.976241
1775249534302961268,4,14.023666
1775249534335933062,4,14.029177
1775249534381505966,4,14.057621
1775249534421505360,4,14.094151
1775249534455240207,4,14.11224
1775249534495333549,2,14.161353
1775249534540844959,4,14.177042
1775249534584111933,4,14.254855
1775249534621303895,6,14.297024
1775249534659602119,4,14.341396
1775249534686670645,5,14.384618
1775249534706119222,2,14.464571
1775249534742444032,1,14.513549
1775249534773944194,4,14.531317
1775249534809511433,1,14.573312
1775249534834686452,2,14.582096
1775249534865744958,3,14.609101
1775249534900970158,2,14.652234
1775249534937203861,3,14.674071
1775249534983390687,3,14.69705
1775249535024375362,5,14.741867
1775249535064823103,3,14.773454
1775249535097552417,3,14.839987
1775249535136464832,2,14.857988
1775249535180078194,5,14.861854
1775249535210639679,5,14.90974
1775249535242018091,2,14.928532
1775249535273916286,3,14.944533
1775249535309115834,5,14.977368
1775249535346797567,2,15.086275
1775249535395042682,5,15.101815
1775249535437732459,4,15.127966
1775249535484769274,5,15.151267
1775249535528748237,5,15.190243
1775249535567802533,4,15.274917
1775249535596164176,5,15.293329
1775249535637764273,1,15.370824
1775249535655379498,4,15.410513
1775249535691567087,1,15.48394
1775249535731164188,1,15.497761
1775249535762064001,3,15.508084
1775249535801092665,3,15.534585
1775249535833151573,3,15.584254
1775249535881082673,4,15.59219
1775249535921763123,3,15.639723
1775249535967864272,5,15.6543
1775249536016011249,3,15.688834
1775249536058881800,4,15.704067
1775249536098259783,5,15.761494
1775249536143727209,3,15.803358
1775249536191277557,4,15.817386
1775249536235739940,4,15.837282
1775249536275149225,4,15.868717
1775249536311117157,4,15.893919
1775249536359169166,5,15.941807
1775249536392960678,4,15.984862
1775249536452424080,14,16.012195
1775249536508825559,7,16.182563
1775249536541984348,7,16.211527
1775249536592967610,4,16.310098
1775249536639657077,3,16.349121
1775249536673397544,5,16.381325
1775249536701148996,2,16.433591
1775249536732095633,2,16.460927
1775249536758236352,1,16.521306
1775249536784869623,3,16.521319
1775249536803802757,3,16.552195
1775249536836946525,1,16.624989
1775249536866149787,1,16.64049
1775249536894388940,1,16.660765
1775249536936108476,3,16.675268
1775249536963973338,2,16.718082
1775249537004353884,1,16.722388
1775249537031932092,1,16.798865
1775249537065896778,1,16.803406
1775249537107691600,2,16.850158
1775249537145338680,3,16.867028
1775249537184928360,2,16.919399
1775249537218898627,4,16.926332
1775249537271569878,3,16.969504
1775249537319207063,4,16.9948
1775249537354246387,6,17.011046
1775249537388286549,4,17.071088
1775249537430932053,2,17.105793
1775249537457669441,5,17.149103
1775249537519953666,1,17.232663
1775249537552247934,6,17.252486
1775249537582257623,4,17.300009
1775249537615298712,1,17.355526
1775249537635687417,2,17.397082
1775249537673919765,2,17.426882
1775249537714686753,4,17.434768
1775249537753642601,4,17.444761
1775249537788378070,4,17.48578
1775249537829450673,2,17.531148
1775249537867161358,4,17.551933
1775249537906154919,5,17.61778
1775249537940182921,4,17.650237
1775249537985275176,2,17.686757
1775249538034676116,5,17.694788
1775249538069872644,5,17.768502
1775249538105197832,2,17.805588
1775249538137633951,4,17.822792
1775249538170170319,2,17.896679
1775249538223996486,3,17.909546
1775249538253666917,4,17.928177
1775249538293313141,3,18.013719
1775249538332709806,2,18.043124
1775249538359654042,4,18.069684
1775249538412841055,3,18.097018
1775249538446830873,4,18.106897
1775249538489541831,4,18.195057
1775249538516915773,5,18.215644
1775249538559093177,4,18.270054
1775249538603278917,3,18.29294
1775249538644952000,5,18.319031
1775249538690485411,3,18.36434
1775249538732678716,6,18.382796
1775249538768525808,3,18.468918
1775249538801076107,5,18.497315
1775249538826398949,2,18.581606
1775249538870803307,2,18.590648
1775249538923905093,6,18.611937
1775249538952960744,6,18.644001
1775249538995358036,3,18.743098
1775249539021624216,3,18.758123
1775249539068139718,3,18.771074
1775249539102521498,4,18.786891
1775249539152047180,4,18.818983
1775249539187270159,5,18.847573
1775249539230110268,4,18.888717
1775249539279648871,4,18.932503
1775249539313762298,4,18.96953
1775249539354072298,3,18.997015
1775249539392486052,3,19.002512
1775249539431389865,5,19.017486
1775249539474548921,5,19.122248
1775249539518025472,4,19.178337
1775249539571317294,3,19.220338
1775249539608716524,5,19.224918
1775249539642121193,5,19.319098
1775249539686326655,2,19.410962
1775249539718658876,4,19.460991
1775249539750557721,3,19.506874
1775249539781742887,2,19.543408
1775249539819112884,5,19.559958
1775249539852418646,4,19.582491
1775249539887756005,3,19.607295
1775249539928303504,3,19.630802
1775249539970052683,4,19.675313
1775249539996384618,5,19.711638
1775249540037937900,3,19.741524
1775249540082066556,3,19.762014
1775249540123112607,6,19.792088
1775249540163525165,4,19.876547
1775249540204946087,2,19.88549
1775249540238405961,4,19.888863
1775249540284468686,5,19.905719
1775249540331617841,3,19.942693
1775249540370686958,6,19.951801
1775249540415967449,3,19.989985
1775249540447987384,5,20.008867
1775249540495948056,4,20.039609
1775249540530130850,4,20.07291
1775249540572623910,2,20.103298
1775249540606001057,4,20.113074
1775249540653431685,4,20.157902
1775249540693438040,4,20.196232
1775249540728683031,6,20.213362
1775249540769423947,4,20.27452
1775249540824963975,3,20.31331
1775249540859163120,6,20.339984
1775249540925817616,3,20.408502
1775249540955658051,6,20.425701
1775249540995015652,3,20.48517
1775249541031013406,2,20.518488
1775249541058507417,5,20.53612
1775249541103408907,2,20.572782
1775249541134870615,5,20.582323
1775249541176946531,3,20.6667
1775249541216294222,4,20.682884
1775249541259203626,5,20.709528
1775249541296981947,5,20.723296
1775249541326015556,5,20.744086
1775249541364572381,2,20.764509
1775249541414476303,4,20.814645
1775249541446168281,4,20.882772
1775249541488132077,5,20.943881
1775249541528423546,3,20.996376
1775249541567247883,5,21.009151
1775249541613059888,4,21.08388
1775249541653740358,5,21.090878
1775249541694287648,4,21.136945
1775249541734361678,5,21.157118
1775249541773835699,4,21.198523
1775249541814649511,4,21.216882
1775249541857426424,5,21.328248
1775249541898481246,3,21.367616
1775249541939276786,4,21.388092
1775249541973278875,3,21.420553
1775249542010895982,4,21.441614
1775249542051971445,4,21.513633
1775249542093280468,3,21.55668
1775249542136412351,6,21.571497
1775249542168452168,4,21.605423
1775249542208904469,2,21.663184
1775249542261604543,4,21.678845
1775249542306496911,6,21.693825
1775249542346930551,5,21.756339
1775249542383701649,5,21.793499
1775249542415780909,3,21.81767
1775249542448895004,4,21.829581
1775249542492053109,2,21.915393
1775249542519021457,6,21.918931
1775249542557656179,3,22.039761
1775249542585736688,4,22.065477
1775249542631851728,2,22.078654
1775249542670665704,5,22.130533
1775249542718858825,5,22.189336
1775249542764504956,5,22.292617
1775249542798866114,4,22.337114
1775249542833956973,5,22.388258
1775249542875203941,3,22.43124
1775249542919059183,5,22.444496
1775249542969971219,5,22.508895
1775249543015291543,6,22.535379
1775249543056060381,6,22.621094
1775249543094487595,4,22.692598
1775249543133503108,5,22.729005
1775249543171552041,4,22.755308
1775249543208857153,4,22.773443
1775249543256500219,5,22.836334
1775249543288019002,5,22.856594
1775249543332872088,4,22.921427
1775249543371909612,4,22.945857
1775249543416622326,3,22.965508
1775249543441922136,5,23.004319
1775249543496914469,3,23.045292
1775249543541840470,4,23.075996
1775249543596285747,6,23.102252
1775249543621393172,5,23.184543
1775249543662878729,3,23.25513
1775249543703232152,4,23.256953
1775249543741890986,4,23.31676
1775249543788203811,5,23.358655
1775249543833715801,5,23.373972
1775249543866164421,4,23.432739
1775249543917341369,3,23.503185
1775249543970991831,6,23.543195
1775249544015246957,5,23.585996
1775249544060305559,5,23.610751
1775249544093108099,6,23.686181
1775249544125291907,3,23.794423
1775249544159487042,3,23.844788
1775249544192569295,3,23.872821
1775249544253819655,3,23.905399
1775249544292089836,6,23.930555
1775249544333730926,2,23.998748
1775249544376890211,5,24.069562
1775249544395653372,5,24.121739
1775249544421814222,1,24.176417
1775249544454459319,1,24.209724
1775249544487711386,3,24.226411
1775249544523561058,3,24.247838
1775249544572186724,4,24.288361
1775249544596805808,4,24.306215
1775249544629145760,3,24.341069
1775249544665140863,3,24.356021
1775249544707313807,13,24.377811
1775249544745708269,2,24.50356
1775249544780624153,1,24.528151
1775249544819524696,4,24.555917
1775249544853884865,4,24.579922
1775249544887287994,2,24.624751
1775249544926761745,4,24.634755
1775249544968631874,3,24.690114
1775249545006532735,3,24.70237
1775249545039861808,5,24.720303
1775249545078629591,2,24.807697
1775249545112071043,2,24.860182
1775249545150713125,3,24.892485
1775249545183560809,3,24.921246
1775249545208963677,4,24.952338
1775249545251657834,3,24.983721
1775249545291726754,4,24.995541
1775249545324987072,4,25.0098
1775249545361948375,4,25.034977
1775249545424207218,2,25.058875
1775249545495428002,8,25.078376
1775249545542346647,8,25.156322
1775249545575905759,5,25.262534
1775249545628082330,5,25.284699
1775249545663112643,5,25.304757
1775249545703183729,4,25.370356
1775249545731984545,5,25.442147
1775249545780131927,3,25.491491
1775249545812482966,5,25.511101
1775249545845386270,3,25.566191
1775249545880813903,1,25.631031
1775249545914891345,2,25.65673
1775249545953700756,4,25.668363
1775249545987646997,3,25.721407
1775249546019792089,3,25.760664
1775249546061142930,4,25.769761
1775249546108703594,2,25.785773
1775249546143407017,4,25.80968
1775249546192346154,3,25.837642
1775249546233790083,5,25.851636
1775249546278434556,5,25.926204
1775249546323602753,4,26.015311
1775249546377976448,5,26.050496
1775249546424254366,6,26.083534
1775249546478434886,4,26.129098
1775249546529755970,7,26.148543
1775249546569416962,5,26.211079
1775249546610495681,3,26.24653
1775249546645948676,5,26.263509
1775249546680776709,4,26.305221
1775249546720162508,4,26.358961
1775249546765984188,3,26.410183
1775249546805966137,5,26.443354
1775249546853311263,4,26.497242
1775249546902230399,5,26.523208
1775249546945825455,4,26.53962
1775249546985224155,3,26.600965
1775249547033892941,4,26.613051
1775249547066864671,5,26.67201
1775249547108310300,4,26.702203
1775249547135242792,4,26.755606
1775249547182603839,3,26.786695
1775249547221002667,5,26.816843
1775249547272844734,5,26.843039
1775249547312158907,5,26.899624
1775249547359884955,5,26.999375
1775249547418062524,3,27.03451
1775249547457868288,5,27.099773
1775249547502003089,4,27.138513
1775249547540786319,4,27.162941
1775249547583008562,4,27.176986
1775249547628541999,4,27.224687
1775249547660837863,4,27.247349
1775249547686709918,4,27.309992
1775249547739190937,2,27.335892
1775249547785286180,19,27.348029
1775249547832871385,5,27.515163
1775249547879359831,6,27.559486
1775249547907299836,4,27.607222
1775249547941502167,4,27.664791
1775249547969489827,7,27.702678
1775249547996148886,1,27.765269
1775249548034705337,2,27.781888
1775249548067198537,1,27.824225
1775249548093671431,1,27.846519
1775249548126988470,2,27.877837
1775249548166918174,3,27.907298
1775249548199880843,5,27.938696
1775249548230994840,2,27.971539
1775249548272473862,3,28.028173
1775249548310434014,1,28.06745
