req_id,task,send_time_rel,latency_ms,start_time_ns,end_time_ns
0,diasbp,2e-06,304.4813,1775274872992618043,1775274873289333458
1,ecgclass,1.9e-05,442.4877,1775274873295362825,1775274873421643701
2,eclfore,2.6e-05,442.7466,1775274873295362825,1775274873421643701
3,etth1fore,3.3e-05,443.1748,1775274873295362825,1775274873421643701
4,exchangefore,3.9e-05,443.1822,1775274873295362825,1775274873421643701
5,gestureclass,4.5e-05,443.1856,1775274873295362825,1775274873421643701
6,heartrate,5.1e-05,443.1865,1775274873295362825,1775274873421643701
7,sysbp,5.7e-05,443.6376,1775274873295362825,1775274873421643701
8,trafficfore,6.4e-05,443.6429,1775274873295362825,1775274873421643701
9,weatherfore,7e-05,443.644,1775274873295362825,1775274873421643701
10,eclfore,0.001519,442.2028,1775274873295362825,1775274873421643701
11,eclfore,0.002969,441.0486,1775274873295362825,1775274873421643701
12,exchangefore,0.003161,441.081,1775274873295362825,1775274873421643701
13,exchangefore,0.005428,438.8263,1775274873295362825,1775274873421643701
14,etth1fore,0.011971,432.2925,1775274873295362825,1775274873421643701
15,etth1fore,0.011989,432.2808,1775274873295362825,1775274873421643701
16,gestureclass,0.020513,424.0606,1775274873295362825,1775274873421643701
17,sysbp,0.025891,418.6952,1775274873295362825,1775274873421643701
18,ecgclass,0.029184,415.669,1775274873295362825,1775274873421643701
19,diasbp,0.03049,414.3741,1775274873295362825,1775274873421643701
20,weatherfore,0.031781,413.0924,1775274873295362825,1775274873421643701
21,heartrate,0.043046,401.835,1775274873295362825,1775274873421643701
22,trafficfore,0.043062,402.1311,1775274873295362825,1775274873421643701
23,exchangefore,0.047538,397.6676,1775274873295362825,1775274873421643701
24,weatherfore,0.051003,394.2113,1775274873295362825,1775274873421643701
25,gestureclass,0.061281,384.2382,1775274873295362825,1775274873421643701
26,ecgclass,0.062614,382.9181,1775274873295362825,1775274873421643701
27,weatherfore,0.062624,382.9403,1775274873295362825,1775274873421643701
28,trafficfore,0.070015,375.56,1775274873295362825,1775274873421643701
29,etth1fore,0.073311,372.6597,1775274873295362825,1775274873421643701
30,heartrate,0.075606,370.373,1775274873295362825,1775274873421643701
31,diasbp,0.076874,369.2715,1775274873295362825,1775274873421643701
32,sysbp,0.076885,369.2679,1775274873295362825,1775274873421643701
33,sysbp,0.082269,363.8885,1775274873295362825,1775274873421643701
34,weatherfore,0.092608,353.5542,1775274873295362825,1775274873421643701
35,sysbp,0.09263,353.5359,1775274873295362825,1775274873421643701
36,diasbp,0.095154,351.0163,1775274873295362825,1775274873421643701
37,heartrate,0.095167,351.1703,1775274873295362825,1775274873421643701
38,heartrate,0.09653,349.8132,1775274873295362825,1775274873421643701
39,diasbp,0.101835,344.5127,1775274873295362825,1775274873421643701
40,eclfore,0.106169,340.1825,1775274873295362825,1775274873421643701
41,gestureclass,0.112443,333.9522,1775274873295362825,1775274873421643701
42,heartrate,0.118798,327.6031,1775274873295362825,1775274873421643701
43,exchangefore,0.118813,327.5924,1775274873295362825,1775274873421643701
44,gestureclass,0.11918,327.2295,1775274873295362825,1775274873421643701
45,trafficfore,0.122501,323.9129,1775274873295362825,1775274873421643701
46,eclfore,0.123794,324.399,1775274873295362825,1775274873421643701
47,diasbp,0.125052,323.1535,1775274873295362825,1775274873421643701
48,heartrate,0.126311,321.8999,1775274873295362825,1775274873421643701
49,exchangefore,0.126323,321.8935,1775274873295362825,1775274873421643701
50,eclfore,0.126328,321.8923,1775274873295362825,1775274873421643701
51,trafficfore,0.131893,316.7143,1775274873295362825,1775274873421643701
52,heartrate,0.139187,309.4287,1775274873295362825,1775274873421643701
53,diasbp,0.144518,304.1017,1775274873295362825,1775274873421643701
54,weatherfore,0.14587,302.7544,1775274873295362825,1775274873421643701
55,weatherfore,0.14718,301.4495,1775274873295362825,1775274873421643701
56,sysbp,0.15349,295.1427,1775274873295362825,1775274873421643701
57,diasbp,0.155877,292.7604,1775274873295362825,1775274873421643701
58,eclfore,0.166205,282.4354,1775274873295362825,1775274873421643701
59,ecgclass,0.170629,278.0161,1775274873295362825,1775274873421643701
60,exchangefore,0.174026,274.6234,1775274873295362825,1775274873421643701
61,gestureclass,0.174039,274.6141,1775274873295362825,1775274873421643701
62,ecgclass,0.177595,271.0629,1775274873295362825,1775274873421643701
63,trafficfore,0.179935,268.7266,1775274873295362825,1775274873421643701
64,weatherfore,0.183265,265.3999,1775274873295362825,1775274873421643701
65,exchangefore,0.183279,395.7882,1775274873444570492,1775274873561109093
66,sysbp,0.184769,394.9466,1775274873444570492,1775274873561109093
67,diasbp,0.189081,390.65,1775274873444570492,1775274873561109093
68,trafficfore,0.190381,389.3592,1775274873444570492,1775274873561109093
69,weatherfore,0.190393,389.5645,1775274873444570492,1775274873561109093
70,eclfore,0.190398,389.5721,1775274873444570492,1775274873561109093
71,ecgclass,0.194909,385.0694,1775274873444570492,1775274873561109093
72,heartrate,0.20221,378.1083,1775274873444570492,1775274873561109093
73,weatherfore,0.202522,377.8088,1775274873444570492,1775274873561109093
74,ecgclass,0.206957,373.6651,1775274873444570492,1775274873561109093
75,trafficfore,0.217321,363.3132,1775274873444570492,1775274873561109093
76,etth1fore,0.221813,358.8288,1775274873444570492,1775274873561109093
77,diasbp,0.222088,358.5603,1775274873444570492,1775274873561109093
78,sysbp,0.225384,355.7196,1775274873444570492,1775274873561109093
79,eclfore,0.229678,351.4349,1775274873444570492,1775274873561109093
80,ecgclass,0.232986,348.5706,1775274873444570492,1775274873561109093
81,exchangefore,0.237302,344.269,1775274873444570492,1775274873561109093
82,exchangefore,0.239592,341.9864,1775274873444570492,1775274873561109093
83,heartrate,0.243866,337.7202,1775274873444570492,1775274873561109093
84,eclfore,0.24917,332.4237,1775274873444570492,1775274873561109093
85,weatherfore,0.257493,324.1074,1775274873444570492,1775274873561109093
86,etth1fore,0.258896,323.1475,1775274873444570492,1775274873561109093
88,heartrate,0.265446,316.6084,1775274873444570492,1775274873561109093
89,eclfore,0.275777,306.6463,1775274873444570492,1775274873561109093
90,diasbp,0.277099,305.3358,1775274873444570492,1775274873561109093
91,sysbp,0.280359,302.0842,1775274873444570492,1775274873561109093
92,exchangefore,0.282582,299.8683,1775274873444570492,1775274873561109093
93,ecgclass,0.289873,292.5854,1775274873444570492,1775274873561109093
94,sysbp,0.289888,292.5775,1775274873444570492,1775274873561109093
95,trafficfore,0.292335,290.5695,1775274873444570492,1775274873561109093
96,sysbp,0.305589,277.3292,1775274873444570492,1775274873561109093
97,eclfore,0.306887,276.0403,1775274873444570492,1775274873561109093
98,eclfore,0.310153,272.7818,1775274873444570492,1775274873561109093
87,diasbp,0.262155,320.787,1775274873444570492,1775274873561109093
99,diasbp,0.312503,270.4468,1775274873444570492,1775274873561109093
100,weatherfore,0.316829,266.6185,1775274873444570492,1775274873561109093
101,sysbp,0.319176,264.2822,1775274873444570492,1775274873561109093
102,trafficfore,0.321515,261.9514,1775274873444570492,1775274873561109093
103,exchangefore,0.324882,258.5928,1775274873444570492,1775274873561109093
104,sysbp,0.326216,257.2637,1775274873444570492,1775274873561109093
105,sysbp,0.328532,254.952,1775274873444570492,1775274873561109093
106,exchangefore,0.330876,252.8861,1775274873444570492,1775274873561109093
107,weatherfore,0.332166,251.6036,1775274873444570492,1775274873561109093
108,heartrate,0.333448,250.3262,1775274873444570492,1775274873561109093
109,gestureclass,0.34375,240.0298,1775274873444570492,1775274873561109093
110,weatherfore,0.343763,240.0203,1775274873444570492,1775274873561109093
111,heartrate,0.34819,235.5974,1775274873444570492,1775274873561109093
112,weatherfore,0.350559,233.2325,1775274873444570492,1775274873561109093
113,trafficfore,0.353862,229.9345,1775274873444570492,1775274873561109093
114,sysbp,0.35388,229.9199,1775274873444570492,1775274873561109093
115,weatherfore,0.359376,224.4282,1775274873444570492,1775274873561109093
117,ecgclass,0.359395,224.5986,1775274873444570492,1775274873561109093
116,gestureclass,0.359389,224.6163,1775274873444570492,1775274873561109093
118,exchangefore,0.360973,223.0401,1775274873444570492,1775274873561109093
119,weatherfore,0.362223,221.7968,1775274873444570492,1775274873561109093
120,heartrate,0.372484,211.5397,1775274873444570492,1775274873561109093
121,diasbp,0.375793,208.2357,1775274873444570492,1775274873561109093
122,sysbp,0.375803,208.3008,1775274873444570492,1775274873561109093
123,eclfore,0.386178,197.932,1775274873444570492,1775274873561109093
124,gestureclass,0.386193,197.9227,1775274873444570492,1775274873561109093
125,eclfore,0.387738,196.3844,1775274873444570492,1775274873561109093
126,etth1fore,0.391994,192.136,1775274873444570492,1775274873561109093
127,ecgclass,0.392005,192.1546,1775274873444570492,1775274873561109093
128,sysbp,0.396396,187.7725,1775274873444570492,1775274873561109093
129,diasbp,0.404724,280.1454,1775274873574753462,1775274873669437724
130,exchangefore,0.415027,269.8586,1775274873574753462,1775274873669437724
131,sysbp,0.417318,267.8645,1775274873574753462,1775274873669437724
132,diasbp,0.418584,266.6085,1775274873574753462,1775274873669437724
133,ecgclass,0.418595,266.7327,1775274873574753462,1775274873669437724
134,sysbp,0.419961,265.6169,1775274873574753462,1775274873669437724
135,exchangefore,0.422215,263.6161,1775274873574753462,1775274873669437724
136,ecgclass,0.422227,263.6125,1775274873574753462,1775274873669437724
137,gestureclass,0.424772,261.2615,1775274873574753462,1775274873669437724
138,eclfore,0.426048,259.9976,1775274873574753462,1775274873669437724
139,ecgclass,0.426058,260.1609,1775274873574753462,1775274873669437724
140,ecgclass,0.428425,257.8022,1775274873574753462,1775274873669437724
141,ecgclass,0.428436,257.796,1775274873574753462,1775274873669437724
142,gestureclass,0.430851,255.5082,1775274873574753462,1775274873669437724
143,ecgclass,0.434165,252.2061,1775274873574753462,1775274873669437724
144,diasbp,0.435449,251.0228,1775274873574753462,1775274873669437724
145,gestureclass,0.436783,249.6958,1775274873574753462,1775274873669437724
146,eclfore,0.436796,249.6872,1775274873574753462,1775274873669437724
147,heartrate,0.439272,247.3238,1775274873574753462,1775274873669437724
148,trafficfore,0.444788,243.9604,1775274873574753462,1775274873669437724
149,etth1fore,0.446365,242.9113,1775274873574753462,1775274873669437724
150,etth1fore,0.455888,233.5405,1775274873574753462,1775274873669437724
151,etth1fore,0.45719,232.2526,1775274873574753462,1775274873669437724
152,weatherfore,0.457202,232.42,1775274873574753462,1775274873669437724
153,ecgclass,0.468635,221.1602,1775274873574753462,1775274873669437724
154,ecgclass,0.47508,214.7274,1775274873574753462,1775274873669437724
155,weatherfore,0.476427,213.5081,1775274873574753462,1775274873669437724
156,sysbp,0.478715,211.235,1775274873574753462,1775274873669437724
157,ecgclass,0.478725,211.421,1775274873574753462,1775274873669437724
158,trafficfore,0.481146,209.1682,1775274873574753462,1775274873669437724
159,weatherfore,0.481159,209.1675,1775274873574753462,1775274873669437724
160,gestureclass,0.48769,202.811,1775274873574753462,1775274873669437724
161,heartrate,0.487707,202.8084,1775274873574753462,1775274873669437724
162,weatherfore,0.491144,199.5437,1775274873574753462,1775274873669437724
163,diasbp,0.491158,199.542,1775274873574753462,1775274873669437724
164,sysbp,0.494585,196.2721,1775274873574753462,1775274873669437724
165,sysbp,0.495873,194.9973,1775274873574753462,1775274873669437724
166,diasbp,0.497119,193.9352,1775274873574753462,1775274873669437724
167,diasbp,0.497129,193.9385,1775274873574753462,1775274873669437724
168,trafficfore,0.500482,190.7058,1775274873574753462,1775274873669437724
169,weatherfore,0.500494,190.7067,1775274873574753462,1775274873669437724
170,gestureclass,0.502903,188.472,1775274873574753462,1775274873669437724
171,sysbp,0.513385,178.1819,1775274873574753462,1775274873669437724
172,eclfore,0.514754,176.8248,1775274873574753462,1775274873669437724
173,etth1fore,0.514767,176.9845,1775274873574753462,1775274873669437724
174,heartrate,0.519136,172.6272,1775274873574753462,1775274873669437724
175,gestureclass,0.520429,171.4864,1775274873574753462,1775274873669437724
176,diasbp,0.521737,170.188,1775274873574753462,1775274873669437724
177,gestureclass,0.542023,150.0525,1775274873574753462,1775274873669437724
178,eclfore,0.542341,149.7467,1775274873574753462,1775274873669437724
179,exchangefore,0.54669,145.427,1775274873574753462,1775274873669437724
180,etth1fore,0.547997,144.1276,1775274873574753462,1775274873669437724
181,ecgclass,0.558264,217.3347,1775274873695379843,1775274873758156710
182,ecgclass,0.560579,215.615,1775274873695379843,1775274873758156710
183,ecgclass,0.576877,199.3299,1775274873695379843,1775274873758156710
184,trafficfore,0.578756,197.458,1775274873695379843,1775274873758156710
185,sysbp,0.580248,195.9741,1775274873695379843,1775274873758156710
186,exchangefore,0.58026,196.1374,1775274873695379843,1775274873758156710
187,ecgclass,0.589586,186.8236,1775274873695379843,1775274873758156710
188,ecgclass,0.592877,183.5687,1775274873695379843,1775274873758156710
189,trafficfore,0.59518,181.2756,1775274873695379843,1775274873758156710
190,diasbp,0.595361,181.1011,1775274873695379843,1775274873758156710
191,etth1fore,0.596626,180.1686,1775274873695379843,1775274873758156710
192,eclfore,0.596796,180.5923,1775274873695379843,1775274873758156710
193,weatherfore,0.602058,175.343,1775274873695379843,1775274873758156710
194,sysbp,0.602071,175.3368,1775274873695379843,1775274873758156710
195,heartrate,0.610501,166.9137,1775274873695379843,1775274873758156710
196,trafficfore,0.610516,166.9064,1775274873695379843,1775274873758156710
197,trafficfore,0.614974,162.4546,1775274873695379843,1775274873758156710
198,ecgclass,0.618262,159.1735,1775274873695379843,1775274873758156710
199,gestureclass,0.618279,159.1642,1775274873695379843,1775274873758156710
200,heartrate,0.635849,142.5674,1775274873695379843,1775274873758156710
201,diasbp,0.640196,138.2341,1775274873695379843,1775274873758156710
202,gestureclass,0.640362,138.0761,1775274873695379843,1775274873758156710
203,sysbp,0.645836,133.1732,1775274873695379843,1775274873758156710
204,heartrate,0.656135,122.8855,1775274873695379843,1775274873758156710
205,eclfore,0.657435,121.5899,1775274873695379843,1775274873758156710
206,sysbp,0.657446,121.5835,1775274873695379843,1775274873758156710
207,heartrate,0.662848,116.1866,1775274873695379843,1775274873758156710
208,diasbp,0.664471,114.5678,1775274873695379843,1775274873758156710
209,weatherfore,0.665746,113.2965,1775274873695379843,1775274873758156710
210,etth1fore,0.668017,111.0296,1775274873695379843,1775274873758156710
211,etth1fore,0.66803,111.021,1775274873695379843,1775274873758156710
212,diasbp,0.672451,106.6039,1775274873695379843,1775274873758156710
213,heartrate,0.674778,104.2809,1775274873695379843,1775274873758156710
214,exchangefore,0.682115,96.9489,1775274873695379843,1775274873758156710
215,exchangefore,0.682128,96.9388,1775274873695379843,1775274873758156710
216,trafficfore,0.683503,95.5675,1775274873695379843,1775274873758156710
217,exchangefore,0.685133,93.9429,1775274873695379843,1775274873758156710
218,diasbp,0.686175,169.4484,1775274873782040889,1775274873833604069
219,etth1fore,0.688515,167.3272,1775274873782040889,1775274873833604069
220,eclfore,0.697374,158.6406,1775274873782040889,1775274873833604069
221,etth1fore,0.700689,155.3373,1775274873782040889,1775274873833604069
222,trafficfore,0.702983,153.2447,1775274873782040889,1775274873833604069
223,weatherfore,0.702995,153.2464,1775274873782040889,1775274873833604069
224,gestureclass,0.705389,151.2232,1775274873782040889,1775274873833604069
225,diasbp,0.705502,151.1211,1775274873782040889,1775274873833604069
226,weatherfore,0.705756,150.8751,1775274873782040889,1775274873833604069
227,gestureclass,0.70902,147.7733,1775274873782040889,1775274873833604069
228,sysbp,0.70903,147.8863,1775274873782040889,1775274873833604069
229,eclfore,0.709036,147.8927,1775274873782040889,1775274873833604069
230,etth1fore,0.709429,147.645,1775274873782040889,1775274873833604069
231,sysbp,0.709678,147.5294,1775274873782040889,1775274873833604069
232,gestureclass,0.714986,142.2343,1775274873782040889,1775274873833604069
233,diasbp,0.718345,138.9976,1775274873782040889,1775274873833604069
234,gestureclass,0.721703,135.6523,1775274873782040889,1775274873833604069
235,trafficfore,0.727047,130.4302,1775274873782040889,1775274873833604069
236,gestureclass,0.737352,120.2619,1775274873782040889,1775274873833604069
237,sysbp,0.737618,120.0089,1775274873782040889,1775274873833604069
238,weatherfore,0.74289,114.8753,1775274873782040889,1775274873833604069
239,exchangefore,0.750177,107.6727,1775274873782040889,1775274873833604069
240,sysbp,0.755475,102.3808,1775274873782040889,1775274873833604069
241,trafficfore,0.764098,93.7982,1775274873782040889,1775274873833604069
242,gestureclass,0.764113,93.7886,1775274873782040889,1775274873833604069
243,trafficfore,0.770581,87.4407,1775274873782040889,1775274873833604069
244,trafficfore,0.773926,84.1036,1775274873782040889,1775274873833604069
245,trafficfore,0.77394,133.0831,1775274873853757659,1775274873886724793
246,ecgclass,0.773948,133.0926,1775274873853757659,1775274873886724793
247,exchangefore,0.77745,129.8242,1775274873853757659,1775274873886724793
248,trafficfore,0.778921,128.6988,1775274873853757659,1775274873886724793
249,gestureclass,0.779245,128.3875,1775274873853757659,1775274873886724793
250,sysbp,0.783572,124.3131,1775274873853757659,1775274873886724793
251,trafficfore,0.785874,122.0248,1775274873853757659,1775274873886724793
252,etth1fore,0.787119,120.7881,1775274873853757659,1775274873886724793
253,heartrate,0.792364,115.5515,1775274873853757659,1775274873886724793
254,sysbp,0.793667,114.2554,1775274873853757659,1775274873886724793
255,trafficfore,0.799957,108.2144,1775274873853757659,1775274873886724793
256,gestureclass,0.799973,108.2067,1775274873853757659,1775274873886724793
257,eclfore,0.801484,106.8563,1775274873853757659,1775274873886724793
258,gestureclass,0.803777,104.5704,1775274873853757659,1775274873886724793
259,diasbp,0.806124,102.2284,1775274873853757659,1775274873886724793
260,gestureclass,0.831441,76.9162,1775274873853757659,1775274873886724793
261,weatherfore,0.835895,72.5789,1775274873853757659,1775274873886724793
262,weatherfore,0.835912,72.5703,1775274873853757659,1775274873886724793
263,eclfore,0.835922,72.5653,1775274873853757659,1775274873886724793
264,trafficfore,0.837474,71.1265,1775274873853757659,1775274873886724793
265,eclfore,0.838742,111.6788,1775274873903510785,1775274873927026863
266,sysbp,0.83999,110.4546,1775274873903510785,1775274873927026863
267,ecgclass,0.84,110.9228,1775274873903510785,1775274873927026863
268,heartrate,0.840298,110.6379,1775274873903510785,1775274873927026863
269,weatherfore,0.843587,107.4972,1775274873903510785,1775274873927026863
270,etth1fore,0.843601,107.4951,1775274873903510785,1775274873927026863
271,weatherfore,0.844245,107.0154,1775274873903510785,1775274873927026863
272,heartrate,0.851595,99.8228,1775274873903510785,1775274873927026863
273,gestureclass,0.863194,88.2328,1775274873903510785,1775274873927026863
274,diasbp,0.865509,86.0198,1775274873903510785,1775274873927026863
275,trafficfore,0.866793,84.7428,1775274873903510785,1775274873927026863
276,trafficfore,0.868047,83.5845,1775274873903510785,1775274873927026863
277,ecgclass,0.870347,81.2917,1775274873903510785,1775274873927026863
278,eclfore,0.872661,79.0026,1775274873903510785,1775274873927026863
279,eclfore,0.87993,108.6476,1775274873948323206,1775274873969912878
280,ecgclass,0.883213,105.3855,1775274873948323206,1775274873969912878
281,etth1fore,0.884488,104.609,1775274873948323206,1775274873969912878
282,ecgclass,0.888783,100.3234,1775274873948323206,1775274873969912878
283,gestureclass,0.892148,96.9632,1775274873948323206,1775274873969912878
284,heartrate,0.895446,93.6704,1775274873948323206,1775274873969912878
285,heartrate,0.8957,93.5373,1775274873948323206,1775274873969912878
286,diasbp,0.901962,87.2824,1775274873948323206,1775274873969912878
287,trafficfore,0.906289,83.0507,1775274873948323206,1775274873969912878
288,sysbp,0.90813,81.2161,1775274873948323206,1775274873969912878
289,exchangefore,0.911784,77.5843,1775274873948323206,1775274873969912878
290,diasbp,0.913074,76.2999,1775274873948323206,1775274873969912878
291,ecgclass,0.915348,74.0316,1775274873948323206,1775274873969912878
292,trafficfore,0.921705,102.1659,1775274873984750493,1775274874003914154
293,gestureclass,0.925042,99.2234,1775274873984750493,1775274874003914154
294,trafficfore,0.931418,92.8562,1775274873984750493,1775274874003914154
295,trafficfore,0.93286,91.4202,1775274873984750493,1775274874003914154
296,heartrate,0.939176,85.427,1775274873984750493,1775274874003914154
297,heartrate,0.943474,81.1379,1775274873984750493,1775274874003914154
298,trafficfore,0.945763,78.8536,1775274873984750493,1775274874003914154
299,sysbp,0.945776,78.8462,1775274873984750493,1775274874003914154
300,gestureclass,0.953777,70.8499,1775274873984750493,1775274874003914154
301,eclfore,0.956077,68.5549,1775274873984750493,1775274874003914154
302,trafficfore,0.961364,63.2722,1775274873984750493,1775274874003914154
303,heartrate,0.972703,84.5308,1775274874017465130,1775274874035876519
304,exchangefore,0.977072,80.3392,1775274874017465130,1775274874035876519
305,exchangefore,0.978339,79.4084,1775274874017465130,1775274874035876519
306,weatherfore,0.984597,73.1599,1775274874017465130,1775274874035876519
307,gestureclass,0.987935,69.9337,1775274874017465130,1775274874035876519
308,exchangefore,1.003804,54.1458,1775274874017465130,1775274874035876519
309,sysbp,1.006143,51.8148,1775274874017465130,1775274874035876519
310,weatherfore,1.011481,46.5064,1775274874017465130,1775274874035876519
311,heartrate,1.013873,74.4596,1775274874052248738,1775274874068420542
312,heartrate,1.015181,73.1721,1775274874052248738,1775274874068420542
313,exchangefore,1.017474,71.0385,1775274874052248738,1775274874068420542
314,diasbp,1.019798,68.8739,1775274874052248738,1775274874068420542
315,heartrate,1.019809,68.8722,1775274874052248738,1775274874068420542
316,diasbp,1.022158,66.5944,1775274874052248738,1775274874068420542
317,heartrate,1.023305,65.4542,1775274874052248738,1775274874068420542
318,sysbp,1.023319,65.4593,1775274874052248738,1775274874068420542
319,gestureclass,1.023326,65.4581,1775274874052248738,1775274874068420542
320,exchangefore,1.027759,95.5119,1775274874086991285,1775274874103713415
321,sysbp,1.036049,87.5173,1775274874086991285,1775274874103713415
322,heartrate,1.037413,86.1683,1775274874086991285,1775274874103713415
323,ecgclass,1.038765,84.9841,1775274874086991285,1775274874103713415
324,weatherfore,1.05014,73.6883,1775274874086991285,1775274874103713415
325,etth1fore,1.054522,69.3142,1775274874086991285,1775274874103713415
326,exchangefore,1.057918,65.974,1775274874086991285,1775274874103713415
327,etth1fore,1.059208,64.6973,1775274874086991285,1775274874103713415
328,exchangefore,1.061453,94.7483,1775274874120385223,1775274874136548366
329,weatherfore,1.061465,95.0212,1775274874120385223,1775274874136548366
330,gestureclass,1.062861,93.6372,1775274874120385223,1775274874136548366
331,weatherfore,1.068135,88.4886,1775274874120385223,1775274874136548366
332,etth1fore,1.068151,88.5575,1775274874120385223,1775274874136548366
333,weatherfore,1.070594,86.1361,1775274874120385223,1775274874136548366
334,sysbp,1.077936,78.7985,1775274874120385223,1775274874136548366
335,exchangefore,1.080313,105.3808,1775274874153243884,1775274874169983904
336,heartrate,1.0817,104.0134,1775274874153243884,1775274874169983904
337,ecgclass,1.082961,102.9518,1775274874153243884,1775274874169983904
338,weatherfore,1.096897,89.1883,1775274874153243884,1775274874169983904
339,gestureclass,1.096913,89.3176,1775274874153243884,1775274874169983904
340,heartrate,1.10034,85.8982,1775274874153243884,1775274874169983904
341,etth1fore,1.105592,80.7164,1775274874153243884,1775274874169983904
342,eclfore,1.106865,79.4499,1775274874153243884,1775274874169983904
343,sysbp,1.106876,79.5107,1775274874153243884,1775274874169983904
344,trafficfore,1.11426,108.928,1775274874185064205,1775274874201829536
345,trafficfore,1.114276,108.9239,1775274874185064205,1775274874201829536
346,gestureclass,1.117751,105.7472,1775274874185064205,1775274874201829536
347,eclfore,1.121106,102.4013,1775274874185064205,1775274874201829536
348,gestureclass,1.121119,102.3936,1775274874185064205,1775274874201829536
349,gestureclass,1.129013,94.5044,1775274874185064205,1775274874201829536
350,heartrate,1.131316,92.206,1775274874185064205,1775274874201829536
351,diasbp,1.134602,88.9258,1775274874185064205,1775274874201829536
352,etth1fore,1.134625,120.8673,1775274874217808694,1775274874236492301
353,eclfore,1.139025,116.6096,1775274874217808694,1775274874236492301
354,trafficfore,1.144351,111.948,1775274874217808694,1775274874236492301
355,heartrate,1.146769,109.5395,1775274874217808694,1775274874236492301
356,sysbp,1.146784,109.5293,1775274874217808694,1775274874236492301
357,ecgclass,1.151221,105.0978,1775274874217808694,1775274874236492301
358,exchangefore,1.151236,105.1664,1775274874217808694,1775274874236492301
359,diasbp,1.151243,105.1652,1775274874217808694,1775274874236492301
360,diasbp,1.151685,104.7413,1775274874217808694,1775274874236492301
361,eclfore,1.151696,104.7363,1775274874217808694,1775274874236492301
362,sysbp,1.154347,133.7311,1775274874250931033,1775274874268185618
363,eclfore,1.156739,131.7585,1775274874250931033,1775274874268185618
364,diasbp,1.157982,130.5249,1775274874250931033,1775274874268185618
365,exchangefore,1.159251,129.2617,1775274874250931033,1775274874268185618
366,weatherfore,1.17352,114.9983,1775274874250931033,1775274874268185618
367,exchangefore,1.173811,114.8415,1775274874250931033,1775274874268185618
368,trafficfore,1.175115,113.5466,1775274874250931033,1775274874268185618
369,trafficfore,1.175127,113.5547,1775274874250931033,1775274874268185618
370,gestureclass,1.176488,112.1991,1775274874250931033,1775274874268185618
371,etth1fore,1.178784,142.5161,1775274874284147756,1775274874301001839
372,weatherfore,1.180049,141.6192,1775274874284147756,1775274874301001839
373,trafficfore,1.183292,138.3879,1775274874284147756,1775274874301001839
374,eclfore,1.186192,135.6368,1775274874284147756,1775274874301001839
375,trafficfore,1.188575,133.3048,1775274874284147756,1775274874301001839
376,ecgclass,1.188586,133.3005,1775274874284147756,1775274874301001839
377,exchangefore,1.190952,130.9407,1775274874284147756,1775274874301001839
378,sysbp,1.193201,128.706,1775274874284147756,1775274874301001839
379,trafficfore,1.195451,155.9076,1775274874313476904,1775274874332176531
380,eclfore,1.196758,155.2176,1775274874313476904,1775274874332176531
381,diasbp,1.198002,153.9834,1775274874313476904,1775274874332176531
382,eclfore,1.198181,153.8098,1775274874313476904,1775274874332176531
383,weatherfore,1.198194,153.9078,1775274874313476904,1775274874332176531
384,eclfore,1.201562,150.5978,1775274874313476904,1775274874332176531
385,eclfore,1.20282,149.3466,1775274874313476904,1775274874332176531
386,exchangefore,1.204109,148.0739,1775274874313476904,1775274874332176531
387,diasbp,1.207366,173.4035,1775274874343612366,1775274874359527892
388,eclfore,1.209667,171.7596,1775274874343612366,1775274874359527892
389,weatherfore,1.210909,170.526,1775274874343612366,1775274874359527892
390,diasbp,1.214168,167.2728,1775274874343612366,1775274874359527892
391,diasbp,1.214699,166.7459,1775274874343612366,1775274874359527892
392,diasbp,1.214712,166.8625,1775274874343612366,1775274874359527892
393,weatherfore,1.21805,163.5506,1775274874343612366,1775274874359527892
394,weatherfore,1.218063,163.5432,1775274874343612366,1775274874359527892
395,sysbp,1.222448,159.164,1775274874343612366,1775274874359527892
396,ecgclass,1.222462,189.1038,1775274874375640294,1775274874392150337
397,eclfore,1.22466,186.9214,1775274874375640294,1775274874392150337
398,gestureclass,1.228919,182.776,1775274874375640294,1775274874392150337
399,heartrate,1.236212,175.8051,1775274874375640294,1775274874392150337
400,etth1fore,1.240524,171.627,1775274874375640294,1775274874392150337
401,etth1fore,1.245841,166.3194,1775274874375640294,1775274874392150337
402,etth1fore,1.247171,164.9945,1775274874375640294,1775274874392150337
403,gestureclass,1.249436,193.0568,1775274874405328553,1775274874421706872
404,gestureclass,1.25073,191.7801,1775274874405328553,1775274874421706872
405,exchangefore,1.254028,189.0945,1775274874405328553,1775274874421706872
406,etth1fore,1.261571,181.56,1775274874405328553,1775274874421706872
407,exchangefore,1.262862,180.2735,1775274874405328553,1775274874421706872
408,gestureclass,1.26304,180.0995,1775274874405328553,1775274874421706872
409,sysbp,1.269346,173.7981,1775274874405328553,1775274874421706872
410,sysbp,1.272722,170.4261,1775274874405328553,1775274874421706872
411,weatherfore,1.284047,159.1048,1775274874405328553,1775274874421706872
412,exchangefore,1.287613,192.425,1775274874444136028,1775274874461493076
413,gestureclass,1.296832,183.223,1775274874444136028,1775274874461493076
414,trafficfore,1.30227,178.1957,1775274874444136028,1775274874461493076
415,weatherfore,1.312754,167.7215,1775274874444136028,1775274874461493076
