task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,no_sharing,190,1.0556,68.073,62.733,87.227,101.564,62.724,61.226,0.002,0.763,3.944,5.349
nyudepth,no_sharing,190,1.0556,72.693,74.351,77.588,89.817,53.414,51.197,0.002,1.574,5.096,19.279
