task,condition,elapsed_sec,latency_ms
ecgclass,no_sharing,0.0001,312.1421
ecgclass,no_sharing,0.0604,283.1697
ecgclass,no_sharing,0.1195,224.1211
ecgclass,no_sharing,0.1791,164.7251
ecgclass,no_sharing,0.1857,158.1168
ecgclass,no_sharing,0.1882,155.6129
ecgclass,no_sharing,0.2242,119.7178
ecgclass,no_sharing,0.2598,84.0511
ecgclass,no_sharing,0.3388,31.6417
ecgclass,no_sharing,0.3393,31.2088
ecgclass,no_sharing,0.3655,29.2056
ecgclass,no_sharing,0.367,27.894
ecgclass,no_sharing,0.3942,14.2162
ecgclass,no_sharing,0.4378,16.674
ecgclass,no_sharing,0.4483,23.001
ecgclass,no_sharing,0.4784,17.2317
ecgclass,no_sharing,0.4818,33.782
ecgclass,no_sharing,0.4843,31.3416
ecgclass,no_sharing,0.4921,23.5713
ecgclass,no_sharing,0.5148,21.5051
ecgclass,no_sharing,0.5258,30.8266
ecgclass,no_sharing,0.5561,19.1646
ecgclass,no_sharing,0.5617,25.6908
ecgclass,no_sharing,0.6078,17.5505
ecgclass,no_sharing,0.6389,13.7427
ecgclass,no_sharing,0.6547,13.7618
ecgclass,no_sharing,0.6662,22.5918
ecgclass,no_sharing,0.6769,26.3209
ecgclass,no_sharing,0.6784,24.8885
ecgclass,no_sharing,0.683,20.2372
ecgclass,no_sharing,0.7004,20.8368
ecgclass,no_sharing,0.71,32.9218
ecgclass,no_sharing,0.7414,18.2285
ecgclass,no_sharing,0.7593,21.5833
ecgclass,no_sharing,0.7652,28.3287
ecgclass,no_sharing,0.7766,16.9575
ecgclass,no_sharing,0.7931,28.8334
ecgclass,no_sharing,0.8012,36.9694
ecgclass,no_sharing,0.8095,28.7142
ecgclass,no_sharing,0.8322,24.4946
ecgclass,no_sharing,0.8393,31.9624
ecgclass,no_sharing,0.8724,13.2921
ecgclass,no_sharing,0.9074,13.9647
ecgclass,no_sharing,0.9343,17.7202
ecgclass,no_sharing,0.9357,38.1434
ecgclass,no_sharing,0.9647,28.0201
ecgclass,no_sharing,0.9978,17.4029
ecgclass,no_sharing,1.0263,14.817
ecgclass,no_sharing,1.0336,28.563
ecgclass,no_sharing,1.0409,21.2777
ecgclass,no_sharing,1.0456,30.1421
ecgclass,no_sharing,1.0546,21.2419
ecgclass,no_sharing,1.0546,21.4911
ecgclass,no_sharing,1.0591,17.0248
ecgclass,no_sharing,1.0921,16.4843
ecgclass,no_sharing,1.1914,17.4878
ecgclass,no_sharing,1.2061,24.1284
ecgclass,no_sharing,1.213,39.5281
ecgclass,no_sharing,1.2224,30.1487
ecgclass,no_sharing,1.2323,20.3466
ecgclass,no_sharing,1.2356,40.6451
ecgclass,no_sharing,1.2621,26.8464
ecgclass,no_sharing,1.2964,17.2806
ecgclass,no_sharing,1.3342,14.6229
ecgclass,no_sharing,1.4672,13.6707
ecgclass,no_sharing,1.5203,19.3558
ecgclass,no_sharing,1.5612,14.2834
ecgclass,no_sharing,1.5866,12.9428
ecgclass,no_sharing,1.6017,15.0921
ecgclass,no_sharing,1.603,33.3109
ecgclass,no_sharing,1.6268,26.4044
ecgclass,no_sharing,1.6425,32.0473
ecgclass,no_sharing,1.6796,12.5308
ecgclass,no_sharing,1.7313,18.002
