task,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,client_pre_rpc_ms,non_server_exec_overhead_ms,server_start_ns,phase
nyudepth,fifo,0.0001,363.5268,353.2779,295.1811,0.0031,57.3161,4.6244,0.0,10.2489,1778625473992031396,1
nyudepth,fifo,0.481,49.7334,43.4705,40.6082,0.003,2.2572,3.3596,0.0,6.2629,1778625474471613668,1
nyudepth,fifo,0.9498,33.483,26.8591,25.2414,0.0032,1.0377,3.8869,0.0,6.6239,1778625474940977347,1
nyudepth,fifo,1.4259,60.3349,53.27,50.4036,0.0031,2.2559,3.1459,0.0,7.0649,1778625475416330802,1
nyudepth,fifo,1.482,57.1859,47.7634,44.9694,0.0034,2.1878,4.8704,0.0,9.4225,1778625475474174510,1
nyudepth,fifo,1.4994,95.4781,51.4383,48.6312,0.0026,2.265,40.1075,0.0,44.0397,1778625475526803809,1
nyudepth,fifo,1.7893,22.8543,18.2669,17.0149,0.0039,0.6921,2.0838,0.0,4.5874,1778625475778660384,1
nyudepth,fifo,2.0718,59.9806,53.7687,50.8976,0.0031,2.1959,2.3036,0.0,6.2119,1778625476061392076,1
nyudepth,fifo,2.6962,58.4772,52.1619,49.3609,0.0033,2.216,2.2109,0.0,6.3152,1778625476685675012,1
nyudepth,fifo,2.7125,94.3868,48.3235,45.594,0.0038,2.1622,42.0294,0.0,46.0633,1778625476741762581,1
nyudepth,fifo,2.9214,44.508,38.1669,35.3988,0.0029,2.1945,2.2492,0.0,6.3411,1778625476910946689,1
nyudepth,fifo,2.9365,86.0801,52.8015,49.9974,0.003,2.221,29.2938,0.0,33.2786,1778625476953018644,1
nyudepth,fifo,3.1542,59.4695,53.4205,50.6199,0.0029,2.232,2.0986,0.0,6.049,1778625477143556854,1
nyudepth,fifo,3.4997,63.0777,56.5514,53.7098,0.0034,2.2307,2.2929,0.0,6.5262,1778625477489239611,1
nyudepth,fifo,3.5769,58.8636,53.6555,50.7989,0.0029,2.2103,2.1813,0.0,5.2081,1778625477566389183,1
nyudepth,fifo,3.8235,58.7032,53.2547,50.4327,0.0036,2.2439,2.5322,0.0,5.4485,1778625477813266242,1
nyudepth,fifo,3.8541,161.864,130.6397,98.8696,0.0031,15.5831,28.7106,0.0,31.2243,1778625477870027225,1
nyudepth,fifo,3.8731,144.7799,130.6397,98.8696,0.0031,15.5831,9.635,0.0,14.1402,1778625477870027225,1
nyudepth,fifo,3.9358,104.2967,18.6286,17.202,0.0035,0.7686,82.545,0.0,85.6681,1778625478005566352,1
nyudepth,fifo,4.1163,58.3825,52.4075,49.6004,0.0034,2.2469,2.2683,0.0,5.975,1778625478105795305,1
nyudepth,fifo,4.1998,58.0649,53.3619,50.5669,0.0037,2.2044,1.9672,0.0,4.703,1778625478189026339,1
nyudepth,fifo,4.458,58.7614,47.9687,46.134,0.0048,0.9848,8.2188,0.0,10.7927,1778625478453496809,1
nyudepth,fifo,4.493,48.5106,21.9722,20.7627,0.003,0.7012,23.8242,0.0,26.5384,1778625478504088321,1
nyudepth,fifo,4.8597,59.2649,54.0116,51.1815,0.0031,2.2233,2.1355,0.0,5.2533,1778625478849142892,1
nyudepth,fifo,5.1055,43.1101,37.7352,34.9969,0.003,2.1635,2.0814,0.0,5.375,1778625479094818417,1
nyudepth,fifo,5.2366,59.1662,53.2195,50.376,0.0038,2.2206,2.7053,0.0,5.9467,1778625479226555316,1
nyudepth,fifo,5.3199,57.0755,52.371,49.5364,0.004,2.2395,1.9875,0.0,4.7045,1778625479309117487,1
nyudepth,fifo,5.4104,57.8516,52.6233,49.2609,0.0042,2.4214,2.1033,0.0,5.2282,1778625479399724222,1
nyudepth,fifo,5.4277,121.285,77.6297,74.6885,0.0028,1.163,40.0741,0.0,43.6552,1778625479455054309,1
nyudepth,fifo,5.4619,88.1715,77.6297,74.6885,0.0028,1.163,5.8582,0.0,10.5417,1778625479455054309,1
nyudepth,fifo,5.5993,57.3442,51.7124,50.384,0.0037,0.7142,2.8992,0.0,5.6318,1778625479589469704,1
nyudepth,fifo,5.6766,24.0703,19.6002,18.0448,0.003,0.6773,1.9088,0.0,4.4701,1778625479665781732,1
nyudepth,fifo,5.9294,61.6791,56.6269,53.8043,0.0033,2.2222,2.3386,0.0,5.0522,1778625479918994141,1
nyudepth,fifo,6.0713,56.3056,51.6229,48.7966,0.0026,2.2335,2.09,0.0,4.6828,1778625480060674498,1
nyudepth,fifo,6.1192,58.9278,47.9163,45.1377,0.0033,2.2047,8.3826,0.0,11.0114,1778625480114833710,1
nyudepth,fifo,6.2113,31.0531,26.7042,25.4213,0.0032,0.6974,1.8883,0.0,4.3489,1778625480200449298,1
nyudepth,fifo,6.3406,58.249,53.417,50.5652,0.0033,2.2704,2.0537,0.0,4.832,1778625480329920838,1
nyudepth,fifo,6.4091,52.454,47.4851,44.6876,0.0031,2.1989,2.3491,0.0,4.9689,1778625480398684305,1
nyudepth,fifo,6.4727,52.9594,47.5627,44.734,0.0031,2.2772,2.0211,0.0,5.3968,1778625480461991458,1
nyudepth,fifo,6.6481,57.961,53.0765,50.2743,0.0032,2.2266,1.9658,0.0,4.8845,1778625480637321830,1
nyudepth,fifo,6.7082,52.0074,47.4593,44.6485,0.0036,2.2132,1.8752,0.0,4.5482,1778625480697342427,1
nyudepth,fifo,6.9744,62.9218,57.7858,54.8972,0.0038,2.3093,1.8263,0.0,5.136,1778625480963487752,1
nyudepth,fifo,7.2531,58.3384,52.2165,49.4334,0.0032,2.1943,2.1126,0.0,6.1219,1778625481242434600,1
nyudepth,fifo,7.47,52.6154,47.7281,44.8997,0.0033,1.8768,2.1183,0.0,4.8873,1778625481459341085,1
nyudepth,fifo,7.4845,91.6879,51.0023,48.175,0.0038,2.2217,37.921,0.0,40.6857,1778625481509703729,1
nyudepth,fifo,7.7107,56.8559,52.1684,49.3125,0.0044,2.2006,2.0113,0.0,4.6876,1778625481700016256,1
nyudepth,fifo,7.9813,22.269,17.5281,16.079,0.0034,0.7667,1.8871,0.0,4.7409,1778625481970455223,1
nyudepth,fifo,8.2064,57.9872,53.3581,50.5298,0.003,2.2412,1.972,0.0,4.6291,1778625482195668749,1
nyudepth,fifo,8.2625,52.7389,47.5153,44.7325,0.0035,2.2405,2.5575,0.0,5.2236,1778625482252334120,1
nyudepth,fifo,8.3266,57.5035,52.4383,49.6493,0.0037,2.205,2.3375,0.0,5.0651,1778625482316157313,1
nyudepth,fifo,8.3606,77.7416,51.2229,48.6994,0.0036,1.9783,23.3343,0.0,26.5187,1778625482371144747,1
nyudepth,fifo,8.4303,64.4243,52.78,49.9901,0.0029,2.1737,7.8537,0.0,11.6443,1778625482425456976,1
nyudepth,fifo,8.4348,134.7833,72.1018,70.6627,0.0033,0.4072,59.922,0.0,62.6815,1778625482482007297,1
nyudepth,fifo,8.4681,103.6553,72.1018,70.6627,0.0033,0.4072,26.6161,0.0,31.5536,1778625482482007297,1
nyudepth,fifo,8.7312,62.258,56.1473,53.3834,0.003,2.1497,2.1162,0.0,6.1107,1778625482720597926,1
nyudepth,fifo,9.5308,42.572,38.0041,36.741,0.003,0.6834,2.1012,0.0,4.5679,1778625483520160493,1
nyudepth,fifo,9.643,44.642,38.3386,35.6054,0.0031,2.1174,2.2647,0.0,6.3033,1778625483632569250,1
nyudepth,fifo,9.6998,60.421,54.5016,51.6725,0.0038,2.1757,1.8785,0.0,5.9194,1778625483688909619,1
nyudepth,fifo,9.7793,59.612,53.6133,50.8169,0.0029,2.1893,1.9426,0.0,5.9987,1778625483768454770,1
nyudepth,fifo,9.853,57.5774,52.9827,50.1726,0.0035,2.2485,1.9207,0.0,4.5946,1778625483842227167,1
nyudepth,fifo,9.8792,81.5351,47.5926,44.7885,0.0031,2.2546,31.2846,0.0,33.9425,1778625483897696961,1
nyudepth,fifo,10.0948,59.0806,52.4411,49.5706,0.003,2.2385,2.6908,0.0,6.6395,1778625484084708164,1
nyudepth,fifo,10.3703,62.9523,56.8702,54.0535,0.0037,2.2367,2.0905,0.0,6.0821,1778625484359687090,1
nyudepth,fifo,10.6714,53.3824,47.6589,46.3903,0.0029,0.7157,2.8968,0.0,5.7235,1778625484661596989,1
nyudepth,fifo,11.7333,22.0146,17.3639,15.9348,0.0044,0.7695,1.8754,0.0,4.6507,1778625485722477442,1
nyudepth,fifo,12.1549,32.6893,27.8157,26.4686,0.0033,0.7663,2.3556,0.0,4.8737,1778625486144536249,1
nyudepth,fifo,12.4829,57.92,53.1527,50.3699,0.0034,2.1824,2.0218,0.0,4.7673,1778625486472151686,1
nyudepth,fifo,12.6917,23.9258,19.3118,18.0776,0.0033,0.6768,1.9953,0.0,4.614,1778625486680964378,1
nyudepth,fifo,12.8106,63.3261,58.0188,55.2007,0.0036,2.197,2.0294,0.0,5.3073,1778625486799915545,1
nyudepth,fifo,12.8195,104.7125,47.5902,44.782,0.0032,2.2392,54.2777,0.0,57.1223,1778625486861078746,1
nyudepth,fifo,13.0108,56.6483,51.6881,48.8646,0.0029,2.2166,1.9453,0.0,4.9602,1778625486999976936,1
nyudepth,fifo,13.1348,58.3344,52.735,49.9152,0.0032,2.2412,2.8052,0.0,5.5994,1778625487124866635,1
nyudepth,fifo,13.4366,58.0986,53.3723,50.5363,0.0034,2.2316,1.9803,0.0,4.7262,1778625487425808367,1
nyudepth,fifo,13.8431,44.3432,39.2161,36.4239,0.0034,2.2293,1.9982,0.0,5.1271,1778625487832375097,1
nyudepth,fifo,13.9086,59.2976,54.1167,51.2845,0.0031,2.2438,2.4345,0.0,5.1808,1778625487898317971,1
nyudepth,fifo,13.9188,99.1697,47.6323,44.8362,0.0036,2.2704,48.8441,0.0,51.5375,1778625487954926548,1
nyudepth,fifo,14.1037,56.8211,52.1659,49.3811,0.0035,2.0669,1.9665,0.0,4.6552,1778625488092959446,1
nyudepth,fifo,14.6141,57.5809,52.8823,50.067,0.0035,2.2074,2.0123,0.0,4.6986,1778625488603380629,1
nyudepth,fifo,14.7789,56.8547,52.1606,49.3185,0.0039,2.2798,1.9522,0.0,4.6941,1778625488768144664,1
nyudepth,fifo,15.2045,57.8525,53.2833,50.4447,0.0036,2.2067,1.9014,0.0,4.5692,1778625489193628824,1
nyudepth,fifo,15.3555,27.0627,22.4687,21.2192,0.0029,0.6672,2.0678,0.0,4.5939,1778625489344842941,1
nyudepth,fifo,15.6183,59.4418,54.3726,51.5033,0.0034,2.2196,2.023,0.0,5.0692,1778625489607622212,1
nyudepth,fifo,15.6754,58.5008,52.7656,49.932,0.0028,2.2416,3.0046,0.0,5.7352,1778625489665633203,1
nyudepth,fifo,15.7029,81.8989,48.288,45.5057,0.0029,2.2168,30.7951,0.0,33.6109,1778625489721003929,1
nyudepth,fifo,15.7309,261.4799,204.0831,187.1772,0.003,5.4476,54.9524,0.0,57.3968,1778625489773074680,1
nyudepth,fifo,15.755,239.3866,204.0831,187.1772,0.003,5.4476,30.8368,0.0,35.3035,1778625489773074680,1
nyudepth,fifo,15.766,230.3679,204.0831,187.1772,0.003,5.4476,19.8371,0.0,26.2848,1778625489773074680,1
nyudepth,fifo,16.1094,62.3703,57.0078,54.1808,0.0028,2.2597,2.7211,0.0,5.3625,1778625490099375726,1
nyudepth,fifo,16.1989,57.5552,52.9747,50.1027,0.0037,2.2842,1.9183,0.0,4.5805,1778625490188078005,1
nyudepth,fifo,16.2758,58.0106,52.6866,49.8583,0.0028,2.2824,2.6436,0.0,5.324,1778625490265677089,1
nyudepth,fifo,16.4632,57.7714,53.1737,50.3651,0.0026,2.2249,1.8594,0.0,4.5978,1778625490452369102,1
nyudepth,fifo,16.5001,70.7884,47.4274,44.6388,0.0032,2.213,20.7093,0.0,23.361,1778625490508105054,1
nyudepth,fifo,16.8847,57.1461,52.3501,49.5538,0.0028,2.1902,1.93,0.0,4.7959,1778625490873852130,1
nyudepth,fifo,17.1419,23.5903,17.5703,16.3552,0.0035,0.6609,2.0046,0.0,6.0201,1778625491131151512,1
nyudepth,fifo,17.2083,58.0823,52.9795,50.1748,0.0027,2.207,2.3046,0.0,5.1028,1778625491197874106,1
nyudepth,fifo,17.2481,71.9659,51.1198,48.3302,0.0031,2.2541,18.1332,0.0,20.8461,1778625491253477722,1
nyudepth,fifo,17.3541,56.6578,52.041,49.2161,0.0036,2.2587,1.9093,0.0,4.6168,1778625491343256706,1
nyudepth,fifo,17.4159,57.395,52.3055,49.5316,0.0032,2.1929,1.9264,0.0,5.0895,1778625491405092864,1
nyudepth,fifo,17.4309,92.1965,47.1538,44.2717,0.0033,2.2618,42.4163,0.0,45.0426,1778625491460584459,1
nyudepth,fifo,17.5312,56.0446,51.4358,48.6228,0.0029,2.2311,1.9021,0.0,4.6088,1778625491520383952,1
nyudepth,fifo,17.982,57.3628,52.7006,49.6746,0.0029,2.4042,1.9794,0.0,4.6622,1778625491971207900,1
nyudepth,fifo,18.1833,57.5471,51.8155,48.9826,0.0029,2.2341,2.9573,0.0,5.7316,1778625492173562444,1
nyudepth,fifo,18.7998,41.3325,36.6571,33.899,0.0029,2.2055,2.0311,0.0,4.6754,1778625492789066646,1
nyudepth,fifo,19.2093,36.8922,32.2681,30.9637,0.0038,0.7124,1.9968,0.0,4.624,1778625493198560308,1
nyudepth,fifo,19.4327,57.4121,51.8227,49.0056,0.0034,2.2613,1.9929,0.0,5.5894,1778625493421949157,1
nyudepth,fifo,19.8031,31.2371,26.3563,23.5913,0.0036,2.1854,1.9631,0.0,4.8808,1778625493792323723,1
nyudepth,fifo,19.9487,58.6846,53.2755,50.4404,0.0033,2.2565,2.1524,0.0,5.4091,1778625493938141317,1
nyudepth,fifo,20.1615,57.4598,52.4627,49.6216,0.0037,2.2338,2.3065,0.0,4.9972,1778625494151094899,1
nyudepth,fifo,20.2382,56.8192,52.1096,49.291,0.0034,2.2366,1.8976,0.0,4.7096,1778625494227333521,1
nyudepth,fifo,20.282,42.4871,26.9796,25.718,0.0027,0.7095,12.8248,0.0,15.5076,1778625494282038721,1
nyudepth,fifo,20.7108,56.711,51.8925,49.0656,0.0032,2.2187,1.9948,0.0,4.8184,1778625494700090632,1
nyudepth,fifo,20.7389,79.4246,47.9769,45.1751,0.0032,2.2449,28.5225,0.0,31.4477,1778625494754659214,1
nyudepth,fifo,20.7766,84.3077,40.0271,38.8197,0.0029,0.6576,41.465,0.0,44.2806,1778625494805334848,1
nyudepth,fifo,20.8381,45.8879,20.5413,19.2808,0.0038,0.6521,22.7795,0.0,25.3466,1778625494848134154,1
nyudepth,fifo,21.0324,61.0931,56.1634,53.3318,0.0032,2.2315,2.1656,0.0,4.9297,1778625495021873954,1
nyudepth,fifo,21.1147,57.3034,51.3503,48.5384,0.0064,2.1261,1.9603,0.0,5.9532,1778625495103900798,1
nyudepth,fifo,21.2512,60.0755,53.7005,50.8727,0.0029,2.2265,2.3754,0.0,6.375,1778625495240885144,1
nyudepth,fifo,21.6837,56.5577,51.9666,49.1428,0.0034,2.2004,1.915,0.0,4.591,1778625495672836819,1
nyudepth,fifo,21.992,39.3913,34.2725,31.4425,0.0034,2.1601,2.0626,0.0,5.1187,1778625495981346111,1
nyudepth,fifo,22.2264,56.9639,51.9569,49.1379,0.0032,2.2043,2.1648,0.0,5.007,1778625496215856083,1
nyudepth,fifo,22.2605,76.5088,51.0547,48.2339,0.0033,2.2796,22.7361,0.0,25.454,1778625496270469943,1
nyudepth,fifo,22.4986,24.0176,19.1717,17.873,0.0034,0.7028,2.1005,0.0,4.8459,1778625496487988846,1
nyudepth,fifo,22.5897,56.747,52.0006,49.1545,0.0028,2.2332,1.946,0.0,4.7464,1778625496578945661,1
nyudepth,fifo,22.6139,86.251,51.1521,48.4108,0.0035,1.5086,32.4352,0.0,35.0989,1778625496633585171,1
nyudepth,fifo,22.6937,57.3573,48.1968,45.419,0.0033,1.7643,6.3698,0.0,9.1605,1778625496687309309,1
nyudepth,fifo,22.7083,96.8812,51.5393,48.7852,0.0031,2.2342,42.5777,0.0,45.3418,1778625496738155665,1
nyudepth,fifo,22.8905,59.762,53.7705,50.867,0.0043,2.1169,1.9178,0.0,5.9915,1778625496879706147,1
