task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
nyudepth,sharing,589,0.9983,50.565,49.066,57.13,77.771,30.535,28.243,0.004,1.604,5.103,20.029
vocseg,sharing,593,1.0051,51.499,49.404,64.302,84.164,30.693,28.237,0.004,1.723,5.729,20.806
