req_idx,send_time,latency_ms
0,1773593962.948959,248.695
1,1773593963.019452,187.877
2,1773593963.559773,12.509
3,1773593963.577363,11.532
4,1773593963.795190,12.420
5,1773593963.801000,16.197
6,1773593963.890364,12.754
7,1773593963.898999,20.384
8,1773593963.902328,17.269
9,1773593964.003766,12.350
10,1773593964.168359,12.389
11,1773593964.217866,11.760
12,1773593964.330813,12.375
13,1773593964.472406,12.357
14,1773593964.515865,11.589
15,1773593964.528533,10.981
16,1773593964.590635,11.889
17,1773593964.692706,12.497
18,1773593964.828405,12.726
19,1773593964.841083,11.766
20,1773593964.842407,20.267
21,1773593964.852711,19.562
22,1773593964.914389,11.683
23,1773593964.924001,11.656
24,1773593964.979780,11.796
25,1773593965.118796,12.425
26,1773593965.453638,12.565
27,1773593965.480298,11.447
28,1773593965.567892,12.375
29,1773593965.652413,12.317
30,1773593965.738874,12.300
31,1773593965.918422,12.388
32,1773593965.936894,11.063
33,1773593966.132226,12.369
34,1773593966.383909,12.446
35,1773593966.415444,11.331
36,1773593966.440859,11.212
37,1773593966.517203,12.217
38,1773593966.580531,11.996
39,1773593966.957982,12.445
40,1773593967.010527,18.062
41,1773593967.011857,16.755
42,1773593967.119777,12.410
43,1773593967.122228,19.389
44,1773593967.255805,12.499
45,1773593967.331437,12.182
46,1773593967.350701,11.188
47,1773593967.517119,12.348
48,1773593967.833848,12.396
49,1773593968.055538,12.310
50,1773593968.113955,11.761
51,1773593968.358024,12.306
52,1773593968.551599,12.258
53,1773593968.760132,12.421
54,1773593968.817662,11.887
55,1773593968.924723,12.414
56,1773593968.931188,15.304
57,1773593968.971586,11.410
58,1773593968.975887,16.513
59,1773593969.065541,12.503
60,1773593969.127156,12.064
61,1773593969.153318,11.839
62,1773593969.164788,11.489
63,1773593969.166235,19.279
64,1773593969.251658,12.219
65,1773593969.259109,14.089
66,1773593969.386387,12.218
67,1773593969.397814,11.355
68,1773593969.505332,12.327
69,1773593969.519735,10.926
70,1773593969.553755,11.367
71,1773593969.642268,12.254
72,1773593969.746691,12.338
73,1773593969.773116,11.159
74,1773593969.798362,11.153
75,1773593970.394163,12.279
76,1773593970.483588,12.250
77,1773593970.657079,12.408
78,1773593970.823722,12.420
79,1773593971.049430,12.389
80,1773593971.108932,11.828
81,1773593971.126844,11.067
82,1773593971.254105,12.384
83,1773593971.332624,12.151
84,1773593971.340069,14.256
85,1773593971.440504,12.493
86,1773593971.467093,11.684
87,1773593971.551923,12.345
88,1773593971.622388,11.936
89,1773593971.757529,12.287
90,1773593971.886026,12.286
91,1773593971.925409,11.398
92,1773593972.217171,12.750
93,1773593972.241012,11.075
94,1773593972.353256,12.224
95,1773593972.454644,12.411
96,1773593972.558222,12.640
97,1773593972.627012,12.126
98,1773593973.210804,12.522
99,1773593973.235419,11.315
