task,tpc_count,concurrency,send_elapsed_sec,complete_elapsed_sec,latency_ms,total_response_time_ms,server_exec_ms,server_proc_ms,server_swap_ms,queue_wait_plus_rpc_ms,non_server_exec_overhead_ms,server_start_ns,worker_id
ecgclass,10,1,0.0,0.3198,319.7322,319.7322,318.0037,307.9982,0.0024,0.9832,1.7285,1775519228617979271,0
ecgclass,10,1,0.3198,0.3541,34.2679,34.2679,24.5657,23.7918,0.0013,9.1937,9.7022,1775519228945932526,0
ecgclass,10,1,0.3541,0.3844,30.3135,30.3135,23.841,23.1313,0.0011,6.0043,6.4725,1775519228977019788,0
ecgclass,10,1,0.3844,0.4152,30.7968,30.7968,24.031,23.3459,0.001,6.2602,6.7657,1775519229007596189,0
ecgclass,10,1,0.4152,0.4443,29.1047,29.1047,23.8993,23.191,0.0011,4.7226,5.2055,1775519229036863446,0
ecgclass,10,1,0.4443,0.4748,30.4978,30.4978,24.0239,23.1843,0.0011,5.9781,6.4739,1775519229067231203,0
ecgclass,10,1,0.4748,0.5068,31.956,31.956,23.8897,23.2118,0.0011,7.5195,8.0662,1775519229099278143,0
ecgclass,10,1,0.5068,0.5372,30.4677,30.4677,23.6794,22.9941,0.0011,6.3019,6.7884,1775519229130023198,0
ecgclass,10,1,0.5372,0.5673,30.0469,30.0469,23.5668,22.8994,0.0012,6.0213,6.4802,1775519229160219482,0
ecgclass,10,1,0.5673,0.5941,26.8438,26.8438,23.8227,23.0957,0.0015,2.4619,3.0211,1775519229186714895,0
ecgclass,10,1,0.5942,0.6233,29.1424,29.1424,23.7398,23.0245,0.0012,4.9207,5.4026,1775519229216025592,0
ecgclass,10,1,0.6233,0.6524,29.1092,29.1092,23.692,22.9843,0.0014,4.9264,5.4172,1775519229245181846,0
ecgclass,10,1,0.6524,0.6829,30.5319,30.5319,23.8767,22.9814,0.0011,6.1703,6.6552,1775519229275542084,0
ecgclass,10,1,0.683,0.7107,27.7498,27.7498,23.6572,22.9657,0.0011,3.6216,4.0926,1775519229303532525,0
ecgclass,10,1,0.7107,0.7451,34.3819,34.3819,23.592,22.9046,0.0011,10.308,10.7899,1775519229337976421,0
ecgclass,10,1,0.7451,0.7771,31.9645,31.9645,23.8775,23.154,0.0011,7.6306,8.0871,1775519229369687995,0
ecgclass,10,1,0.7771,0.8086,31.5373,31.5373,23.5784,22.8771,0.0013,7.4089,7.9589,1775519229401438009,0
ecgclass,10,1,0.8086,0.8375,28.8749,28.8749,23.8262,23.1638,0.0011,4.5643,5.0487,1775519229430139325,0
ecgclass,10,1,0.8375,0.8676,30.0994,30.0994,23.771,23.0836,0.0011,5.8613,6.3283,1775519229460319049,0
ecgclass,10,1,0.8676,0.8978,30.1735,30.1735,23.7199,23.0376,0.0011,5.9624,6.4536,1775519229490527193,0
ecgclass,10,1,0.8978,0.9274,29.5646,29.5646,23.6446,22.9361,0.0011,5.4715,5.9201,1775519229520217408,0
ecgclass,10,1,0.9274,0.955,27.6616,27.6616,23.5956,22.9004,0.0009,3.5913,4.066,1775519229547910253,0
ecgclass,10,1,0.955,0.9846,29.5918,29.5918,24.0131,23.38,0.001,5.101,5.5787,1775519229577089408,0
ecgclass,10,1,0.9846,1.0147,30.0658,30.0658,23.8997,23.2599,0.001,5.6746,6.1661,1775519229607263262,0
ecgclass,10,1,1.0147,1.0437,28.9426,28.9426,23.8863,23.2239,0.001,4.5547,5.0563,1775519229636217062,0
ecgclass,10,1,1.0437,1.0728,29.146,29.146,23.7026,23.0421,0.0012,4.926,5.4434,1775519229665539709,0
ecgclass,10,1,1.0728,1.1024,29.5465,29.5465,24.0505,23.3144,0.0014,4.9605,5.496,1775519229694728094,0
ecgclass,10,1,1.1024,1.1322,29.819,29.819,23.7321,23.0098,0.0013,5.6009,6.0869,1775519229724923668,0
ecgclass,10,1,1.1322,1.1625,30.2992,30.2992,23.6252,22.9147,0.001,6.1824,6.674,1775519229755331767,0
ecgclass,10,1,1.1625,1.1914,28.862,28.862,23.6254,22.926,0.0188,4.7157,5.2366,1775519229784172355,0
ecgclass,10,1,1.1914,1.2216,30.2579,30.2579,23.8896,23.2025,0.0013,5.8229,6.3683,1775519229814149805,0
ecgclass,10,1,1.2216,1.2528,31.1959,31.1959,23.6777,23.0009,0.0011,7.0145,7.5182,1775519229845607043,0
ecgclass,10,1,1.2528,1.2821,29.2785,29.2785,23.9664,22.9702,0.001,4.8249,5.3121,1775519229874621485,0
ecgclass,10,1,1.2821,1.311,28.9116,28.9116,23.6244,22.9569,0.001,4.7953,5.2872,1775519229903879561,0
ecgclass,10,1,1.3111,1.3413,30.2844,30.2844,23.6406,22.9745,0.001,6.1662,6.6438,1775519229934170297,0
ecgclass,10,1,1.3413,1.3701,28.7337,28.7337,23.574,22.9097,0.001,4.6873,5.1598,1775519229962983624,0
ecgclass,10,1,1.3701,1.4001,30.0138,30.0138,23.475,22.7895,0.0011,6.0937,6.5388,1775519229993131838,0
ecgclass,10,1,1.4001,1.4306,30.4763,30.4763,23.5376,22.8923,0.0011,6.4414,6.9388,1775519230023500695,0
ecgclass,10,1,1.4306,1.4605,29.928,29.928,23.615,22.8959,0.0011,5.7909,6.3129,1775519230053333943,0
ecgclass,10,1,1.4605,1.4908,30.3106,30.3106,23.742,23.0866,0.0011,6.1231,6.5686,1775519230083601438,0
ecgclass,10,1,1.4908,1.5214,30.5519,30.5519,23.7605,23.0571,0.0011,6.2976,6.7915,1775519230114094258,0
ecgclass,10,1,1.5214,1.5501,28.7158,28.7158,23.5465,22.8484,0.0011,4.6928,5.1694,1775519230143049459,0
ecgclass,10,1,1.5501,1.5823,32.1462,32.1462,23.853,22.6611,0.0011,7.8077,8.2932,1775519230174887595,0
ecgclass,10,1,1.5823,1.6127,30.3979,30.3979,23.771,23.0092,0.0015,6.0961,6.6268,1775519230205330144,0
ecgclass,10,1,1.6127,1.6427,29.9821,29.9821,23.5362,22.8621,0.0017,5.965,6.4459,1775519230235605399,0
ecgclass,10,1,1.6427,1.6732,30.5536,30.5536,23.5761,22.8615,0.0022,6.5126,6.9774,1775519230266143770,0
ecgclass,10,1,1.6732,1.7022,28.9145,28.9145,23.5319,22.8509,0.0011,4.9205,5.3825,1775519230295113591,0
ecgclass,10,1,1.7022,1.7314,29.2425,29.2425,22.675,22.0134,0.0013,6.1378,6.5675,1775519230325253484,0
ecgclass,10,1,1.7314,1.7613,29.8429,29.8429,23.4462,22.7537,0.0012,5.9595,6.3967,1775519230354325416,0
ecgclass,10,1,1.7613,1.7903,29.0353,29.0353,23.6035,22.9287,0.001,4.9932,5.4319,1775519230383209945,0
ecgclass,10,1,1.7903,1.8192,28.8815,28.8815,23.6135,22.9015,0.0011,4.7443,5.268,1775519230412004152,0
ecgclass,10,1,1.8192,1.8499,30.7288,30.7288,23.5113,22.8328,0.0011,6.7792,7.2175,1775519230442928731,0
ecgclass,10,1,1.8499,1.8766,26.6619,26.6619,23.8049,22.8037,0.001,2.404,2.857,1775519230469289351,0
ecgclass,10,1,1.8766,1.9081,31.4786,31.4786,23.609,22.9032,0.001,7.4284,7.8697,1775519230500983834,0
ecgclass,10,1,1.9081,1.9346,26.5253,26.5253,23.5325,22.8847,0.0012,2.5089,2.9928,1775519230527550768,0
ecgclass,10,1,1.9346,1.9652,30.6094,30.6094,23.5368,22.8712,0.001,6.613,7.0725,1775519230558187431,0
ecgclass,10,1,1.9652,1.9954,30.1478,30.1478,23.5318,22.8364,0.0012,6.1655,6.616,1775519230588357365,0
ecgclass,10,1,1.9954,2.0244,29.0179,29.0179,23.6678,22.9719,0.0011,4.9069,5.3501,1775519230617253784,0
ecgclass,10,1,2.0244,2.0551,30.6642,30.6642,23.735,23.0404,0.0017,6.424,6.9292,1775519230647796445,0
ecgclass,10,1,2.0551,2.0817,26.5665,26.5665,23.6886,23.0362,0.0012,2.399,2.8779,1775519230674443670,0
ecgclass,10,1,2.0817,2.1116,29.9742,29.9742,23.6474,22.938,0.0016,5.743,6.3268,1775519230704361769,0
ecgclass,10,1,2.1116,2.1386,26.9375,26.9375,23.7116,23.0067,0.001,2.7196,3.2259,1775519230731320961,0
ecgclass,10,1,2.1386,2.1696,31.0023,31.0023,23.1092,22.4544,0.001,7.4201,7.8931,1775519230762967033,0
ecgclass,10,1,2.1696,2.1991,29.5069,29.5069,23.7497,22.7841,0.0013,5.2691,5.7572,1775519230791826521,0
ecgclass,10,1,2.1991,2.2294,30.2823,30.2823,23.5478,22.8534,0.0017,6.2556,6.7344,1775519230822327561,0
ecgclass,10,1,2.2294,2.2607,31.2629,31.2629,23.582,22.9232,0.0013,7.163,7.6809,1775519230853525225,0
