task,tpc_count,concurrency,send_elapsed_sec,complete_elapsed_sec,latency_ms,total_response_time_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,non_server_exec_overhead_ms,server_start_ns,worker_id
nyudepth,40,1,1.7152,1.7402,24.9565,24.9565,14.3042,13.1676,0.0027,0.8344,4.1435,10.6523,1775520774385541723,0
nyudepth,40,1,1.7402,1.7659,25.7621,25.7621,14.0207,13.2164,0.0024,0.5106,5.1961,11.7414,1775520774411561152,0
nyudepth,40,1,1.7659,1.7904,24.4508,24.4508,14.0549,13.2557,0.0026,0.4825,3.8097,10.3958,1775520774435946969,0
nyudepth,40,1,1.7904,1.8145,24.0614,24.0614,13.8666,13.0133,0.0029,0.5304,3.69,10.1949,1775520774460287985,0
nyudepth,40,1,1.8145,1.839,24.483,24.483,14.2527,13.4355,0.0023,0.5036,3.8617,10.2303,1775520774484532340,0
nyudepth,40,1,1.839,1.8639,24.929,24.929,14.3548,13.5098,0.0025,0.5224,4.0374,10.5743,1775520774509200683,0
nyudepth,40,1,1.8639,1.8898,25.9106,25.9106,14.2045,13.3892,0.0023,0.5095,5.3039,11.7061,1775520774535406055,0
nyudepth,40,1,1.8898,1.9172,27.3287,27.3287,13.83,13.0275,0.0025,0.4893,7.0827,13.4988,1775520774563105866,0
nyudepth,40,1,1.9172,1.9425,25.3661,25.3661,13.8354,13.0553,0.0028,0.4723,5.1703,11.5307,1775520774588531913,0
nyudepth,40,1,1.9425,1.9687,26.1936,26.1936,14.4806,13.6817,0.0026,0.5059,5.2209,11.713,1775520774613958840,0
nyudepth,40,1,1.9687,1.995,26.2177,26.2177,14.2724,13.112,0.0031,0.843,5.4071,11.9453,1775520774640348216,0
nyudepth,40,1,1.995,2.0207,25.7528,25.7528,14.0671,13.2572,0.0036,0.4866,5.1236,11.6857,1775520774666292813,0
nyudepth,40,1,2.0207,2.0467,25.9647,25.9647,14.1217,13.3428,0.0025,0.479,5.2924,11.843,1775520774692224630,0
nyudepth,40,1,2.0467,2.0713,24.5457,24.5457,14.3034,13.5204,0.0029,0.4855,3.8652,10.2422,1775520774716772740,0
nyudepth,40,1,2.0713,2.0962,24.929,24.929,14.1337,13.3443,0.0027,0.4996,4.2336,10.7953,1775520774741697138,0
nyudepth,40,1,2.0962,2.1214,25.1632,25.1632,14.1866,13.4064,0.0026,0.4828,4.5381,10.9766,1775520774766940312,0
nyudepth,40,1,2.1214,2.1468,25.4695,25.4695,14.4914,13.6232,0.003,0.5464,4.3631,10.9781,1775520774791939001,0
nyudepth,40,1,2.1469,2.1724,25.5082,25.5082,14.0323,13.2195,0.0024,0.4982,4.895,11.4759,1775520774817951829,0
nyudepth,40,1,2.1724,2.1968,24.3812,24.3812,13.8973,13.0853,0.0026,0.4996,4.0383,10.4838,1775520774842613362,0
nyudepth,40,1,2.1968,2.2231,26.3176,26.3176,14.211,13.3397,0.0029,0.5525,5.7161,12.1066,1775520774868681701,0
nyudepth,40,1,2.2231,2.2495,26.3805,26.3805,14.3435,13.198,0.0027,0.5212,5.5704,12.0371,1775520774894864463,0
nyudepth,40,1,2.2495,2.2754,25.9118,25.9118,14.0624,13.2756,0.0026,0.4798,5.3627,11.8494,1775520774921047175,0
nyudepth,40,1,2.2754,2.3002,24.8282,24.8282,14.0196,13.2242,0.0024,0.5006,4.1645,10.8086,1775520774945771208,0
nyudepth,40,1,2.3002,2.3263,26.098,26.098,14.1725,13.3687,0.0025,0.4854,5.3132,11.9255,1775520774971757686,0
nyudepth,40,1,2.3264,2.3508,24.4741,24.4741,14.0199,13.1985,0.0026,0.5174,4.0073,10.4542,1775520774996560612,0
nyudepth,40,1,2.3508,2.3763,25.4469,25.4469,13.8823,13.0971,0.0026,0.4714,5.0268,11.5646,1775520775022064430,0
nyudepth,40,1,2.3763,2.4021,25.7728,25.7728,14.1759,13.272,0.0025,0.5162,5.1796,11.5969,1775520775047673461,0
nyudepth,40,1,2.4021,2.4268,24.6887,24.6887,13.9693,13.1596,0.0026,0.4934,4.204,10.7194,1775520775072480636,0
nyudepth,40,1,2.4268,2.4517,24.9202,24.9202,14.2619,13.4493,0.0026,0.506,4.1597,10.6583,1775520775097134529,0
nyudepth,40,1,2.4517,2.4769,25.228,25.228,14.3997,13.5205,0.0033,0.571,4.2975,10.8283,1775520775122202999,0
nyudepth,40,1,2.4769,2.503,26.0801,26.0801,14.2519,13.451,0.0026,0.5067,5.3108,11.8282,1775520775148455282,0
nyudepth,40,1,2.503,2.5287,25.6848,25.6848,14.1993,13.4122,0.002,0.4829,5.0697,11.4855,1775520775174304438,0
nyudepth,40,1,2.5287,2.5551,26.3247,26.3247,14.0589,13.2486,0.0022,0.5177,5.8138,12.2659,1775520775200744734,0
nyudepth,40,1,2.5551,2.5807,25.6042,25.6042,13.9585,13.1686,0.002,0.4718,5.09,11.6457,1775520775226356265,0
nyudepth,40,1,2.5807,2.6066,25.9328,25.9328,14.2386,13.4615,0.0025,0.4803,5.1653,11.6942,1775520775252045827,0
nyudepth,40,1,2.6066,2.6326,25.949,25.949,14.085,13.308,0.0025,0.4848,5.2543,11.864,1775520775278078916,0
nyudepth,40,1,2.6326,2.6572,24.575,24.575,13.8644,13.0491,0.0024,0.4911,4.2944,10.7106,1775520775303078735,0
nyudepth,40,1,2.6572,2.6818,24.6115,24.6115,14.1842,13.3669,0.0027,0.4996,3.9694,10.4272,1775520775327339210,0
nyudepth,40,1,2.6818,2.708,26.181,26.181,14.2676,13.4488,0.0024,0.4991,5.3301,11.9134,1775520775353322598,0
nyudepth,40,1,2.708,2.7329,24.8837,24.8837,14.0997,13.2634,0.003,0.5279,4.216,10.784,1775520775378399399,0
nyudepth,40,1,2.7329,2.7593,26.4652,26.4652,14.2063,13.4034,0.0025,0.484,5.7073,12.2589,1775520775404784064,0
nyudepth,40,1,2.7594,2.7846,25.2442,25.2442,14.1924,13.0372,0.0024,0.4947,4.5102,11.0518,1775520775430063249,0
nyudepth,40,1,2.7846,2.8098,25.1658,25.1658,13.9772,13.1833,0.0024,0.4967,4.6954,11.1886,1775520775455503096,0
nyudepth,40,1,2.8098,2.8355,25.7573,25.7573,14.0784,13.3081,0.0028,0.4778,5.259,11.6789,1775520775481241739,0
nyudepth,40,1,2.8355,2.8615,25.9204,25.9204,13.9243,13.118,0.0023,0.4803,5.3535,11.9961,1775520775507103705,0
nyudepth,40,1,2.8615,2.8858,24.3421,24.3421,13.9166,13.1182,0.0025,0.5026,4.05,10.4254,1775520775531730527,0
nyudepth,40,1,2.8858,2.913,27.1978,27.1978,13.8694,13.0638,0.0019,0.508,6.9354,13.3285,1775520775558967789,0
nyudepth,40,1,2.913,2.9387,25.6243,25.6243,13.8539,13.0736,0.0022,0.4865,5.4631,11.7704,1775520775584703792,0
nyudepth,40,1,2.9387,2.9638,25.0778,25.0778,14.0018,13.205,0.0024,0.4794,4.4744,11.076,1775520775609349954,0
nyudepth,40,1,2.9638,2.9893,25.5182,25.5182,13.8825,13.1146,0.0022,0.4731,5.197,11.6357,1775520775635160289,0
nyudepth,40,1,2.9893,3.0177,28.3868,28.3868,14.1468,13.3302,0.0024,0.503,7.9126,14.2401,1775520775663404910,0
nyudepth,40,1,3.0177,3.0443,26.6311,26.6311,14.5586,13.3581,0.0028,0.8719,5.5945,12.0725,1775520775689483040,0
nyudepth,40,1,3.0443,3.0693,24.9345,24.9345,14.0336,13.2233,0.003,0.4912,4.3776,10.9009,1775520775714908067,0
nyudepth,40,1,3.0693,3.0942,24.8911,24.8911,14.1585,13.3546,0.0026,0.4814,4.3876,10.7327,1775520775739862525,0
nyudepth,40,1,3.0942,3.1201,25.9302,25.9302,14.0813,13.2746,0.0027,0.4831,5.4359,11.8488,1775520775765824623,0
nyudepth,40,1,3.1201,3.147,26.8633,26.8633,14.3632,13.5007,0.0029,0.5518,5.9021,12.5002,1775520775792230689,0
nyudepth,40,1,3.147,3.1723,25.3098,25.3098,14.4318,13.6137,0.0025,0.5091,4.5006,10.878,1775520775817702997,0
nyudepth,40,1,3.1723,3.1967,24.3883,24.3883,14.0311,13.2032,0.0026,0.5194,3.9966,10.3572,1775520775842520432,0
nyudepth,40,1,3.1967,3.2261,29.3298,29.3298,14.423,13.5349,0.003,0.5439,8.2867,14.9068,1775520775871208772,0
nyudepth,40,1,3.2261,3.2508,24.7064,24.7064,14.1144,13.1824,0.0034,0.5639,4.1764,10.5919,1775520775896438096,0
nyudepth,40,1,3.2508,3.2758,25.0053,25.0053,14.4049,13.5492,0.0031,0.5342,4.1819,10.6005,1775520775921160019,0
nyudepth,40,1,3.2758,3.3008,24.9946,24.9946,14.5819,13.391,0.0025,0.8939,4.0145,10.4127,1775520775946007746,0
nyudepth,40,1,3.3008,3.328,27.1795,27.1795,14.1727,13.3749,0.0025,0.5014,6.5234,13.0068,1775520775973520543,0
nyudepth,40,1,3.328,3.3524,24.4038,24.4038,14.1557,13.3871,0.0024,0.4797,3.793,10.2481,1775520775997980412,0
nyudepth,40,1,3.3524,3.3778,25.4147,25.4147,14.826,13.9084,0.0031,0.5972,4.1902,10.5887,1775520776022792297,0
nyudepth,40,1,3.3778,3.408,30.1571,30.1571,17.4908,16.4616,0.0036,0.6473,5.4669,12.6662,1775520776049494819,0
nyudepth,40,1,3.408,3.4465,38.4612,38.4612,26.0072,24.8422,0.0043,0.7374,4.5164,12.4541,1775520776078713989,0
nyudepth,40,1,3.4465,3.4781,31.662,31.662,20.0348,18.8064,0.0036,0.7636,4.729,11.6272,1775520776117399090,0
nyudepth,40,1,3.4781,3.5088,30.6439,30.6439,17.867,16.8897,0.0028,0.6036,5.5711,12.7769,1775520776149914323,0
nyudepth,40,1,3.5088,3.5369,28.1177,28.1177,17.0128,15.9982,0.0038,0.6386,4.6096,11.1048,1775520776179607422,0
nyudepth,40,1,3.5369,3.5626,25.6627,25.6627,13.8992,13.1003,0.0026,0.499,5.3999,11.7635,1775520776208526406,0
nyudepth,40,1,3.5626,3.5877,25.0578,25.0578,14.4402,13.2852,0.0026,0.8549,4.195,10.6176,1775520776232994235,0
nyudepth,40,1,3.5877,3.6122,24.5268,24.5268,13.809,13.0198,0.0023,0.4785,4.3056,10.7178,1775520776258173517,0
nyudepth,40,1,3.6122,3.6406,28.3504,28.3504,13.7558,12.9607,0.0026,0.5012,8.0986,14.5945,1775520776286504810,0
nyudepth,40,1,3.6406,3.6679,27.2918,27.2918,14.1559,13.3251,0.0025,0.5068,6.6068,13.1359,1775520776313373585,0
nyudepth,40,1,3.6679,3.6967,28.8398,28.8398,16.659,15.7478,0.0035,0.5645,5.5873,12.1808,1775520776339656719,0
nyudepth,40,1,3.6967,3.7226,25.8799,25.8799,13.8785,13.0837,0.0024,0.4803,5.4784,12.0014,1775520776368397190,0
nyudepth,40,1,3.7226,3.7474,24.8234,24.8234,14.1416,13.3407,0.0026,0.4913,4.1504,10.6818,1775520776392959770,0
nyudepth,40,1,3.7474,3.7761,28.6496,28.6496,14.1228,13.2931,0.0022,0.4799,8.2932,14.5268,1775520776421937196,0
nyudepth,40,1,3.7761,3.8013,25.1529,25.1529,14.2066,13.357,0.0028,0.4915,4.5609,10.9463,1775520776446864803,0
nyudepth,40,1,3.8013,3.8271,25.8021,25.8021,14.2138,13.4038,0.0027,0.508,5.1961,11.5884,1775520776472662648,0
nyudepth,40,1,3.8271,3.8525,25.418,25.418,13.9038,13.1091,0.0024,0.4989,5.1389,11.5142,1775520776498418131,0
nyudepth,40,1,3.8525,3.8773,24.8275,24.8275,14.3617,13.5913,0.0022,0.4758,4.1208,10.4658,1775520776522827749,0
nyudepth,40,1,3.8773,3.9018,24.4768,24.4768,13.9242,13.1353,0.0025,0.4952,4.1399,10.5526,1775520776547685005,0
nyudepth,40,1,3.9018,3.9267,24.8637,24.8637,14.4086,13.5732,0.0027,0.5136,4.0879,10.4552,1775520776572120234,0
nyudepth,40,1,3.9267,3.9515,24.7869,24.7869,13.897,13.0852,0.0019,0.4815,4.4212,10.8899,1775520776597327237,0
nyudepth,40,1,3.9515,3.9763,24.7765,24.7765,14.0907,13.1953,0.0029,0.5481,4.2737,10.6857,1775520776621977009,0
nyudepth,40,1,3.9763,4.0009,24.6134,24.6134,13.8907,13.0757,0.0027,0.51,4.3411,10.7227,1775520776646831245,0
nyudepth,40,1,4.0009,4.0253,24.4355,24.4355,13.996,13.2284,0.0026,0.4744,4.0228,10.4395,1775520776671136341,0
nyudepth,40,1,4.0254,4.0547,29.335,29.335,14.1181,13.3518,0.0025,0.4773,8.6744,15.2169,1775520776700232799,0
nyudepth,40,1,4.0547,4.0793,24.6174,24.6174,14.009,13.2027,0.0027,0.4848,4.1173,10.6085,1775520776725023554,0
nyudepth,40,1,4.0793,4.1036,24.3134,24.3134,13.7937,12.9994,0.0024,0.5001,4.1337,10.5198,1775520776749668196,0
nyudepth,40,1,4.1037,4.1285,24.8289,24.8289,14.1788,13.0358,0.0024,0.4785,4.2288,10.6501,1775520776774088184,0
nyudepth,40,1,4.1285,4.1506,22.0883,22.0883,14.0092,13.1885,0.0026,0.5198,1.5521,8.0791,1775520776796250298,0
nyudepth,40,1,4.1506,4.173,22.3689,22.3689,14.2739,13.4159,0.0027,0.5517,1.6165,8.095,1775520776818413803,0
nyudepth,40,1,4.173,4.1984,25.4591,25.4591,13.8609,13.0602,0.0025,0.482,5.1098,11.5981,1775520776844285629,0
nyudepth,40,1,4.1984,4.2286,30.1468,30.1468,14.4035,13.4264,0.0032,0.5957,8.6215,15.7433,1775520776873266154,0
nyudepth,40,1,4.2286,4.255,26.4347,26.4347,14.5217,13.6606,0.0032,0.5396,5.2876,11.9129,1775520776900091288,0
nyudepth,40,1,4.255,4.2806,25.5294,25.5294,14.064,13.257,0.0022,0.483,5.0066,11.4654,1775520776926255890,0
nyudepth,40,1,4.2806,4.3056,24.9987,24.9987,14.1267,13.3253,0.0026,0.4963,4.3297,10.872,1775520776951118876,0
nyudepth,40,1,4.3056,4.3304,24.7653,24.7653,14.0211,13.2334,0.0024,0.4891,4.2765,10.7442,1775520776976075024,0
nyudepth,40,1,4.3304,4.3546,24.2233,24.2233,13.881,13.0848,0.0021,0.5039,3.989,10.3423,1775520777000563914,0
nyudepth,40,1,4.3546,4.3803,25.6999,25.6999,14.1604,13.0185,0.002,0.849,5.1188,11.5395,1775520777025926990,0
nyudepth,40,1,4.3803,4.4048,24.4336,24.4336,13.9241,13.1174,0.0023,0.5126,4.107,10.5095,1775520777050624923,0
nyudepth,40,1,4.4048,4.4306,25.7976,25.7976,14.0978,13.2639,0.0022,0.5325,5.1813,11.6998,1775520777076142852,0
nyudepth,40,1,4.4306,4.4554,24.7948,24.7948,14.004,13.2173,0.0026,0.4836,4.3128,10.7908,1775520777101082540,0
nyudepth,40,1,4.4554,4.4814,26.0057,26.0057,14.1432,13.2566,0.0031,0.5379,5.3828,11.8625,1775520777126956936,0
nyudepth,40,1,4.4814,4.5073,25.9528,25.9528,14.2168,13.3054,0.0037,0.5703,5.2814,11.736,1775520777152871902,0
nyudepth,40,1,4.5074,4.5333,25.9633,25.9633,14.0769,13.2953,0.0021,0.4837,5.4567,11.8864,1775520777179010673,0
nyudepth,40,1,4.5333,4.559,25.6517,25.6517,13.8671,13.0781,0.0024,0.5047,5.4142,11.7845,1775520777204942080,0
nyudepth,40,1,4.559,4.5847,25.723,25.723,13.9148,13.1131,0.0024,0.5015,5.394,11.8082,1775520777230583571,0
nyudepth,40,1,4.5847,4.6109,26.2206,26.2206,13.7727,12.9589,0.0029,0.5174,6.1247,12.4479,1775520777257047339,0
nyudepth,40,1,4.611,4.636,25.0297,25.0297,14.3235,13.1692,0.0026,0.856,4.2906,10.7062,1775520777281443937,0
nyudepth,40,1,4.636,4.6581,22.1426,22.1426,14.1033,13.32,0.0023,0.4766,1.5955,8.0393,1775520777303788505,0
nyudepth,40,1,4.6581,4.6843,26.1664,26.1664,14.188,13.3787,0.0023,0.5184,5.2724,11.9784,1775520777329618130,0
nyudepth,40,1,4.6843,4.7106,26.3269,26.3269,14.3302,13.4108,0.0034,0.6111,5.4686,11.9967,1775520777355991746,0
nyudepth,40,1,4.7107,4.7361,25.4548,25.4548,14.1755,13.26,0.0022,0.5757,4.4682,11.2793,1775520777381329122,0
nyudepth,40,1,4.7361,4.7684,32.2506,32.2506,16.0162,15.0003,0.004,0.6139,9.1097,16.2344,1775520777411437079,0
nyudepth,40,1,4.7684,4.7948,26.4175,26.4175,14.2008,13.3324,0.0024,0.5343,5.8572,12.2167,1775520777440445605,0
nyudepth,40,1,4.7948,4.8205,25.732,25.732,13.9187,13.0691,0.0034,0.5178,5.3487,11.8134,1775520777466365193,0
nyudepth,40,1,4.8206,4.8455,24.9813,24.9813,14.4611,13.6044,0.0024,0.5329,3.9773,10.5202,1775520777490736870,0
nyudepth,40,1,4.8456,4.8704,24.7998,24.7998,14.2326,13.4415,0.0025,0.4873,4.1282,10.5672,1775520777515879862,0
nyudepth,40,1,4.8704,4.8964,26.0496,26.0496,14.4964,13.3542,0.002,0.8306,5.2505,11.5532,1775520777541812189,0
nyudepth,40,1,4.8964,4.9181,21.7173,21.7173,13.7717,12.9793,0.0021,0.481,1.4999,7.9456,1775520777564121377,0
nyudepth,40,1,4.9181,4.9435,25.3613,25.3613,13.8453,13.0631,0.0025,0.4866,5.0647,11.516,1775520777589413962,0
nyudepth,40,1,4.9435,4.968,24.5154,24.5154,13.8865,13.0808,0.0022,0.5092,4.2036,10.6289,1775520777613923722,0
nyudepth,40,1,4.968,4.9929,24.8547,24.8547,14.0611,13.2418,0.0026,0.5115,4.3724,10.7936,1775520777638617865,0
nyudepth,40,1,4.9929,5.0178,24.9145,24.9145,14.3471,13.3139,0.0023,0.6726,4.0946,10.5674,1775520777663205827,0
nyudepth,40,1,5.0178,5.0441,26.2454,26.2454,14.2676,13.4266,0.0027,0.5,5.5268,11.9777,1775520777689562572,0
nyudepth,40,1,5.0441,5.0687,24.586,24.586,14.2279,13.4267,0.0024,0.5011,3.8893,10.3581,1775520777714181634,0
nyudepth,40,1,5.0687,5.0908,22.1105,22.1105,14.1133,13.3227,0.0023,0.497,1.5788,7.9972,1775520777736466802,0
nyudepth,40,1,5.0908,5.1164,25.6255,25.6255,14.0424,13.2465,0.0025,0.4867,5.2094,11.583,1775520777762218816,0
nyudepth,40,1,5.1164,5.1426,26.165,26.165,14.2194,13.3443,0.0028,0.5458,5.3601,11.9456,1775520777788005340,0
nyudepth,40,1,5.1426,5.169,26.4049,26.4049,14.5683,13.7422,0.0023,0.5151,5.445,11.8365,1775520777814265854,0
nyudepth,40,1,5.169,5.1941,25.0888,25.0888,14.2515,13.3254,0.0036,0.605,4.2527,10.8373,1775520777839489107,0
nyudepth,40,1,5.1941,5.2213,27.1797,27.1797,14.8689,13.9367,0.0035,0.5937,5.6365,12.3108,1775520777865975005,0
nyudepth,40,1,5.2213,5.2496,28.2722,28.2722,15.4862,14.5655,0.0031,0.5379,6.1042,12.786,1775520777893633695,0
nyudepth,40,1,5.2496,5.2754,25.825,25.825,14.1869,13.312,0.0025,0.5268,5.1036,11.6382,1775520777920915949,0
nyudepth,40,1,5.2754,5.2997,24.2655,24.2655,13.7826,12.9702,0.0028,0.5008,4.0836,10.4829,1775520777945731184,0
nyudepth,40,1,5.2997,5.3247,24.9693,24.9693,14.4237,13.5705,0.0032,0.5235,4.1115,10.5457,1775520777970035020,0
nyudepth,40,1,5.3247,5.3506,25.9321,25.9321,14.2539,13.4586,0.0028,0.4866,5.197,11.6782,1775520777996099950,0
nyudepth,40,1,5.3506,5.3762,25.5764,25.5764,13.9381,13.1211,0.0032,0.4875,5.1761,11.6382,1775520778022021407,0
nyudepth,40,1,5.3762,5.4008,24.5616,24.5616,13.9544,13.1255,0.0028,0.5319,4.1802,10.6072,1775520778046612499,0
nyudepth,40,1,5.4008,5.4266,25.816,25.816,14.1848,13.0356,0.0023,0.4938,5.2412,11.6312,1775520778072245330,0
nyudepth,40,1,5.4266,5.4526,26.0115,26.0115,13.8844,13.0924,0.0025,0.4825,5.5137,12.1271,1775520778098343851,0
nyudepth,40,1,5.4527,5.4794,26.773,26.773,14.6273,13.7307,0.0029,0.5427,5.6531,12.1456,1775520778124506302,0
nyudepth,40,1,5.4794,5.5055,26.0973,26.0973,14.3836,13.5632,0.0027,0.4821,5.2805,11.7137,1775520778150917719,0
