task,tpc_count,concurrency,send_elapsed_sec,complete_elapsed_sec,latency_ms,total_response_time_ms,server_exec_ms,server_proc_ms,server_swap_ms,queue_wait_plus_rpc_ms,non_server_exec_overhead_ms,server_start_ns,worker_id
ecgclass,1,1,0.0001,0.3202,320.039,320.039,316.383,295.2128,0.0029,2.11,3.656,1775530942938647431,0
ecgclass,1,1,0.3202,0.3497,29.5322,29.5322,26.6499,25.4038,0.0016,1.8432,2.8823,1775530943258440039,0
ecgclass,1,1,0.3497,0.3822,32.4428,32.4428,29.7706,28.5648,0.0016,1.6196,2.6722,1775530943287763331,0
ecgclass,1,1,0.3822,0.4148,32.6142,32.6142,29.8868,28.7026,0.0016,1.6663,2.7274,1775530943320267902,0
ecgclass,1,1,0.4148,0.4471,32.3164,32.3164,29.6008,28.402,0.0016,1.6346,2.7156,1775530943352865608,0
ecgclass,1,1,0.4471,0.4795,32.372,32.372,29.3091,28.1658,0.0016,2.0351,3.0629,1775530943385598190,0
ecgclass,1,1,0.4795,0.5122,32.7148,32.7148,30.0405,28.8881,0.0016,1.6429,2.6743,1775530943417592821,0
ecgclass,1,1,0.5123,0.5447,32.4366,32.4366,29.6533,28.5021,0.0016,1.6801,2.7833,1775530943450360053,0
ecgclass,1,1,0.5447,0.5771,32.4225,32.4225,29.7572,28.6114,0.0017,1.6129,2.6653,1775530943482744670,0
ecgclass,1,1,0.5771,0.6095,32.3977,32.3977,29.7564,28.6158,0.0018,1.5974,2.6413,1775530943515166982,0
ecgclass,1,1,0.6096,0.6399,30.3342,30.3342,27.6969,26.6061,0.0015,1.6334,2.6373,1775530943547615848,0
ecgclass,1,1,0.6399,0.6713,31.3957,31.3957,28.7554,27.681,0.0014,1.6532,2.6403,1775530943577985298,0
ecgclass,1,1,0.6713,0.7036,32.2781,32.2781,29.6391,28.2638,0.0015,1.6248,2.639,1775530943609367676,0
ecgclass,1,1,0.7036,0.735,31.3931,31.3931,28.7538,27.6253,0.0015,1.6632,2.6392,1775530943641699143,0
ecgclass,1,1,0.735,0.767,31.9834,31.9834,29.4806,28.4746,0.0014,1.5373,2.5028,1775530943672980673,0
ecgclass,1,1,0.767,0.7999,32.8491,32.8491,30.2758,29.1618,0.0014,1.6105,2.5733,1775530943705052391,0
ecgclass,1,1,0.7999,0.832,32.1383,32.1383,29.6284,28.6233,0.0014,1.5132,2.51,1775530943737819065,0
ecgclass,1,1,0.832,0.8639,31.8685,31.8685,29.363,28.3593,0.0015,1.5452,2.5055,1775530943770004737,0
ecgclass,1,1,0.8639,0.8959,31.9433,31.9433,29.4846,28.4815,0.0015,1.4822,2.4587,1775530943801825200,0
ecgclass,1,1,0.8959,0.928,32.0807,32.0807,29.497,28.4659,0.0015,1.5881,2.5837,1775530943833889775,0
ecgclass,1,1,0.928,0.9599,31.9173,31.9173,29.4276,28.3828,0.0014,1.5044,2.4898,1775530943865901841,0
ecgclass,1,1,0.9599,0.9923,32.3508,32.3508,29.7374,28.3543,0.0015,1.6046,2.6134,1775530943897934182,0
ecgclass,1,1,0.9923,1.0238,31.5435,31.5435,29.0044,27.9945,0.0014,1.5411,2.5391,1775530943930236502,0
ecgclass,1,1,1.0238,1.0559,32.0511,32.0511,29.4779,28.4756,0.0013,1.5669,2.5732,1775530943961820846,0
ecgclass,1,1,1.0559,1.0878,31.9481,31.9481,29.3968,28.3904,0.0015,1.5917,2.5513,1775530943993911776,0
ecgclass,1,1,1.0879,1.1198,31.9762,31.9762,29.4802,28.4737,0.0014,1.5399,2.496,1775530944025823606,0
ecgclass,1,1,1.1199,1.1519,32.012,32.012,29.4898,28.4876,0.0015,1.5311,2.5222,1775530944057806413,0
ecgclass,1,1,1.1519,1.1839,31.9948,31.9948,29.4532,28.4577,0.0013,1.5502,2.5416,1775530944089852708,0
ecgclass,1,1,1.1839,1.2157,31.8515,31.8515,29.3354,28.3368,0.0014,1.5566,2.5162,1775530944121868839,0
ecgclass,1,1,1.2158,1.2478,32.0458,32.0458,29.5809,28.5871,0.0013,1.4713,2.465,1775530944153650504,0
