task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,sharing,2860,9.8621,36.861,32.975,56.783,64.824,27.169,25.967,0.002,0.67,8.683,9.691
gestureclass,sharing,2947,10.1621,37.539,33.326,58.164,67.791,27.328,26.12,0.002,0.67,9.156,10.211
