task,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,non_server_exec_overhead_ms,server_start_ns
ecgclass,sharing,0.0001,376.684,372.9036,351.893,0.0037,19.4558,2.3394,3.7804,1776367076170245467
ecgclass,sharing,2.4054,51.3866,48.6398,47.089,0.0037,0.6807,1.7631,2.7468,1776367078574885818
ecgclass,sharing,4.7423,52.8679,50.1478,48.3903,0.0038,0.8916,1.7626,2.7201,1776367080911812778
ecgclass,sharing,7.1273,52.2673,49.6026,47.8507,0.0041,0.964,1.7257,2.6647,1776367083296743031
ecgclass,sharing,7.4057,46.9201,44.1509,42.3363,0.0128,0.9536,1.8635,2.7691,1776367083575287208
ecgclass,sharing,7.4918,43.1643,40.8828,39.0343,0.0037,0.9218,1.4424,2.2815,1776367083661001901
ecgclass,sharing,8.9457,51.029,48.4052,46.9728,0.0019,0.5717,1.7171,2.6237,1776367085115148704
ecgclass,sharing,10.3554,52.5382,49.9375,48.0528,0.0039,0.9713,1.6828,2.6006,1776367086524870074
ecgclass,sharing,13.4792,52.7749,50.1892,48.361,0.0039,1.0059,1.6944,2.5857,1776367089648641799
ecgclass,sharing,13.5592,50.3979,47.8535,45.766,0.0039,0.9396,1.6556,2.5444,1776367089728598619
ecgclass,sharing,14.6057,51.8737,49.221,47.3652,0.0039,0.9628,1.7371,2.6527,1776367090775247397
ecgclass,sharing,14.6748,47.7324,45.311,43.6346,0.0037,0.9321,1.5409,2.4214,1776367090844145575
ecgclass,sharing,15.7641,85.2809,47.0874,45.3458,0.0042,0.9525,37.3449,38.1935,1776367091969221873
ecgclass,sharing,17.4953,56.5655,54.0101,51.88,0.004,1.0032,1.6258,2.5554,1776367093664702890
ecgclass,sharing,17.8821,54.4386,51.8171,49.9435,0.0039,0.97,1.7025,2.6215,1776367094051574292
ecgclass,sharing,19.1146,53.6027,50.9791,49.0954,0.0039,0.9633,1.7092,2.6236,1776367095284086227
ecgclass,sharing,19.2675,52.9139,50.3598,48.5928,0.0039,0.9577,1.6439,2.5541,1776367095436941208
ecgclass,sharing,19.3597,51.3873,48.9174,47.1783,0.0038,0.9566,1.5714,2.4699,1776367095529013342
ecgclass,sharing,19.6745,52.7625,50.1917,48.0869,0.004,0.9595,1.677,2.5708,1776367095843962740
ecgclass,sharing,20.5755,91.2845,47.5938,45.7024,0.0042,0.9885,42.83,43.6907,1776367096786114584
ecgclass,sharing,20.9893,57.9681,55.4133,53.3755,0.004,0.9555,1.6675,2.5548,1776367097158734355
ecgclass,sharing,22.237,53.0837,50.4931,48.7383,0.0041,0.9631,1.688,2.5905,1776367098406424976
ecgclass,sharing,22.4601,52.5827,50.002,48.2476,0.004,0.976,1.6623,2.5808,1776367098629560868
ecgclass,sharing,24.299,49.9966,47.3981,45.5395,0.0041,0.9905,1.7231,2.5985,1776367100468471038
ecgclass,sharing,25.5253,83.9882,81.2851,79.0509,0.004,1.0301,1.7412,2.7031,1776367101694759387
ecgclass,sharing,26.1811,59.4497,56.8389,54.5642,0.0046,1.1432,1.6921,2.6107,1776367102350602517
ecgclass,sharing,26.5977,54.414,51.7245,49.8604,0.0039,0.9668,1.7505,2.6896,1776367102767261683
ecgclass,sharing,27.0517,55.0358,52.4264,50.1934,0.0047,1.1852,1.6735,2.6094,1776367103221104453
ecgclass,sharing,27.1279,67.7843,43.7431,41.9534,0.0038,0.9449,23.1974,24.0412,1776367103318872697
ecgclass,sharing,27.308,54.085,51.4703,49.717,0.0039,0.9622,1.7061,2.6147,1776367103477454321
ecgclass,sharing,27.9937,61.0845,58.4511,56.3218,0.0038,0.9915,1.7083,2.6334,1776367104163179907
ecgclass,sharing,28.3823,57.7059,54.9862,52.9463,0.0075,1.0095,1.7321,2.7197,1776367104551796204
ecgclass,sharing,29.6463,53.3304,50.6957,48.8398,0.0039,0.9655,1.7216,2.6347,1776367105815799292
ecgclass,sharing,30.3547,54.2474,51.6145,49.7571,0.0038,0.9663,1.7383,2.6329,1776367106524233033
ecgclass,sharing,30.5929,90.0087,87.3776,84.4749,0.0053,1.3766,1.6775,2.6311,1776367106762330476
ecgclass,sharing,31.054,89.0083,86.3037,84.007,0.0041,1.0281,1.7428,2.7046,1776367107223493854
ecgclass,sharing,31.6953,89.0594,86.3669,84.0441,0.0042,1.0238,1.7228,2.6924,1776367107864784128
ecgclass,sharing,32.0394,80.5101,77.8225,75.6521,0.0041,1.0217,1.7209,2.6876,1776367108208905733
ecgclass,sharing,32.3614,54.2762,51.7086,49.9333,0.0039,0.9662,1.6549,2.5676,1776367108530771737
ecgclass,sharing,33.2416,54.0259,51.4853,49.5943,0.004,0.9659,1.6792,2.5406,1776367109411073274
