task,condition,elapsed_sec,latency_ms
ecgclass,no_sharing,0.0,300.4682
ecgclass,no_sharing,0.1213,200.3574
ecgclass,no_sharing,0.2373,84.758
ecgclass,no_sharing,0.357,14.0059
ecgclass,no_sharing,0.3708,13.6254
ecgclass,no_sharing,0.3752,21.5926
ecgclass,no_sharing,0.4479,13.1466
ecgclass,no_sharing,0.5182,12.424
ecgclass,no_sharing,0.6755,13.4265
ecgclass,no_sharing,0.678,22.6407
ecgclass,no_sharing,0.7309,13.2954
ecgclass,no_sharing,0.7344,22.1224
ecgclass,no_sharing,0.7902,12.8841
ecgclass,no_sharing,0.8755,12.9697
ecgclass,no_sharing,0.8946,12.0742
ecgclass,no_sharing,0.9568,13.2334
ecgclass,no_sharing,0.9642,18.1115
ecgclass,no_sharing,0.9686,13.8087
ecgclass,no_sharing,0.9845,12.7327
ecgclass,no_sharing,1.0289,12.8117
ecgclass,no_sharing,1.0498,12.3429
ecgclass,no_sharing,1.1119,13.2418
ecgclass,no_sharing,1.1248,12.6846
ecgclass,no_sharing,1.2156,18.6176
ecgclass,no_sharing,1.2764,12.1276
ecgclass,no_sharing,1.3097,12.3029
ecgclass,no_sharing,1.3301,13.3152
ecgclass,no_sharing,1.3535,19.7155
ecgclass,no_sharing,1.3569,31.9147
ecgclass,no_sharing,1.3673,21.524
ecgclass,no_sharing,1.3997,12.753
ecgclass,no_sharing,1.4196,13.2699
ecgclass,no_sharing,1.4827,12.8951
ecgclass,no_sharing,1.5188,13.6702
ecgclass,no_sharing,1.5297,14.8284
ecgclass,no_sharing,1.5547,12.7661
ecgclass,no_sharing,1.5866,13.1612
ecgclass,no_sharing,1.6029,13.2642
ecgclass,no_sharing,1.6182,12.8441
ecgclass,no_sharing,1.6622,17.0071
ecgclass,no_sharing,1.6778,13.417
ecgclass,no_sharing,1.744,13.0641
ecgclass,no_sharing,1.8136,16.7565
ecgclass,no_sharing,1.8675,12.8667
ecgclass,no_sharing,1.871,20.8604
ecgclass,no_sharing,1.9286,19.2659
ecgclass,no_sharing,1.9959,12.9476
ecgclass,no_sharing,2.0518,13.0026
ecgclass,no_sharing,2.0659,12.2433
ecgclass,no_sharing,2.0822,12.6598
ecgclass,no_sharing,2.0908,18.1384
ecgclass,no_sharing,2.1079,13.921
ecgclass,no_sharing,2.1087,25.5733
ecgclass,no_sharing,2.117,17.314
ecgclass,no_sharing,2.1835,12.9533
ecgclass,no_sharing,2.3833,13.1202
ecgclass,no_sharing,2.4111,13.3147
ecgclass,no_sharing,2.4255,12.3999
ecgclass,no_sharing,2.4453,12.9116
ecgclass,no_sharing,2.4633,13.0525
