batch_start_ns,observed_batch_size,send_time_rel_first
1775250865999678602,1,39.20106
1775250866817312177,1,10.010203
1775250866862201162,6,10.016164
1775250866915557826,6,10.068674
1775250866952355771,8,10.118937
1775250866985483483,5,10.162566
1775250867035179855,3,10.212016
1775250867072488162,8,10.230028
1775250867107049771,5,10.286126
1775250867147809414,4,10.323838
1775250867190508677,5,10.359111
1775250867242742779,4,10.402964
1775250867291977884,4,10.454941
1775250867327869753,6,10.490537
1775250867374681737,4,10.543413
1775250867426249804,5,10.577093
1775250867479611450,6,10.627792
1775250867527014192,6,10.679415
1775250867574726980,5,10.726944
1775250867626642816,5,10.774096
1775250867676069055,5,10.935878
1775250867758548770,5,10.935902
1775250867795594195,14,10.935921
1775250867848687798,4,11.015491
1775250867892007363,2,11.056361
1775250867939453229,6,11.07061
1775250867985029040,5,11.143238
1775250868034326019,6,11.185828
1775250868067557309,7,11.234857
1775250868103078058,4,11.285099
1775250868147736113,4,11.317325
1775250868194022043,4,11.352908
1775250868243505688,5,11.396396
1775250868286332121,5,11.440723
1775250868340486412,5,11.491778
1775250868395817391,4,11.54309
1775250868428682650,7,11.582107
1775250868450647218,4,11.642414
1775250868497397986,2,11.677962
1775250868537076509,5,11.696276
1775250868590134920,3,11.753125
1775250868635935529,5,11.78517
1775250868708643865,5,11.84013
1775250868762959340,5,11.885172
1775250868798283803,6,11.957514
1775250868845311544,4,12.012375
1775250868893210487,5,12.047957
1775250868941489432,5,12.092348
1775250868981681288,5,12.140096
1775250869030785561,5,12.192557
1775250869083670607,5,12.228713
1775250869131302048,6,12.2791
1775250869180535912,4,12.331525
1775250869230019197,3,12.378117
1775250869271382999,8,12.404026
1775250869319630832,4,12.478202
1775250869366431634,4,12.51805
1775250869399043343,6,12.563699
1775250869439720439,4,12.615758
1775250869486908633,4,12.650874
1775250869530057023,5,12.688129
1775250869582286265,4,12.737147
1775250869637130963,5,12.781124
1775250869696688641,5,12.834169
1775250869733371537,6,12.884977
1775250869773458484,4,12.944146
1775250869823539558,5,12.981121
1775250869862954499,6,13.020628
1775250869900727615,6,13.073932
1775250869959411801,4,13.120054
1775250870020528898,5,13.162792
1775250870087020169,5,13.208779
1775250870136269205,5,13.26516
1775250870186757132,5,13.32931
1775250870229943276,4,13.384104
1775250870287433573,5,13.4371
1775250870339199626,5,13.477239
1775250870376020323,5,13.537519
1775250870421659419,4,13.58511
1775250870470702207,5,13.622393
1775250870520622198,5,13.672638
1775250870560950865,5,13.719029
1775250870611919642,2,13.768114
1775250870650638216,7,13.784214
1775250870703777823,5,13.852808
1775250870751560047,4,13.904254
1775250870794344957,6,13.950596
1775250870844369986,4,13.999142
1775250870892467856,4,14.040821
1775250870932326945,6,14.096471
1775250870985744285,5,14.141957
1775250871022092292,5,14.180734
1775250871065218730,4,14.233466
1775250871113465353,5,14.268972
1775250871171062339,5,14.321385
1775250871220093616,5,14.361391
1775250871268441297,5,14.418631
1775250871317019006,6,14.467883
1775250871372402830,4,14.526328
1775250871413614620,5,14.564851
1775250871462920794,5,14.619914
1775250871502398249,4,14.668727
1775250871557331451,4,14.709516
1775250871610755197,5,14.749126
1775250871658325016,6,14.806894
1775250871706171248,5,14.8598
1775250871751427195,5,14.90782
1775250871793799641,5,14.954116
1775250871821466404,9,14.998892
1775250871876955152,4,15.217407
1775250871910356252,4,15.217429
1775250871957019476,2,15.217454
1775250871999567907,6,15.217461
1775250872044118595,5,15.217486
1775250872097959736,4,15.250998
1775250872146032637,6,15.294649
1775250872187184722,5,15.34364
1775250872238118661,5,15.394026
1775250872286168270,6,15.43521
1775250872328545667,6,15.489872
1775250872373832386,5,15.537798
1775250872421706130,4,15.573865
1775250872464018232,6,15.617895
1775250872532924916,5,15.669471
1775250872595819361,5,15.709823
1775250872647865022,3,15.776196
1775250872691992035,7,15.803138
1775250872738601754,6,15.885082
1775250872793209679,4,15.940112
1775250872835638080,6,15.987077
1775250872882722549,4,16.04057
1775250872926112770,5,16.082901
1775250872972366040,4,16.131097
1775250873019006051,6,16.172052
1775250873061283920,5,16.221963
1775250873108263750,5,16.262001
1775250873153691221,5,16.308871
1775250873206940393,6,16.35609
1775250873263001009,6,16.401771
1775250873311785199,3,16.452456
1775250873350646013,7,16.474639
1775250873378016631,5,16.55496
1775250873426446432,5,16.59897
1775250873473236986,4,16.635728
1775250873514604549,3,16.687902
1775250873574322249,5,16.719043
1775250873615290778,6,16.764701
1775250873654803957,4,16.819934
1775250873709322224,6,16.864517
1775250873758068521,5,16.910437
1775250873798270067,4,16.957968
1775250873833024190,6,17.006883
1775250873879657221,4,17.057045
1775250873905239390,4,17.092676
1775250873951244729,4,17.131018
1775250874001500872,5,17.168428
1775250874047382270,6,17.202396
1775250874091863392,6,17.247913
1775250874139228674,5,17.303676
1775250874180291892,6,17.341694
1775250874230361749,5,17.389102
1775250874286288684,6,17.428657
1775250874340487614,5,17.478413
1775250874385324816,5,17.536858
1775250874433955884,5,17.588597
1775250874474876559,5,17.634932
1775250874527088065,4,17.6817
1775250874581038945,4,17.721114
1775250874637912528,9,17.762766
1775250874678787160,7,17.828437
1775250874718835083,4,17.885568
1775250874769028541,5,17.928471
1775250874808987616,4,17.974333
1775250874857891616,5,18.015662
1775250874912240160,5,18.062926
1775250874970264599,6,18.105417
1775250875004796223,6,18.160184
1775250875057106287,4,18.22122
1775250875101792966,6,18.25286
1775250875142667058,6,18.305151
1775250875181762481,3,18.350315
1775250875226407507,5,18.371896
1775250875272879095,5,18.430313
1775250875325084519,7,18.473241
1775250875376389909,5,18.522376
1775250875419730117,7,18.572295
1775250875458267234,5,18.624514
1775250875505432129,5,18.669096
1775250875546244556,5,18.709195
1775250875597641364,5,18.752867
1775250875645231544,6,18.79621
1775250875698817024,5,18.848093
1775250875754750759,5,18.893541
1775250875793622145,5,18.947854
1775250875836336960,5,19.005087
1775250875875718357,4,19.048139
1775250875930874217,4,19.089026
1775250875981880693,5,19.128338
1775250876030327805,6,19.178519
1775250876071672106,5,19.231925
1775250876114606419,4,19.272273
1775250876154327025,6,19.32191
1775250876203969656,4,19.363901
1775250876250678864,5,19.402994
1775250876297985861,6,19.451098
1775250876337353247,6,19.497233
1775250876382449031,6,19.54782
1775250876427559585,5,19.595344
1775250876474859832,3,19.63034
1775250876504169501,8,19.650402
1775250876552491893,4,19.727895
1775250876599886317,4,19.765418
1775250876651134863,5,19.803396
1775250876695843244,5,19.8489
1775250876749052672,4,19.899583
1775250876788410558,6,19.94293
1775250876844980036,4,19.99683
1775250876891482656,7,20.037446
1775250876932804625,5,20.092684
1775250876976973571,6,20.134045
1775250877023092520,4,20.391351
1775250877066126611,5,20.391369
1775250877105868288,4,20.391387
1775250877161567354,5,20.391401
1775250877200192459,4,20.391418
1775250877237990525,6,20.411459
1775250877277961481,5,20.457982
1775250877319011028,4,20.499385
1775250877365509558,5,20.528782
1775250877402083222,6,20.5741
1775250877455991688,5,20.614641
1775250877503848251,7,20.651961
1775250877553457400,6,20.701973
1775250877592321894,5,20.751864
1775250877628597113,5,20.801366
1775250877669040980,4,20.84578
1775250877732167984,5,20.879758
1775250877819756553,5,20.918165
1775250877875408235,5,20.96572
1775250877928394445,5,21.071591
1775250877984183988,6,21.122825
1775250878038279180,6,21.177682
1775250878079283933,6,21.229805
1775250878120631894,5,21.287048
1775250878155403448,5,21.325768
1775250878202324653,4,21.369361
1775250878249877681,5,21.404568
1775250878306535196,5,21.451554
1775250878354118527,6,21.499402
1775250878391506118,8,21.558747
1775250878424285127,6,21.601912
1775250878484511969,4,21.647649
1775250878531219416,4,21.695895
1775250878574196853,5,21.734664
1775250878614268298,5,21.778989
1775250878663249355,5,21.82102
1775250878709000392,5,21.861266
1775250878756904729,6,21.91251
1775250878809350114,5,21.955684
1775250878855052207,6,22.00497
1775250878901424997,5,22.059664
1775250878954472412,5,22.104258
1775250878995063860,6,22.153807
1775250879028765275,5,22.194669
1775250879077348468,4,22.250154
1775250879131325831,4,22.298414
1775250879184631417,5,22.327777
1775250879235001119,7,22.379444
1775250879287606147,7,22.437885
