task,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,client_pre_rpc_ms,non_server_exec_overhead_ms,server_start_ns,phase
qwenA,vllm,0.0001,6080.5378,6079.1222,6079.1222,0.0,0.0,0.8976,0.0,1.4156,1779424005489300144,1
qwenA,vllm,8.9453,4303.4697,4302.206,4302.206,0.0,0.0,0.6664,0.0,1.2636,1779424014434210967,1
qwenA,vllm,2.4047,11452.6155,11451.3066,11451.3066,0.0,0.0,0.7269,0.0,1.3089,1779424007893733699,1
qwenA,vllm,4.742,12861.9781,12860.6963,12860.6963,0.0,0.0,0.8237,0.0,1.2817,1779424010231149862,1
qwenA,vllm,13.4795,5715.9677,5714.8186,5714.8186,0.0,0.0,0.5994,0.0,1.1491,1779424018968366179,1
qwenA,vllm,7.1256,13469.2404,13468.1713,13468.1713,0.0,0.0,0.6533,0.0,1.0692,1779424012614485093,1
qwenA,vllm,7.4918,13415.2966,13414.0328,13414.0328,0.0,0.0,0.6812,0.0,1.2637,1779424012980730510,1
qwenA,vllm,7.4053,13501.8213,13500.8399,13500.8399,0.0,0.0,0.5341,0.0,0.9814,1779424012894145086,1
qwenA,vllm,17.8827,3805.4121,3804.1799,3804.1799,0.0,0.0,0.5856,0.0,1.2321,1779424023371557224,1
qwenA,vllm,10.355,13350.7991,13349.5097,13349.5097,0.0,0.0,0.689,0.0,1.2893,1779424015843972472,1
qwenA,vllm,19.268,5434.1216,5432.7321,5432.7321,0.0,0.0,0.8237,0.0,1.3895,1779424024757139658,1
qwenA,vllm,13.5582,12722.7955,12721.764,12721.764,0.0,0.0,0.5658,0.0,1.0315,1779424019047038776,1
qwenA,vllm,22.4604,4200.1877,4197.0084,4197.0084,0.0,0.0,2.7578,0.0,3.1793,1779424027951389173,1
qwenA,vllm,14.6053,13171.4845,13170.2485,13170.2485,0.0,0.0,0.5975,0.0,1.236,1779424020094128113,1
qwenA,vllm,14.6751,13101.6612,13100.7132,13100.7132,0.0,0.0,0.4981,0.0,0.948,1779424020163873704,1
qwenA,vllm,15.7641,14502.8555,14501.6814,14501.6814,0.0,0.0,0.5832,0.0,1.1741,1779424021252946127,1
qwenA,vllm,17.4964,13907.8991,13788.7773,13788.7773,0.0,0.0,118.6156,0.0,119.1219,1779424023103305787,1
qwenA,vllm,25.5246,6108.6631,6107.6267,6107.6267,0.0,0.0,0.5686,0.0,1.0363,1779424031013440291,1
qwenA,vllm,27.9929,4778.8446,4777.7594,4777.7594,0.0,0.0,0.5593,0.0,1.0852,1779424033481777450,1
qwenA,vllm,19.3592,13640.2993,13638.8371,13638.8371,0.0,0.0,0.9515,0.0,1.4622,1779424024848469404,1
qwenA,vllm,19.1153,13884.3927,13883.3276,13883.3276,0.0,0.0,0.6304,0.0,1.0651,1779424024604160984,1
qwenA,vllm,19.6747,13902.1411,13901.016,13901.016,0.0,0.0,0.5684,0.0,1.1251,1779424025163515214,1
qwenA,vllm,20.5759,14730.8664,14729.8802,14729.8802,0.0,0.0,0.402,0.0,0.9863,1779424026064566642,1
qwenA,vllm,20.9884,15038.9597,15037.8685,15037.8685,0.0,0.0,0.5167,0.0,1.0912,1779424026477229073,1
qwenA,vllm,29.6457,6928.915,6927.8184,6927.8184,0.0,0.0,0.5734,0.0,1.0966,1779424035134511480,1
qwenA,vllm,22.2361,15451.8692,15450.6387,15450.6387,0.0,0.0,0.6704,0.0,1.2305,1779424027725030492,1
qwenA,vllm,32.3614,5326.6437,5325.6056,5325.6056,0.0,0.0,0.5901,0.0,1.0381,1779424037850282401,1
qwenA,vllm,24.2978,15926.9097,15925.7555,15925.7555,0.0,0.0,0.6576,0.0,1.1542,1779424029786752782,1
qwenA,vllm,33.5365,7807.0765,7805.8976,7805.8976,0.0,0.0,0.6652,0.0,1.1788,1779424039025421799,1
qwenA,vllm,26.1802,17221.1747,17218.6936,17218.6936,0.0,0.0,1.8759,0.0,2.4811,1779424031670399433,1
qwenA,vllm,26.5978,16964.9451,16963.8531,16963.8531,0.0,0.0,0.6096,0.0,1.092,1779424032086652012,1
qwenA,vllm,27.3081,17250.9079,17249.4892,17249.4892,0.0,0.0,0.7422,0.0,1.4187,1779424032797138965,1
qwenA,vllm,27.0509,17508.1406,17506.3533,17506.3533,0.0,0.0,1.2908,0.0,1.7873,1779424032540491847,1
qwenA,vllm,27.128,17431.1244,17430.2773,17430.2773,0.0,0.0,0.4451,0.0,0.8472,1779424032616675946,1
qwenA,vllm,39.9072,6272.5294,6271.0656,6271.0656,0.0,0.0,0.7353,0.0,1.4637,1779424045396175356,1
qwenA,vllm,28.3821,18058.5868,18057.4384,18057.4384,0.0,0.0,0.6375,0.0,1.1484,1779424033870995811,1
qwenA,vllm,30.3553,18254.0162,18252.8897,18252.8897,0.0,0.0,0.5741,0.0,1.1265,1779424035844105974,1
qwenA,vllm,30.5924,18344.3508,18343.3025,18343.3025,0.0,0.0,0.607,0.0,1.0483,1779424036081255411,1
qwenA,vllm,41.3088,8752.0001,8750.2945,8750.2945,0.0,0.0,1.0815,0.0,1.7056,1779424046798159997,1
qwenA,vllm,31.0539,19006.9664,19005.849,19005.849,0.0,0.0,0.6518,0.0,1.1173,1779424036542842978,1
qwenA,vllm,43.6531,6407.7814,6406.8742,6406.8742,0.0,0.0,0.5541,0.0,0.9072,1779424049141941297,1
qwenA,vllm,31.6955,19397.8314,19396.7215,19396.7215,0.0,0.0,0.55,0.0,1.11,1779424037184295964,1
qwenA,vllm,32.0384,19585.6688,19584.6256,19584.6256,0.0,0.0,0.4876,0.0,1.0432,1779424037527187287,1
qwenA,vllm,33.2399,19800.0865,19799.0631,19799.0631,0.0,0.0,0.6187,0.0,1.0234,1779424038728831334,1
qwenA,vllm,34.8701,20602.9918,20601.9711,20601.9711,0.0,0.0,0.5975,0.0,1.0207,1779424040358983779,1
qwenA,vllm,36.2613,21089.2041,21088.1255,21088.1255,0.0,0.0,0.612,0.0,1.0786,1779424041750218811,1
qwenA,vllm,48.213,10400.6214,10397.707,10397.707,0.0,0.0,2.3859,0.0,2.9144,1779424053703710437,1
qwenA,vllm,37.345,21634.5208,21633.6077,21633.6077,0.0,0.0,0.4783,0.0,0.9131,1779424042833806202,1
qwenA,vllm,37.4185,21561.2113,21560.2033,21560.2033,0.0,0.0,0.6366,0.0,1.008,1779424042907379595,1
qwenA,vllm,51.8449,7502.5015,7501.3798,7501.3798,0.0,0.0,0.5085,0.0,1.1217,1779424057333703404,1
qwenA,vllm,38.5523,22558.0065,22556.9364,22556.9364,0.0,0.0,0.6132,0.0,1.0701,1779424044041144866,1
qwenA,vllm,41.0293,24976.2416,24974.6106,24974.6106,0.0,0.0,1.1804,0.0,1.631,1779424046518753917,1
qwenA,vllm,41.7959,25385.2217,25384.2048,25384.2048,0.0,0.0,0.4456,0.0,1.0169,1779424047284575434,1
qwenA,vllm,41.6299,25551.2431,25550.1194,25550.1194,0.0,0.0,0.6423,0.0,1.1236,1779424047118861174,1
qwenA,vllm,42.3384,25834.7797,25833.4786,25833.4786,0.0,0.0,0.6468,0.0,1.3011,1779424047827278498,1
qwenA,vllm,42.171,26002.2626,26001.1587,26001.1587,0.0,0.0,0.5589,0.0,1.1039,1779424047659822479,1
qwenA,vllm,42.1496,26023.6759,26021.9937,26021.9937,0.0,0.0,1.2641,0.0,1.6823,1779424047639132684,1
qwenA,vllm,61.3044,9574.7514,9573.3124,9573.3124,0.0,0.0,0.879,0.0,1.439,1779424066793510790,2
qwenA,vllm,62.4087,9196.3413,9195.1574,9195.1574,0.0,0.0,0.5021,0.0,1.1838,1779424067897467065,2
qwenA,vllm,58.662,12943.0673,12942.0058,12942.0058,0.0,0.0,0.5829,0.0,1.0615,1779424064150841169,1
qwenA,vllm,63.0258,8943.7323,8939.4611,8939.4611,0.0,0.0,3.7398,0.0,4.2711,1779424068517800630,2
qwenA,vllm,63.9273,8398.1194,8396.9992,8396.9992,0.0,0.0,0.4787,0.0,1.1202,1779424069416087507,2
qwenA,vllm,64.9225,8175.9257,8174.8211,8174.8211,0.0,0.0,0.6397,0.0,1.1046,1779424070411388501,2
qwenA,vllm,61.5703,12235.9273,12234.7968,12234.7968,0.0,0.0,0.6633,0.0,1.1305,1779424067059268198,2
qwenA,vllm,66.117,7689.3013,7684.8302,7684.8302,0.0,0.0,4.1072,0.0,4.4711,1779424071609416196,2
qwenA,vllm,47.6491,26564.9424,26563.9594,26563.9594,0.0,0.0,0.509,0.0,0.983,1779424053137923449,1
qwenA,vllm,66.9179,7296.2413,7295.1204,7295.1204,0.0,0.0,0.7684,0.0,1.1209,1779424072406958488,2
qwenA,vllm,67.4803,7474.3345,7473.1298,7473.1298,0.0,0.0,0.5357,0.0,1.2047,1779424072969093965,2
qwenA,vllm,63.2968,11657.8379,11656.7022,11656.7022,0.0,0.0,0.6552,0.0,1.1357,1779424068785726857,2
qwenA,vllm,62.7707,12183.9633,12182.7687,12182.7687,0.0,0.0,0.7803,0.0,1.1946,1779424068259766245,2
qwenA,vllm,64.0195,11285.563,11284.6542,11284.6542,0.0,0.0,0.4361,0.0,0.9088,1779424069508199012,2
qwenA,vllm,48.4965,26808.64,26807.7199,26807.7199,0.0,0.0,0.5639,0.0,0.9202,1779424053985313342,1
qwenA,vllm,49.2557,26444.4838,26443.2514,26443.2514,0.0,0.0,0.788,0.0,1.2323,1779424054744762757,1
qwenA,vllm,48.894,26806.216,26805.3693,26805.3693,0.0,0.0,0.5209,0.0,0.8467,1779424054382824643,1
qwenA,vllm,65.3185,10756.3622,10755.2448,10755.2448,0.0,0.0,0.627,0.0,1.1174,1779424070807361225,2
qwenA,vllm,49.3852,26689.5897,26687.7487,26687.7487,0.0,0.0,1.5111,0.0,1.8411,1779424054875034653,1
qwenA,vllm,66.1578,10605.8111,10604.7236,10604.7236,0.0,0.0,0.5114,0.0,1.0875,1779424071646611649,2
qwenA,vllm,68.5249,8612.289,8586.366,8586.366,0.0,0.0,25.2726,0.0,25.923,1779424074038423409,2
qwenA,vllm,67.0854,10051.7464,10050.8624,10050.8624,0.0,0.0,0.4346,0.0,0.884,1779424072574146240,2
qwenA,vllm,50.4692,27031.3506,27030.1659,27030.1659,0.0,0.0,0.7787,0.0,1.1847,1779424055958215239,1
qwenA,vllm,69.8687,8013.1459,8012.0978,8012.0978,0.0,0.0,0.5507,0.0,1.0482,1779424075357490989,2
qwenA,vllm,67.6385,10243.4092,10242.3583,10242.3583,0.0,0.0,0.6661,0.0,1.0509,1779424073127417861,2
qwenA,vllm,70.5251,8762.3506,8754.3054,8754.3054,0.0,0.0,7.5171,0.0,8.0452,1779424076020917104,2
qwenA,vllm,53.3524,26690.9709,26689.7888,26689.7888,0.0,0.0,0.6535,0.0,1.1821,1779424058841294202,1
qwenA,vllm,68.7418,11676.4505,11675.4681,11675.4681,0.0,0.0,0.4783,0.0,0.9824,1779424074230550879,2
qwenA,vllm,72.0338,8740.571,8739.2898,8739.2898,0.0,0.0,0.5534,0.0,1.2812,1779424077522676494,2
qwenA,vllm,70.1289,11371.3601,11370.1017,11370.1017,0.0,0.0,0.6411,0.0,1.2584,1779424075617868015,2
qwenA,vllm,72.8539,8999.1879,8997.9662,8997.9662,0.0,0.0,0.6196,0.0,1.2218,1779424078342787192,2
qwenA,vllm,71.0379,11517.0784,11515.91,11515.91,0.0,0.0,0.6316,0.0,1.1684,1779424076526856754,2
qwenA,vllm,73.8175,9452.4238,9442.9775,9442.9775,0.0,0.0,8.9216,0.0,9.4463,1779424079314735607,2
qwenA,vllm,72.3542,11616.1923,11614.9993,11614.9993,0.0,0.0,0.6442,0.0,1.193,1779424077843138390,2
qwenA,vllm,74.7302,10372.4568,10370.9546,10370.9546,0.0,0.0,0.8991,0.0,1.5021,1779424080219363580,2
qwenA,vllm,73.1365,12689.5561,12688.5335,12688.5335,0.0,0.0,0.5682,0.0,1.0226,1779424078625306011,2
qwenA,vllm,60.7689,26163.6899,26162.2912,26162.2912,0.0,0.0,0.6983,0.0,1.3987,1779424066257843567,2
qwenA,vllm,61.1846,26149.5688,26148.5147,26148.5147,0.0,0.0,0.4642,0.0,1.0541,1779424066673327134,2
qwenA,vllm,61.105,26229.2137,26220.2104,26220.2104,0.0,0.0,8.5542,0.0,9.0034,1779424066601849279,2
qwenA,vllm,73.8795,13454.7415,13453.8055,13453.8055,0.0,0.0,0.5903,0.0,0.936,1779424079368367740,2
qwenA,vllm,60.9755,26358.8984,26357.7627,26357.7627,0.0,0.0,0.771,0.0,1.1357,1779424066464517728,2
qwenA,vllm,61.382,25952.3945,25951.421,25951.421,0.0,0.0,0.6588,0.0,0.9735,1779424066870963092,2
qwenA,vllm,61.1792,26155.2999,26154.4389,26154.4389,0.0,0.0,0.5572,0.0,0.861,1779424066668043670,2
qwenA,vllm,61.8242,25908.4213,25907.3602,25907.3602,0.0,0.0,0.4938,0.0,1.0611,1779424067312970940,2
qwenA,vllm,61.8656,25867.0828,25866.3047,25866.3047,0.0,0.0,0.4206,0.0,0.7781,1779424067354253738,2
qwenA,vllm,61.8711,25861.6116,25858.0039,25858.0039,0.0,0.0,3.3159,0.0,3.6077,1779424067362707362,2
qwenA,vllm,61.9876,25745.1303,25744.3506,25744.3506,0.0,0.0,0.5572,0.0,0.7797,1779424067476469009,2
qwenA,vllm,76.1763,11556.5426,11550.1238,11550.1238,0.0,0.0,6.2358,0.0,6.4189,1779424081670794908,2
qwenA,vllm,62.3078,25796.7594,25765.9642,25765.9642,0.0,0.0,30.2467,0.0,30.7952,1779424067826351450,2
qwenA,vllm,62.9339,25686.3329,25683.6614,25683.6614,0.0,0.0,2.1753,0.0,2.6715,1779424068424357967,2
qwenA,vllm,63.7249,24895.4043,24894.4642,24894.4642,0.0,0.0,0.5739,0.0,0.9401,1779424069213751028,2
qwenA,vllm,63.0195,25600.925,25599.9991,25599.9991,0.0,0.0,0.5534,0.0,0.9258,1779424068508330408,2
qwenA,vllm,63.4621,25158.3273,25157.4089,25157.4089,0.0,0.0,0.6223,0.0,0.9184,1779424068951048556,2
qwenA,vllm,62.6751,25945.4231,25944.6881,25944.6881,0.0,0.0,0.4783,0.0,0.735,1779424068163870204,2
qwenA,vllm,63.0042,25616.4083,25615.7449,25615.7449,0.0,0.0,0.4346,0.0,0.6634,1779424068492918930,2
qwenA,vllm,62.9696,25651.103,25650.3714,25650.3714,0.0,0.0,0.5021,0.0,0.7316,1779424068458428187,2
qwenA,vllm,63.4855,25135.3095,25134.5014,25134.5014,0.0,0.0,0.6101,0.0,0.808,1779424068974415169,2
qwenA,vllm,63.3452,25275.7099,25274.9296,25274.9296,0.0,0.0,0.5736,0.0,0.7803,1779424068834099083,2
qwenA,vllm,62.9869,25634.1307,25633.333,25633.333,0.0,0.0,0.5841,0.0,0.7978,1779424068475797669,2
qwenA,vllm,63.2407,25380.4054,25379.5727,25379.5727,0.0,0.0,0.6433,0.0,0.8327,1779424068729668454,2
qwenA,vllm,63.8869,25272.5575,25271.3713,25271.3713,0.0,0.0,0.7195,0.0,1.1862,1779424069375935080,2
qwenA,vllm,63.9527,25206.8658,25206.082,25206.082,0.0,0.0,0.4375,0.0,0.7838,1779424069441399941,2
qwenA,vllm,64.0568,25102.7637,25095.1939,25095.1939,0.0,0.0,7.3178,0.0,7.5697,1779424069552440291,2
qwenA,vllm,64.13,25029.6822,25028.8201,25028.8201,0.0,0.0,0.6278,0.0,0.8621,1779424069618941566,2
qwenA,vllm,76.9624,12197.4361,12196.8029,12196.8029,0.0,0.0,0.4268,0.0,0.6332,1779424082451070733,2
qwenA,vllm,64.0667,25093.1687,25092.4928,25092.4928,0.0,0.0,0.4902,0.0,0.6759,1779424069555474365,2
qwenA,vllm,75.3651,14190.9418,14189.8004,14189.8004,0.0,0.0,0.6661,0.0,1.1414,1779424080854003586,2
qwenA,vllm,64.411,25145.0341,25144.1624,25144.1624,0.0,0.0,0.5095,0.0,0.8717,1779424069899827943,2
qwenA,vllm,64.5369,25019.1977,25018.3684,25018.3684,0.0,0.0,0.5302,0.0,0.8293,1779424070025737196,2
qwenA,vllm,65.5509,24424.0932,24423.0364,24423.0364,0.0,0.0,0.6111,0.0,1.0568,1779424071039787262,2
qwenA,vllm,65.1783,24796.8018,24795.785,24795.785,0.0,0.0,0.7236,0.0,1.0169,1779424070667271530,2
qwenA,vllm,65.6398,24335.2859,24334.0174,24334.0174,0.0,0.0,1.0517,0.0,1.2685,1779424071129166882,2
qwenA,vllm,65.8213,24533.447,24532.151,24532.151,0.0,0.0,0.6199,0.0,1.296,1779424071310169389,2
qwenA,vllm,65.85,24504.7443,24503.8533,24503.8533,0.0,0.0,0.411,0.0,0.891,1779424071338681862,2
qwenA,vllm,65.7734,24581.3227,24580.2865,24580.2865,0.0,0.0,0.6495,0.0,1.0362,1779424071262378072,2
qwenA,vllm,66.1344,24632.9429,24631.7296,24631.7296,0.0,0.0,0.5963,0.0,1.2133,1779424071623322690,2
