task,slot,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,non_server_exec_overhead_ms,server_start_ns
ecgclass,slot_0:ecgclass,single_ecgclass,0.0001,45.2046,43.3047,41.7569,0.0031,0.9093,1.0035,1.9,1776340517704859120
ecgclass,slot_0:ecgclass,single_ecgclass,0.0965,48.7804,46.3306,44.6422,0.003,0.9435,1.5223,2.4498,1776340517801812374
ecgclass,slot_0:ecgclass,single_ecgclass,0.1905,48.7902,46.2853,44.5786,0.0029,0.9317,1.5812,2.505,1776340517895864367
ecgclass,slot_0:ecgclass,single_ecgclass,0.2855,54.4307,51.913,49.5917,0.0039,1.1407,1.5752,2.5177,1776340517990856415
ecgclass,slot_0:ecgclass,single_ecgclass,0.2972,100.5421,59.2045,46.7151,0.0036,5.7144,40.2937,41.3376,1776340518041306203
ecgclass,slot_0:ecgclass,single_ecgclass,0.3,97.9586,59.2045,46.7151,0.0036,5.7144,37.56,38.7541,1776340518041306203
ecgclass,slot_0:ecgclass,single_ecgclass,0.3591,82.8199,55.7314,53.5937,0.0035,1.0752,26.1459,27.0885,1776340518089059309
ecgclass,slot_0:ecgclass,single_ecgclass,0.4151,69.665,44.1453,42.4414,0.003,0.9559,24.6403,25.5196,1776340518143545149
ecgclass,slot_0:ecgclass,single_ecgclass,0.54,50.7104,48.1782,45.5557,0.004,1.4634,1.6289,2.5323,1776340518245419813
ecgclass,slot_0:ecgclass,single_ecgclass,0.5428,94.8617,48.4865,46.2455,0.0038,0.4999,45.3708,46.3753,1776340518291914091
ecgclass,slot_0:ecgclass,single_ecgclass,0.5845,53.2522,48.4865,46.2455,0.0038,0.4999,3.6108,4.7657,1776340518291914091
ecgclass,slot_0:ecgclass,single_ecgclass,0.5872,97.333,48.1243,46.4454,0.003,0.455,48.2111,49.2087,1776340518339226709
ecgclass,slot_0:ecgclass,single_ecgclass,0.6309,53.7963,48.1243,46.4454,0.003,0.455,4.5235,5.672,1776340518339226709
ecgclass,slot_0:ecgclass,single_ecgclass,0.7009,47.3888,44.9135,42.5736,0.0032,1.3965,1.5562,2.4753,1776340518406267041
ecgclass,slot_0:ecgclass,single_ecgclass,0.7156,78.0044,46.7697,44.2116,0.0058,1.3968,30.3423,31.2347,1776340518449765142
ecgclass,slot_0:ecgclass,single_ecgclass,0.7655,114.3255,87.2335,83.8071,0.0038,0.4038,25.9418,27.0921,1776340518495239321
ecgclass,slot_0:ecgclass,single_ecgclass,0.7712,108.6462,87.2335,83.8071,0.0038,0.4038,20.2384,21.4127,1776340518495239321
ecgclass,slot_0:ecgclass,single_ecgclass,0.7749,105.2802,87.2335,83.8071,0.0038,0.4038,16.5381,18.0467,1776340518495239321
