task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,sharing,1424,4.9103,88.588,79.963,171.78,247.933,62.111,42.528,0.002,9.83,25.365,26.476
gestureclass,sharing,1471,5.0724,88.316,79.134,176.36,239.359,62.444,42.281,0.002,6.189,24.754,25.871
heartrate,sharing,1467,5.0586,90.747,80.443,189.18,254.502,63.41,42.573,0.002,5.279,26.213,27.337
diasbp,sharing,1493,5.1483,88.55,78.657,177.549,249.194,62.168,42.61,0.002,3.495,25.267,26.382
sysbp,sharing,1429,4.9276,90.369,80.56,180.02,256.196,62.271,42.442,0.002,3.104,26.97,28.098
