task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,no_sharing,589,0.9983,58.251,51.879,81.875,87.754,54.728,53.369,0.002,0.715,2.632,0.0,3.523
gestureclass,no_sharing,621,1.0525,64.248,54.295,84.952,101.991,59.605,58.124,0.002,0.782,3.756,0.0,4.643
