task,slot,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,non_server_exec_overhead_ms,server_start_ns
ecgclass,slot_0:ecgclass,single_ecgclass,0.0001,43.8395,41.8689,40.2606,0.0029,0.9123,1.1294,1.9706,1776324255586787663
ecgclass,slot_0:ecgclass,single_ecgclass,0.2413,54.6403,51.8865,50.0355,0.0029,0.9726,1.7769,2.7538,1776324255828639128
ecgclass,slot_0:ecgclass,single_ecgclass,0.4753,55.6722,53.006,51.2324,0.003,0.9765,1.7273,2.6662,1776324256062579327
ecgclass,slot_0:ecgclass,single_ecgclass,0.7133,56.2356,53.5065,51.2237,0.0041,1.1104,1.7586,2.729,1776324256300633280
ecgclass,slot_0:ecgclass,single_ecgclass,0.7411,90.0106,62.7644,50.6984,0.0031,5.6428,26.175,27.2462,1776324256352847638
ecgclass,slot_0:ecgclass,single_ecgclass,0.7499,81.249,62.7644,50.6984,0.0031,5.6428,17.3905,18.4846,1776324256352847638
ecgclass,slot_0:ecgclass,single_ecgclass,0.8954,53.7677,50.9983,49.2201,0.0032,0.9883,1.755,2.7694,1776324256482695032
ecgclass,slot_0:ecgclass,single_ecgclass,1.0374,53.6578,50.9882,49.2286,0.0032,0.9699,1.6475,2.6695,1776324256624640238
ecgclass,slot_0:ecgclass,single_ecgclass,1.3485,54.7669,52.0937,49.7902,0.004,1.0843,1.7424,2.6732,1776324256935820407
ecgclass,slot_0:ecgclass,single_ecgclass,1.3563,91.8195,46.0935,44.3897,0.0029,0.9489,44.8105,45.7261,1776324256986646970
ecgclass,slot_0:ecgclass,single_ecgclass,1.4623,46.3412,43.9063,41.8559,0.0039,1.1205,1.5574,2.4349,1776324257049440573
ecgclass,slot_0:ecgclass,single_ecgclass,1.4681,82.1745,42.676,40.9292,0.003,0.9363,38.5811,39.4985,1776324257092195947
ecgclass,slot_0:ecgclass,single_ecgclass,1.5775,45.4051,42.9512,41.307,0.0029,0.9257,1.5497,2.454,1776324257164562056
ecgclass,slot_0:ecgclass,single_ecgclass,1.7502,55.6445,53.0537,50.8956,0.004,1.1667,1.6897,2.5908,1776324257337403033
ecgclass,slot_0:ecgclass,single_ecgclass,1.7889,61.8231,46.1172,44.305,0.0031,0.956,14.8089,15.7059,1776324257389304297
ecgclass,slot_0:ecgclass,single_ecgclass,1.912,51.8298,49.227,46.9964,0.004,1.1076,1.6379,2.6028,1776324257499193035
ecgclass,slot_0:ecgclass,single_ecgclass,1.9277,83.2946,48.4123,46.3531,0.0037,0.5184,33.8233,34.8823,1776324257547128197
ecgclass,slot_0:ecgclass,single_ecgclass,1.9365,74.5785,48.4123,46.3531,0.0037,0.5184,25.0833,26.1662,1776324257547128197
ecgclass,slot_0:ecgclass,single_ecgclass,1.968,81.2566,39.5888,37.9722,0.0029,0.8983,40.7701,41.6679,1776324257594359529
ecgclass,slot_0:ecgclass,single_ecgclass,2.0595,37.6701,35.2979,33.7723,0.003,0.8731,1.5385,2.3723,1776324257646598445
ecgclass,slot_0:ecgclass,single_ecgclass,2.0994,36.2802,33.9188,32.3466,0.0029,0.9047,1.4832,2.3614,1776324257686408899
ecgclass,slot_0:ecgclass,single_ecgclass,2.2239,39.7635,37.4353,35.3348,0.0033,1.1538,1.4703,2.3282,1776324257810918664
ecgclass,slot_0:ecgclass,single_ecgclass,2.2466,51.4719,35.7089,33.7076,0.0027,0.9016,14.8897,15.7631,1776324257847056613
ecgclass,slot_0:ecgclass,single_ecgclass,2.4304,47.2593,44.6553,43.0091,0.0032,0.9257,1.637,2.604,1776324258017588795
ecgclass,slot_0:ecgclass,single_ecgclass,2.5529,47.4186,44.7714,43.0806,0.003,0.9626,1.6787,2.6472,1776324258140132869
ecgclass,slot_0:ecgclass,single_ecgclass,2.6195,46.3419,43.7958,41.6842,0.0036,1.1148,1.6279,2.546,1776324258206710309
ecgclass,slot_0:ecgclass,single_ecgclass,2.6603,43.0536,38.7422,37.0964,0.003,0.9216,3.4306,4.3114,1776324258249245353
ecgclass,slot_0:ecgclass,single_ecgclass,2.7055,38.7635,36.33,34.2771,0.0034,1.1503,1.5266,2.4336,1776324258292593598
ecgclass,slot_0:ecgclass,single_ecgclass,2.7132,76.4732,46.5175,45.017,0.0029,0.428,28.8746,29.9558,1776324258327635226
ecgclass,slot_0:ecgclass,single_ecgclass,2.7309,58.7771,46.5175,45.017,0.0029,0.428,11.1561,12.2596,1776324258327635226
ecgclass,slot_0:ecgclass,single_ecgclass,2.8,43.0164,40.7509,38.7411,0.0032,1.0865,1.3669,2.2656,1776324258386889158
ecgclass,slot_0:ecgclass,single_ecgclass,2.8387,45.9545,42.6861,40.8625,0.003,0.9664,2.3177,3.2683,1776324258426530126
ecgclass,slot_0:ecgclass,single_ecgclass,2.9649,51.6386,49.0361,47.309,0.003,0.9533,1.6072,2.6025,1776324258552024321
ecgclass,slot_0:ecgclass,single_ecgclass,3.0357,49.8378,47.3111,45.3139,0.0038,1.0559,1.6012,2.5268,1776324258622870638
ecgclass,slot_0:ecgclass,single_ecgclass,3.0595,69.0184,43.9352,41.9191,0.0031,1.142,24.1277,25.0831,1776324258669134967
ecgclass,slot_0:ecgclass,single_ecgclass,3.1058,64.7078,42.4593,40.7986,0.0031,0.9522,20.8859,22.2485,1776324258712193797
ecgclass,slot_0:ecgclass,single_ecgclass,3.1697,45.2483,42.6411,40.5306,0.0036,1.0905,1.6978,2.6072,1776324258756939534
ecgclass,slot_0:ecgclass,single_ecgclass,3.2047,52.5274,43.4794,41.4882,0.0032,1.2112,8.1091,9.0481,1776324258798326225
ecgclass,slot_0:ecgclass,single_ecgclass,3.2371,61.5203,42.5867,40.8284,0.0029,0.9443,18.0111,18.9337,1776324258840702945
ecgclass,slot_0:ecgclass,single_ecgclass,3.3259,46.7856,44.4158,42.3996,0.0036,1.0521,1.4834,2.3698,1776324258912911524
ecgclass,slot_0:ecgclass,single_ecgclass,3.3546,59.644,42.6241,40.8809,0.003,0.9316,16.1099,17.0199,1776324258956258639
ecgclass,slot_0:ecgclass,single_ecgclass,3.4875,49.4778,46.8965,45.1662,0.0031,0.9804,1.6358,2.5813,1776324259074694976
ecgclass,slot_0:ecgclass,single_ecgclass,3.6272,53.7105,50.9725,49.1998,0.003,0.9824,1.7526,2.738,1776324259214546866
ecgclass,slot_0:ecgclass,single_ecgclass,3.7352,55.1527,52.3922,49.6991,0.0041,1.1355,1.7505,2.7604,1776324259322496118
ecgclass,slot_0:ecgclass,single_ecgclass,3.742,94.9721,47.7716,45.9544,0.0031,0.9561,46.2222,47.2006,1776324259373766052
ecgclass,slot_0:ecgclass,single_ecgclass,3.8562,46.0217,43.4698,41.87,0.003,0.9033,1.6112,2.5519,1776324259443338518
ecgclass,slot_0:ecgclass,single_ecgclass,3.9915,54.2808,51.4424,49.1669,0.0063,1.2278,1.7116,2.8384,1776324259578728011
ecgclass,slot_0:ecgclass,single_ecgclass,4.104,51.9533,49.0122,46.7826,0.0038,1.1087,1.9424,2.9411,1776324259691456345
ecgclass,slot_0:ecgclass,single_ecgclass,4.1317,65.8467,42.9672,40.9074,0.0036,1.0588,21.8973,22.8795,1776324259739195672
ecgclass,slot_0:ecgclass,single_ecgclass,4.1631,80.7312,47.3449,45.3991,0.003,0.5759,32.2971,33.3862,1776324259780970025
ecgclass,slot_0:ecgclass,single_ecgclass,4.1799,64.0068,47.3449,45.3991,0.003,0.5759,15.5492,16.6619,1776324259780970025
ecgclass,slot_0:ecgclass,single_ecgclass,4.2168,93.0183,66.8696,65.0083,0.0035,0.3814,24.935,26.1487,1776324259827282298
ecgclass,slot_0:ecgclass,single_ecgclass,4.2174,92.4733,66.8696,65.0083,0.0035,0.3814,24.3676,25.6037,1776324259827282298
ecgclass,slot_0:ecgclass,single_ecgclass,4.2341,75.7718,66.8696,65.0083,0.0035,0.3814,7.6325,8.9023,1776324259827282298
ecgclass,slot_0:ecgclass,single_ecgclass,4.3661,41.8906,39.5499,37.9561,0.0029,0.9079,1.4853,2.3408,1776324259953122153
