task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,sharing,4398,15.1655,107.955,91.756,226.774,312.562,73.477,41.433,0.001,7.067,33.218,34.478
gestureclass,sharing,4446,15.331,107.195,91.093,224.133,329.273,73.511,41.44,0.001,7.65,32.466,33.684
