task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,no_sharing,8944,15.1593,42.258,37.705,84.511,111.06,33.331,31.889,0.002,0.79,8.44,0.0,8.927
gestureclass,no_sharing,8974,15.2102,42.281,37.516,84.044,112.399,33.239,31.809,0.002,0.788,8.533,0.0,9.043
