task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,no_sharing_tpc,4137,7.0119,39.711,32.543,73.063,96.808,33.928,32.61,0.002,0.691,5.203,0.0,5.783
gestureclass,no_sharing_tpc,4180,7.0847,39.248,32.052,71.905,97.676,33.525,32.204,0.002,0.695,5.14,0.0,5.723
