task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
nyudepth,sharing,8944,15.1593,264.052,204.977,628.096,1329.922,169.103,163.322,0.004,1.168,80.367,0.0,94.949
vocseg,sharing,8864,15.0237,268.628,207.364,664.081,1279.22,176.58,163.956,0.004,3.114,79.505,0.0,92.048
