task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,no_sharing_tpc,59,0.1,48272.34,48549.482,59367.207,59638.703,16280.938,16264.679,0.005,0.468,31985.909,0.0,31991.401
gestureclass,no_sharing_tpc,42,0.0712,48618.775,51591.167,53190.288,53449.368,16246.696,16230.268,0.011,0.471,32367.448,0.0,32372.079
heartrate,no_sharing_tpc,77,0.1305,48032.439,47737.766,59325.984,59748.788,16188.148,16171.86,0.003,0.476,31840.778,0.0,31844.291
diasbp,no_sharing_tpc,62,0.1051,47413.642,48868.328,59535.278,59852.456,16252.569,16236.219,0.003,0.476,31156.691,0.0,31161.073
sysbp,no_sharing_tpc,63,0.1068,51176.159,48245.888,59266.727,59674.047,16197.589,16181.239,0.003,0.474,34975.35,0.0,34978.571
etth1fore,no_sharing_tpc,71,0.1203,46527.602,45179.939,55716.554,55949.021,16249.127,16230.999,0.004,0.532,30274.216,0.0,30278.476
weatherfore,no_sharing_tpc,73,0.1237,45616.037,47737.02,59409.098,59749.183,16212.815,16194.595,0.003,0.53,29400.587,0.0,29403.222
trafficfore,no_sharing_tpc,50,0.0847,47170.751,50347.57,53916.668,54081.478,16161.103,16142.921,0.004,0.534,31005.766,0.0,31009.649
