task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,no_sharing_tpc,3304,11.3931,30670.803,27931.97,58316.327,59609.943,6984.094,6977.047,0.005,0.124,23676.253,23686.709
gestureclass,no_sharing_tpc,4446,15.331,1156.549,831.437,3503.718,4604.916,689.599,655.084,0.002,1.241,464.313,466.95
