task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,no_sharing_tpc,2906,4.9254,112.532,103.442,232.42,304.821,91.173,88.746,0.002,1.771,20.433,21.359
gestureclass,no_sharing_tpc,2996,5.078,109.166,96.448,222.474,329.188,87.924,85.539,0.002,1.742,20.307,21.242
