task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,no_sharing,589,0.9983,25.9,25.27,31.181,39.26,24.302,23.234,0.003,0.478,1.039,0.0,1.598
gestureclass,no_sharing,621,1.0525,26.27,25.43,31.745,43.929,24.411,23.342,0.003,0.484,1.307,0.0,1.86
