task,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,client_pre_rpc_ms,non_server_exec_overhead_ms,server_start_ns
ecgclass,sharing,0.0001,25.4519,24.1789,22.7138,0.0024,0.5888,0.7651,0.0,1.273,1777577871115142710
ecgclass,sharing,0.1611,24.9143,23.8664,22.7948,0.0027,0.42,0.6707,0.0,1.0479,1777577871276130433
ecgclass,sharing,0.3163,26.3634,25.1218,23.5381,0.0022,0.6168,0.7672,0.0,1.2416,1777577871431388147
ecgclass,sharing,0.4753,26.3195,25.199,23.4549,0.0022,0.8887,0.7472,0.0,1.1205,1777577871590382969
ecgclass,sharing,0.494,34.5926,27.8884,25.4535,0.0015,1.2876,6.1822,0.0,6.7042,1777577871614495261
ecgclass,sharing,0.5002,57.1265,30.5179,29.0728,0.0016,0.6265,26.1574,0.0,26.6086,1777577871640706514
ecgclass,sharing,0.5965,25.4045,24.3362,22.9411,0.0024,0.5581,0.6759,0.0,1.0683,1777577871711526189
ecgclass,sharing,0.6912,26.2117,24.9953,23.4853,0.0021,0.5996,0.802,0.0,1.2164,1777577871806294834
ecgclass,sharing,0.8987,33.1264,31.4716,29.363,0.0016,0.9739,1.3006,0.0,1.6547,1777577872014266241
ecgclass,sharing,0.9041,50.7915,24.4175,23.3765,0.0022,0.3892,26.0122,0.0,26.374,1777577872044432240
ecgclass,sharing,0.974,25.718,24.5198,23.0844,0.0032,0.6232,0.694,0.0,1.1982,1777577872089052648
ecgclass,sharing,0.9794,44.5902,24.863,23.4685,0.0021,0.6033,19.2971,0.0,19.7272,1777577872112986725
ecgclass,sharing,1.0511,51.2629,28.0301,26.7316,0.002,0.5721,22.8283,0.0,23.2327,1777577872188255948
ecgclass,sharing,1.1666,47.539,27.9969,26.2116,0.0021,0.7735,19.0566,0.0,19.5421,1777577872299942946
ecgclass,sharing,1.1929,49.8383,29.5972,27.8218,0.0025,0.982,19.7339,0.0,20.2411,1777577872326899194
ecgclass,sharing,1.2743,25.3808,24.3651,23.0763,0.0024,0.4598,0.6237,0.0,1.0157,1777577872389268752
ecgclass,sharing,1.2847,42.0008,27.5498,26.1758,0.003,0.313,14.0014,0.0,14.451,1777577872412977854
ecgclass,sharing,1.291,35.7542,27.5498,26.1758,0.003,0.313,7.7207,0.0,8.2044,1777577872412977854
ecgclass,sharing,1.3118,38.8577,24.6575,23.326,0.0022,0.4789,13.8178,0.0,14.2002,1777577872439970769
ecgclass,sharing,1.3721,30.8907,28.998,26.9945,0.0019,0.8188,1.5421,0.0,1.8927,1777577872487987657
