task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,no_sharing,315,1.0862,55.203,52.808,83.374,86.936,51.507,49.23,0.003,1.856,2.624,3.696
gestureclass,no_sharing,315,1.0862,60.292,54.602,88.365,91.468,55.004,52.715,0.003,1.834,4.26,5.289
heartrate,no_sharing,283,0.9759,56.875,53.157,86.029,101.794,51.95,49.638,0.002,1.967,3.128,4.925
diasbp,no_sharing,320,1.1034,139.349,75.768,125.481,2844.396,58.346,56.099,0.002,1.207,64.757,81.004
