task,tpc_count,concurrency,send_elapsed_sec,complete_elapsed_sec,latency_ms,total_response_time_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,non_server_exec_overhead_ms,server_start_ns,worker_id
nyudepth,1,1,29.7021,30.3143,612.2034,612.2034,600.2301,599.0704,0.0029,0.7644,5.3768,11.9732,1775521441409704415,0
nyudepth,1,1,30.3143,30.9267,612.3807,612.3807,600.629,599.4334,0.0029,0.7533,5.1823,11.7517,1775521442021725539,0
nyudepth,1,1,30.9267,31.5386,611.9034,611.9034,600.3659,599.1391,0.0037,0.7921,4.7908,11.5375,1775521442633728438,0
nyudepth,1,1,31.5387,32.15,611.3052,611.3052,599.7077,598.5371,0.0029,0.7401,4.9746,11.5975,1775521443245831057,0
nyudepth,1,1,32.15,32.7622,612.2062,612.2062,599.4001,598.2095,0.003,0.7854,6.1376,12.8061,1775521443858312260,0
nyudepth,1,1,32.7622,33.3741,611.9208,611.9208,599.1492,597.9991,0.0029,0.7444,6.2094,12.7717,1775521444470603081,0
nyudepth,1,1,33.3741,33.9867,612.5956,612.5956,601.3062,600.1387,0.0038,0.7902,4.6155,11.2893,1775521445080942453,0
nyudepth,1,1,33.9867,34.5988,612.082,612.082,600.4733,598.9407,0.0032,1.1259,4.9717,11.6087,1775521445693908325,0
nyudepth,1,1,34.5988,35.2108,611.9549,611.9549,600.5133,599.3211,0.0027,0.7915,4.7157,11.4417,1775521446305746691,0
nyudepth,1,1,35.2108,35.8225,611.7074,611.7074,600.1321,598.9385,0.0025,0.7902,4.9586,11.5754,1775521446917961594,0
nyudepth,1,1,35.8225,36.4343,611.7496,611.7496,600.5739,599.4253,0.0029,0.7453,4.5438,11.1757,1775521447529267592,0
nyudepth,1,1,36.4343,37.0462,611.8929,611.8929,598.6928,597.5158,0.0043,0.7733,6.5567,13.2001,1775521448143043768,0
nyudepth,1,1,37.0462,37.6579,611.6974,611.6974,600.2658,599.0716,0.0029,0.7612,4.7569,11.4317,1775521448753151640,0
nyudepth,1,1,37.6579,38.2696,611.6445,611.6445,598.9992,597.8403,0.0026,0.7505,5.9881,12.6453,1775521449366093237,0
nyudepth,1,1,38.2696,38.8819,612.3643,612.3643,599.616,598.4479,0.0029,0.7446,6.0139,12.7483,1775521449977777172,0
nyudepth,1,1,38.8819,39.4934,611.5012,611.5012,599.1445,597.9491,0.0037,0.7859,5.9059,12.3567,1775521450590047139,0
nyudepth,1,1,39.4935,40.1055,612.0477,612.0477,600.3872,599.2357,0.0031,0.783,5.034,11.6605,1775521451200689491,0
nyudepth,1,1,40.1055,40.7175,611.9549,611.9549,599.4081,598.24,0.0028,0.7692,5.9483,12.5468,1775521451813664724,0
nyudepth,1,1,40.7175,41.3297,612.1733,612.1733,600.5421,599.4016,0.0031,0.7126,5.1141,11.6312,1775521452424798683,0
nyudepth,1,1,41.3297,41.9418,612.1256,612.1256,600.8473,599.6607,0.0029,0.7759,4.6408,11.2784,1775521453036512200,0
nyudepth,1,1,41.9418,42.5535,611.6419,611.6419,600.0308,598.8689,0.0037,0.7618,5.0573,11.611,1775521453649067911,0
nyudepth,1,1,42.5535,43.1651,611.6669,611.6669,600.4986,599.3295,0.0027,0.7806,4.6299,11.1684,1775521454260294792,0
nyudepth,1,1,43.1651,43.7768,611.6366,611.6366,600.1099,598.9707,0.003,0.7327,4.9956,11.5268,1775521454872340878,0
nyudepth,1,1,43.7768,44.3886,611.8021,611.8021,599.2035,598.0434,0.0027,0.7658,5.9211,12.5986,1775521455484916975,0
nyudepth,1,1,44.3886,45.0003,611.7294,611.7294,599.6572,598.4791,0.0032,0.7733,5.585,12.0721,1775521456096397683,0
nyudepth,1,1,45.0004,45.6119,611.577,611.577,600.1006,598.9403,0.0031,0.7375,4.9224,11.4765,1775521456707492259,0
nyudepth,1,1,45.612,46.2238,611.8531,611.8531,600.5312,599.3219,0.0034,0.7716,4.7331,11.3219,1775521457318893038,0
nyudepth,1,1,46.2238,46.836,612.2026,612.2026,600.613,599.3813,0.0038,0.7793,4.8835,11.5896,1775521457930908551,0
nyudepth,1,1,46.836,47.4484,612.3731,612.3731,599.0248,597.3935,0.0029,0.764,6.6504,13.3483,1775521458544892492,0
nyudepth,1,1,47.4484,48.0596,611.1717,611.1717,598.1407,596.9675,0.0027,0.7721,6.3515,13.031,1775521459156980084,0
nyudepth,1,1,48.0596,48.6717,612.0398,612.0398,599.429,598.1924,0.0029,0.8142,6.0341,12.6108,1775521459767847205,0
nyudepth,1,1,48.6717,49.2837,612.041,612.041,600.5289,599.2918,0.004,0.8189,4.8223,11.5121,1775521460378688580,0
nyudepth,1,1,49.2837,49.8958,612.1209,612.1209,600.3357,599.1409,0.003,0.7631,5.1184,11.7852,1775521460991039128,0
nyudepth,1,1,49.8959,50.5077,611.7942,611.7942,598.8675,597.6759,0.0025,0.7902,6.2399,12.9268,1775521461604297843,0
nyudepth,1,1,50.5077,51.1195,611.7969,611.7969,600.4323,599.2343,0.0027,0.7934,4.8134,11.3645,1775521462214678677,0
nyudepth,1,1,51.1195,51.7311,611.6107,611.6107,600.2075,599.0701,0.0028,0.7538,4.8947,11.4032,1775521462826570141,0
nyudepth,1,1,51.7311,52.3431,612.0312,612.0312,600.2907,599.0733,0.0034,0.7903,5.1014,11.7406,1775521463438401351,0
nyudepth,1,1,52.3431,52.9549,611.7358,611.7358,600.3854,599.1993,0.0027,0.7485,4.7507,11.3505,1775521464050095467,0
nyudepth,1,1,52.9549,53.5681,613.2393,613.2393,600.2226,598.516,0.0026,1.2842,6.413,13.0167,1775521464663508130,0
nyudepth,1,1,53.5681,54.1794,611.2981,611.2981,598.4297,597.2353,0.0028,0.7906,6.2563,12.8684,1775521465276605159,0
nyudepth,1,1,54.1795,54.7926,613.183,613.183,601.8982,600.6928,0.0031,0.7761,4.5769,11.2848,1775521465886236531,0
nyudepth,1,1,54.7927,55.404,611.3632,611.3632,599.7325,598.5252,0.0029,0.7689,4.9396,11.6306,1775521466499796220,0
nyudepth,1,1,55.404,56.0159,611.8236,611.8236,600.2004,598.9971,0.0029,0.7656,4.986,11.6232,1775521467111219422,0
nyudepth,1,1,56.0159,56.6276,611.6977,611.6977,600.259,599.0599,0.0033,0.8019,4.957,11.4387,1775521467723028112,0
nyudepth,1,1,56.6276,57.239,611.4569,611.4569,597.7734,596.5786,0.003,0.7609,7.1728,13.6834,1775521468336955642,0
nyudepth,1,1,57.2391,57.8509,611.8863,611.8863,599.0464,597.8545,0.0036,0.7534,6.1946,12.8398,1775521468947447568,0
nyudepth,1,1,57.851,58.4621,611.177,611.177,595.6573,594.4766,0.004,0.7806,9.011,15.5196,1775521469562163708,0
nyudepth,1,1,58.4621,59.0736,611.4357,611.4357,599.7656,598.6352,0.0035,0.7469,5.0433,11.67,1775521470169385502,0
nyudepth,1,1,59.0736,59.6859,612.2835,612.2835,599.6618,597.9805,0.0036,1.2485,5.9793,12.6216,1775521470781774949,0
nyudepth,1,1,59.6859,60.2968,610.9352,610.9352,598.1244,596.9582,0.0029,0.7624,6.0713,12.8108,1775521471394163929,0
