req_id,req_time,site_manager,device,backbone,task,end_to_end_latency(ms),proc_time(ms),swap_time(ms),pred,true
55,0.274734940036019,site2,site2,chronostiny,gestureclass,6.5860748291015625,4.008293151855469,0.0016689300537109375,4.0,4.0
56,0.27864871713421085,site2,site2,chronostiny,ecgclass,6.42085075378418,3.9370059967041016,0.003814697265625,0.0,0.0
57,0.27897647525783315,site2,site2,chronostiny,ecgclass,6.450176239013672,3.9758682250976562,0.001430511474609375,0.0,0.0
58,0.28488244241505684,site2,site2,chronostiny,ecgclass,6.525516510009766,3.9272308349609375,0.001430511474609375,0.0,0.0
59,0.28520141837618657,site2,site2,chronostiny,ecgclass,6.514787673950195,4.0187835693359375,0.0016689300537109375,0.0,0.0
60,0.2919151838712831,site2,site2,chronostiny,ecgclass,6.472110748291016,3.9949417114257812,0.0019073486328125,0.0,0.0
61,0.2988459101668644,site2,site2,chronostiny,ecgclass,6.519317626953125,4.056453704833984,0.0016689300537109375,0.0,0.0
62,0.30411045853652763,site2,site2,chronostiny,gestureclass,6.4849853515625,4.015684127807617,0.0040531158447265625,4.0,4.0
63,0.310698117616869,site2,site2,chronostiny,ecgclass,6.478071212768555,3.9517879486083984,0.0040531158447265625,0.0,0.0
64,0.3111585064608324,site2,site2,chronostiny,ecgclass,6.510734558105469,3.9970874786376953,0.0016689300537109375,0.0,0.0
65,0.3176459063067076,site2,site2,chronostiny,gestureclass,6.847143173217773,3.9720535278320312,0.0035762786865234375,4.0,4.0
66,0.3183808037768698,site2,site2,chronostiny,ecgclass,6.571769714355469,3.9720535278320312,0.0035762786865234375,0.0,0.0
67,0.32045463927035056,site2,site2,chronostiny,gestureclass,6.6699981689453125,4.041910171508789,0.0040531158447265625,4.0,4.0
68,0.3347558629288436,site2,site2,chronostiny,ecgclass,6.505727767944336,3.9567947387695312,0.0030994415283203125,0.0,0.0
69,0.33825043661033294,site2,site2,chronostiny,gestureclass,6.55817985534668,4.004478454589844,0.003814697265625,4.0,4.0
70,0.3553717072082234,site2,site2,chronostiny,gestureclass,6.353855133056641,3.9453506469726562,0.001430511474609375,4.0,4.0
71,0.3558373435525454,site2,site2,chronostiny,ecgclass,6.396770477294922,3.935098648071289,0.003814697265625,0.0,0.0
72,0.3590835366802131,site2,site2,chronostiny,ecgclass,6.624698638916016,3.961801528930664,0.0016689300537109375,0.0,0.0
73,0.35940570835451546,site2,site2,chronostiny,gestureclass,6.576776504516602,3.966093063354492,0.004291534423828125,4.0,4.0
74,0.3643798119126611,site2,site2,chronostiny,gestureclass,6.50477409362793,3.9513111114501953,0.0016689300537109375,4.0,4.0
75,0.36478969772436587,site2,site2,chronostiny,gestureclass,6.482362747192383,4.031658172607422,0.0021457672119140625,4.0,4.0
76,0.36575378679094767,site2,site2,chronostiny,gestureclass,6.435871124267578,3.9796829223632812,0.0011920928955078125,4.0,4.0
77,0.3672514151841817,site2,site2,chronostiny,ecgclass,6.453752517700195,3.9942264556884766,0.0035762786865234375,0.0,0.0
78,0.37415782692878735,site2,site2,chronostiny,ecgclass,6.541252136230469,3.997325897216797,0.001430511474609375,0.0,0.0
79,0.37505323370131455,site2,site2,chronostiny,ecgclass,6.354331970214844,3.9415359497070312,0.0016689300537109375,0.0,0.0
80,0.3844278105225614,site2,site2,chronostiny,gestureclass,6.3343048095703125,3.974437713623047,0.003814697265625,4.0,4.0
81,0.38513507502703864,site2,site2,chronostiny,gestureclass,6.333827972412109,3.9136409759521484,0.0016689300537109375,4.0,4.0
82,0.38531447765119586,site2,site2,chronostiny,ecgclass,6.51097297668457,3.9169788360595703,0.003814697265625,0.0,0.0
83,0.3878274871334285,site2,site2,chronostiny,ecgclass,6.43610954284668,3.9441585540771484,0.0011920928955078125,0.0,0.0
84,0.40724992565343565,site2,site2,chronostiny,ecgclass,7.294893264770508,4.242658615112305,0.0021457672119140625,0.0,0.0
85,0.4078345177324869,site2,site2,chronostiny,ecgclass,6.581306457519531,4.006385803222656,0.0019073486328125,0.0,0.0
86,0.4083708763480774,site2,site2,chronostiny,gestureclass,6.442070007324219,3.977060317993164,0.003814697265625,4.0,4.0
87,0.41532573296939634,site2,site2,chronostiny,gestureclass,6.26063346862793,3.936767578125,0.001430511474609375,4.0,4.0
88,0.41719674041444577,site2,site2,chronostiny,gestureclass,6.610870361328125,3.9167404174804688,0.001430511474609375,4.0,4.0
89,0.42351326036777187,site2,site2,chronostiny,ecgclass,7.811307907104492,4.253387451171875,0.00476837158203125,0.0,0.0
90,0.424629044308802,site2,site2,chronostiny,ecgclass,6.443023681640625,3.950834274291992,0.0019073486328125,0.0,0.0
91,0.42771064166330824,site2,site2,chronostiny,gestureclass,6.359100341796875,3.942728042602539,0.0035762786865234375,4.0,4.0
92,0.4292520379085943,site2,site2,chronostiny,gestureclass,6.33692741394043,3.915548324584961,0.0011920928955078125,4.0,4.0
93,0.4322551351119003,site2,site2,chronostiny,gestureclass,6.452083587646484,3.965616226196289,0.0016689300537109375,4.0,4.0
94,0.43958392496709636,site2,site2,chronostiny,gestureclass,6.290674209594727,3.904581069946289,0.001430511474609375,4.0,4.0
95,0.44676155683157526,site2,site2,chronostiny,ecgclass,6.258964538574219,3.914356231689453,0.0040531158447265625,0.0,0.0
96,0.45038755684604304,site2,site2,chronostiny,gestureclass,6.057977676391602,3.8604736328125,0.0030994415283203125,4.0,4.0
97,0.4635688920370247,site2,site2,chronostiny,ecgclass,6.124019622802734,3.8602352142333984,0.003337860107421875,0.0,0.0
98,0.4651000513580443,site2,site2,chronostiny,ecgclass,6.044626235961914,3.8385391235351562,0.0011920928955078125,0.0,0.0
99,0.46647428436887317,site2,site2,chronostiny,ecgclass,6.12640380859375,3.8449764251708984,0.001430511474609375,0.0,0.0
100,0.471231366788339,site2,site2,chronostiny,ecgclass,6.137609481811523,3.8645267486572266,0.001430511474609375,0.0,0.0
101,0.47608638235144135,site2,site2,chronostiny,gestureclass,6.262779235839844,4.029512405395508,0.0035762786865234375,4.0,4.0
102,0.4763246715865701,site2,site2,chronostiny,ecgclass,6.084442138671875,3.851175308227539,0.00286102294921875,0.0,0.0
103,0.48100430428493046,site2,site2,chronostiny,gestureclass,6.289243698120117,3.8938522338867188,0.0030994415283203125,4.0,4.0
104,0.48334981372340696,site2,site2,chronostiny,gestureclass,6.190299987792969,3.8993358612060547,0.001430511474609375,4.0,4.0
105,0.49023039589178674,site2,site2,chronostiny,ecgclass,6.211280822753906,3.8633346557617188,0.003337860107421875,0.0,0.0
106,0.49848444786487767,site2,site2,chronostiny,ecgclass,6.102800369262695,3.904581069946289,0.0011920928955078125,0.0,0.0
107,0.5025009751285152,site2,site2,chronostiny,gestureclass,6.356000900268555,3.964662551879883,0.0030994415283203125,4.0,4.0
108,0.5025095075621294,site2,site2,chronostiny,ecgclass,6.374120712280273,3.8919448852539062,0.003814697265625,0.0,0.0
109,0.5075675420104024,site2,site2,chronostiny,ecgclass,6.10041618347168,3.877878189086914,0.001430511474609375,0.0,0.0
110,0.5144766893218815,site2,site2,chronostiny,ecgclass,6.213903427124023,3.878355026245117,0.0016689300537109375,0.0,0.0
111,0.5159083260493027,site2,site2,chronostiny,ecgclass,6.137847900390625,3.881216049194336,0.0019073486328125,0.0,0.0
112,0.5190324614032488,site2,site2,chronostiny,gestureclass,6.199359893798828,3.879547119140625,0.0040531158447265625,4.0,4.0
113,0.5358993934980854,site2,site2,chronostiny,gestureclass,6.186008453369141,3.8809776306152344,0.0011920928955078125,4.0,4.0
114,0.5376693259704848,site2,site2,chronostiny,gestureclass,6.2770843505859375,3.8547515869140625,0.0016689300537109375,4.0,4.0
115,0.5389318868822632,site2,site2,chronostiny,gestureclass,6.347179412841797,3.9284229278564453,0.001430511474609375,4.0,4.0
116,0.5401159115451799,site2,site2,chronostiny,gestureclass,6.1798095703125,3.8764476776123047,0.001430511474609375,4.0,4.0
117,0.5442072059587104,site2,site2,chronostiny,ecgclass,6.139516830444336,3.8602352142333984,0.003337860107421875,0.0,0.0
118,0.5591646226548793,site2,site2,chronostiny,gestureclass,6.161689758300781,3.871440887451172,0.0030994415283203125,4.0,4.0
119,0.5638559002770132,site2,site2,chronostiny,gestureclass,6.137371063232422,3.8909912109375,0.0016689300537109375,4.0,4.0
120,0.5656630680912776,site2,site2,chronostiny,gestureclass,6.100177764892578,3.849029541015625,0.001430511474609375,4.0,4.0
121,0.5707514994898503,site2,site2,chronostiny,gestureclass,6.266355514526367,3.8831233978271484,0.001430511474609375,4.0,4.0
122,0.575653543498223,site2,site2,chronostiny,ecgclass,6.266117095947266,3.8695335388183594,0.0035762786865234375,0.0,0.0
123,0.5801967083325623,site2,site2,chronostiny,ecgclass,6.113529205322266,3.8917064666748047,0.0016689300537109375,0.0,0.0
124,0.5810650609990863,site2,site2,chronostiny,ecgclass,6.146669387817383,3.885507583618164,0.0016689300537109375,0.0,0.0
125,0.5860984198892915,site2,site2,chronostiny,ecgclass,6.139993667602539,3.9222240447998047,0.0016689300537109375,0.0,0.0
126,0.5889104572541155,site2,site2,chronostiny,gestureclass,6.134271621704102,3.865480422973633,0.003337860107421875,4.0,4.0
127,0.5890042925714807,site2,site2,chronostiny,gestureclass,6.131887435913086,3.8661956787109375,0.0016689300537109375,4.0,4.0
128,0.5928843772517625,site2,site2,chronostiny,ecgclass,6.638526916503906,3.864765167236328,0.003337860107421875,0.0,0.0
129,0.6155564194198263,site2,site2,chronostiny,gestureclass,7.10296630859375,3.904581069946289,0.00286102294921875,4.0,4.0
130,0.6177083312540874,site2,site2,chronostiny,ecgclass,6.232738494873047,3.8335323333740234,0.00286102294921875,0.0,0.0
131,0.6345509007679729,site2,site2,chronostiny,ecgclass,6.168365478515625,3.833770751953125,0.001430511474609375,0.0,0.0
132,0.6350566684421094,site2,site2,chronostiny,ecgclass,6.184101104736328,3.870725631713867,0.0011920928955078125,0.0,0.0
133,0.6416489146785733,site2,site2,chronostiny,ecgclass,6.122350692749023,3.898143768310547,0.001430511474609375,0.0,0.0
134,0.6422559689397143,site2,site2,chronostiny,gestureclass,6.151914596557617,3.9229393005371094,0.0026226043701171875,4.0,4.0
135,0.6438540455354106,site2,site2,chronostiny,ecgclass,6.1244964599609375,3.8666725158691406,0.0030994415283203125,0.0,0.0
136,0.6480836826135474,site2,site2,chronostiny,gestureclass,6.150007247924805,3.896474838256836,0.0030994415283203125,4.0,4.0
137,0.6525756873512726,site2,site2,chronostiny,gestureclass,6.208896636962891,3.8976669311523438,0.001430511474609375,4.0,4.0
138,0.6600386598802639,site2,site2,chronostiny,ecgclass,6.064176559448242,3.863811492919922,0.003337860107421875,0.0,0.0
139,0.6648152654899208,site2,site2,chronostiny,gestureclass,6.287336349487305,3.882169723510742,0.0035762786865234375,4.0,4.0
140,0.669317533316977,site2,site2,chronostiny,gestureclass,6.134748458862305,3.8874149322509766,0.0016689300537109375,4.0,4.0
141,0.6814897277556504,site2,site2,chronostiny,ecgclass,6.081342697143555,3.8564205169677734,0.003814697265625,0.0,0.0
142,0.6844985946482259,site2,site2,chronostiny,ecgclass,6.072044372558594,3.8537979125976562,0.0016689300537109375,0.0,0.0
143,0.6857747708917156,site2,site2,chronostiny,ecgclass,6.150007247924805,3.8709640502929688,0.001430511474609375,0.0,0.0
144,0.6866571955174353,site2,site2,chronostiny,ecgclass,6.229400634765625,3.8521289825439453,0.0011920928955078125,0.0,0.0
145,0.6892112786098805,site2,site2,chronostiny,ecgclass,6.251811981201172,3.8492679595947266,0.001430511474609375,0.0,0.0
146,0.6954483383794917,site2,site2,chronostiny,gestureclass,6.267309188842773,3.887176513671875,0.003337860107421875,4.0,4.0
147,0.6956657132496369,site2,site2,chronostiny,gestureclass,6.22105598449707,3.8607120513916016,0.001430511474609375,4.0,4.0
148,0.6963565862364366,site2,site2,chronostiny,ecgclass,6.217241287231445,3.838062286376953,0.003337860107421875,0.0,0.0
149,0.6969174683600883,site2,site2,chronostiny,ecgclass,6.25920295715332,3.8657188415527344,0.0011920928955078125,0.0,0.0
150,0.7013178669547515,site2,site2,chronostiny,gestureclass,6.339073181152344,3.891468048095703,0.003337860107421875,4.0,4.0
151,0.7027089331764635,site2,site2,chronostiny,ecgclass,6.20269775390625,3.846883773803711,0.0030994415283203125,0.0,0.0
152,0.7036180981270824,site2,site2,chronostiny,ecgclass,6.058692932128906,3.8378238677978516,0.0011920928955078125,0.0,0.0
153,0.7081099926770946,site2,site2,chronostiny,ecgclass,6.068706512451172,3.8368701934814453,0.001430511474609375,0.0,0.0
154,0.715272939106545,site2,site2,chronostiny,gestureclass,6.1435699462890625,3.983020782470703,0.0030994415283203125,4.0,4.0
155,0.7172914343225363,site2,site2,chronostiny,ecgclass,6.101131439208984,3.8444995880126953,0.0030994415283203125,0.0,0.0
156,0.7216076089730242,site2,site2,chronostiny,gestureclass,6.06536865234375,3.8568973541259766,0.0030994415283203125,4.0,4.0
157,0.7221240024670699,site2,site2,chronostiny,gestureclass,6.105899810791016,3.8781166076660156,0.001430511474609375,4.0,4.0
158,0.7358055587987612,site2,site2,chronostiny,ecgclass,6.063222885131836,3.8449764251708984,0.00286102294921875,0.0,0.0
159,0.7378596773878537,site2,site2,chronostiny,gestureclass,6.108283996582031,3.8509368896484375,0.0026226043701171875,4.0,4.0
160,0.7678283994550027,site2,site2,chronostiny,ecgclass,6.109714508056641,3.8433074951171875,0.0026226043701171875,0.0,0.0
161,0.7870473612751089,site2,site2,chronostiny,gestureclass,6.045103073120117,3.839254379272461,0.0026226043701171875,4.0,4.0
162,0.7945913313981536,site2,site2,chronostiny,gestureclass,6.098270416259766,3.838777542114258,0.0019073486328125,4.0,4.0
163,0.7946926872699652,site2,site2,chronostiny,gestureclass,6.020784378051758,3.847360610961914,0.001430511474609375,4.0,4.0
164,0.798613245477661,site2,site2,chronostiny,ecgclass,5.997896194458008,3.812074661254883,0.0026226043701171875,0.0,0.0
165,0.799067446714352,site2,site2,chronostiny,gestureclass,6.650447845458984,3.8590431213378906,0.0030994415283203125,4.0,4.0
166,0.8103429983470911,site2,site2,chronostiny,ecgclass,6.2885284423828125,3.8352012634277344,0.0030994415283203125,0.0,0.0
167,0.8181375839292,site2,site2,chronostiny,ecgclass,6.072998046875,3.827333450317383,0.0011920928955078125,0.0,0.0
168,0.8360764917692557,site2,site2,chronostiny,ecgclass,5.960941314697266,3.823995590209961,0.001430511474609375,0.0,0.0
169,0.8407638459592097,site2,site2,chronostiny,gestureclass,6.127834320068359,3.958463668823242,0.00286102294921875,4.0,4.0
170,0.8444563765967639,site2,site2,chronostiny,gestureclass,6.041765213012695,3.848552703857422,0.0016689300537109375,4.0,4.0
171,0.8481155448808014,site2,site2,chronostiny,ecgclass,6.101846694946289,3.8940906524658203,0.0030994415283203125,0.0,0.0
172,0.8505579992265656,site2,site2,chronostiny,gestureclass,6.072521209716797,3.8521289825439453,0.00286102294921875,4.0,4.0
173,0.8537200479789612,site2,site2,chronostiny,ecgclass,5.959749221801758,3.839731216430664,0.00286102294921875,0.0,0.0
174,0.8587649926264517,site2,site2,chronostiny,gestureclass,6.047487258911133,3.8504600524902344,0.003337860107421875,4.0,4.0
175,0.8722763975684703,site2,site2,chronostiny,ecgclass,6.169795989990234,3.8509368896484375,0.0030994415283203125,0.0,0.0
176,0.8768066683212158,site2,site2,chronostiny,gestureclass,6.731748580932617,4.007816314697266,0.0030994415283203125,4.0,4.0
177,0.8865352771363291,site2,site2,chronostiny,ecgclass,6.500244140625,3.967761993408203,0.0035762786865234375,0.0,0.0
178,0.896466122912982,site2,site2,chronostiny,gestureclass,6.171941757202148,3.878355026245117,0.003814697265625,4.0,4.0
179,0.9001238239235261,site2,site2,chronostiny,ecgclass,6.435155868530273,3.9191246032714844,0.003337860107421875,0.0,0.0
180,0.902258311995662,site2,site2,chronostiny,ecgclass,6.265163421630859,3.883838653564453,0.0019073486328125,0.0,0.0
181,0.9073606533073935,site2,site2,chronostiny,ecgclass,6.174564361572266,3.8814544677734375,0.0011920928955078125,0.0,0.0
182,0.9103124993686703,site2,site2,chronostiny,gestureclass,6.095409393310547,3.857851028442383,0.00286102294921875,4.0,4.0
183,0.9107372443525823,site2,site2,chronostiny,gestureclass,6.088018417358398,3.824472427368164,0.0016689300537109375,4.0,4.0
184,0.9131097859567968,site2,site2,chronostiny,ecgclass,5.936145782470703,3.8251876831054688,0.0026226043701171875,0.0,0.0
185,0.9387502443514588,site2,site2,chronostiny,gestureclass,6.548881530761719,3.9832592010498047,0.003337860107421875,4.0,4.0
186,0.9389988846884127,site2,site2,chronostiny,gestureclass,6.0405731201171875,3.8483142852783203,0.008106231689453125,4.0,4.0
187,0.9449635035714341,site2,site2,chronostiny,gestureclass,6.04701042175293,3.8237571716308594,0.0011920928955078125,4.0,4.0
188,0.9541636966011497,site2,site2,chronostiny,gestureclass,5.957126617431641,3.8328170776367188,0.0011920928955078125,4.0,4.0
189,0.9593946388935591,site2,site2,chronostiny,ecgclass,5.985736846923828,3.8084983825683594,0.003337860107421875,0.0,0.0
190,0.9636115625571362,site2,site2,chronostiny,ecgclass,5.987405776977539,3.8192272186279297,0.0011920928955078125,0.0,0.0
191,0.9697589459099912,site2,site2,chronostiny,gestureclass,6.064176559448242,3.8604736328125,0.0026226043701171875,4.0,4.0
192,0.9725637783599776,site2,site2,chronostiny,gestureclass,6.002187728881836,3.8268566131591797,0.0011920928955078125,4.0,4.0
193,0.9730428194341925,site2,site2,chronostiny,gestureclass,6.080389022827148,3.854990005493164,0.001430511474609375,4.0,4.0
194,0.989442820910551,site2,site2,chronostiny,ecgclass,5.987882614135742,3.827810287475586,0.0026226043701171875,0.0,0.0
195,0.9922736385361947,site2,site2,chronostiny,ecgclass,5.977153778076172,3.8187503814697266,0.001430511474609375,0.0,0.0
196,0.9977475751596077,site2,site2,chronostiny,gestureclass,6.098508834838867,3.8480758666992188,0.0026226043701171875,4.0,4.0
197,1.00153664836981,site2,site2,chronostiny,gestureclass,6.003856658935547,3.8666725158691406,0.001430511474609375,4.0,4.0
198,1.0018177706484996,site2,site2,chronostiny,gestureclass,5.961418151855469,3.8275718688964844,0.001430511474609375,4.0,4.0
199,1.017078924103319,site2,site2,chronostiny,gestureclass,6.077766418457031,3.8878917694091797,0.001430511474609375,4.0,4.0
200,1.024942940895152,site2,site2,chronostiny,gestureclass,6.075382232666016,3.8826465606689453,0.0011920928955078125,4.0,4.0
201,1.0257502318534264,site2,site2,chronostiny,ecgclass,6.030797958374023,3.8716793060302734,0.003337860107421875,0.0,0.0
202,1.0457405541967257,site2,site2,chronostiny,ecgclass,6.1588287353515625,3.8344860076904297,0.0011920928955078125,0.0,0.0
203,1.0524166857284725,site2,site2,chronostiny,gestureclass,6.177186965942383,3.856658935546875,0.0035762786865234375,4.0,4.0
204,1.0556130275650852,site2,site2,chronostiny,gestureclass,5.968570709228516,3.8313865661621094,0.0019073486328125,4.0,4.0
205,1.0603386660168277,site2,site2,chronostiny,ecgclass,6.009101867675781,3.831148147583008,0.0035762786865234375,0.0,0.0
206,1.0609030353798594,site2,site2,chronostiny,ecgclass,6.008148193359375,3.832101821899414,0.0016689300537109375,0.0,0.0
207,1.065012616578482,site2,site2,chronostiny,gestureclass,6.072998046875,3.8595199584960938,0.00286102294921875,4.0,4.0
208,1.0653951920702909,site2,site2,chronostiny,ecgclass,6.065130233764648,3.828287124633789,0.0030994415283203125,0.0,0.0
209,1.0693308910422814,site2,site2,chronostiny,ecgclass,6.398916244506836,3.8633346557617188,0.001430511474609375,0.0,0.0
210,1.0733534716934439,site2,site2,chronostiny,gestureclass,6.372928619384766,3.9398670196533203,0.0040531158447265625,4.0,4.0
211,1.0837282810518778,site2,site2,chronostiny,gestureclass,6.139039993286133,3.8781166076660156,0.001430511474609375,4.0,4.0
212,1.0901842475272656,site2,site2,chronostiny,gestureclass,6.146669387817383,3.8721561431884766,0.0016689300537109375,4.0,4.0
213,1.0916196747277278,site2,site2,chronostiny,ecgclass,6.098747253417969,3.86810302734375,0.0030994415283203125,0.0,0.0
214,1.102585017255081,site2,site2,chronostiny,gestureclass,6.276845932006836,3.957986831665039,0.0030994415283203125,4.0,4.0
215,1.1068427159003307,site2,site2,chronostiny,ecgclass,6.18290901184082,3.896474838256836,0.0035762786865234375,0.0,0.0
216,1.1115045557873005,site2,site2,chronostiny,ecgclass,6.301403045654297,3.920316696166992,0.0011920928955078125,0.0,0.0
217,1.1124300711106476,site2,site2,chronostiny,gestureclass,6.68787956237793,3.989696502685547,0.003814697265625,4.0,4.0
218,1.1221817465931216,site2,site2,chronostiny,gestureclass,7.32421875,4.236698150634766,0.0021457672119140625,4.0,4.0
219,1.1355474632065052,site2,site2,chronostiny,gestureclass,7.087230682373047,4.163265228271484,0.0021457672119140625,4.0,4.0
