task,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,client_pre_rpc_ms,non_server_exec_overhead_ms,server_start_ns
nyudepth,single_nyudepth,0.0001,21.6777,17.2354,16.1464,0.0024,0.5858,1.6067,0.0,4.4424,1777566001834102778
nyudepth,single_nyudepth,0.4824,21.174,16.4282,15.2613,0.0023,0.6322,1.945,0.0,4.7458,1777566002316751041
nyudepth,single_nyudepth,0.9491,21.1923,16.4158,15.2347,0.0024,0.6305,1.914,0.0,4.7765,1777566002783516983
nyudepth,single_nyudepth,1.426,21.2648,16.4097,15.2846,0.0022,0.6067,1.982,0.0,4.8551,1777566003260402359
nyudepth,single_nyudepth,1.4814,22.4724,17.428,15.4484,0.0023,1.4179,1.8625,0.0,5.0444,1777566003315724927
nyudepth,single_nyudepth,1.4984,24.9677,16.4572,15.3345,0.0021,0.6051,5.7065,0.0,8.5105,1777566003336564939
nyudepth,single_nyudepth,1.7898,21.2603,16.4928,15.3732,0.0021,0.6019,1.9739,0.0,4.7675,1777566003624194125
nyudepth,single_nyudepth,2.0715,21.3101,16.4785,15.357,0.0021,0.5882,1.9484,0.0,4.8316,1777566003905858716
nyudepth,single_nyudepth,2.6965,21.6377,16.894,15.7012,0.0027,0.6511,1.9367,0.0,4.7437,1777566004530868953
nyudepth,single_nyudepth,2.7125,25.6734,17.3678,16.2456,0.0025,0.6176,5.5275,0.0,8.3056,1777566004550477012
nyudepth,single_nyudepth,2.9215,21.1699,16.5303,15.3759,0.0025,0.5953,1.9193,0.0,4.6396,1777566004755857379
nyudepth,single_nyudepth,2.9366,26.7136,17.8379,16.7762,0.0022,0.5898,6.0191,0.0,8.8757,1777566004775011821
nyudepth,single_nyudepth,3.1536,21.7977,17.0328,15.387,0.0023,0.6203,1.9341,0.0,4.7649,1777566004987968274
nyudepth,single_nyudepth,3.4999,21.2944,16.4058,15.2454,0.002,0.6404,1.9598,0.0,4.8885,1777566005334269094
nyudepth,single_nyudepth,3.5774,21.3144,16.5747,15.4642,0.0025,0.5804,1.9279,0.0,4.7397,1777566005411720311
nyudepth,single_nyudepth,3.823,21.045,16.3159,15.2432,0.0022,0.5643,1.9007,0.0,4.729,1777566005657377177
nyudepth,single_nyudepth,3.8543,21.4446,16.9242,15.836,0.0028,0.5795,1.7376,0.0,4.5203,1777566005688421519
nyudepth,single_nyudepth,3.8721,23.7093,16.8472,15.7928,0.0021,0.5692,4.0662,0.0,6.8621,1777566005708670821
nyudepth,single_nyudepth,3.9351,21.7505,17.0083,15.8547,0.0025,0.6143,1.9,0.0,4.7422,1777566005769405314
nyudepth,single_nyudepth,4.1161,21.3778,16.6167,15.4778,0.0024,0.612,1.9453,0.0,4.7611,1777566005950512647
nyudepth,single_nyudepth,4.1987,21.3323,16.6152,15.4543,0.0021,0.6378,1.9259,0.0,4.717,1777566006033066519
