task,slot,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,non_server_exec_overhead_ms,server_start_ns
ecgclass,slot_0:ecgclass,no_sharing_tpc,0.0001,321.4447,318.2979,298.3303,0.0034,19.1782,1.9722,3.1468,1775945223168691999
ecgclass,slot_0:ecgclass,no_sharing_tpc,0.2411,132.0007,50.8661,49.5655,0.0022,0.8263,80.1301,81.1346,1775945223487817936
ecgclass,slot_0:ecgclass,no_sharing_tpc,0.4744,59.0611,56.1092,54.7888,0.002,0.853,1.9932,2.9519,1775945223642985967
ecgclass,slot_0:ecgclass,no_sharing_tpc,0.7138,69.7782,66.9404,65.5081,0.0022,0.9148,1.8344,2.8378,1775945223882254044
ecgclass,slot_0:ecgclass,no_sharing_tpc,0.7416,98.8188,56.0624,49.0942,0.0018,3.2573,41.6794,42.7564,1775945223949890805
ecgclass,slot_0:ecgclass,no_sharing_tpc,0.7494,91.0509,56.0624,49.0942,0.0018,3.2573,33.8883,34.9885,1775945223949890805
ecgclass,slot_0:ecgclass,no_sharing_tpc,0.8946,48.6019,45.9564,44.8569,0.0019,0.6821,1.7588,2.6454,1775945224063032837
ecgclass,slot_0:ecgclass,no_sharing_tpc,1.0365,53.1247,50.3132,49.1413,0.0018,0.7297,1.8454,2.8114,1775945224205000561
ecgclass,slot_0:ecgclass,no_sharing_tpc,1.3491,53.9577,50.9215,49.7213,0.0019,0.7187,2.0933,3.0362,1775945224517806674
ecgclass,slot_0:ecgclass,no_sharing_tpc,1.3569,91.2313,44.5319,43.4925,0.0017,0.6565,45.835,46.6994,1775945224569366147
ecgclass,slot_0:ecgclass,no_sharing_tpc,1.4624,44.5626,42.0375,40.9691,0.0017,0.6816,1.5826,2.5251,1775945224630577144
ecgclass,slot_0:ecgclass,no_sharing_tpc,1.4681,80.548,41.0926,40.0139,0.0017,0.6804,38.5122,39.4555,1775945224673225790
ecgclass,slot_0:ecgclass,no_sharing_tpc,1.5769,44.9393,42.3956,41.0975,0.0016,0.9301,1.5993,2.5437,1775945224745081905
ecgclass,slot_0:ecgclass,no_sharing_tpc,1.7501,53.7851,50.9309,49.8174,0.002,0.7332,1.847,2.8542,1775945224918576563
ecgclass,slot_0:ecgclass,no_sharing_tpc,1.7889,59.756,44.2269,43.1314,0.0017,0.6887,14.5791,15.5292,1775945224970149797
ecgclass,slot_0:ecgclass,no_sharing_tpc,1.9119,50.0112,47.3069,46.2119,0.0017,0.7116,1.7612,2.7043,1775945225080326879
ecgclass,slot_0:ecgclass,no_sharing_tpc,1.9278,79.1943,44.2738,43.2439,0.0016,0.3194,33.8731,34.9205,1775945225128260959
ecgclass,slot_0:ecgclass,no_sharing_tpc,1.9366,70.5676,44.2738,43.2439,0.0016,0.3194,25.0826,26.2938,1775945225128260959
ecgclass,slot_0:ecgclass,no_sharing_tpc,1.9682,79.9513,40.49,39.5643,0.0015,0.5611,38.5177,39.4613,1775945225173309054
ecgclass,slot_0:ecgclass,no_sharing_tpc,2.0584,37.7123,35.2849,34.4594,0.0013,0.5459,1.5264,2.4275,1775945225226510162
ecgclass,slot_0:ecgclass,no_sharing_tpc,2.0993,36.1896,33.7963,32.9509,0.0014,0.5519,1.492,2.3933,1775945225267417123
ecgclass,slot_0:ecgclass,no_sharing_tpc,2.2247,40.5798,38.1205,37.1897,0.0013,0.5802,1.5128,2.4593,1775945225392873665
ecgclass,slot_0:ecgclass,no_sharing_tpc,2.2465,54.405,34.9423,33.7514,0.0013,0.5492,18.5335,19.4627,1775945225431636719
ecgclass,slot_0:ecgclass,no_sharing_tpc,2.4302,43.0706,40.4119,39.4652,0.0015,0.6214,1.6735,2.6587,1775945225598476345
ecgclass,slot_0:ecgclass,no_sharing_tpc,2.5535,49.7544,47.05,46.0245,0.0018,0.66,1.6892,2.7044,1775945225721841114
ecgclass,slot_0:ecgclass,no_sharing_tpc,2.6185,46.2022,43.6515,42.7077,0.0016,0.6184,1.5936,2.5506,1775945225786725381
ecgclass,slot_0:ecgclass,no_sharing_tpc,2.6603,42.6779,37.6135,36.6733,0.0016,0.5622,4.0805,5.0643,1775945225830976136
ecgclass,slot_0:ecgclass,no_sharing_tpc,2.7062,42.7313,40.1724,39.2461,0.0016,0.6135,1.5829,2.5589,1775945225874364793
ecgclass,slot_0:ecgclass,no_sharing_tpc,2.7139,74.7197,39.0263,37.9749,0.0016,0.338,34.5995,35.6934,1775945225915126652
ecgclass,slot_0:ecgclass,no_sharing_tpc,2.7317,56.9906,39.0263,37.9749,0.0016,0.338,16.8474,17.9643,1775945225915126652
ecgclass,slot_0:ecgclass,no_sharing_tpc,2.7999,39.5646,37.0834,36.1453,0.0016,0.6057,1.4389,2.4813,1775945225967922125
ecgclass,slot_0:ecgclass,no_sharing_tpc,2.8386,34.178,31.8161,30.9886,0.0013,0.5438,1.4539,2.3619,1775945226006660841
ecgclass,slot_0:ecgclass,no_sharing_tpc,2.965,38.0957,35.5219,34.6282,0.0014,0.5914,1.5845,2.5738,1775945226133234848
ecgclass,slot_0:ecgclass,no_sharing_tpc,3.0364,38.5034,36.0412,34.8288,0.0013,0.897,1.5235,2.4622,1775945226204506793
ecgclass,slot_0:ecgclass,no_sharing_tpc,3.0601,49.2997,33.9806,33.1039,0.0013,0.5331,14.3981,15.3192,1775945226241130233
ecgclass,slot_0:ecgclass,no_sharing_tpc,3.1061,35.8579,31.978,31.1445,0.0014,0.5064,2.9762,3.88,1775945226275669139
ecgclass,slot_0:ecgclass,no_sharing_tpc,3.1701,34.7192,32.0264,31.2235,0.0012,0.5279,1.4701,2.6928,1775945226338237101
ecgclass,slot_0:ecgclass,no_sharing_tpc,3.2043,39.9306,37.3714,36.4725,0.0014,0.5999,1.6489,2.5592,1775945226372603029
ecgclass,slot_0:ecgclass,no_sharing_tpc,3.2362,45.7518,37.1721,36.1855,0.0016,0.5993,7.7178,8.5797,1775945226410584551
ecgclass,slot_0:ecgclass,no_sharing_tpc,3.3242,40.5245,38.1373,37.2137,0.0014,0.6033,1.4794,2.3872,1775945226492327897
ecgclass,slot_0:ecgclass,no_sharing_tpc,3.354,45.0528,33.5891,32.7459,0.0014,0.5084,10.5083,11.4637,1775945226531095180
ecgclass,slot_0:ecgclass,no_sharing_tpc,3.4873,37.3783,34.975,34.1431,0.0014,0.5393,1.5023,2.4033,1775945226655415692
ecgclass,slot_0:ecgclass,no_sharing_tpc,3.6269,43.7317,41.2062,40.2846,0.0016,0.6103,1.5967,2.5255,1775945226795163911
ecgclass,slot_0:ecgclass,no_sharing_tpc,3.7349,49.047,46.4043,44.9353,0.0017,1.0958,1.6894,2.6427,1775945226903173651
ecgclass,slot_0:ecgclass,no_sharing_tpc,3.7427,86.3574,44.4369,43.4345,0.0015,0.6197,40.9627,41.9205,1775945226950254623
ecgclass,slot_0:ecgclass,no_sharing_tpc,3.8562,38.0468,35.6022,34.771,0.0015,0.5489,1.5512,2.4447,1775945227024419685
ecgclass,slot_0:ecgclass,no_sharing_tpc,3.9916,42.9125,40.323,39.4099,0.0017,0.6053,1.6086,2.5895,1775945227159793994
ecgclass,slot_0:ecgclass,no_sharing_tpc,4.1037,47.9679,45.3269,44.347,0.0017,0.6456,1.6472,2.641,1775945227271990131
