task,device,t_center,count,throughput_rps,p50_ms,p99_ms
exchangefore,172.31.40.38:8000,33.5,5,5.0,37.20211982727051,41.31871223449707
exchangefore,172.31.40.38:8000,34.5,6,6.0,42.86456108093262,49.58280324935913
exchangefore,172.31.40.38:8000,35.5,7,7.0,42.24824905395508,48.97552967071533
exchangefore,172.31.40.38:8000,36.5,6,6.0,25.40731430053711,45.760929584503174
exchangefore,172.31.40.38:8000,37.5,5,5.0,40.31872749328613,42.574195861816406
exchangefore,172.31.40.38:8000,38.5,8,8.0,25.873541831970215,44.26482915878296
exchangefore,172.31.40.38:8000,39.5,4,4.0,24.597644805908203,41.9750165939331
exchangefore,172.31.40.38:8000,40.5,4,4.0,28.567790985107422,39.82534885406494
exchangefore,172.31.40.38:8000,41.5,1,1.0,25.96306800842285,25.96306800842285
exchangefore,172.31.40.38:8000,42.5,5,5.0,24.459362030029297,31.951065063476562
exchangefore,172.31.40.38:8000,43.5,8,8.0,23.987174034118652,30.991144180297855
exchangefore,172.31.40.38:8000,44.5,4,4.0,33.44106674194336,55.28983831405639
exchangefore,172.31.40.38:8000,45.5,5,5.0,29.785871505737305,48.12755584716797
exchangefore,172.31.40.38:8000,46.5,7,7.0,33.63919258117676,48.52663040161132
exchangefore,172.31.40.38:8000,47.5,5,5.0,25.26235580444336,57.33063697814941
exchangefore,172.31.40.38:8000,48.5,9,9.0,34.976959228515625,53.95651817321777
exchangefore,172.31.40.38:8000,49.5,6,6.0,35.9647274017334,48.560810089111335
exchangefore,172.31.40.38:8000,50.5,3,3.0,34.41715240478516,57.56371021270752
exchangefore,172.31.40.38:8000,51.5,9,9.0,54.90517616271973,75.65771102905273
exchangefore,172.31.40.38:8000,52.5,3,3.0,24.14989471435547,24.481210708618164
exchangefore,172.31.40.38:8000,53.5,9,9.0,43.99776458740234,51.89146041870117
exchangefore,172.31.40.38:8000,54.5,7,7.0,25.640249252319336,54.134569168090806
exchangefore,172.31.40.38:8000,55.5,3,3.0,39.08514976501465,39.575347900390625
exchangefore,172.31.40.38:8000,56.5,8,8.0,46.570777893066406,86.12992048263548
exchangefore,172.31.40.38:8000,57.5,1,1.0,37.98246383666992,37.98246383666992
exchangefore,172.31.40.38:8000,58.5,3,3.0,24.048328399658203,41.24194622039795
exchangefore,172.31.40.38:8000,59.5,5,5.0,25.818586349487305,35.00141143798828
exchangefore,172.31.40.38:8000,60.5,7,7.0,24.753808975219727,54.02719020843505
exchangefore,172.31.40.38:8000,61.5,3,3.0,51.97596549987793,59.329872131347656
exchangefore,172.31.40.38:8000,62.5,5,5.0,28.95450592041016,49.18490409851074
exchangefore,172.31.40.38:8000,63.5,7,7.0,38.76996040344238,54.325833320617676
exchangefore,172.31.40.38:8000,64.5,9,9.0,24.57547187805176,37.67655372619629
exchangefore,172.31.40.38:8000,65.5,8,8.0,24.232745170593265,42.956480979919434
exchangefore,172.31.40.38:8000,66.5,5,5.0,35.941123962402344,49.71538543701172
exchangefore,172.31.40.38:8000,67.5,4,4.0,32.080769538879395,44.89320516586304
exchangefore,172.31.40.38:8000,68.5,6,6.0,40.01212120056152,75.68387985229492
exchangefore,172.31.40.38:8000,69.5,9,9.0,24.28531646728516,45.21059036254882
exchangefore,172.31.40.38:8000,70.5,3,3.0,40.55333137512207,41.20731830596924
exchangefore,172.31.40.38:8000,71.5,8,8.0,43.31338405609131,59.11160707473755
exchangefore,172.31.40.38:8000,72.5,2,2.0,40.776729583740234,42.9774808883667
exchangefore,172.31.40.38:8000,73.5,5,5.0,47.48940467834473,55.66468238830567
exchangefore,172.31.40.38:8000,74.5,11,11.0,40.610551834106445,59.187746047973626
exchangefore,172.31.40.38:8000,75.5,4,4.0,30.695319175720215,41.578052043914795
exchangefore,172.31.40.38:8000,76.5,7,7.0,31.70299530029297,47.18917846679688
exchangefore,172.31.40.38:8000,77.5,6,6.0,29.8537015914917,53.86735200881958
exchangefore,172.31.40.38:8000,78.5,4,4.0,28.496742248535156,45.406742095947266
exchangefore,172.31.40.38:8000,79.5,3,3.0,24.60765838623047,29.972033500671383
exchangefore,172.31.40.38:8000,80.5,1,1.0,44.79312896728516,44.79312896728516
exchangefore,172.31.40.38:8000,81.5,5,5.0,24.10268783569336,24.27572250366211
exchangefore,172.31.40.38:8000,82.5,8,8.0,30.346155166625977,61.20365858078002
exchangefore,172.31.40.38:8000,83.5,3,3.0,37.71543502807617,40.7615327835083
exchangefore,172.31.40.38:8000,84.5,8,8.0,36.03851795196533,51.31967067718506
exchangefore,172.31.40.38:8000,85.5,4,4.0,26.354074478149414,39.21658754348755
exchangefore,172.31.40.38:8000,86.5,6,6.0,42.26350784301758,62.09123134613037
exchangefore,172.31.40.38:8000,87.5,7,7.0,49.007415771484375,67.55970954895018
exchangefore,172.31.40.38:8000,88.5,9,9.0,41.50557518005371,50.02008438110352
exchangefore,172.31.40.38:8000,89.5,5,5.0,25.183439254760746,47.2878360748291
exchangefore,172.31.40.38:8000,90.5,3,3.0,50.46415328979492,59.64684009552002
exchangefore,172.31.40.38:8000,91.5,4,4.0,36.08286380767822,47.22606658935547
exchangefore,172.31.40.38:8000,92.5,7,7.0,37.83178329467773,48.26772212982177
exchangefore,172.31.40.38:8000,93.5,1,1.0,24.402618408203125,24.402618408203125
exchangefore,172.31.40.38:8000,94.5,6,6.0,32.41431713104248,40.5766487121582
exchangefore,172.31.40.38:8000,95.5,5,5.0,28.999805450439453,45.874738693237305
exchangefore,172.31.40.38:8000,96.5,12,12.0,29.7548770904541,60.61136484146119
exchangefore,172.31.40.38:8000,97.5,1,1.0,30.87806701660156,30.87806701660156
exchangefore,172.31.40.38:8000,98.5,5,5.0,25.039196014404297,45.08037567138672
exchangefore,172.31.40.38:8000,99.5,4,4.0,35.8504056930542,49.15159463882447
exchangefore,172.31.40.38:8000,100.5,2,2.0,30.350446701049805,36.57325267791748
exchangefore,172.31.40.38:8000,101.5,6,6.0,34.610867500305176,48.01708459854126
exchangefore,172.31.40.38:8000,102.5,3,3.0,33.15901756286621,47.86028861999512
exchangefore,172.31.40.38:8000,103.5,3,3.0,27.732372283935547,29.24619197845459
exchangefore,172.31.40.38:8000,104.5,2,2.0,43.81835460662842,50.7870888710022
exchangefore,172.31.40.38:8000,105.5,4,4.0,39.46340084075928,48.843040466308594
exchangefore,172.31.40.38:8000,106.5,6,6.0,37.230730056762695,56.87605142593384
exchangefore,172.31.40.38:8000,107.5,4,4.0,31.456828117370605,32.61744260787964
exchangefore,172.31.40.38:8000,108.5,7,7.0,34.38043594360352,53.65370750427246
exchangefore,172.31.40.38:8000,109.5,9,9.0,42.693376541137695,62.4179744720459
exchangefore,172.31.40.38:8000,110.5,2,2.0,25.021672248840332,25.507781505584717
exchangefore,172.31.40.38:8000,111.5,6,6.0,32.32753276824951,70.93350887298584
exchangefore,172.31.40.38:8000,112.5,9,9.0,24.53231811523437,45.55567741394043
exchangefore,172.31.40.38:8000,113.5,4,4.0,30.87294101715088,50.59689760208129
exchangefore,172.31.40.38:8000,114.5,4,4.0,23.91648292541504,32.53543376922608
exchangefore,172.31.40.38:8000,115.5,8,8.0,46.93007469177246,65.32690525054932
exchangefore,172.31.40.38:8000,116.5,4,4.0,24.593353271484375,46.34953498840331
exchangefore,172.31.40.38:8000,117.5,5,5.0,46.13637924194336,56.962594985961914
exchangefore,172.31.40.38:8000,118.5,5,5.0,26.079893112182617,49.16553497314453
exchangefore,172.31.40.38:8000,119.5,5,5.0,25.4671573638916,42.31432914733887
heartrate,172.31.34.115:8000,0.5,8,8.0,26.013851165771484,44.63684082031249
heartrate,172.31.34.115:8000,1.5,3,3.0,25.44951438903809,25.734801292419434
heartrate,172.31.34.115:8000,2.5,5,5.0,25.550127029418945,25.733795166015625
heartrate,172.31.34.115:8000,3.5,4,4.0,25.535106658935547,26.104946136474606
heartrate,172.31.34.115:8000,4.5,3,3.0,25.777816772460938,25.972447395324707
heartrate,172.31.34.115:8000,5.5,7,7.0,25.99096298217773,44.608607292175286
heartrate,172.31.34.115:8000,6.5,9,9.0,26.14927291870117,42.68060684204102
heartrate,172.31.34.115:8000,7.5,1,1.0,25.96735954284668,25.96735954284668
heartrate,172.31.34.115:8000,8.5,6,6.0,25.520801544189453,26.517665386199955
heartrate,172.31.34.115:8000,9.5,8,8.0,25.63750743865967,26.10672950744629
heartrate,172.31.34.115:8000,10.5,3,3.0,25.98714828491211,27.541856765747067
heartrate,172.31.34.115:8000,11.5,8,8.0,25.522708892822266,30.04014015197754
heartrate,172.31.34.115:8000,12.5,5,5.0,25.59638023376465,26.135187149047855
heartrate,172.31.34.115:8000,13.5,3,3.0,26.595592498779297,33.29854965209961
heartrate,172.31.34.115:8000,14.5,4,4.0,25.26259422302246,25.402216911315918
heartrate,172.31.34.115:8000,15.5,2,2.0,26.244759559631348,26.414272785186768
heartrate,172.31.34.115:8000,16.5,3,3.0,25.600910186767575,25.69413661956787
heartrate,172.31.34.115:8000,17.5,4,4.0,25.618672370910645,27.057135105133057
heartrate,172.31.34.115:8000,18.5,2,2.0,26.378393173217773,27.41276264190674
heartrate,172.31.34.115:8000,19.5,3,3.0,25.4824161529541,26.372156143188477
heartrate,172.31.34.115:8000,20.5,5,5.0,26.0317325592041,26.114616394042965
heartrate,172.31.34.115:8000,21.5,8,8.0,36.013007164001465,127.03700542449951
heartrate,172.31.34.115:8000,22.5,2,2.0,25.596261024475098,25.70058584213257
heartrate,172.31.34.115:8000,23.5,5,5.0,25.445222854614254,26.04959487915039
heartrate,172.31.34.115:8000,24.5,3,3.0,26.19600296020508,28.864054679870605
heartrate,172.31.34.115:8000,25.5,4,4.0,25.446414947509766,25.612151622772217
heartrate,172.31.34.115:8000,26.5,7,7.0,25.55084228515625,26.705031394958493
heartrate,172.31.34.115:8000,27.5,5,5.0,25.24876594543457,36.95910453796387
heartrate,172.31.34.115:8000,28.5,2,2.0,25.692343711853027,25.903213024139404
heartrate,172.31.34.115:8000,29.5,7,7.0,25.56324005126953,26.090903282165527
heartrate,172.31.34.115:8000,30.5,3,3.0,31.15224838256836,54.172635078430176
heartrate,172.31.34.115:8000,31.5,4,4.0,31.380295753479004,46.69753313064575
heartrate,172.31.34.115:8000,32.5,2,2.0,39.211273193359375,50.43816566467285
heartrate,172.31.34.115:8000,33.5,4,4.0,40.134429931640625,48.06069850921631
heartrate,172.31.34.115:8000,34.5,1,1.0,28.381824493408203,28.381824493408203
heartrate,172.31.34.115:8000,35.5,4,4.0,26.250839233398438,34.89909648895264
heartrate,172.31.34.115:8000,36.5,5,5.0,39.9930477142334,74.45738792419434
heartrate,172.31.34.115:8000,37.5,3,3.0,25.71582794189453,39.23599720001221
heartrate,172.31.34.115:8000,38.5,4,4.0,26.619434356689453,47.03331232070922
heartrate,172.31.34.115:8000,39.5,5,5.0,26.169776916503903,31.706247329711914
heartrate,172.31.34.115:8000,40.5,7,7.0,26.585102081298828,45.448012351989746
heartrate,172.31.34.115:8000,41.5,7,7.0,36.14258766174317,54.171428680419915
heartrate,172.31.34.115:8000,42.5,3,3.0,38.33198547363281,46.854143142700195
heartrate,172.31.34.115:8000,43.5,7,7.0,36.31091117858887,52.19377517700195
heartrate,172.31.34.115:8000,44.5,6,6.0,44.91698741912842,51.877713203430176
heartrate,172.31.34.115:8000,45.5,3,3.0,25.9699821472168,40.67779541015625
heartrate,172.31.34.115:8000,46.5,3,3.0,25.88152885437012,26.741127967834476
heartrate,172.31.34.115:8000,47.5,5,5.0,26.14736557006836,54.86654281616211
heartrate,172.31.34.115:8000,48.5,2,2.0,43.845415115356445,47.46746063232422
heartrate,172.31.34.115:8000,49.5,6,6.0,38.79201412200928,46.035945415496826
heartrate,172.31.34.115:8000,50.5,4,4.0,29.051184654235843,47.679517269134514
heartrate,172.31.34.115:8000,51.5,4,4.0,29.60073947906494,36.05595111846924
heartrate,172.31.34.115:8000,52.5,6,6.0,35.992980003356934,47.28803634643555
heartrate,172.31.34.115:8000,53.5,7,7.0,26.37934684753418,49.55361366271971
heartrate,172.31.34.115:8000,54.5,7,7.0,31.810760498046875,50.9712553024292
heartrate,172.31.34.115:8000,55.5,3,3.0,47.13749885559082,58.95225524902344
heartrate,172.31.34.115:8000,56.5,2,2.0,36.5678071975708,46.14174127578736
heartrate,172.31.34.115:8000,57.5,7,7.0,30.65156936645508,44.86927509307862
heartrate,172.31.34.115:8000,58.5,4,4.0,51.09131336212158,58.080368041992195
heartrate,172.31.34.115:8000,59.5,4,4.0,32.33778476715088,38.18338632583618
heartrate,172.31.34.115:8000,60.5,5,5.0,25.464296340942383,27.455978393554688
heartrate,172.31.34.115:8000,61.5,5,5.0,25.758981704711918,26.375160217285156
heartrate,172.31.34.115:8000,62.5,5,5.0,39.389610290527344,61.02229118347168
heartrate,172.31.34.115:8000,63.5,4,4.0,28.21516990661621,49.78749513626098
heartrate,172.31.34.115:8000,64.5,6,6.0,34.412264823913574,60.43953895568848
heartrate,172.31.34.115:8000,65.5,5,5.0,26.110410690307617,42.11983680725098
heartrate,172.31.34.115:8000,66.5,2,2.0,41.121602058410645,55.68303346633911
heartrate,172.31.34.115:8000,67.5,5,5.0,32.067060470581055,48.99842262268067
heartrate,172.31.34.115:8000,68.5,2,2.0,34.0043306350708,43.23456525802612
heartrate,172.31.34.115:8000,69.5,8,8.0,53.5275936126709,90.57501792907715
heartrate,172.31.34.115:8000,70.5,6,6.0,25.544285774230957,39.708709716796875
heartrate,172.31.34.115:8000,71.5,3,3.0,26.22842788696289,45.505738258361816
heartrate,172.31.34.115:8000,72.5,5,5.0,38.85340690612793,49.79680061340332
heartrate,172.31.34.115:8000,73.5,5,5.0,44.17562484741211,51.47727012634278
heartrate,172.31.34.115:8000,74.5,3,3.0,42.07801818847656,44.643497467041016
heartrate,172.31.34.115:8000,75.5,7,7.0,50.59957504272461,59.229302406311035
heartrate,172.31.34.115:8000,76.5,2,2.0,39.86382484436035,53.89615535736084
heartrate,172.31.34.115:8000,77.5,6,6.0,25.917410850524902,46.74311876296998
heartrate,172.31.34.115:8000,78.5,9,9.0,26.60989761352539,42.55593299865723
heartrate,172.31.34.115:8000,79.5,6,6.0,32.491445541381836,49.80695247650146
heartrate,172.31.34.115:8000,81.5,4,4.0,41.1372184753418,44.35539245605469
heartrate,172.31.34.115:8000,82.5,9,9.0,29.44278717041016,61.540374755859375
heartrate,172.31.34.115:8000,83.5,1,1.0,38.748979568481445,38.748979568481445
heartrate,172.31.34.115:8000,84.5,6,6.0,39.62409496307373,47.771358489990234
heartrate,172.31.34.115:8000,85.5,9,9.0,42.42730140686035,83.19355010986328
heartrate,172.31.34.115:8000,86.5,2,2.0,29.09111976623535,32.72975444793701
heartrate,172.31.34.115:8000,87.5,4,4.0,31.3185453414917,68.43624114990233
heartrate,172.31.34.115:8000,88.5,5,5.0,31.36444091796875,50.35055160522461
heartrate,172.31.34.115:8000,89.5,7,7.0,25.468826293945312,40.572805404663086
heartrate,172.31.34.115:8000,90.5,1,1.0,33.74266624450684,33.74266624450684
heartrate,172.31.34.115:8000,91.5,8,8.0,33.07032585144043,47.76376247406006
heartrate,172.31.34.115:8000,92.5,5,5.0,25.823354721069336,26.06217384338379
heartrate,172.31.34.115:8000,93.5,4,4.0,26.274442672729492,35.530383586883545
heartrate,172.31.34.115:8000,94.5,4,4.0,32.23311901092529,45.07277250289917
heartrate,172.31.34.115:8000,95.5,5,5.0,31.721115112304688,66.25099182128906
heartrate,172.31.34.115:8000,96.5,5,5.0,46.389102935791016,65.93683242797852
heartrate,172.31.34.115:8000,97.5,3,3.0,25.9706974029541,42.15611457824707
heartrate,172.31.34.115:8000,98.5,4,4.0,46.68271541595459,49.377460479736335
heartrate,172.31.34.115:8000,99.5,5,5.0,32.172203063964844,44.12308692932129
heartrate,172.31.34.115:8000,100.5,3,3.0,25.64692497253418,48.433661460876465
heartrate,172.31.34.115:8000,101.5,5,5.0,26.020288467407227,41.98234558105469
heartrate,172.31.34.115:8000,102.5,8,8.0,30.32994270324707,54.13320302963257
heartrate,172.31.34.115:8000,103.5,8,8.0,33.22315216064453,73.43985080718994
heartrate,172.31.34.115:8000,104.5,5,5.0,34.15703773498535,58.362388610839844
heartrate,172.31.34.115:8000,105.5,6,6.0,32.91428089141846,46.2457537651062
heartrate,172.31.34.115:8000,106.5,4,4.0,54.86178398132324,89.73017692565917
heartrate,172.31.34.115:8000,107.5,12,12.0,28.42426300048828,55.82224369049073
heartrate,172.31.34.115:8000,108.5,5,5.0,25.88772773742676,29.11778450012207
heartrate,172.31.34.115:8000,109.5,7,7.0,45.26543617248535,69.40701961517333
heartrate,172.31.34.115:8000,110.5,2,2.0,25.025367736816406,25.161352157592777
heartrate,172.31.34.115:8000,111.5,7,7.0,33.63204002380371,46.53376579284668
heartrate,172.31.34.115:8000,112.5,6,6.0,27.786731719970703,45.0189471244812
heartrate,172.31.34.115:8000,113.5,5,5.0,33.62464904785156,46.37139320373535
heartrate,172.31.34.115:8000,114.5,5,5.0,25.95996856689453,41.85238838195801
heartrate,172.31.34.115:8000,115.5,9,9.0,34.432172775268555,56.33519172668457
heartrate,172.31.34.115:8000,116.5,6,6.0,40.640950202941895,48.94886016845703
heartrate,172.31.34.115:8000,117.5,2,2.0,28.48231792449951,31.366612911224365
heartrate,172.31.34.115:8000,118.5,2,2.0,31.57675266265869,37.40270376205444
heartrate,172.31.34.115:8000,119.5,3,3.0,33.77008438110352,43.01795959472656
trafficfore,172.31.34.115:8000,30.5,12,12.0,44.89004611968994,87.62403011322021
trafficfore,172.31.34.115:8000,31.5,29,29.0,32.71603584289551,50.03445625305176
trafficfore,172.31.34.115:8000,32.5,26,26.0,31.96239471435547,76.26819610595703
trafficfore,172.31.34.115:8000,33.5,31,31.0,39.00718688964844,54.88250255584717
trafficfore,172.31.34.115:8000,34.5,15,15.0,25.54488182067871,40.052824020385735
trafficfore,172.31.34.115:8000,35.5,22,22.0,35.0642204284668,49.73880052566528
trafficfore,172.31.34.115:8000,36.5,23,23.0,30.72547912597656,63.14754009246827
trafficfore,172.31.34.115:8000,37.5,18,18.0,37.2852087020874,90.79027652740479
trafficfore,172.31.34.115:8000,38.5,19,19.0,33.06913375854492,49.65529918670654
trafficfore,172.31.34.115:8000,39.5,23,23.0,32.46283531188965,63.51290702819824
trafficfore,172.31.34.115:8000,40.5,26,26.0,32.73892402648926,48.06786775588989
trafficfore,172.31.34.115:8000,41.5,23,23.0,27.05907821655273,69.35285091400148
trafficfore,172.31.34.115:8000,42.5,20,20.0,26.479244232177734,52.078654766082764
trafficfore,172.31.34.115:8000,43.5,14,14.0,26.223421096801758,45.146260261535645
trafficfore,172.31.34.115:8000,44.5,20,20.0,36.62300109863281,74.76679563522337
trafficfore,172.31.34.115:8000,45.5,23,23.0,28.450965881347656,46.65175914764404
trafficfore,172.31.34.115:8000,46.5,17,17.0,27.074337005615234,49.792823791503906
trafficfore,172.31.34.115:8000,47.5,25,25.0,38.144826889038086,60.16622543334961
trafficfore,172.31.34.115:8000,48.5,28,28.0,34.26051139831543,78.26778888702393
trafficfore,172.31.34.115:8000,49.5,23,23.0,32.3023796081543,58.185105323791504
trafficfore,172.31.34.115:8000,50.5,27,27.0,27.020931243896484,55.09332656860351
trafficfore,172.31.34.115:8000,51.5,30,30.0,32.59718418121338,51.42299175262452
trafficfore,172.31.34.115:8000,52.5,22,22.0,31.02397918701172,60.02695798873901
trafficfore,172.31.34.115:8000,53.5,28,28.0,37.1776819229126,63.645203113555915
trafficfore,172.31.34.115:8000,54.5,31,31.0,43.81585121154785,83.94169807434082
trafficfore,172.31.34.115:8000,55.5,27,27.0,37.95146942138672,73.298602104187
trafficfore,172.31.34.115:8000,56.5,15,15.0,25.536775588989254,42.480502128601074
trafficfore,172.31.34.115:8000,57.5,20,20.0,36.690711975097656,62.18605279922485
trafficfore,172.31.34.115:8000,58.5,25,25.0,36.66806221008301,57.66648292541503
trafficfore,172.31.34.115:8000,59.5,25,25.0,30.199050903320312,50.20562171936035
trafficfore,172.31.34.115:8000,60.5,25,25.0,40.7099723815918,57.93709754943848
trafficfore,172.31.34.115:8000,61.5,16,16.0,27.414441108703613,47.427761554718025
trafficfore,172.31.34.115:8000,62.5,26,26.0,27.94516086578369,49.93408918380737
trafficfore,172.31.34.115:8000,63.5,32,32.0,36.15105152130127,51.53389930725098
trafficfore,172.31.34.115:8000,64.5,27,27.0,42.053937911987305,57.455735206604004
trafficfore,172.31.34.115:8000,65.5,21,21.0,26.537656784057617,52.35323905944824
trafficfore,172.31.34.115:8000,66.5,26,26.0,33.27786922454834,57.636260986328125
trafficfore,172.31.34.115:8000,67.5,22,22.0,34.04271602630615,82.5049066543579
trafficfore,172.31.34.115:8000,68.5,25,25.0,26.61442756652832,60.31844139099121
trafficfore,172.31.34.115:8000,69.5,26,26.0,39.97039794921875,86.55601739883421
trafficfore,172.31.34.115:8000,70.5,20,20.0,26.317119598388672,81.59902811050415
trafficfore,172.31.34.115:8000,71.5,15,15.0,25.620698928833008,45.050716400146484
trafficfore,172.31.34.115:8000,72.5,24,24.0,30.66384792327881,52.539520263671875
trafficfore,172.31.34.115:8000,73.5,27,27.0,32.480716705322266,48.51803302764893
trafficfore,172.31.34.115:8000,74.5,25,25.0,31.76093101501465,50.74445724487304
trafficfore,172.31.34.115:8000,75.5,29,29.0,39.45493698120117,66.54786109924315
trafficfore,172.31.34.115:8000,76.5,30,30.0,44.8223352432251,81.30140542984009
trafficfore,172.31.34.115:8000,77.5,21,21.0,33.25986862182617,49.52082633972168
trafficfore,172.31.34.115:8000,78.5,18,18.0,36.65566444396973,58.99399280548095
trafficfore,172.31.34.115:8000,79.5,20,20.0,31.82041645050049,60.03937959671019
trafficfore,172.31.34.115:8000,80.5,30,30.0,38.600921630859375,71.00142240524293
trafficfore,172.31.34.115:8000,81.5,23,23.0,27.03857421875,54.4374418258667
trafficfore,172.31.34.115:8000,82.5,26,26.0,34.110188484191895,55.52959442138672
trafficfore,172.31.34.115:8000,83.5,30,30.0,40.42196273803711,74.13778066635132
trafficfore,172.31.34.115:8000,84.5,20,20.0,30.47001361846924,62.916779518127434
trafficfore,172.31.34.115:8000,85.5,33,33.0,41.12148284912109,59.5649528503418
trafficfore,172.31.34.115:8000,86.5,22,22.0,34.87193584442139,57.3231029510498
trafficfore,172.31.34.115:8000,87.5,29,29.0,49.5452880859375,86.87926292419434
trafficfore,172.31.34.115:8000,88.5,31,31.0,39.864540100097656,58.48994255065918
trafficfore,172.31.34.115:8000,89.5,11,11.0,26.45516395568848,48.53098392486572
trafficfore,172.31.34.115:8000,90.5,24,24.0,27.564644813537598,57.91250705718995
trafficfore,172.31.34.115:8000,91.5,23,23.0,26.62348747253418,48.673577308654785
trafficfore,172.31.34.115:8000,92.5,18,18.0,33.092498779296875,51.83588266372679
trafficfore,172.31.34.115:8000,93.5,22,22.0,35.99750995635986,51.51987314224243
trafficfore,172.31.34.115:8000,94.5,23,23.0,26.52549743652344,50.075683593750014
trafficfore,172.31.34.115:8000,95.5,26,26.0,34.815430641174316,63.886404037475586
trafficfore,172.31.34.115:8000,96.5,37,37.0,35.834312438964844,81.7681884765625
trafficfore,172.31.34.115:8000,97.5,15,15.0,25.576114654541016,39.081830978393555
trafficfore,172.31.34.115:8000,98.5,23,23.0,29.743671417236328,48.012881278991706
trafficfore,172.31.34.115:8000,99.5,34,34.0,36.463260650634766,53.703324794769294
trafficfore,172.31.34.115:8000,100.5,23,23.0,27.407169342041016,49.054932594299316
trafficfore,172.31.34.115:8000,101.5,19,19.0,25.86579322814941,41.913914680480964
trafficfore,172.31.34.115:8000,102.5,20,20.0,25.77829360961914,53.05961608886718
trafficfore,172.31.34.115:8000,103.5,21,21.0,42.02747344970703,76.23491287231445
trafficfore,172.31.34.115:8000,104.5,24,24.0,32.36997127532959,46.86445236206055
trafficfore,172.31.34.115:8000,105.5,22,22.0,31.607508659362793,78.97169351577757
trafficfore,172.31.34.115:8000,106.5,31,31.0,40.63057899475098,69.06256675720215
trafficfore,172.31.34.115:8000,107.5,23,23.0,34.5768928527832,54.150042533874526
trafficfore,172.31.34.115:8000,108.5,23,23.0,28.35226058959961,57.372627258300795
trafficfore,172.31.34.115:8000,109.5,23,23.0,27.126073837280277,64.10412311553956
trafficfore,172.31.34.115:8000,110.5,20,20.0,37.31644153594971,75.75659275054932
trafficfore,172.31.34.115:8000,111.5,26,26.0,31.752705574035645,51.78296566009522
trafficfore,172.31.34.115:8000,112.5,28,28.0,38.09511661529541,56.827969551086426
trafficfore,172.31.34.115:8000,113.5,22,22.0,32.22322463989258,55.46040296554565
trafficfore,172.31.34.115:8000,114.5,28,28.0,25.825977325439453,53.19162368774414
trafficfore,172.31.34.115:8000,115.5,21,21.0,28.975963592529297,46.21844291687012
trafficfore,172.31.34.115:8000,116.5,26,26.0,42.006611824035645,57.42168426513672
trafficfore,172.31.34.115:8000,117.5,29,29.0,25.609254837036133,48.69672775268555
