task,t_center,count,throughput_rps,p50_ms,p99_ms,mean_ms
exchangefore,69.5,9,9.0,24.28531646728516,45.21059036254882,27.81028217739529
exchangefore,70.5,3,3.0,40.55333137512207,41.20731830596924,35.54161389668783
exchangefore,71.5,8,8.0,43.31338405609131,59.11160707473755,43.062299489974976
exchangefore,72.5,2,2.0,40.776729583740234,42.9774808883667,40.776729583740234
exchangefore,73.5,5,5.0,47.48940467834473,55.66468238830567,48.57993125915527
exchangefore,74.5,11,11.0,40.61055183410645,59.187746047973626,40.04547812721946
exchangefore,75.5,4,4.0,30.69531917572022,41.578052043914795,31.760752201080322
exchangefore,76.5,7,7.0,31.70299530029297,47.18917846679688,35.17644745962961
exchangefore,77.5,6,6.0,29.8537015914917,53.86735200881958,34.32619571685791
exchangefore,78.5,4,4.0,28.496742248535156,45.406742095947266,31.74954652786255
exchangefore,79.5,3,3.0,24.60765838623047,29.972033500671383,26.27730369567871
exchangefore,80.5,1,1.0,44.793128967285156,44.793128967285156,44.793128967285156
exchangefore,81.5,5,5.0,24.10268783569336,24.27572250366211,24.05705451965332
exchangefore,82.5,8,8.0,30.346155166625977,61.20365858078002,34.39772129058838
exchangefore,83.5,3,3.0,37.71543502807617,40.7615327835083,34.16776657104492
exchangefore,84.5,8,8.0,36.03851795196533,51.31967067718506,37.109822034835815
exchangefore,85.5,4,4.0,26.354074478149414,39.21658754348755,28.973102569580078
exchangefore,86.5,6,6.0,42.26350784301758,62.09123134613038,41.65935516357422
exchangefore,87.5,7,7.0,49.00741577148438,67.5597095489502,43.53833198547363
exchangefore,88.5,9,9.0,41.50557518005371,50.020084381103516,38.62041897243924
exchangefore,89.5,5,5.0,25.183439254760746,47.2878360748291,33.005332946777344
exchangefore,90.5,3,3.0,50.46415328979492,59.64684009552002,45.02328236897787
exchangefore,91.5,4,4.0,36.08286380767822,47.22606658935547,35.95232963562012
exchangefore,92.5,7,7.0,37.83178329467773,48.26772212982178,34.44603511265346
exchangefore,93.5,1,1.0,24.402618408203125,24.402618408203125,24.402618408203125
exchangefore,94.5,6,6.0,32.41431713104248,40.5766487121582,31.488895416259766
exchangefore,95.5,5,5.0,28.99980545043945,45.874738693237305,33.47954750061035
exchangefore,96.5,12,12.0,29.7548770904541,60.611364841461196,35.536229610443115
exchangefore,97.5,1,1.0,30.87806701660156,30.87806701660156,30.87806701660156
exchangefore,98.5,5,5.0,25.039196014404297,45.08037567138672,29.31966781616211
exchangefore,99.5,4,4.0,35.8504056930542,49.15159463882447,36.43101453781128
exchangefore,100.5,2,2.0,30.350446701049805,36.57325267791748,30.350446701049805
exchangefore,101.5,6,6.0,34.610867500305176,48.01708459854126,35.555481910705566
exchangefore,102.5,3,3.0,33.15901756286621,47.86028861999512,35.19105911254883
exchangefore,103.5,3,3.0,27.73237228393555,29.24619197845459,26.952664057413738
exchangefore,104.5,2,2.0,43.81835460662842,50.7870888710022,43.81835460662842
exchangefore,105.5,4,4.0,39.46340084075928,48.843040466308594,37.98985481262207
exchangefore,106.5,6,6.0,37.230730056762695,56.87605142593384,36.72738869984945
exchangefore,107.5,4,4.0,31.456828117370605,32.61744260787964,30.219733715057373
exchangefore,108.5,7,7.0,34.38043594360352,53.65370750427246,38.47224371773856
exchangefore,109.5,9,9.0,42.693376541137695,62.4179744720459,41.505840089586044
exchangefore,110.5,2,2.0,25.021672248840332,25.507781505584713,25.021672248840332
exchangefore,111.5,6,6.0,32.32753276824951,70.93350887298585,38.781046867370605
exchangefore,112.5,9,9.0,24.53231811523437,45.55567741394043,29.851463105943466
exchangefore,113.5,4,4.0,30.87294101715088,50.59689760208129,34.16919708251953
exchangefore,114.5,4,4.0,23.91648292541504,32.53543376922608,26.08531713485718
exchangefore,115.5,8,8.0,46.93007469177246,65.32690525054933,43.185144662857056
exchangefore,116.5,4,4.0,24.593353271484375,46.34953498840331,29.92427349090576
exchangefore,117.5,5,5.0,46.13637924194336,56.96259498596191,43.83578300476074
exchangefore,118.5,5,5.0,26.079893112182614,49.16553497314454,31.93659782409668
exchangefore,119.5,5,5.0,25.4671573638916,42.31432914733887,29.857683181762695
heartrate,0.5,8,8.0,26.013851165771484,44.63684082031249,28.361529111862183
heartrate,1.5,3,3.0,25.44951438903809,25.73480129241943,25.542497634887695
heartrate,2.5,5,5.0,25.550127029418945,25.733795166015625,25.51131248474121
heartrate,3.5,4,4.0,25.535106658935547,26.104946136474606,25.652050971984863
heartrate,4.5,3,3.0,25.777816772460934,25.972447395324707,25.654157002766926
heartrate,5.5,7,7.0,25.99096298217773,44.608607292175286,28.612613677978516
heartrate,6.5,9,9.0,26.149272918701172,42.680606842041016,30.048847198486328
heartrate,7.5,1,1.0,25.96735954284668,25.96735954284668,25.96735954284668
heartrate,8.5,6,6.0,25.520801544189453,26.517665386199955,25.63520272572835
heartrate,9.5,8,8.0,25.637507438659668,26.10672950744629,25.703847408294678
heartrate,10.5,3,3.0,25.98714828491211,27.54185676574707,26.42091115315755
heartrate,11.5,8,8.0,25.522708892822266,30.04014015197754,26.176035404205322
heartrate,12.5,5,5.0,25.59638023376465,26.135187149047855,25.61473846435547
heartrate,13.5,3,3.0,26.595592498779297,33.29854965209961,28.565406799316406
heartrate,14.5,4,4.0,25.26259422302246,25.402216911315914,25.135278701782227
heartrate,15.5,2,2.0,26.244759559631348,26.414272785186768,26.244759559631348
heartrate,16.5,3,3.0,25.600910186767575,25.69413661956787,25.61163902282715
heartrate,17.5,4,4.0,25.618672370910645,27.057135105133057,25.910377502441406
heartrate,18.5,2,2.0,26.378393173217773,27.41276264190674,26.378393173217773
heartrate,19.5,3,3.0,25.4824161529541,26.372156143188477,25.677919387817383
heartrate,20.5,5,5.0,26.0317325592041,26.114616394042965,25.78115463256836
heartrate,21.5,8,8.0,36.013007164001465,127.03700542449951,63.37258219718933
heartrate,22.5,2,2.0,25.596261024475098,25.70058584213257,25.596261024475098
heartrate,23.5,5,5.0,25.445222854614254,26.04959487915039,25.45623779296875
heartrate,24.5,3,3.0,26.196002960205078,28.864054679870605,26.709556579589844
heartrate,25.5,4,4.0,25.446414947509766,25.612151622772217,25.464117527008057
heartrate,26.5,7,7.0,25.55084228515625,26.705031394958493,25.700501033238
heartrate,27.5,5,5.0,25.24876594543457,36.95910453796387,27.651691436767578
heartrate,28.5,2,2.0,25.69234371185303,25.903213024139408,25.69234371185303
heartrate,29.5,7,7.0,25.56324005126953,26.090903282165527,25.638103485107422
heartrate,30.5,3,3.0,31.15224838256836,54.17263507843018,37.16079394022624
heartrate,31.5,4,4.0,31.380295753479004,46.697533130645745,33.877551555633545
heartrate,32.5,2,2.0,39.211273193359375,50.43816566467285,39.211273193359375
heartrate,33.5,4,4.0,40.134429931640625,48.0606985092163,39.75951671600342
heartrate,34.5,1,1.0,28.381824493408203,28.381824493408203,28.381824493408203
heartrate,35.5,4,4.0,26.250839233398434,34.89909648895264,28.22810411453247
heartrate,36.5,5,5.0,39.9930477142334,74.45738792419432,44.45662498474121
heartrate,37.5,3,3.0,25.71582794189453,39.235997200012214,30.118942260742188
heartrate,38.5,4,4.0,26.619434356689453,47.03331232070922,31.68398141860962
heartrate,39.5,5,5.0,26.169776916503906,31.706247329711914,27.20346450805664
heartrate,40.5,7,7.0,26.585102081298828,45.448012351989746,32.681669507707866
heartrate,41.5,7,7.0,36.14258766174317,54.171428680419915,38.85998044695173
heartrate,42.5,3,3.0,38.33198547363281,46.854143142700195,37.082672119140625
heartrate,43.5,7,7.0,36.31091117858887,52.193775177001946,37.95674868992397
heartrate,44.5,6,6.0,44.91698741912842,51.877713203430176,42.63742764790853
heartrate,45.5,3,3.0,25.9699821472168,40.67779541015625,30.680100123087566
heartrate,46.5,3,3.0,25.88152885437012,26.741127967834476,25.957902272542317
heartrate,47.5,5,5.0,26.14736557006836,54.86654281616211,32.298898696899414
heartrate,48.5,2,2.0,43.845415115356445,47.46746063232422,43.845415115356445
heartrate,49.5,6,6.0,38.79201412200928,46.035945415496826,37.82924016316732
heartrate,50.5,4,4.0,29.05118465423584,47.679517269134514,32.87762403488159
heartrate,51.5,4,4.0,29.60073947906495,36.05595111846924,30.2579402923584
heartrate,52.5,6,6.0,35.992980003356934,47.28803634643555,35.47187646230062
heartrate,53.5,7,7.0,26.37934684753418,49.55361366271971,29.708147048950195
heartrate,54.5,7,7.0,31.810760498046875,50.97125530242919,36.434684480939595
heartrate,55.5,3,3.0,47.13749885559082,58.95225524902344,49.494663874308266
heartrate,56.5,2,2.0,36.56780719757081,46.14174127578736,36.56780719757081
heartrate,57.5,7,7.0,30.651569366455078,44.86927509307861,34.601960863385884
heartrate,58.5,4,4.0,51.09131336212158,58.080368041992195,50.58413743972778
heartrate,59.5,4,4.0,32.33778476715088,38.18338632583618,32.625436782836914
heartrate,60.5,5,5.0,25.464296340942386,27.455978393554688,25.791168212890625
heartrate,61.5,5,5.0,25.758981704711914,26.375160217285156,25.70638656616211
heartrate,62.5,5,5.0,39.389610290527344,61.02229118347168,41.898155212402344
heartrate,63.5,4,4.0,28.21516990661621,49.787495136260986,32.84233808517456
heartrate,64.5,6,6.0,34.412264823913574,60.439538955688484,38.422743479410805
heartrate,65.5,5,5.0,26.110410690307614,42.11983680725098,31.902456283569336
heartrate,66.5,2,2.0,41.121602058410645,55.68303346633911,41.121602058410645
heartrate,67.5,5,5.0,32.06706047058105,48.99842262268067,35.67843437194824
heartrate,68.5,2,2.0,34.0043306350708,43.23456525802612,34.0043306350708
heartrate,69.5,8,8.0,53.5275936126709,90.57501792907715,53.10395359992981
heartrate,70.5,6,6.0,25.54428577423096,39.708709716796875,29.94513511657715
heartrate,71.5,3,3.0,26.22842788696289,45.50573825836181,32.5775941212972
heartrate,72.5,5,5.0,38.85340690612793,49.79680061340332,40.32182693481445
heartrate,73.5,5,5.0,44.17562484741211,51.47727012634278,39.53995704650879
heartrate,74.5,3,3.0,42.07801818847656,44.643497467041016,38.39580217997233
heartrate,75.5,7,7.0,50.59957504272461,59.22930240631104,43.58386993408203
heartrate,76.5,2,2.0,39.86382484436035,53.89615535736084,39.86382484436035
heartrate,77.5,6,6.0,25.917410850524902,46.74311876296997,29.38389778137207
heartrate,78.5,9,9.0,26.60989761352539,42.55593299865723,29.697100321451824
heartrate,79.5,6,6.0,32.491445541381836,49.806952476501465,34.89029407501221
heartrate,81.5,4,4.0,41.1372184753418,44.35539245605469,38.47604990005493
heartrate,82.5,9,9.0,29.44278717041016,61.540374755859375,34.201860427856445
heartrate,83.5,1,1.0,38.74897956848145,38.74897956848145,38.74897956848145
heartrate,84.5,6,6.0,39.62409496307373,47.771358489990234,38.78148396809896
heartrate,85.5,9,9.0,42.42730140686035,83.19355010986328,48.68353737725152
heartrate,86.5,2,2.0,29.09111976623535,32.72975444793701,29.09111976623535
heartrate,87.5,4,4.0,31.3185453414917,68.43624114990236,39.29537534713745
heartrate,88.5,5,5.0,31.36444091796875,50.35055160522461,35.79611778259277
heartrate,89.5,7,7.0,25.46882629394531,40.572805404663086,29.179743358067103
heartrate,90.5,1,1.0,33.74266624450684,33.74266624450684,33.74266624450684
heartrate,91.5,8,8.0,33.07032585144043,47.76376247406006,34.22731161117554
heartrate,92.5,5,5.0,25.823354721069336,26.06217384338379,25.73857307434082
heartrate,93.5,4,4.0,26.274442672729492,35.530383586883545,28.495430946350098
heartrate,94.5,4,4.0,32.23311901092529,45.07277250289916,34.738779067993164
heartrate,95.5,5,5.0,31.72111511230469,66.25099182128906,39.485883712768555
heartrate,96.5,5,5.0,46.38910293579102,65.93683242797852,46.47254943847656
heartrate,97.5,3,3.0,25.9706974029541,42.15611457824707,31.259695688883465
heartrate,98.5,4,4.0,46.68271541595459,49.377460479736335,43.01643371582031
heartrate,99.5,5,5.0,32.172203063964844,44.12308692932129,32.26208686828613
heartrate,100.5,3,3.0,25.64692497253418,48.433661460876465,33.22458267211914
heartrate,101.5,5,5.0,26.02028846740723,41.98234558105469,29.49085235595703
heartrate,102.5,8,8.0,30.32994270324707,54.13320302963257,35.175621509552
heartrate,103.5,8,8.0,33.22315216064453,73.43985080718994,39.31546211242676
heartrate,104.5,5,5.0,34.15703773498535,58.36238861083985,37.28652000427246
heartrate,105.5,6,6.0,32.91428089141846,46.2457537651062,34.5993439356486
heartrate,106.5,4,4.0,54.86178398132324,89.73017692565917,62.28095293045044
heartrate,107.5,12,12.0,28.424263000488285,55.82224369049073,34.67897574106852
heartrate,108.5,5,5.0,25.88772773742676,29.11778450012207,26.672744750976562
heartrate,109.5,7,7.0,45.26543617248535,69.40701961517334,42.12457793099539
heartrate,110.5,2,2.0,25.025367736816406,25.161352157592777,25.025367736816406
heartrate,111.5,7,7.0,33.63204002380371,46.53376579284668,35.829510007585796
heartrate,112.5,6,6.0,27.786731719970703,45.01894712448121,31.682332356770832
heartrate,113.5,5,5.0,33.624649047851555,46.37139320373535,33.670949935913086
heartrate,114.5,5,5.0,25.95996856689453,41.85238838195801,31.73527717590332
heartrate,115.5,9,9.0,34.432172775268555,56.33519172668456,36.67680422465006
heartrate,116.5,6,6.0,40.640950202941895,48.94886016845704,39.37935829162598
heartrate,117.5,2,2.0,28.48231792449951,31.366612911224365,28.48231792449951
heartrate,118.5,2,2.0,31.57675266265869,37.40270376205444,31.57675266265869
heartrate,119.5,3,3.0,33.77008438110352,43.01795959472656,34.375270207722984
trafficfore,0.5,5,5.0,25.30074119567871,97.66106605529785,40.117454528808594
trafficfore,1.5,5,5.0,24.26648139953613,24.617319107055664,24.26743507385254
trafficfore,2.5,3,3.0,24.822473526000977,25.20776271820068,24.812062581380207
trafficfore,3.5,5,5.0,24.4443416595459,24.95924949645996,24.415159225463867
trafficfore,4.5,10,10.0,25.094151496887207,50.38506746292114,30.4349422454834
trafficfore,5.5,9,9.0,25.131702423095703,38.95186424255371,28.76326772901747
trafficfore,6.5,3,3.0,25.214433670043945,47.70396709442139,32.549778620402016
trafficfore,7.5,7,7.0,24.219036102294922,46.35972499847413,31.297240938459122
trafficfore,8.5,4,4.0,24.17898178100586,24.42246675491333,24.134278297424316
trafficfore,9.5,3,3.0,24.31178092956543,24.592862129211426,24.225791295369465
trafficfore,10.5,7,7.0,23.83875846862793,39.03550148010253,26.203087397984095
trafficfore,11.5,6,6.0,28.39350700378418,37.34058141708374,29.51979637145996
trafficfore,12.5,4,4.0,31.0213565826416,44.98720407485962,33.03349018096924
trafficfore,13.5,6,6.0,24.376392364501953,31.564533710479736,26.484370231628418
trafficfore,14.5,5,5.0,25.21538734436035,28.465118408203125,25.759363174438477
trafficfore,15.5,3,3.0,24.416446685791016,25.387964248657223,24.564345677693684
trafficfore,16.5,2,2.0,24.47354793548584,24.76899862289429,24.47354793548584
trafficfore,17.5,3,3.0,24.147748947143555,24.46060657501221,24.16380246480306
trafficfore,18.5,5,5.0,25.244474411010746,34.56064224243164,26.863861083984375
trafficfore,19.5,4,4.0,26.821017265319824,29.606263637542728,26.795387268066406
trafficfore,20.5,5,5.0,24.28078651428223,29.71898078918457,25.492048263549805
trafficfore,21.5,1,1.0,26.288747787475586,26.288747787475586,26.288747787475586
trafficfore,22.5,6,6.0,24.100303649902344,28.679072856903076,24.939695994059246
trafficfore,23.5,6,6.0,26.7871618270874,41.55359268188477,29.346903165181477
trafficfore,24.5,3,3.0,26.17931365966797,31.829910278320316,27.521530787150066
trafficfore,25.5,5,5.0,24.911880493164066,33.62276077270508,26.39594078063965
trafficfore,26.5,6,6.0,24.42824840545654,43.44221353530884,29.338876406351726
trafficfore,27.5,5,5.0,24.20759201049805,37.991933822631836,27.03242301940918
trafficfore,28.5,6,6.0,24.3527889251709,27.93651819229126,24.910608927408855
trafficfore,29.5,6,6.0,24.138689041137695,25.276100635528568,24.403492609659832
trafficfore,30.5,60,60.0,69.73874568939209,137.567822933197,72.3218282063802
trafficfore,31.5,59,59.0,36.07296943664551,70.1099967956543,37.487009824332546
trafficfore,32.5,40,40.0,26.48448944091797,73.88162612915036,35.023486614227295
trafficfore,33.5,62,62.0,38.15460205078125,55.552732944488525,37.019710386953044
trafficfore,34.5,52,52.0,31.53681755065918,77.7602815628052,36.688942175645096
trafficfore,35.5,43,43.0,30.21550178527832,64.6981620788574,34.05867620956066
trafficfore,36.5,38,38.0,27.764558792114258,62.15186834335328,32.40690733257093
trafficfore,37.5,39,39.0,35.5381965637207,90.77555656433105,38.492435064071266
trafficfore,38.5,45,45.0,35.164356231689446,56.196298599243164,35.68222787645128
trafficfore,39.5,49,49.0,32.46283531188965,63.49443435668945,34.8768088282371
trafficfore,40.5,49,49.0,31.0361385345459,47.86393165588379,33.23900942899743
trafficfore,41.5,49,49.0,26.7179012298584,67.35538482666013,32.60426618614975
trafficfore,42.5,38,38.0,26.20530128479004,51.95887804031372,31.711352498907793
trafficfore,43.5,36,36.0,27.208447456359863,53.77962589263916,33.65787532594469
trafficfore,44.5,43,43.0,37.44006156921387,73.33518505096434,38.45718849536984
trafficfore,45.5,45,45.0,28.078556060791016,46.99390411376953,31.70103496975369
trafficfore,46.5,36,36.0,30.486464500427246,49.397087097167955,32.65798754162259
trafficfore,47.5,47,47.0,35.83979606628418,59.98426914215088,36.80905889957509
trafficfore,48.5,55,55.0,33.24723243713379,75.21457672119143,37.31605356389826
trafficfore,49.5,52,52.0,38.29455375671387,71.7433881759644,39.00290452516996
trafficfore,50.5,64,64.0,38.53583335876465,71.67079925537107,39.384786039590836
trafficfore,51.5,47,47.0,33.581972122192376,69.75401401519774,34.92230557380839
trafficfore,52.5,39,39.0,25.68912506103516,58.54801654815672,32.06304403451773
trafficfore,53.5,60,60.0,37.37139701843262,81.83127164840695,39.52469031016032
trafficfore,54.5,58,58.0,37.79757022857666,81.7073106765747,40.71986675262451
trafficfore,55.5,54,54.0,32.30297565460205,69.77334260940552,36.15008460150825
trafficfore,56.5,38,38.0,26.46040916442871,56.142754554748535,32.69332961032265
trafficfore,57.5,49,49.0,36.22221946716309,62.141733169555664,37.62115264425472
trafficfore,58.5,56,56.0,36.682844161987305,56.41548633575441,37.01247487749372
trafficfore,59.5,53,53.0,32.777070999145515,56.244621276855455,34.42988305721643
trafficfore,60.5,50,50.0,34.52920913696289,57.77437686920166,34.77238655090332
trafficfore,61.5,43,43.0,30.646562576293945,59.033789634704576,34.39742465351903
trafficfore,62.5,56,56.0,30.64119815826416,57.489049434661865,34.34782794543675
trafficfore,63.5,51,51.0,32.37247467041016,67.45505332946777,36.04183477513931
trafficfore,64.5,44,44.0,37.087321281433105,59.73395347595215,37.79159350828691
trafficfore,65.5,35,35.0,27.16374397277832,52.15053081512451,32.44585990905762
trafficfore,66.5,54,54.0,37.88769245147705,57.70605802536011,37.57064872317844
trafficfore,67.5,46,46.0,31.085610389709473,78.89692783355709,36.064666250477664
trafficfore,68.5,47,47.0,26.3056755065918,75.80509662628171,34.037767572605865
trafficfore,69.5,50,50.0,37.37771511077881,81.72003030776973,39.09031867980957
trafficfore,70.5,49,49.0,31.374454498291016,81.27593040466307,35.28000383960958
trafficfore,71.5,41,41.0,29.34741973876953,52.5585174560547,32.969393381258335
trafficfore,72.5,52,52.0,27.543067932128906,51.400568485260024,31.62979162656344
trafficfore,73.5,51,51.0,31.090974807739254,68.74299049377441,34.57509302625469
trafficfore,74.5,52,52.0,29.96373176574707,92.98927783966066,34.850702835963325
trafficfore,75.5,61,61.0,39.45493698120117,97.85242080688472,41.46431704036525
trafficfore,76.5,54,54.0,35.87913513183594,79.64138269424437,39.95753659142388
trafficfore,77.5,47,47.0,32.542943954467766,55.895457267761216,33.71875844103225
trafficfore,78.5,39,39.0,32.155990600585945,58.19400787353515,34.657032061845825
trafficfore,79.5,39,39.0,26.16167068481445,57.762579917907686,33.04664905254658
trafficfore,80.5,54,54.0,34.17825698852539,67.11586713790892,36.93475988176134
trafficfore,81.5,35,35.0,26.26872062683105,54.10610675811767,31.14325659615653
trafficfore,82.5,51,51.0,35.41135787963867,111.09781265258789,40.95148572734758
trafficfore,83.5,57,57.0,33.544540405273445,74.014892578125,36.32540451852899
trafficfore,84.5,50,50.0,32.78779983520508,73.90901327133176,36.71372413635254
trafficfore,85.5,58,58.0,43.25270652770996,59.32868003845215,41.25653464218666
trafficfore,86.5,46,46.0,30.820488929748535,60.87485551834105,34.904998281727664
trafficfore,87.5,58,58.0,37.335991859436035,83.37158203125,40.19157228798702
trafficfore,88.5,57,57.0,34.578800201416016,59.294137954711914,37.27915830779494
trafficfore,89.5,36,36.0,27.6564359664917,51.20711326599121,32.27583567301432
trafficfore,90.5,55,55.0,29.9985408782959,57.59779930114746,33.751318671486594
trafficfore,91.5,47,47.0,26.62348747253418,49.799208641052246,32.35300551069544
trafficfore,92.5,42,42.0,30.95400333404541,53.729214668273926,33.93093744913737
trafficfore,93.5,42,42.0,31.096696853637695,51.47128343582153,32.81851041884649
trafficfore,94.5,42,42.0,25.67672729492188,51.0434317588806,30.370553334554035
trafficfore,95.5,44,44.0,33.73575210571289,62.662630081176744,34.777630459178575
trafficfore,96.5,65,65.0,37.83440589904785,80.37790298461914,40.959614973801834
trafficfore,97.5,41,41.0,25.777101516723636,49.165534973144545,30.57590926565775
trafficfore,98.5,46,46.0,27.25350856781006,47.493088245391846,31.39749817226244
trafficfore,99.5,71,71.0,34.44051742553711,64.002776145935,36.55970264488543
trafficfore,100.5,41,41.0,26.03030204772949,54.3715000152588,31.377577200168517
trafficfore,101.5,52,52.0,38.681745529174805,79.43944931030276,38.06273753826435
trafficfore,102.5,48,48.0,28.38277816772461,75.18718004226685,34.61356461048126
trafficfore,103.5,39,39.0,26.566505432128906,74.59627628326413,36.557918939834984
trafficfore,104.5,54,54.0,34.68120098114014,56.371414661407464,35.56966340100324
trafficfore,105.5,45,45.0,30.01117706298828,74.05008316040045,34.72099304199219
trafficfore,106.5,68,68.0,37.41264343261719,72.41140842437741,38.908152019276336
trafficfore,107.5,48,48.0,30.10237216949463,57.04544067382813,32.82986581325531
trafficfore,108.5,48,48.0,29.172539710998535,57.96478271484376,33.80348781744639
trafficfore,109.5,51,51.0,28.03969383239746,65.05429744720459,35.10165214538574
trafficfore,110.5,51,51.0,32.25040435791016,75.18911361694336,36.850999383365405
trafficfore,111.5,54,54.0,35.514235496520996,94.15325880050659,39.73126852953875
