req_id,req_time,site_manager,device,backbone,task,site_manager_send_time,client_infer_submit_time,device_start_time,device_end_time,client_receive_time,client_prep_time(ms),client_submit_to_backend_start(ms),backend_exec_time(ms),backend_to_client_return(ms),end_to_end_latency(ms),proc_time(ms),swap_time(ms),decoder_time(ms)
10,0.13945438589517303,site2,192.168.245.195:8010,papageissvri,etth1fore,1776731145.2807996,1776731145.280805,1776731145.2825837,1776731145.3126535,1776731145.313746,0.0054836273193359375,0.041961669921875,30.069828033447266,2.8290748596191406,32.94634819030762,28.599927,0.002737,0.6535599999999999
11,0.14359762297772477,site2,192.168.245.195:8010,papageissvri,etth1fore,1776731145.2846966,1776731145.2847013,1776731145.3135574,1776731145.343208,1776731145.3443289,0.00476837158203125,27.11939811706543,29.65068817138672,2.8574466705322266,59.632301330566406,27.761188999999998,0.002551,0.559835
12,0.3018225119056611,site2,192.168.245.191:8010,dinosmall,vocseg,1776731145.4429579,1776731145.442963,1776731145.451354,1776731145.4793537,1776731145.4964979,0.0050067901611328125,-0.232696533203125,27.9996395111084,25.768041610717773,53.53999137878418,25.69699,0.004306999999999999,1.488814
13,0.3211664061733033,site2,192.168.245.194:8000,swinsmall,imgclass10,1776731145.4619143,1776731145.4619195,1776731145.4700522,1776731145.5289814,1776731145.5299816,0.005245208740234375,-0.09560585021972656,58.9292049407959,9.22846794128418,68.06731224060059,57.964242,0.001605,0.484189
14,0.37653982095115296,site2,192.168.245.193:8010,momentbase,sysbp,1776731145.5175521,1776731145.5175576,1776731145.518423,1776731145.5590434,1776731145.560896,0.0054836273193359375,-0.011205673217773438,40.62032699584961,2.729177474975586,43.34378242492676,38.838085,0.002453,0.952895
15,0.38364482826844526,site2,192.168.245.191:8000,dinosmall,nyudepth,1776731145.5244353,1776731145.5244403,1776731145.533008,1776731145.5614812,1776731145.5785747,0.0050067901611328125,-0.11742115020751953,28.4731388092041,25.778651237487793,54.13937568664551,26.028155,0.003829,1.370876
16,0.40153496348497486,site2,192.168.245.191:8010,dinosmall,vocseg,1776731145.5425262,1776731145.5425313,1776731145.5508919,1776731145.5820825,1776731145.6001303,0.0050067901611328125,-0.263214111328125,31.19063377380371,26.671648025512695,57.604074478149414,28.803411,0.004547,1.488797
18,0.4454463035298972,site2,192.168.245.195:8000,papageissvri,diasbp,1776731145.5865033,1776731145.5865085,1776731145.5882914,1776731145.6197999,1776731145.620835,0.005245208740234375,0.0057220458984375,31.508445739746094,2.8123855590820312,34.3317985534668,29.712037,0.00344,0.981616
17,0.428444678207049,site2,192.168.245.194:8000,swinsmall,imgclass10,1776731145.583452,1776731145.583457,1776731145.5912192,1776731145.6492925,1776731145.6503246,0.0050067901611328125,-0.4661083221435547,58.07328224182129,9.260416030883789,66.87259674072266,57.166135,0.001616,0.477069
19,0.6314435227206293,site2,192.168.245.193:8000,momentbase,heartrate,1776731145.7719269,1776731145.7719321,1776731145.7732713,1776731145.8101392,1776731145.8120427,0.005245208740234375,0.27191638946533203,36.86785697937012,2.9708147048950195,40.1158332824707,35.115079,0.002715,0.928125
20,0.6746549164189573,site2,192.168.245.191:8010,dinosmall,vocseg,1776731145.8155777,1776731145.815583,1776731145.8238804,1776731145.8518603,1776731145.869274,0.005245208740234375,-0.32639503479003906,27.97985076904297,26.03745460510254,53.6961555480957,25.640669000000003,0.0039040000000000004,1.484887
