req_idx,send_time,latency_ms
0,1773463816.731464,263.967
1,1773463816.993112,12.072
2,1773463817.374645,12.366
3,1773463817.604324,12.260
4,1773463817.730791,12.245
5,1773463817.850209,12.245
6,1773463818.251970,12.248
7,1773463818.322340,11.919
8,1773463819.001008,12.371
9,1773463819.078518,12.002
10,1773463820.369889,12.330
11,1773463820.719635,12.280
12,1773463820.901162,12.267
13,1773463821.695287,12.305
14,1773463823.372355,12.368
15,1773463824.654078,12.352
16,1773463824.934764,12.282
17,1773463825.070225,12.243
18,1773463826.671153,12.410
