task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,sharing,315,1.0862,67.196,58.933,108.734,133.184,55.897,54.486,0.002,0.817,10.339,11.299
gestureclass,sharing,315,1.0862,67.903,61.261,107.999,136.246,56.884,55.481,0.002,0.858,10.072,11.019
heartrate,sharing,283,0.9759,68.974,59.567,110.519,140.853,56.382,54.975,0.002,0.894,11.655,12.592
diasbp,sharing,320,1.1034,67.754,58.207,110.486,144.459,56.929,55.637,0.002,0.838,9.895,10.825
sysbp,sharing,304,1.0483,67.101,58.492,102.845,126.882,56.489,55.097,0.002,0.847,9.682,10.612
