req_id,req_time,site_manager,device,backbone,task,site_manager_send_time,client_infer_submit_time,device_start_time,device_end_time,client_receive_time,client_prep_time(ms),client_submit_to_backend_start(ms),backend_exec_time(ms),backend_to_client_return(ms),end_to_end_latency(ms),proc_time(ms),swap_time(ms),decoder_time(ms)
2,0.0,site2,192.168.245.195:8040,papageissvri,diasbp__app19,1776732607.417539,1776732607.4175432,1776732607.4294858,1776732607.4612925,1776732607.4623,0.004291534423828125,9.894609451293945,31.80670738220215,3.055572509765625,44.76118087768555,29.984133,0.002673,0.9402699999999999
5,0.0,site2,192.168.245.195:8050,papageissvri,etth1fore__app23,1776732607.4179587,1776732607.4179626,1776732607.429992,1776732607.4613078,1776732607.4624846,0.003814697265625,9.960174560546875,31.31580352783203,3.2460689544677734,44.525861740112305,29.624385999999998,0.004473,0.8335670000000001
4,0.0,site2,192.168.245.195:8030,papageissvri,etth1fore__app15,1776732607.4178264,1776732607.41783,1776732607.429782,1776732607.4611135,1776732607.4626818,0.0035762786865234375,9.866595268249512,31.331539154052734,3.6536455154418945,44.855356216430664,29.62764,0.002661,0.832797
1,0.0,site2,192.168.245.195:8020,papageissvri,diasbp__app11,1776732607.417374,1776732607.4173794,1776732607.4294379,1776732607.4669755,1776732607.4678438,0.0054836273193359375,9.92441177368164,37.537574768066406,3.0024051666259766,50.46987533569336,35.526197,0.003906,1.0868659999999999
3,0.0,site2,192.168.245.195:8010,papageissvri,etth1fore,1776732607.4176884,1776732607.4176924,1776732607.429617,1776732607.476432,1776732607.4870248,0.0040531158447265625,9.740471839904785,46.81515693664551,12.776732444763184,69.3364143371582,44.799969000000004,0.0037890000000000003,0.844325
0,0.0,site2,192.168.245.195:8000,papageissvri,diasbp,1776732607.4171417,1776732607.4171476,1776732607.42918,1776732607.4766204,1776732607.4871867,0.0059604644775390625,9.830951690673828,47.440528869628906,12.767553329467773,70.04499435424805,44.956635,0.004011,1.304669
10,0.0,site2,192.168.245.193:8040,momentbase,heartrate__app17,1776732607.4203022,1776732607.4203057,1776732607.433176,1776732607.4870412,1776732607.4889054,0.0035762786865234375,11.701345443725586,53.86519432067871,3.033161163330078,68.6032772064209,44.953834,0.0037199999999999998,8.022359999999999
9,0.0,site2,192.168.245.193:8000,momentbase,heartrate,1776732607.420164,1776732607.420168,1776732607.433015,1776732607.489274,1776732607.4910645,0.003814697265625,11.57379150390625,56.2589168548584,3.0639171600341797,70.90044021606445,48.276092999999996,0.003854,7.203658
19,0.0,site2,192.168.245.193:8030,momentbase,sysbp__app13,1776732607.4250035,1776732607.4250073,1776732607.4403667,1776732607.492084,1776732607.493992,0.003814697265625,14.071941375732422,51.717281341552734,3.195524215698242,68.98856163024902,46.232911,0.002787,4.872881
11,0.0,site2,192.168.245.193:8020,momentbase,heartrate__app9,1776732607.420432,1776732607.4204354,1776732607.4385087,1776732607.4938023,1776732607.4955933,0.003337860107421875,16.835808753967285,55.29356002807617,3.0285120010375977,75.16121864318848,53.119358999999996,0.0029720000000000002,1.332597
20,0.0,site2,192.168.245.193:8050,momentbase,sysbp__app21,1776732607.4251347,1776732607.425138,1776732607.4469082,1776732607.4947765,1776732607.4965534,0.003337860107421875,20.550012588500977,47.86825180053711,2.997159957885742,71.41876220703125,46.073519,0.002692,0.917848
18,0.0,site2,192.168.245.193:8010,momentbase,sysbp,1776732607.4248643,1776732607.424868,1776732607.4450917,1776732607.4951355,1776732607.4968383,0.003814697265625,18.993377685546875,50.04382133483887,2.933025360107422,71.97403907775879,48.238061,0.003557,0.956885
21,0.0,site2,192.168.245.191:8010,dinosmall,vocseg,1776732607.425289,1776732607.4252923,1776732607.4791322,1776732607.5342958,1776732607.5506585,0.003337860107421875,35.288095474243164,55.16362190246582,34.914493560791016,125.36954879760742,44.226622,0.003831,9.798414
