task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,no_sharing,589,0.9983,56.028,51.316,81.525,86.633,52.641,51.241,0.003,0.76,2.545,0.0,3.387
gestureclass,no_sharing,621,1.0525,56.008,51.415,81.883,100.502,51.852,50.498,0.002,0.757,3.32,0.0,4.155
heartrate,no_sharing,593,1.0051,54.295,51.536,81.061,97.063,50.596,49.33,0.002,0.723,2.862,0.0,3.699
