task,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,non_server_exec_overhead_ms
nyudepth,single_nyudepth,6.0622,32.3164,27.3393,3.548,0.0014,23.6375,0.8535,4.9772
nyudepth,single_nyudepth,6.1136,32.7332,27.6081,3.6372,0.0011,23.7949,1.0524,5.1251
nyudepth,single_nyudepth,6.1574,33.1497,28.1055,3.63,0.0013,24.3086,0.9689,5.0442
nyudepth,single_nyudepth,6.1739,47.2786,28.7656,3.4947,0.0011,25.1166,14.4165,18.513
nyudepth,single_nyudepth,6.3094,33.0024,27.5321,4.0026,0.0013,23.3312,1.3332,5.4703
nyudepth,single_nyudepth,6.4816,33.108,27.5697,4.0337,0.0017,23.3361,1.3676,5.5383
nyudepth,single_nyudepth,6.6699,33.5271,27.5015,3.9482,0.0018,23.366,1.3506,6.0257
nyudepth,single_nyudepth,7.3342,33.3927,27.5149,3.973,0.0013,23.3427,1.6358,5.8778
nyudepth,single_nyudepth,7.5969,33.3722,27.5185,3.9507,0.0015,23.3457,1.6103,5.8537
nyudepth,single_nyudepth,7.8025,33.1755,27.5059,3.9358,0.0016,23.3627,1.4923,5.6696
nyudepth,single_nyudepth,7.9329,33.3076,27.5501,3.9631,0.0014,23.3711,1.5554,5.7575
nyudepth,single_nyudepth,8.0063,33.2534,27.7596,4.0729,0.0012,23.453,1.147,5.4938
nyudepth,single_nyudepth,8.0128,56.1261,27.311,3.4836,0.0007,23.684,24.3392,28.8151
nyudepth,single_nyudepth,8.1321,33.4535,27.8244,4.0197,0.0013,23.5655,1.3797,5.629
nyudepth,single_nyudepth,8.2096,33.155,27.7007,3.9357,0.0012,23.5695,1.2155,5.4543
nyudepth,single_nyudepth,8.398,33.0493,27.5822,4.0338,0.0015,23.3221,1.3745,5.4672
nyudepth,single_nyudepth,8.6514,33.1016,27.5532,4.0377,0.0016,23.3098,1.3556,5.5484
nyudepth,single_nyudepth,8.6926,32.8674,27.9581,3.6569,0.001,24.1299,0.8991,4.9093
nyudepth,single_nyudepth,8.6991,56.9117,28.7147,3.4718,0.0009,25.0895,24.1516,28.1971
nyudepth,single_nyudepth,8.8161,33.087,27.6586,3.9945,0.0012,23.4491,1.2989,5.4285
nyudepth,single_nyudepth,9.1356,33.504,27.5225,4.0046,0.0014,23.3101,1.379,5.9815
nyudepth,single_nyudepth,9.2372,33.376,27.5688,4.0054,0.0012,23.3426,1.5779,5.8072
nyudepth,single_nyudepth,9.5029,32.9843,27.5158,3.9985,0.0014,23.3058,1.3213,5.4685
nyudepth,single_nyudepth,9.5971,33.0179,27.52,3.9822,0.0019,23.3231,1.2994,5.4979
nyudepth,single_nyudepth,9.7613,33.0825,27.5224,3.9886,0.0014,23.3278,1.3826,5.5601
nyudepth,single_nyudepth,9.7975,32.0508,27.2617,3.4857,0.0011,23.616,0.8607,4.7891
nyudepth,single_nyudepth,9.8139,46.2041,28.8107,3.4831,0.0008,25.1842,13.3667,17.3934
nyudepth,single_nyudepth,9.8326,118.4556,87.9177,16.6669,0.0019,23.6891,26.1586,30.538
nyudepth,single_nyudepth,9.847,106.3497,87.9177,16.6669,0.0019,23.6891,11.7326,18.432
nyudepth,single_nyudepth,9.8539,102.5641,87.9177,16.6669,0.0019,23.6891,4.8442,14.6464
nyudepth,single_nyudepth,10.0687,34.8854,27.8808,4.8454,0.0014,22.8138,2.3534,7.0046
nyudepth,single_nyudepth,10.1247,34.4574,27.8083,4.0645,0.0014,23.4922,2.0103,6.6491
nyudepth,single_nyudepth,10.1732,33.6087,27.3716,3.6943,0.0013,23.5051,1.1728,6.237
nyudepth,single_nyudepth,10.29,33.2868,27.5626,3.9938,0.0016,23.3444,1.5199,5.7242
nyudepth,single_nyudepth,10.3128,41.3661,27.9634,3.4406,0.0008,24.3654,8.2674,13.4027
nyudepth,single_nyudepth,10.5524,33.4234,27.5502,4.0091,0.0014,23.3267,1.5724,5.8732
nyudepth,single_nyudepth,10.7141,33.5631,27.5307,4.0257,0.0013,23.2886,1.5557,6.0324
nyudepth,single_nyudepth,10.7557,33.1175,27.904,3.5989,0.001,24.1338,1.0557,5.2135
nyudepth,single_nyudepth,10.7805,40.8497,30.667,5.7454,0.0012,24.7695,6.0339,10.1827
nyudepth,single_nyudepth,10.8464,33.2286,27.7537,3.8116,0.0009,23.1951,1.2627,5.4749
nyudepth,single_nyudepth,10.8848,32.5353,27.4178,3.5262,0.001,23.7362,1.0421,5.1175
nyudepth,single_nyudepth,10.8938,55.6777,27.4336,3.4953,0.0009,23.7793,23.7699,28.2441
nyudepth,single_nyudepth,10.9576,33.5672,28.1738,3.5919,0.0013,24.4228,1.0693,5.3933
nyudepth,single_nyudepth,11.2385,33.4055,27.5498,3.9725,0.0016,23.3742,1.4737,5.8557
nyudepth,single_nyudepth,11.3651,35.2972,27.5556,4.0292,0.0015,23.3075,1.5459,7.7416
nyudepth,single_nyudepth,11.7519,33.7791,27.5223,3.9754,0.0016,23.3394,1.7259,6.2568
nyudepth,single_nyudepth,12.006,33.8397,27.5445,4.0071,0.0013,23.3186,1.6053,6.2952
nyudepth,single_nyudepth,12.146,33.1824,27.5375,4.0123,0.0015,23.3086,1.3659,5.6449
nyudepth,single_nyudepth,12.3775,33.1616,27.5309,3.9995,0.0013,23.3115,1.3726,5.6308
nyudepth,single_nyudepth,12.4678,33.2239,27.5265,4.0103,0.0014,23.3056,1.3113,5.6974
nyudepth,single_nyudepth,12.6012,33.0939,27.4948,3.9776,0.0017,23.3072,1.3733,5.5991
nyudepth,single_nyudepth,12.6494,32.4118,27.4637,3.6487,0.0018,23.6391,0.9565,4.9482
nyudepth,single_nyudepth,12.6769,34.452,27.7343,3.4972,0.001,24.0795,2.6193,6.7177
nyudepth,single_nyudepth,12.9447,32.9993,27.5361,4.0352,0.0016,23.291,1.3371,5.4632
nyudepth,single_nyudepth,12.9624,44.3389,27.2581,3.4727,0.0009,23.6301,13.0274,17.0809
nyudepth,single_nyudepth,12.9858,51.5366,28.7795,3.4427,0.001,25.1803,18.7318,22.757
nyudepth,single_nyudepth,13.0238,44.0748,28.6365,3.5682,0.0011,24.9071,11.2772,15.4383
nyudepth,single_nyudepth,13.145,33.4868,27.7944,4.0314,0.0016,23.5391,1.3373,5.6925
nyudepth,single_nyudepth,13.1976,33.0198,27.7597,4.2003,0.0016,23.355,0.9732,5.2601
nyudepth,single_nyudepth,13.2838,32.9235,27.4978,3.9377,0.0013,23.348,1.168,5.4257
nyudepth,single_nyudepth,13.554,33.1864,27.5683,3.9956,0.0018,23.3543,1.3492,5.6182
nyudepth,single_nyudepth,13.7454,33.1681,27.5249,3.9815,0.0014,23.3349,1.4229,5.6431
nyudepth,single_nyudepth,13.8918,32.9652,27.4993,3.9519,0.0016,23.3329,1.3628,5.4659
nyudepth,single_nyudepth,13.9125,42.366,28.4251,3.5459,0.0011,24.7198,9.9461,13.9409
nyudepth,single_nyudepth,14.062,33.1059,27.5434,3.9798,0.002,23.3454,1.3309,5.5625
nyudepth,single_nyudepth,14.1183,32.4116,27.3993,3.7187,0.0009,23.5008,1.0059,5.0123
nyudepth,single_nyudepth,14.1338,46.9584,28.0488,3.5162,0.0012,24.3804,14.5977,18.9096
nyudepth,single_nyudepth,14.1838,34.1251,28.3979,3.5476,0.001,24.6925,0.8802,5.7272
nyudepth,single_nyudepth,14.1924,55.6691,28.1882,4.0822,0.0015,23.8948,23.3548,27.4809
nyudepth,single_nyudepth,14.3082,33.638,27.7166,3.9741,0.0013,23.5217,1.653,5.9214
nyudepth,single_nyudepth,14.43,33.7164,27.9858,4.4367,0.0011,23.3677,1.4317,5.7306
nyudepth,single_nyudepth,14.4648,33.6516,28.3251,3.5096,0.0009,24.6628,1.0126,5.3265
nyudepth,single_nyudepth,14.4714,58.0657,28.0343,3.6287,0.0011,24.2507,24.6089,30.0313
nyudepth,single_nyudepth,14.8129,33.5159,27.5423,4.0222,0.0016,23.2931,1.4949,5.9736
nyudepth,single_nyudepth,14.9145,33.6361,27.6559,3.9853,0.0015,23.4607,1.4927,5.9802
nyudepth,single_nyudepth,15.0994,33.478,27.5331,4.0123,0.0013,23.3132,1.5581,5.9449
nyudepth,single_nyudepth,15.143,32.7511,27.3556,3.5731,0.0013,23.6107,0.993,5.3955
nyudepth,single_nyudepth,15.353,33.6003,27.5203,3.9753,0.0013,23.3367,1.6239,6.08
nyudepth,single_nyudepth,15.5578,33.6947,27.6249,4.0885,0.0012,23.3192,1.5528,6.0699
nyudepth,single_nyudepth,15.5698,51.4631,27.729,3.4686,0.001,24.0962,19.0907,23.7341
nyudepth,single_nyudepth,16.249,33.6657,27.5745,4.0559,0.0013,22.9154,1.5175,6.0911
nyudepth,single_nyudepth,16.3327,33.0517,27.6132,3.9186,0.0013,23.4956,1.2045,5.4385
nyudepth,single_nyudepth,16.509,33.0093,27.5143,4.0266,0.0015,23.2539,1.4155,5.495
nyudepth,single_nyudepth,16.5378,34.7705,28.5283,4.1731,0.0017,24.1502,2.1698,6.2422
nyudepth,single_nyudepth,16.6608,33.2329,27.5611,4.0122,0.0014,23.33,1.4806,5.6718
nyudepth,single_nyudepth,16.6971,32.3229,27.2713,3.4813,0.0009,23.6246,0.9127,5.0516
nyudepth,single_nyudepth,16.8987,33.1218,27.5207,3.9683,0.0017,23.3283,1.3988,5.6011
nyudepth,single_nyudepth,16.9559,32.5353,27.3617,3.6753,0.001,23.5073,1.05,5.1736
nyudepth,single_nyudepth,17.0536,32.9874,27.5168,3.9701,0.0013,23.333,1.3309,5.4705
nyudepth,single_nyudepth,17.1197,32.8128,27.5239,3.7852,0.0014,23.5407,1.1477,5.2889
nyudepth,single_nyudepth,17.2136,33.0005,27.5162,4.0024,0.0019,23.3012,1.2913,5.4843
nyudepth,single_nyudepth,17.2737,32.8546,27.5631,3.7268,0.0012,23.6537,1.1232,5.2914
nyudepth,single_nyudepth,17.3497,33.0632,27.6716,4.2912,0.0024,23.1586,1.194,5.3916
nyudepth,single_nyudepth,17.3533,59.7527,28.3448,3.5813,0.001,24.5997,27.082,31.4079
nyudepth,single_nyudepth,17.5513,33.1686,27.5565,4.0057,0.0018,23.3308,1.3776,5.6121
nyudepth,single_nyudepth,17.8658,33.1135,27.5347,3.9945,0.0015,23.3263,1.3824,5.5788
nyudepth,single_nyudepth,17.9381,32.8376,27.446,3.8479,0.0015,23.394,1.1661,5.3917
nyudepth,single_nyudepth,18.3634,33.0665,27.5495,4.0288,0.0015,23.2952,1.4353,5.517
nyudepth,single_nyudepth,18.3841,41.2972,27.2569,3.5048,0.0009,23.5961,10.0524,14.0403
nyudepth,single_nyudepth,18.7328,33.0806,27.556,4.0607,0.0016,23.2819,1.3463,5.5245
nyudepth,single_nyudepth,18.778,33.3171,28.2203,4.1481,0.0015,23.8688,0.9756,5.0968
nyudepth,single_nyudepth,18.8614,32.9528,27.4892,3.9598,0.0017,23.3239,1.2221,5.4636
nyudepth,single_nyudepth,19.1667,33.0956,27.5365,4.0004,0.0015,23.3244,1.4102,5.5591
nyudepth,single_nyudepth,19.1825,46.8268,27.7619,3.4378,0.0009,24.1542,15.0192,19.0649
nyudepth,single_nyudepth,19.2059,53.9007,28.7326,3.4422,0.0012,25.1318,21.1425,25.1682
nyudepth,single_nyudepth,19.374,32.9945,27.5415,3.9785,0.0015,23.3448,1.343,5.453
nyudepth,single_nyudepth,19.4962,33.1757,27.57,3.9874,0.0013,23.3699,1.4086,5.6057
nyudepth,single_nyudepth,19.5324,32.4314,27.5153,3.4877,0.0011,23.8639,0.8273,4.9161
nyudepth,single_nyudepth,19.588,33.0808,27.9584,3.6733,0.0017,24.1064,0.9842,5.1224
nyudepth,single_nyudepth,19.6822,32.9683,27.5253,3.9187,0.0015,23.3864,1.2534,5.443
nyudepth,single_nyudepth,19.9194,33.0832,27.5172,3.9383,0.0016,23.3697,1.3845,5.566
nyudepth,single_nyudepth,19.9636,33.1478,27.7309,4.0518,0.0011,23.5322,1.3061,5.4169
