task,condition,elapsed_sec,latency_ms
ecgclass,single_ecgclass,0.0001,253.6218
ecgclass,single_ecgclass,0.0407,231.7348
ecgclass,single_ecgclass,0.0797,231.4041
ecgclass,single_ecgclass,0.1197,191.478
ecgclass,single_ecgclass,0.1245,186.7781
ecgclass,single_ecgclass,0.1253,186.0855
ecgclass,single_ecgclass,0.1501,161.3169
ecgclass,single_ecgclass,0.1734,175.4267
ecgclass,single_ecgclass,0.2254,124.1791
ecgclass,single_ecgclass,0.226,123.522
ecgclass,single_ecgclass,0.2437,105.9933
ecgclass,single_ecgclass,0.2454,104.9819
ecgclass,single_ecgclass,0.2639,112.5977
ecgclass,single_ecgclass,0.2927,83.7965
ecgclass,single_ecgclass,0.2983,78.2042
ecgclass,single_ecgclass,0.3195,92.6404
ecgclass,single_ecgclass,0.3221,90.3149
ecgclass,single_ecgclass,0.3236,88.8629
ecgclass,single_ecgclass,0.329,83.8246
ecgclass,single_ecgclass,0.3435,69.3595
ecgclass,single_ecgclass,0.35,84.8088
ecgclass,single_ecgclass,0.3718,63.3121
ecgclass,single_ecgclass,0.3755,83.3528
ecgclass,single_ecgclass,0.4058,53.1647
ecgclass,single_ecgclass,0.4271,51.4712
ecgclass,single_ecgclass,0.4372,76.6864
ecgclass,single_ecgclass,0.444,69.9487
ecgclass,single_ecgclass,0.4516,62.3903
ecgclass,single_ecgclass,0.4532,60.811
ecgclass,single_ecgclass,0.4556,58.4083
ecgclass,single_ecgclass,0.4671,69.2286
ecgclass,single_ecgclass,0.4738,62.5589
ecgclass,single_ecgclass,0.4947,66.9401
ecgclass,single_ecgclass,0.5063,55.3701
ecgclass,single_ecgclass,0.5109,50.9181
ecgclass,single_ecgclass,0.5182,63.5185
ecgclass,single_ecgclass,0.5287,53.0086
ecgclass,single_ecgclass,0.5343,47.4329
ecgclass,single_ecgclass,0.5395,61.7275
ecgclass,single_ecgclass,0.555,46.2518
ecgclass,single_ecgclass,0.5595,41.7237
ecgclass,single_ecgclass,0.5816,38.8618
