task,condition,elapsed_sec,latency_ms
ecgclass,single_ecgclass,0.0001,1431.9897
ecgclass,single_ecgclass,0.1207,1326.4914
ecgclass,single_ecgclass,0.2373,1234.8285
ecgclass,single_ecgclass,0.3581,1114.1391
ecgclass,single_ecgclass,0.3706,1101.9793
ecgclass,single_ecgclass,0.3752,1097.554
ecgclass,single_ecgclass,0.4485,1024.266
ecgclass,single_ecgclass,0.518,972.1181
ecgclass,single_ecgclass,0.6747,815.5804
ecgclass,single_ecgclass,0.6781,812.1657
ecgclass,single_ecgclass,0.7315,758.8034
ecgclass,single_ecgclass,0.7339,756.4194
ecgclass,single_ecgclass,0.7883,718.574
ecgclass,single_ecgclass,0.8768,630.3914
ecgclass,single_ecgclass,0.8962,610.9033
ecgclass,single_ecgclass,0.9566,550.5784
ecgclass,single_ecgclass,0.9639,543.267
ecgclass,single_ecgclass,0.9682,560.235
ecgclass,single_ecgclass,0.9846,544.0359
ecgclass,single_ecgclass,1.0289,499.7137
ecgclass,single_ecgclass,1.0503,478.4153
ecgclass,single_ecgclass,1.1127,416.0202
ecgclass,single_ecgclass,1.1231,422.7355
ecgclass,single_ecgclass,1.2157,330.2534
ecgclass,single_ecgclass,1.2771,268.9703
ecgclass,single_ecgclass,1.3095,236.671
ecgclass,single_ecgclass,1.3308,215.3409
ecgclass,single_ecgclass,1.3533,209.8775
ecgclass,single_ecgclass,1.3568,206.4764
ecgclass,single_ecgclass,1.3673,195.9546
ecgclass,single_ecgclass,1.3999,163.4641
ecgclass,single_ecgclass,1.4194,143.9795
ecgclass,single_ecgclass,1.4829,96.8988
ecgclass,single_ecgclass,1.5183,61.5819
ecgclass,single_ecgclass,1.5298,50.0832
ecgclass,single_ecgclass,1.5532,41.3988
ecgclass,single_ecgclass,1.585,24.4136
ecgclass,single_ecgclass,1.6027,21.2376
ecgclass,single_ecgclass,1.6195,19.0265
ecgclass,single_ecgclass,1.6626,14.7953
ecgclass,single_ecgclass,1.6772,14.7576
ecgclass,single_ecgclass,1.745,14.6937
ecgclass,single_ecgclass,1.8138,14.8716
ecgclass,single_ecgclass,1.8678,15.3012
ecgclass,single_ecgclass,1.8714,25.8868
ecgclass,single_ecgclass,1.9284,14.7691
ecgclass,single_ecgclass,1.9963,14.8351
ecgclass,single_ecgclass,2.0523,14.782
ecgclass,single_ecgclass,2.0666,15.4557
ecgclass,single_ecgclass,2.0819,15.0776
ecgclass,single_ecgclass,2.0902,21.4641
ecgclass,single_ecgclass,2.108,18.1806
ecgclass,single_ecgclass,2.1093,31.2088
ecgclass,single_ecgclass,2.1178,36.9716
ecgclass,single_ecgclass,2.1829,14.9701
ecgclass,single_ecgclass,2.3831,14.6797
ecgclass,single_ecgclass,2.4119,14.8973
ecgclass,single_ecgclass,2.4264,14.7517
ecgclass,single_ecgclass,2.4453,14.7572
ecgclass,single_ecgclass,2.4631,15.599
ecgclass,single_ecgclass,2.4697,23.1495
ecgclass,single_ecgclass,2.524,14.6356
ecgclass,single_ecgclass,2.5927,14.9269
ecgclass,single_ecgclass,2.6678,14.8115
ecgclass,single_ecgclass,2.934,14.6332
ecgclass,single_ecgclass,3.0388,14.8432
ecgclass,single_ecgclass,3.1217,14.9121
ecgclass,single_ecgclass,3.1738,14.8406
ecgclass,single_ecgclass,3.2028,15.0881
ecgclass,single_ecgclass,3.2052,27.1821
ecgclass,single_ecgclass,3.2535,14.7996
ecgclass,single_ecgclass,3.2844,14.955
ecgclass,single_ecgclass,3.3595,14.8344
ecgclass,single_ecgclass,3.4625,14.8125
ecgclass,single_ecgclass,3.4772,14.9162
ecgclass,single_ecgclass,3.4805,25.7535
ecgclass,single_ecgclass,3.5263,14.7619
ecgclass,single_ecgclass,3.6543,15.0335
ecgclass,single_ecgclass,3.6965,14.7538
ecgclass,single_ecgclass,3.8014,15.1494
ecgclass,single_ecgclass,3.8396,14.715
ecgclass,single_ecgclass,3.9045,14.9436
ecgclass,single_ecgclass,3.919,15.2876
ecgclass,single_ecgclass,3.9265,22.4349
ecgclass,single_ecgclass,3.9328,30.3628
ecgclass,single_ecgclass,3.9394,39.3653
ecgclass,single_ecgclass,3.9417,37.1585
ecgclass,single_ecgclass,4.0279,14.7889
ecgclass,single_ecgclass,4.0499,14.9448
ecgclass,single_ecgclass,4.0699,14.8957
ecgclass,single_ecgclass,4.116,15.6767
ecgclass,single_ecgclass,4.1264,19.285
ecgclass,single_ecgclass,4.2219,14.7908
ecgclass,single_ecgclass,4.2858,14.7116
ecgclass,single_ecgclass,4.3026,14.9825
ecgclass,single_ecgclass,4.3129,18.8618
ecgclass,single_ecgclass,4.3388,14.8776
ecgclass,single_ecgclass,4.3537,14.9105
ecgclass,single_ecgclass,4.358,24.8168
ecgclass,single_ecgclass,4.3828,14.6127
ecgclass,single_ecgclass,4.4956,15.1699
ecgclass,single_ecgclass,4.5458,14.6582
ecgclass,single_ecgclass,4.7007,14.678
ecgclass,single_ecgclass,4.8036,14.9057
ecgclass,single_ecgclass,4.8586,14.657
ecgclass,single_ecgclass,4.9514,14.9095
ecgclass,single_ecgclass,4.9874,15.0163
ecgclass,single_ecgclass,5.0406,14.8981
ecgclass,single_ecgclass,5.0596,15.1896
ecgclass,single_ecgclass,5.0711,17.8425
ecgclass,single_ecgclass,5.1781,15.0106
ecgclass,single_ecgclass,5.1854,22.5663
ecgclass,single_ecgclass,5.1942,28.2311
ecgclass,single_ecgclass,5.21,26.5741
ecgclass,single_ecgclass,5.2587,14.853
ecgclass,single_ecgclass,5.2787,14.8792
ecgclass,single_ecgclass,5.3137,14.7581
ecgclass,single_ecgclass,5.4216,14.9932
ecgclass,single_ecgclass,5.4987,14.7781
ecgclass,single_ecgclass,5.5566,14.9961
ecgclass,single_ecgclass,5.5669,18.8944
ecgclass,single_ecgclass,5.6249,15.0604
ecgclass,single_ecgclass,5.6481,15.2304
ecgclass,single_ecgclass,5.6536,24.2748
ecgclass,single_ecgclass,5.6734,18.7633
ecgclass,single_ecgclass,5.6777,28.5592
ecgclass,single_ecgclass,5.7234,14.7347
ecgclass,single_ecgclass,5.7722,14.6856
ecgclass,single_ecgclass,5.7865,15.1043
ecgclass,single_ecgclass,5.789,26.7782
ecgclass,single_ecgclass,5.925,14.8292
ecgclass,single_ecgclass,5.9669,15.2242
ecgclass,single_ecgclass,6.0403,14.7893
ecgclass,single_ecgclass,6.0582,14.6456
ecgclass,single_ecgclass,6.142,14.9088
ecgclass,single_ecgclass,6.225,14.9887
ecgclass,single_ecgclass,6.2284,25.8145
ecgclass,single_ecgclass,6.4995,14.7913
ecgclass,single_ecgclass,6.5334,14.6823
ecgclass,single_ecgclass,6.6032,15.2204
ecgclass,single_ecgclass,6.6157,20.7298
ecgclass,single_ecgclass,6.6646,18.8787
ecgclass,single_ecgclass,6.679,22.7599
ecgclass,single_ecgclass,6.7599,18.5735
ecgclass,single_ecgclass,6.7825,18.6651
ecgclass,single_ecgclass,6.8223,18.5685
ecgclass,single_ecgclass,6.848,18.4674
ecgclass,single_ecgclass,6.8856,18.3899
ecgclass,single_ecgclass,6.9091,18.6164
ecgclass,single_ecgclass,6.9399,18.5938
ecgclass,single_ecgclass,6.9412,35.2681
ecgclass,single_ecgclass,7.0206,18.4591
ecgclass,single_ecgclass,7.1462,18.7025
ecgclass,single_ecgclass,7.176,18.4193
ecgclass,single_ecgclass,7.3456,18.882
ecgclass,single_ecgclass,7.3541,28.2443
ecgclass,single_ecgclass,7.4935,18.7032
ecgclass,single_ecgclass,7.512,18.4579
ecgclass,single_ecgclass,7.5446,18.6138
ecgclass,single_ecgclass,7.6684,19.1846
ecgclass,single_ecgclass,7.6729,32.5992
ecgclass,single_ecgclass,7.6831,40.2548
ecgclass,single_ecgclass,7.7505,19.0339
ecgclass,single_ecgclass,7.7987,18.7562
ecgclass,single_ecgclass,7.8132,22.27
ecgclass,single_ecgclass,7.8353,18.3964
ecgclass,single_ecgclass,7.8728,18.4085
ecgclass,single_ecgclass,7.9683,18.5733
ecgclass,single_ecgclass,7.9856,19.1023
ecgclass,single_ecgclass,8.0238,18.6706
