task,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,client_pre_rpc_ms,non_server_exec_overhead_ms,server_start_ns,phase
ecgclass,fifo,0.0001,369.5936,367.5987,348.1116,0.0044,17.9895,1.2674,0.0,1.9949,1778102420473505430,1
ecgclass,fifo,0.4817,901.2413,24.7263,23.1162,0.0032,0.5928,875.7141,0.0,876.515,1778102421829531878,1
ecgclass,fifo,0.9489,1221.4205,24.9674,23.4412,0.0029,0.5577,1195.9836,0.0,1196.4531,1778102422616968007,1
ecgclass,fifo,1.4257,1673.9886,25.061,23.4513,0.004,0.5512,1648.3476,0.0,1648.9276,1778102423546199792,1
ecgclass,fifo,1.4831,1736.4151,24.4989,23.0362,0.0034,0.6315,1711.4112,0.0,1711.9162,1778102423666621552,1
ecgclass,fifo,1.4994,1769.9037,25.3925,23.8388,0.003,0.556,1744.056,0.0,1744.5112,1778102423715581896,1
ecgclass,fifo,1.7902,1868.3207,25.3031,23.565,0.0028,0.5616,1842.4976,0.0,1843.0176,1778102424104831842,1
ecgclass,fifo,2.0715,2113.3358,25.0854,23.4849,0.0026,0.6213,2087.4903,0.0,2088.2505,1778102424631092959,1
ecgclass,fifo,2.6959,2428.5066,24.5613,22.9778,0.0028,0.5876,2403.5962,0.0,2403.9453,1778102425571626619,1
ecgclass,fifo,2.7124,2458.5369,24.0161,22.7406,0.002,0.4835,2434.1323,0.0,2434.5208,1778102425618673144,1
ecgclass,fifo,2.9218,2557.2774,24.6987,23.3806,0.0029,0.6086,2532.2082,0.0,2532.5787,1778102425926106646,1
ecgclass,fifo,2.9359,2566.89,24.2862,23.0036,0.0028,0.5868,2542.2027,0.0,2542.6038,1778102425950256966,1
ecgclass,fifo,3.153,2730.8545,24.4026,22.9894,0.0033,0.5857,2706.0342,0.0,2706.4519,1778102426331129648,1
ecgclass,fifo,3.4997,2962.3964,25.2767,23.7238,0.0029,0.5647,2936.6782,0.0,2937.1197,1778102426908529924,1
ecgclass,fifo,3.5767,3004.7636,24.8344,23.3082,0.003,0.5775,2979.4755,0.0,2979.9292,1778102427028319550,1
ecgclass,fifo,3.8235,3116.5824,24.167,22.6353,0.0031,0.5353,3091.9902,0.0,3092.4154,1778102427387640110,1
ecgclass,fifo,3.854,3109.4289,24.0212,22.5438,0.0032,0.5533,3084.9509,0.0,3085.4077,1778102427411071790,1
ecgclass,fifo,3.8729,3163.1942,25.098,23.3592,0.0029,0.7813,3137.367,0.0,3138.0962,1778102427482392355,1
ecgclass,fifo,3.9356,3245.5616,25.5496,23.9752,0.0028,0.5928,3219.6059,0.0,3220.012,1778102427627352239,1
ecgclass,fifo,4.1152,3379.3237,25.7397,24.185,0.0029,0.5749,3353.1311,0.0,3353.584,1778102427940422767,1
ecgclass,fifo,4.199,3491.5895,25.3588,23.686,0.0038,0.6374,3465.7552,0.0,3466.2307,1778102428136854553,1
ecgclass,fifo,4.4473,3736.1472,26.0106,24.3953,0.0034,0.668,3709.609,0.0,3710.1366,1778102428629085566,1
ecgclass,fifo,4.4927,3842.2985,26.6664,24.567,0.0031,0.5479,3815.1326,0.0,3815.6321,1778102428779920011,1
ecgclass,fifo,4.8598,4311.3036,25.5343,23.9991,0.0034,0.6187,4285.1977,0.0,4285.7693,1778102429617156398,1
ecgclass,fifo,5.106,4608.6988,25.4344,23.7864,0.0027,0.5687,4582.7065,0.0,4583.2645,1778102430160802497,1
ecgclass,fifo,5.2362,4725.6069,25.3745,23.7787,0.0029,0.5398,4699.6868,0.0,4700.2325,1778102430408019769,1
ecgclass,fifo,5.3199,4913.9016,25.9438,24.2187,0.0032,0.5282,4887.306,0.0,4887.9577,1778102430679334039,1
ecgclass,fifo,5.4108,4924.6635,24.8809,23.1301,0.0031,0.6313,4899.1957,0.0,4899.7826,1778102430782170215,1
ecgclass,fifo,5.4266,4983.3734,25.2297,23.5783,0.0034,0.6196,4957.6335,0.0,4958.1437,1778102430856409407,1
ecgclass,fifo,5.4618,5073.8006,25.5059,23.7941,0.0031,0.5655,5047.4946,0.0,5048.2947,1778102430981403826,1
ecgclass,fifo,5.5989,5159.5886,25.4932,23.8195,0.0034,0.5999,5133.6153,0.0,5134.0954,1778102431204642879,1
ecgclass,fifo,5.6767,5207.2773,26.4246,24.4354,0.0036,0.6096,5180.3536,0.0,5180.8527,1778102431329155339,1
ecgclass,fifo,5.9298,5375.1264,26.1542,24.4298,0.0034,0.6872,5348.4185,0.0,5348.9722,1778102431750359406,1
ecgclass,fifo,6.0715,5358.4583,26.5024,24.8043,0.0032,0.7143,5331.3773,0.0,5331.9559,1778102431874986426,1
ecgclass,fifo,6.1193,5436.3601,25.9863,24.3486,0.0032,0.7902,5409.7857,0.0,5410.3739,1778102432001182947,1
ecgclass,fifo,6.2108,5445.4141,25.1106,23.3788,0.0032,0.6338,5419.6627,0.0,5420.3034,1778102432102636890,1
ecgclass,fifo,6.3398,5518.7459,25.866,24.1917,0.0031,0.6263,5492.2819,0.0,5492.8799,1778102432304259498,1
ecgclass,fifo,6.409,5498.2421,25.5896,23.8902,0.0034,0.6611,5472.188,0.0,5472.6525,1778102432353284316,1
ecgclass,fifo,6.4723,5610.6927,25.4093,23.7415,0.0037,0.6339,5584.6355,0.0,5585.2835,1778102432529035744,1
ecgclass,fifo,6.6483,5733.5315,25.4555,23.9268,0.0031,0.484,5707.5641,0.0,5708.076,1778102432828008472,1
ecgclass,fifo,6.7079,5919.3172,24.968,23.3541,0.0037,0.7068,5893.8711,0.0,5894.3493,1778102433073928917,1
ecgclass,fifo,6.9742,5992.8651,25.2755,23.3039,0.0032,1.0166,5967.1967,0.0,5967.5896,1778102433413573493,1
ecgclass,fifo,7.2531,6223.8984,25.2289,23.4379,0.0038,0.7377,6198.2131,0.0,6198.6695,1778102433923461854,1
ecgclass,fifo,7.4698,6322.1633,24.8289,23.2324,0.0042,0.7152,6296.7911,0.0,6297.3345,1778102434238726289,1
ecgclass,fifo,7.4838,6405.2474,25.2935,23.6108,0.0035,0.6465,6379.4155,0.0,6379.9539,1778102434335384749,1
ecgclass,fifo,7.711,6544.3752,25.3952,23.7459,0.0032,0.5608,6518.4677,0.0,6518.98,1778102434701639234,1
ecgclass,fifo,7.9823,6615.8361,24.8228,23.155,0.0031,0.6089,6590.4725,0.0,6591.0134,1778102435044918683,1
ecgclass,fifo,8.2061,6801.6036,24.7846,23.2375,0.0034,0.5325,6776.2616,0.0,6776.819,1778102435454502749,1
ecgclass,fifo,8.2624,6818.3641,25.3918,23.6204,0.0032,0.7903,6792.5394,0.0,6792.9723,1778102435527057411,1
ecgclass,fifo,8.3267,6850.1213,24.9164,23.2656,0.004,0.6831,6824.7428,0.0,6825.2048,1778102435623610744,1
ecgclass,fifo,8.3592,6889.4353,24.7707,23.1905,0.0034,0.6663,6864.2344,0.0,6864.6646,1778102435695596839,1
ecgclass,fifo,8.4302,6962.965,25.2105,23.5523,0.0042,0.6317,6936.9111,0.0,6937.7545,1778102435839277859,1
ecgclass,fifo,8.4346,6982.6329,25.2797,23.6059,0.0036,0.689,6956.8877,0.0,6957.3531,1778102435863602868,1
ecgclass,fifo,8.4685,7044.1804,24.473,22.8455,0.0039,0.6504,7019.1593,0.0,7019.7074,1778102435959801340,1
ecgclass,fifo,8.7309,7212.338,25.2017,23.5004,0.0037,0.6805,7186.6961,0.0,7187.1362,1778102436389682568,1
ecgclass,fifo,9.5308,7689.3461,25.0844,23.4339,0.0034,0.611,7663.8091,0.0,7664.2617,1778102437666710515,1
ecgclass,fifo,9.6433,7723.4962,25.4555,23.8117,0.0032,0.6217,7697.5842,0.0,7698.0407,1778102437813009395,1
ecgclass,fifo,9.7004,7856.5409,24.2461,22.6827,0.0034,0.6177,7831.8591,0.0,7832.2948,1778102438004371733,1
ecgclass,fifo,9.7791,7922.7397,26.1927,23.9059,0.0029,1.351,7896.1024,0.0,7896.5471,1778102438147283567,1
ecgclass,fifo,9.8523,7970.2444,25.7156,24.0671,0.0036,0.7541,7944.1099,0.0,7944.5288,1778102438268501507,1
ecgclass,fifo,9.8781,7991.3352,24.1356,22.66,0.0028,0.6229,7966.8121,0.0,7967.1996,1778102438317049848,1
ecgclass,fifo,10.0947,8135.4489,24.6175,22.9775,0.0032,0.6548,8110.3952,0.0,8110.8314,1778102438677243681,1
ecgclass,fifo,10.3703,8287.0448,24.6809,23.2704,0.0027,0.5051,8261.924,0.0,8262.3638,1778102439104338913,1
ecgclass,fifo,10.6711,8533.7553,24.6093,23.167,0.0028,0.4879,8508.6651,0.0,8509.146,1778102439651853646,1
ecgclass,fifo,11.7327,9298.2495,25.9399,24.321,0.0037,0.5733,9271.8496,0.0,9272.3095,1778102441476712675,1
ecgclass,fifo,12.1545,9590.9042,23.7046,22.255,0.0029,0.5482,9566.5398,0.0,9567.1996,1778102442193157226,1
ecgclass,fifo,12.4832,9804.1565,23.9215,22.5398,0.0027,0.5618,9779.8676,0.0,9780.235,1778102442735154210,1
ecgclass,fifo,12.6915,9828.1872,24.4175,23.022,0.0029,0.5254,9803.3559,0.0,9803.7697,1778102442966978887,1
ecgclass,fifo,12.8107,9871.3059,23.4169,22.1474,0.0026,0.5537,9847.5099,0.0,9847.8891,1778102443130377479,1
ecgclass,fifo,12.8196,9908.4444,23.5486,22.2449,0.0024,0.4671,9884.5181,0.0,9884.8958,1778102443176261704,1
ecgclass,fifo,13.011,10231.2002,23.507,22.0899,0.0027,0.5423,10207.283,0.0,10207.6932,1778102443690435880,1
ecgclass,fifo,13.1354,10340.3134,24.0756,22.7092,0.0026,0.477,10315.8798,0.0,10316.2379,1778102443923457320,1
ecgclass,fifo,13.4367,10512.9447,24.6318,23.1589,0.0029,0.5367,10487.9038,0.0,10488.3129,1778102444396694135,1
ecgclass,fifo,13.8424,10540.3268,24.8953,23.4525,0.0033,0.4835,10515.0247,0.0,10515.4315,1778102444829601305,1
ecgclass,fifo,13.909,10569.0799,24.7297,23.2525,0.0026,0.5563,10543.9701,0.0,10544.3502,1778102444925116912,1
ecgclass,fifo,13.9184,10607.3496,24.7607,23.2589,0.0027,0.5374,10582.1853,0.0,10582.589,1778102444972725521,1
ecgclass,fifo,14.1031,10685.4839,24.6739,23.2941,0.0033,0.603,10660.4326,0.0,10660.8101,1778102445235642624,1
ecgclass,fifo,14.6137,10902.1082,24.6131,23.1317,0.0021,0.5133,10876.7753,0.0,10877.4951,1778102445962628042,1
ecgclass,fifo,14.7787,10978.7436,24.7547,23.2858,0.0023,0.5573,10953.4359,0.0,10953.9889,1778102446204219385,1
ecgclass,fifo,15.2048,11137.1279,24.7001,23.3358,0.0024,0.4786,11111.937,0.0,11112.4277,1778102446788903910,1
ecgclass,fifo,15.3556,11177.7599,24.3106,22.8655,0.0021,0.6846,11153.0907,0.0,11153.4493,1778102446980795202,1
ecgclass,fifo,15.6185,11127.9175,24.3296,22.7655,0.0027,0.6635,11103.1866,0.0,11103.588,1778102447193853202,1
ecgclass,fifo,15.6759,11142.0889,24.2347,22.7622,0.002,0.5819,11117.4996,0.0,11117.8542,1778102447265547325,1
ecgclass,fifo,15.703,11161.2861,23.7272,22.4322,0.0018,0.5702,11137.1696,0.0,11137.559,1778102447312283063,1
ecgclass,fifo,15.7312,11179.9231,24.0683,22.5044,0.002,0.6513,11155.4005,0.0,11155.8547,1778102447358727703,1
ecgclass,fifo,15.7544,11227.5681,24.207,22.8392,0.0021,0.5416,11203.0053,0.0,11203.3612,1778102447429521747,1
ecgclass,fifo,15.7657,11239.4936,23.9161,22.6508,0.0026,0.4933,11215.2271,0.0,11215.5775,1778102447453022199,1
ecgclass,fifo,16.1093,11395.7186,24.0956,22.7479,0.0023,0.5828,11371.263,0.0,11371.623,1778102447952724742,1
ecgclass,fifo,16.1988,11378.2868,24.3622,23.0886,0.0022,0.6044,11353.5309,0.0,11353.9246,1778102448024461097,1
ecgclass,fifo,16.2762,11511.045,23.7718,22.4971,0.0023,0.6152,11486.8493,0.0,11487.2731,1778102448235213380,1
ecgclass,fifo,16.4628,11754.7414,24.3514,22.8514,0.0022,0.5928,11729.9826,0.0,11730.39,1778102448664914568,1
ecgclass,fifo,16.5001,11788.2459,24.2933,22.9081,0.0022,0.5402,11763.5877,0.0,11763.9527,1778102448735829393,1
ecgclass,fifo,16.8841,11880.1248,24.2285,22.8936,0.0022,0.5903,11855.4935,0.0,11855.8963,1778102449211691431,1
ecgclass,fifo,17.1427,11974.9172,24.2842,22.766,0.0021,0.5815,11950.1746,0.0,11950.633,1778102449564958609,1
ecgclass,fifo,17.2081,12051.3585,24.4302,23.0143,0.0022,0.5088,12026.5188,0.0,12026.9282,1778102449706720621,1
ecgclass,fifo,17.248,12154.6421,24.923,23.4573,0.0026,0.5076,12129.2081,0.0,12129.7191,1778102449849321105,1
ecgclass,fifo,17.3547,12243.871,25.0726,23.6132,0.0025,0.6187,12218.3888,0.0,12218.7984,1778102450045188175,1
ecgclass,fifo,17.4159,12303.0322,23.9282,22.493,0.0029,0.5963,12278.5547,0.0,12279.104,1778102450166583549,1
ecgclass,fifo,17.4302,12312.7406,24.6331,23.1989,0.0023,0.4932,12287.6143,0.0,12288.1075,1778102450189941545,1
ecgclass,fifo,17.531,12353.3533,24.5131,22.7238,0.0024,0.7352,12328.4359,0.0,12328.8402,1778102450331578222,1
ecgclass,fifo,17.9815,12653.0161,24.3386,22.8181,0.0028,0.645,12628.0975,0.0,12628.6775,1778102451081684172,1
ecgclass,fifo,18.1834,12814.8706,25.1779,23.5334,0.0022,0.6408,12789.283,0.0,12789.6927,1778102451444857382,1
ecgclass,fifo,18.8003,13081.7769,25.7595,24.0668,0.0032,0.6028,13055.4483,0.0,13056.0174,1778102452327847057,1
ecgclass,fifo,19.2089,13169.7326,25.4678,23.4876,0.0157,0.5526,13143.7974,0.0,13144.2648,1778102452824874219,1
ecgclass,fifo,19.4343,13236.6738,25.562,23.9694,0.0033,0.6706,13210.315,0.0,13211.1118,1778102453116702950,1
ecgclass,fifo,19.8025,13529.9084,24.5052,22.9707,0.0026,0.5466,13504.9174,0.0,13505.4032,1778102453779585240,1
