task,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,client_pre_rpc_ms,non_server_exec_overhead_ms,server_start_ns,phase
nyudepth,fifo,0.0001,370.9247,362.777,282.835,0.0026,79.2641,3.6843,0.0,8.1477,1778625021482244768,1
nyudepth,fifo,0.4813,47.0901,39.1117,36.4256,0.0029,2.1389,3.479,0.0,7.9783,1778625021963211676,1
nyudepth,fifo,0.9498,48.3522,41.1544,38.4905,0.0025,2.0556,3.8395,0.0,7.1979,1778625022432058590,1
nyudepth,fifo,1.4258,49.1002,42.2603,39.5643,0.0029,2.1197,3.0029,0.0,6.8399,1778625022907184810,1
nyudepth,fifo,1.482,50.4518,44.7783,42.1083,0.003,2.1174,2.2993,0.0,5.6735,1778625022962753208,1
nyudepth,fifo,1.5001,82.5396,46.7194,44.0483,0.0031,2.0994,32.4602,0.0,35.8201,1778625023011036325,1
nyudepth,fifo,1.7897,48.4579,42.2827,39.5614,0.0036,2.1332,3.391,0.0,6.1751,1778625023271545000,1
nyudepth,fifo,2.0711,24.3702,19.6649,18.3664,0.0027,0.688,2.1973,0.0,4.7053,1778625023551720608,1
nyudepth,fifo,2.696,126.0593,40.3155,37.6237,0.0028,2.0966,2.7363,0.0,85.7438,1778625024177200491,1
nyudepth,fifo,2.8105,49.1722,43.8202,41.0873,0.0036,2.1424,2.671,0.0,5.352,1778625024291599939,1
nyudepth,fifo,2.9226,48.5687,42.4474,39.7698,0.003,2.0811,3.423,0.0,6.1214,1778625024404485506,1
nyudepth,fifo,2.9358,83.9691,45.1422,42.4617,0.0031,2.1217,35.2387,0.0,38.8269,1778625024449454741,1
nyudepth,fifo,3.1548,48.7993,42.5698,39.8853,0.0025,2.0737,3.4039,0.0,6.2294,1778625024636617312,1
nyudepth,fifo,3.5002,47.9078,41.8907,39.1466,0.0037,1.9029,2.84,0.0,6.0171,1778625024981446887,1
nyudepth,fifo,3.5773,48.6512,42.9993,40.3276,0.0028,2.0493,2.9762,0.0,5.652,1778625025058746353,1
nyudepth,fifo,3.8233,34.6191,26.4841,25.1817,0.003,0.7611,4.1151,0.0,8.135,1778625025305833692,1
nyudepth,fifo,3.8545,40.503,34.6846,33.3218,0.0033,0.7073,3.0024,0.0,5.8184,1778625025335885184,1
nyudepth,fifo,3.8731,60.7066,35.7401,34.3976,0.0032,0.7435,21.7679,0.0,24.9666,1778625025373265786,1
nyudepth,fifo,3.9351,27.3712,22.2648,20.8896,0.0038,0.7882,2.0847,0.0,5.1064,1778625025415618009,1
nyudepth,fifo,4.1159,47.0443,42.1293,39.2578,0.0027,2.1713,2.2054,0.0,4.915,1778625025596566663,1
nyudepth,fifo,4.1981,49.7625,44.94,42.2402,0.0032,2.1499,2.1384,0.0,4.8225,1778625025678665447,1
nyudepth,fifo,4.4475,48.3136,42.543,39.8509,0.0026,2.1409,2.8682,0.0,5.7707,1778625025928838228,1
nyudepth,fifo,4.4921,53.2529,46.2226,43.5615,0.0068,2.0573,4.4084,0.0,7.0304,1778625025974952424,1
