req_idx,send_time,latency_ms
0,1773543847.479470,346.216
1,1773543847.561806,279.506
2,1773543847.656009,261.137
3,1773543847.753924,163.241
4,1773543847.820466,96.702
5,1773543847.967297,85.251
6,1773543847.975079,77.478
7,1773543848.010527,42.045
8,1773543848.082682,73.545
9,1773543848.130514,25.719
10,1773543848.434669,67.019
11,1773543848.454120,47.571
12,1773543848.575875,62.225
13,1773543848.632476,67.602
14,1773543848.869347,74.151
15,1773543848.893911,49.592
16,1773543848.911264,32.242
17,1773543849.217202,63.974
18,1773543849.315297,67.406
19,1773543849.676117,32.395
20,1773543849.701534,72.523
21,1773543849.702864,71.197
22,1773543849.733604,40.460
23,1773543849.795492,59.923
24,1773543849.809783,45.635
25,1773543849.910555,79.699
26,1773543849.931364,58.899
27,1773543849.948672,41.594
28,1773543850.014370,61.847
29,1773543850.359472,61.349
30,1773543850.410783,66.565
31,1773543850.457933,19.418
32,1773543850.637622,67.840
33,1773543850.657251,48.216
34,1773543850.901038,62.054
35,1773543850.951926,79.364
36,1773543850.962157,69.136
37,1773543850.977179,54.123
38,1773543851.022514,66.693
39,1773543851.051399,37.813
40,1773543851.260504,62.410
41,1773543851.314147,61.849
42,1773543851.405108,62.158
43,1773543851.545534,68.070
44,1773543851.705791,62.345
45,1773543851.840608,68.646
46,1773543851.865074,44.185
47,1773543851.894426,66.692
48,1773543851.923348,37.774
49,1773543852.081698,67.200
50,1773543852.460035,67.672
51,1773543852.495286,32.427
52,1773543852.569832,67.703
53,1773543852.590416,47.124
54,1773543852.879068,68.653
55,1773543852.883668,64.058
56,1773543853.257734,67.818
57,1773543853.436415,72.760
58,1773543853.450672,58.801
59,1773543853.490219,62.024
60,1773543853.577347,67.899
61,1773543853.661350,85.268
62,1773543853.707062,39.566
63,1773543853.709669,36.965
64,1773543853.847350,61.790
65,1773543854.171019,62.450
66,1773543854.236559,61.577
67,1773543854.318658,71.532
68,1773543854.388258,66.958
69,1773543854.506577,66.976
70,1773543854.532723,40.835
71,1773543854.720386,62.779
72,1773543854.846082,63.790
73,1773543854.860350,49.525
74,1773543855.009060,67.856
75,1773543855.097019,61.920
76,1773543855.240626,60.574
77,1773543855.438629,72.817
78,1773543855.441097,70.355
79,1773543855.591341,74.430
80,1773543855.601834,63.942
81,1773543855.676874,67.739
82,1773543855.702293,42.325
83,1773543856.056007,48.301
84,1773543856.085664,66.133
85,1773543856.116393,35.408
86,1773543856.436808,62.437
87,1773543856.514344,67.820
88,1773543856.596330,78.702
89,1773543856.616731,58.310
90,1773543856.637027,38.017
91,1773543856.792955,67.794
92,1773543856.901400,67.321
93,1773543856.969814,67.806
94,1773543857.000181,37.443
95,1773543857.169767,66.915
96,1773543857.188425,48.260
97,1773543857.229737,66.953
98,1773543857.240768,55.926
99,1773543857.534441,61.379
100,1773543857.657033,72.850
101,1773543857.661705,68.184
102,1773543857.681957,47.934
103,1773543857.770646,32.922
104,1773543857.927628,61.976
105,1773543858.065349,59.205
106,1773543858.146658,62.568
107,1773543858.203172,61.334
108,1773543858.300014,36.994
