task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,stfq,4114,24.2,32348.564,32683.933,65839.377,69285.095,27.232,25.369,0.002,0.547,32319.691,0.0,32321.332
gestureclass,stfq,10170,59.8235,150014.459,171865.656,214487.455,217465.052,27.365,24.25,0.002,0.569,149986.485,0.0,149987.094
