req_idx,send_time,latency_ms
0,1773550370.674749,580.626
1,1773550370.737227,1124.020
2,1773550370.813708,1046.977
3,1773550370.825034,1035.695
4,1773550370.886334,616.343
5,1773550370.949807,1090.634
6,1773550370.979903,1095.696
7,1773550371.043483,1065.627
8,1773550371.084030,1053.500
9,1773550371.097099,1025.129
10,1773550371.160005,1012.099
11,1773550371.244390,971.738
12,1773550371.344949,1371.878
13,1773550371.454981,1473.440
14,1773550371.699307,1236.778
15,1773550371.883179,1111.735
16,1773550371.919452,1636.849
17,1773550371.925817,2222.124
18,1773550371.987056,1863.091
19,1773550371.993402,1974.723
20,1773550372.037644,2407.226
21,1773550372.153277,2780.815
22,1773550372.156490,2774.477
23,1773550372.184917,2645.097
24,1773550372.190229,1476.636
25,1773550372.225080,2859.537
26,1773550372.237350,2860.533
27,1773550372.274671,1889.337
28,1773550372.332386,3159.169
29,1773550372.364509,3155.961
30,1773550372.365832,3087.408
31,1773550372.367069,3075.146
32,1773550372.394280,3037.828
33,1773550372.404598,3126.300
34,1773550372.529009,3064.465
35,1773550372.649473,3054.172
36,1773550372.735920,3064.048
37,1773550372.776634,3465.194
38,1773550372.835985,1517.526
39,1773550372.904612,2038.455
40,1773550372.952513,3649.002
41,1773550372.968889,3608.363
42,1773550373.029219,3611.265
43,1773550373.034640,3671.763
44,1773550373.039891,3623.938
45,1773550373.128747,3607.566
46,1773550373.147331,3616.297
47,1773550373.206925,3610.880
48,1773550373.242930,3605.633
49,1773550373.277599,3602.131
50,1773550373.282051,3583.552
51,1773550373.353409,2608.745
52,1773550373.382819,3559.450
53,1773550373.591049,3488.826
54,1773550373.606605,3484.406
55,1773550373.628896,3543.003
56,1773550373.733255,2581.848
57,1773550373.790698,2565.613
58,1773550373.802135,2822.357
59,1773550373.858668,3784.001
60,1773550373.940520,3768.451
61,1773550373.957898,3746.164
62,1773550373.977268,1886.845
63,1773550374.006689,3763.840
64,1773550374.078679,3111.223
65,1773550374.122142,3794.691
66,1773550374.209667,3783.259
67,1773550374.229011,3757.887
68,1773550374.241237,3817.045
69,1773550374.251497,3799.673
70,1773550374.284810,3780.823
71,1773550374.337580,3751.408
72,1773550374.345309,3791.738
73,1773550374.385878,2387.531
74,1773550374.410391,3880.679
75,1773550374.421929,3861.365
76,1773550374.470277,3838.923
77,1773550374.486809,3805.615
78,1773550374.497080,1920.474
79,1773550374.500329,3785.242
80,1773550374.597204,3777.561
81,1773550374.631641,3701.072
82,1773550374.693055,3724.949
83,1773550374.724398,3708.421
84,1773550374.781017,3698.206
85,1773550374.904272,1536.011
86,1773550374.943633,3813.094
87,1773550374.945994,3781.780
88,1773550374.947217,3760.495
89,1773550374.966445,2605.998
90,1773550375.047792,4010.394
91,1773550375.124664,4053.102
92,1773550375.132106,4050.747
93,1773550375.194483,4049.594
94,1773550375.322602,4030.370
95,1773550375.363418,4045.261
96,1773550375.388677,4020.262
97,1773550375.452054,4012.875
98,1773550375.484081,4039.117
99,1773550375.512411,4037.143
100,1773550375.574797,3996.372
101,1773550375.578228,3971.118
102,1773550375.600141,2928.162
103,1773550375.607407,3966.617
104,1773550375.620872,3906.332
105,1773550375.623405,2665.087
106,1773550375.719801,2581.822
107,1773550375.724066,3901.078
108,1773550375.735303,3875.738
109,1773550375.783580,3868.484
110,1773550375.829270,3855.108
111,1773550375.935684,3852.578
112,1773550375.966402,3784.027
113,1773550375.990708,3779.767
114,1773550376.018345,3768.537
115,1773550376.046056,3762.513
116,1773550376.083363,3716.827
117,1773550376.088761,3087.798
118,1773550376.169995,1647.428
119,1773550376.185438,3692.898
120,1773550376.191718,3662.185
121,1773550376.216271,3637.888
122,1773550376.269547,3610.255
123,1773550376.458345,3566.099
124,1773550376.460702,3560.705
125,1773550376.497947,3621.321
126,1773550376.637559,3615.046
127,1773550376.657605,3590.503
128,1773550376.742091,3559.755
129,1773550376.753661,2147.337
130,1773550376.794558,3582.798
131,1773550376.836934,3510.824
132,1773550376.855261,3490.784
133,1773550376.903640,3622.344
134,1773550376.906025,3537.475
135,1773550376.918255,1647.815
136,1773550376.962923,3539.290
137,1773550376.964298,3536.909
138,1773550376.996759,3524.730
139,1773550377.105644,3480.067
140,1773550377.130904,3478.734
141,1773550377.231415,3446.287
142,1773550377.240010,3376.949
143,1773550377.270736,3351.694
144,1773550377.286012,3429.885
145,1773550377.356406,3421.296
146,1773550377.468164,3390.574
147,1773550377.633659,3375.311
148,1773550377.682010,3340.919
149,1773550377.757815,2216.644
150,1773550377.792409,1251.354
151,1773550377.898726,3349.182
152,1773550377.912009,3346.833
153,1773550377.966700,3265.805
154,1773550377.968163,3231.215
155,1773550378.179123,3205.050
156,1773550378.242436,2134.587
157,1773550378.261857,1845.435
158,1773550378.309190,3195.577
159,1773550378.325591,3194.156
160,1773550378.410734,3084.928
161,1773550378.415262,3042.901
162,1773550378.503592,3023.485
163,1773550378.516265,2323.180
164,1773550378.537544,2997.174
165,1773550378.557598,2980.799
166,1773550378.578910,2948.668
167,1773550378.669142,2944.150
168,1773550378.744951,2915.849
169,1773550378.761379,2903.182
170,1773550378.780914,2881.915
171,1773550378.890486,2840.552
172,1773550378.934807,1810.861
173,1773550378.962172,2814.417
174,1773550378.982539,2739.825
175,1773550379.130166,2720.295
176,1773550379.141549,1023.060
177,1773550379.201150,2644.375
178,1773550379.230583,2600.082
179,1773550379.271694,1334.520
180,1773550379.522938,2500.381
181,1773550379.626309,2489.026
182,1773550379.638687,2447.492
183,1773550379.644941,2418.091
184,1773550379.649211,2348.635
185,1773550379.698578,2342.387
186,1773550379.718969,2338.180
187,1773550379.721273,2288.856
188,1773550379.762534,2268.468
189,1773550379.840425,2266.177
190,1773550379.862676,2224.922
191,1773550379.872991,2214.753
192,1773550379.906560,2192.507
193,1773550379.995877,2182.217
194,1773550380.121902,2148.656
195,1773550380.189484,2140.056
196,1773550380.240467,847.616
197,1773550380.269229,2166.320
198,1773550380.279510,2116.608
199,1773550380.281751,2065.683
200,1773550380.375874,2036.926
201,1773550380.478160,2024.479
202,1773550380.496689,1203.520
203,1773550380.503996,2025.971
204,1773550380.512239,2068.102
205,1773550380.524488,2060.800
206,1773550380.530768,2052.628
207,1773550380.553296,2040.383
208,1773550380.680424,2034.136
209,1773550380.702429,2011.612
210,1773550380.794399,1985.485
211,1773550380.884859,1963.492
212,1773550380.908095,1972.416
213,1773550381.037772,1970.052
214,1773550381.057158,1946.822
215,1773550381.102714,929.475
216,1773550381.179413,2032.849
217,1773550381.207784,2013.491
218,1773550381.320482,1962.179
219,1773550381.350857,1949.125
220,1773550381.423544,1538.010
221,1773550381.518320,1907.608
222,1773550381.532686,1903.411
223,1773550381.685764,1656.099
224,1773550381.705193,1394.249
225,1773550381.803543,1897.459
226,1773550381.842017,1883.124
227,1773550381.846386,1351.180
228,1773550381.912998,685.479
229,1773550382.006552,1864.286
230,1773550382.061298,1840.702
231,1773550382.132561,1836.338
232,1773550382.166041,1783.691
233,1773550382.196196,912.797
