task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,no_sharing,11831,20.0525,56.137,46.691,116.139,150.337,41.846,40.219,0.002,0.857,13.813,0.0,14.291
gestureclass,no_sharing,11899,20.1678,56.681,46.498,117.241,163.428,42.256,40.627,0.002,0.86,13.955,0.0,14.425
