task,slot,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,non_server_exec_overhead_ms,server_start_ns
ecgclass,slot_0:ecgclass,sharing,0.0001,45.4528,43.0369,41.8852,0.0017,0.7277,1.5414,2.4159,1776018929457289954
ecgclass,slot_0:ecgclass,sharing,2.4053,53.901,51.2601,50.1104,0.0018,0.762,1.7307,2.6408,1776018931862725177
ecgclass,slot_0:ecgclass,sharing,4.7408,55.953,53.2392,51.9727,0.002,0.7898,1.7738,2.7138,1776018934198246056
ecgclass,slot_0:ecgclass,sharing,7.1258,91.1896,88.3477,86.1138,0.0035,1.4676,1.8296,2.8419,1776018936583272816
ecgclass,slot_0:ecgclass,sharing,7.4053,57.2596,54.543,53.2328,0.0019,0.7921,1.7574,2.7166,1776018936862776619
ecgclass,slot_0:ecgclass,sharing,7.4918,50.8893,48.3194,47.1824,0.0018,0.7522,1.6639,2.5699,1776018936949162169
ecgclass,slot_0:ecgclass,sharing,8.9447,45.2585,42.8812,41.8264,0.0017,0.6958,1.4844,2.3773,1776018938401818070
ecgclass,slot_0:ecgclass,sharing,10.3549,90.8749,88.0796,85.861,0.0036,1.4651,1.7955,2.7954,1776018939812401742
ecgclass,slot_0:ecgclass,sharing,13.4798,55.4438,52.8003,51.5948,0.002,0.7868,1.7066,2.6435,1776018942937140805
ecgclass,slot_0:ecgclass,sharing,13.5584,57.9562,55.3797,53.7711,0.0027,1.1024,1.5876,2.5765,1776018943015684972
ecgclass,slot_0:ecgclass,sharing,14.6044,90.9255,88.1781,85.9388,0.0034,1.462,1.6816,2.7473,1776018944061746178
ecgclass,slot_0:ecgclass,sharing,14.6752,78.9723,58.0097,56.7242,0.0019,0.7663,20.0295,20.9626,1776018944150858754
ecgclass,slot_0:ecgclass,sharing,15.7642,86.7717,83.9528,81.8479,0.0033,1.3868,1.7908,2.8189,1776018945221645620
ecgclass,slot_0:ecgclass,sharing,17.4959,71.3816,48.8861,46.9909,0.0019,0.7229,21.414,22.4955,1776018946972940972
ecgclass,slot_0:ecgclass,sharing,17.8827,83.6129,80.7377,77.7095,0.003,2.3663,1.7982,2.8752,1776018947340210784
ecgclass,slot_0:ecgclass,sharing,19.1143,91.7292,88.8835,86.6106,0.0038,1.4567,1.8024,2.8457,1776018948571800463
ecgclass,slot_0:ecgclass,sharing,19.2677,88.3384,42.983,41.8494,0.0018,0.7033,44.462,45.3554,1776018948767799153
ecgclass,slot_0:ecgclass,sharing,19.3592,45.1908,42.8281,41.7522,0.0016,0.7199,1.4527,2.3627,1776018948816328167
ecgclass,slot_0:ecgclass,sharing,19.6749,58.6038,55.888,54.627,0.0019,0.8311,1.7641,2.7157,1776018949132359956
ecgclass,slot_0:ecgclass,sharing,20.5758,59.5932,48.6566,47.4917,0.0017,0.7322,10.0174,10.9366,1776018950041448717
ecgclass,slot_0:ecgclass,sharing,20.9894,55.5377,52.8766,51.6699,0.002,0.8004,1.7142,2.6611,1776018950446756920
ecgclass,slot_0:ecgclass,sharing,22.2369,86.6807,83.6487,81.5139,0.0033,1.4394,1.9622,3.0319,1776018951694525224
ecgclass,slot_0:ecgclass,sharing,22.4599,55.7044,52.9204,51.6311,0.002,0.7974,1.827,2.7839,1776018951917378972
ecgclass,slot_0:ecgclass,sharing,24.298,54.0869,51.2364,49.9864,0.0018,0.7526,1.8752,2.8505,1776018953755526645
ecgclass,slot_0:ecgclass,sharing,25.5249,63.2782,46.7147,45.5081,0.0019,0.711,15.6627,16.5635,1776018954996196718
ecgclass,slot_0:ecgclass,sharing,26.1812,55.5253,52.8003,51.4938,0.0019,0.8087,1.8125,2.725,1776018955638662143
ecgclass,slot_0:ecgclass,sharing,26.5979,55.5828,52.8141,51.5417,0.0021,0.7954,1.8029,2.7686,1776018956055405365
ecgclass,slot_0:ecgclass,sharing,27.0515,82.6132,45.7859,44.5958,0.002,0.7629,35.913,36.8273,1776018956543039230
ecgclass,slot_0:ecgclass,sharing,27.1279,53.4391,46.6657,45.4661,0.0019,0.7763,5.8882,6.7735,1776018956589454829
ecgclass,slot_0:ecgclass,sharing,27.3076,58.1119,55.4446,53.5727,0.002,1.4526,1.7083,2.6673,1776018956765012185
ecgclass,slot_0:ecgclass,sharing,27.9933,55.5868,52.8342,51.5222,0.002,0.8045,1.8167,2.7526,1776018957450743352
ecgclass,slot_0:ecgclass,sharing,28.3817,45.9967,43.6132,42.5264,0.0017,0.716,1.5004,2.3835,1776018957838880109
ecgclass,slot_0:ecgclass,sharing,29.6462,45.9223,43.4713,42.402,0.0016,0.7005,1.5726,2.451,1776018959103414117
ecgclass,slot_0:ecgclass,sharing,30.3547,55.4559,52.8631,51.6593,0.002,0.7824,1.6484,2.5928,1776018959811992251
ecgclass,slot_0:ecgclass,sharing,30.5925,90.4281,87.7251,85.5785,0.0035,1.4631,1.6749,2.7031,1776018960049828281
ecgclass,slot_0:ecgclass,sharing,31.0534,59.8137,57.1569,55.574,0.0026,1.0752,1.7154,2.6568,1776018960510759059
ecgclass,slot_0:ecgclass,sharing,31.6952,91.1734,87.7741,85.5245,0.0035,1.4778,2.3677,3.3993,1776018961153216140
ecgclass,slot_0:ecgclass,sharing,32.0394,56.3726,53.7613,52.5437,0.0018,0.8101,1.6749,2.6114,1776018961496727352
ecgclass,slot_0:ecgclass,sharing,32.3623,61.7425,44.3394,43.2,0.0017,0.7156,16.5341,17.4031,1776018961834460582
ecgclass,slot_0:ecgclass,sharing,33.2402,52.6137,43.4917,42.3712,0.0017,0.7117,8.2345,9.122,1776018962704063750
ecgclass,slot_0:ecgclass,sharing,33.5375,103.3692,46.8774,45.7081,0.0017,0.7106,55.6855,56.4919,1776018963048878076
