task,send_elapsed_s,latency_ms,server_exec_ms,worker_id,has_adapter
ecgclass__app6,4.9600,166.866,138.628,0,0
ecgclass__app3,4.9623,164.722,138.658,0,0
ecgclass__app1,4.9603,166.857,138.814,0,1
ecgclass__app4,4.9616,166.105,139.922,0,0
ecgclass__app9,4.9599,167.976,140.005,0,0
ecgclass__app5,4.9613,166.907,140.487,0,0
ecgclass,4.9934,166.499,42.680,0,1
ecgclass__app2,5.1264,165.393,137.414,0,0
ecgclass__app6,5.1269,165.401,137.860,0,0
ecgclass__app5,5.1282,164.297,137.984,0,0
ecgclass__app1,5.1272,165.708,138.407,0,1
ecgclass__app7,5.1256,167.536,138.644,0,0
ecgclass__app4,5.1277,166.183,139.449,0,0
ecgclass__app9,5.1279,166.440,140.004,0,0
ecgclass__app3,5.1270,167.743,140.180,0,0
ecgclass__app8,5.1267,169.119,141.573,0,0
ecgclass,5.1599,166.724,42.806,0,1
ecgclass__app2,5.2918,165.382,136.159,0,0
ecgclass__app4,5.2939,164.130,136.647,0,0
ecgclass__app9,5.2943,163.804,137.007,0,0
ecgclass__app6,5.2923,166.079,137.141,0,0
ecgclass__app3,5.2947,163.996,137.793,0,0
ecgclass__app7,5.2932,165.881,137.922,0,0
ecgclass__app1,5.2929,166.219,137.959,0,1
ecgclass__app8,5.2958,163.336,138.093,0,0
ecgclass__app5,5.2925,167.216,138.949,0,0
ecgclass,5.3266,163.630,40.474,0,1
ecgclass__app9,5.4581,163.074,136.416,0,0
ecgclass__app6,5.4584,162.920,136.491,0,0
ecgclass__app1,5.4591,163.375,137.559,0,1
ecgclass__app2,5.4572,165.643,137.887,0,0
ecgclass__app7,5.4590,163.858,138.015,0,0
ecgclass__app3,5.4588,164.352,138.136,0,0
ecgclass__app5,5.4597,163.626,138.815,0,0
ecgclass__app4,5.4580,166.118,139.775,0,0
ecgclass__app8,5.4592,165.293,139.996,0,0
ecgclass,5.4903,165.126,42.508,0,1
ecgclass__app6,5.6214,165.627,136.939,0,0
ecgclass__app1,5.6225,164.704,137.057,0,1
ecgclass__app5,5.6233,165.288,138.226,0,0
ecgclass__app2,5.6228,166.260,138.677,0,0
ecgclass__app3,5.6231,166.057,138.801,0,0
ecgclass__app8,5.6245,164.753,138.830,0,0
ecgclass__app4,5.6242,165.324,139.031,0,0
ecgclass__app9,5.6212,168.423,139.060,0,0
ecgclass__app7,5.6229,167.215,140.544,0,0
ecgclass,5.6554,165.454,42.918,0,1
ecgclass__app4,5.7895,162.787,137.011,0,0
ecgclass__app7,5.7901,162.686,137.654,0,0
ecgclass__app6,5.7870,166.674,138.046,0,0
ecgclass__app1,5.7872,166.725,138.094,0,1
ecgclass__app9,5.7897,164.366,138.181,0,0
ecgclass__app8,5.7892,165.059,138.341,0,0
ecgclass__app5,5.7886,166.194,139.394,0,0
ecgclass__app2,5.7891,166.108,139.824,0,0
ecgclass__app3,5.7892,166.219,139.898,0,0
ecgclass,5.8209,164.923,41.875,0,1
ecgclass__app7,5.9528,163.450,135.818,0,0
ecgclass__app5,5.9548,162.635,137.044,0,0
ecgclass__app4,5.9523,165.751,137.681,0,0
ecgclass__app2,5.9552,163.469,138.155,0,0
ecgclass__app6,5.9537,165.173,138.252,0,0
ecgclass__app1,5.9540,165.181,138.459,0,1
ecgclass__app8,5.9543,165.812,139.557,0,0
ecgclass__app9,5.9540,166.196,139.621,0,0
ecgclass__app3,5.9554,165.041,139.954,0,0
ecgclass,5.9859,164.971,41.388,0,1
ecgclass__app5,6.1175,163.301,135.649,0,0
ecgclass__app4,6.1181,163.748,136.244,0,0
ecgclass__app6,6.1189,163.493,136.686,0,0
ecgclass__app3,6.1205,162.247,136.803,0,0
ecgclass__app2,6.1187,164.344,137.314,0,0
ecgclass__app7,6.1163,166.809,137.420,0,0
ecgclass__app9,6.1202,163.612,138.541,0,0
ecgclass__app8,6.1201,163.989,138.684,0,0
ecgclass__app1,6.1191,165.273,139.283,0,1
ecgclass,6.1508,164.108,40.622,0,1
ecgclass__app2,6.2830,162.788,136.283,0,0
ecgclass__app7,6.2831,162.846,136.682,0,0
ecgclass__app6,6.2824,164.878,138.117,0,0
ecgclass__app3,6.2827,165.263,138.960,0,0
ecgclass__app9,6.2839,164.724,139.359,0,0
ecgclass__app1,6.2844,164.400,139.583,0,1
ecgclass__app4,6.2818,167.104,139.672,0,0
ecgclass__app8,6.2841,165.616,140.541,0,0
ecgclass__app5,6.2808,169.112,140.608,0,0
ecgclass,6.3150,166.279,43.136,0,1
ecgclass__app8,6.4497,163.505,138.098,0,0
ecgclass__app3,6.4480,166.228,139.081,0,0
ecgclass__app4,6.4489,165.555,139.145,0,0
ecgclass__app2,6.4459,169.185,139.833,0,0
ecgclass__app9,6.4486,167.187,140.620,0,0
ecgclass__app1,6.4489,167.314,140.778,0,1
ecgclass__app5,6.4499,166.326,140.822,0,0
ecgclass__app7,6.4460,170.601,141.145,0,0
ecgclass__app6,6.4473,169.597,141.622,0,0
ecgclass,6.4813,166.597,41.811,0,1
ecgclass__app1,6.6162,162.221,136.172,0,1
ecgclass__app9,6.6158,163.997,137.190,0,0
ecgclass__app8,6.6133,166.817,137.267,0,0
ecgclass__app7,6.6166,163.579,137.408,0,0
ecgclass__app2,6.6151,165.551,138.122,0,0
ecgclass__app4,6.6145,166.282,138.169,0,0
ecgclass__app5,6.6163,164.757,138.555,0,0
ecgclass__app6,6.6169,164.329,138.586,0,0
ecgclass__app3,6.6142,167.607,139.618,0,0
ecgclass,6.6479,164.376,41.418,0,1
ecgclass__app1,6.7785,164.453,135.892,0,1
ecgclass__app7,6.7802,162.881,136.037,0,0
ecgclass__app4,6.7808,162.951,136.970,0,0
ecgclass__app6,6.7812,163.121,137.508,0,0
ecgclass__app8,6.7801,164.793,137.833,0,0
ecgclass__app5,6.7810,164.175,138.243,0,0
ecgclass__app9,6.7798,165.653,138.385,0,0
ecgclass__app3,6.7818,163.834,138.716,0,0
ecgclass__app2,6.7806,165.280,139.065,0,0
ecgclass,6.8123,164.431,41.416,0,1
ecgclass__app3,6.9457,162.995,136.553,0,0
ecgclass__app7,6.9431,166.092,137.850,0,0
ecgclass__app8,6.9449,164.628,137.952,0,0
ecgclass__app2,6.9459,163.861,138.395,0,0
ecgclass__app4,6.9438,166.783,139.257,0,0
ecgclass__app1,6.9429,167.958,139.446,0,1
ecgclass__app9,6.9455,165.946,140.249,0,0
ecgclass__app5,6.9452,167.016,141.237,0,0
ecgclass__app6,6.9444,168.311,141.713,0,0
ecgclass,6.9767,166.211,43.106,0,1
ecgclass__app9,7.1114,161.817,136.208,0,0
ecgclass__app1,7.1109,163.468,137.246,0,1
ecgclass__app7,7.1092,165.321,137.404,0,0
ecgclass__app2,7.1098,165.822,138.290,0,0
ecgclass__app6,7.1127,163.272,138.755,0,0
ecgclass__app4,7.1106,165.637,139.091,0,0
ecgclass__app5,7.1123,165.024,140.327,0,0
ecgclass__app8,7.1095,168.040,140.426,0,0
ecgclass__app3,7.1087,169.106,140.513,0,0
ecgclass,7.1429,165.296,42.273,0,1
ecgclass__app6,7.2760,164.560,137.338,0,0
ecgclass__app8,7.2776,163.083,137.780,0,0
ecgclass__app7,7.2745,167.232,138.966,0,0
ecgclass__app3,7.2778,163.989,139.042,0,0
ecgclass__app5,7.2773,164.841,139.099,0,0
ecgclass__app4,7.2762,166.113,139.272,0,0
ecgclass__app2,7.2756,166.776,139.296,0,0
ecgclass__app9,7.2733,169.363,139.989,0,0
ecgclass__app1,7.2744,168.830,140.912,0,1
ecgclass,7.3083,165.677,41.235,0,1
ecgclass__app3,7.4418,160.259,133.902,0,0
ecgclass__app1,7.4432,159.986,134.313,0,1
ecgclass__app4,7.4423,160.987,134.403,0,0
ecgclass__app9,7.4427,160.933,134.521,0,0
ecgclass__app2,7.4424,161.388,134.961,0,0
ecgclass__app6,7.4405,163.457,135.117,0,0
ecgclass__app5,7.4421,162.742,136.670,0,0
ecgclass__app8,7.4407,164.280,136.746,0,0
ecgclass__app7,7.4417,163.544,136.957,0,0
ecgclass,7.4740,161.982,41.693,0,1
ecgclass__app9,7.6036,164.363,137.821,0,0
ecgclass__app8,7.6050,163.764,138.178,0,0
ecgclass__app2,7.6038,165.241,138.258,0,0
ecgclass__app3,7.6021,167.002,138.460,0,0
ecgclass__app4,7.6033,165.983,138.517,0,0
ecgclass__app1,7.6032,166.452,139.298,0,1
ecgclass__app5,7.6049,165.003,139.480,0,0
ecgclass__app6,7.6040,166.142,139.670,0,0
ecgclass__app7,7.6053,164.925,139.762,0,0
ecgclass,7.6360,165.641,41.738,0,1
ecgclass__app8,7.7688,164.719,137.485,0,0
ecgclass__app2,7.7690,165.216,137.840,0,0
ecgclass__app6,7.7702,164.383,138.401,0,0
ecgclass__app7,7.7702,164.941,139.221,0,0
ecgclass__app4,7.7693,166.129,139.463,0,0
ecgclass__app9,7.7680,168.077,140.235,0,0
ecgclass__app5,7.7699,167.150,141.289,0,0
ecgclass__app1,7.7697,167.726,141.580,0,1
ecgclass__app3,7.7691,168.643,141.718,0,0
ecgclass,7.8016,166.945,43.142,0,1
ecgclass__app4,7.9355,163.259,136.129,0,0
ecgclass__app7,7.9352,164.040,136.499,0,0
ecgclass__app9,7.9361,163.463,136.746,0,0
ecgclass__app3,7.9378,161.999,137.015,0,0
ecgclass__app6,7.9346,165.479,137.596,0,0
ecgclass__app8,7.9335,168.016,138.904,0,0
ecgclass__app2,7.9343,167.666,139.331,0,0
ecgclass__app5,7.9371,165.111,139.498,0,0
ecgclass__app1,7.9374,165.046,139.596,0,1
ecgclass,7.9686,164.314,41.636,0,1
ecgclass__app3,8.0998,163.898,136.689,0,0
ecgclass__app9,8.0995,164.625,137.273,0,0
ecgclass__app6,8.1000,165.019,137.706,0,0
ecgclass__app2,8.1020,163.230,137.798,0,0
ecgclass__app7,8.0992,166.300,138.218,0,0
ecgclass__app5,8.1022,164.794,139.916,0,0
ecgclass__app8,8.1015,165.821,140.180,0,0
ecgclass__app1,8.1025,164.964,140.204,0,1
ecgclass__app4,8.0987,169.132,141.052,0,0
ecgclass,8.1329,165.343,42.265,0,1
ecgclass__app8,8.2674,161.745,136.513,0,0
ecgclass__app3,8.2637,166.012,137.227,0,0
ecgclass__app4,8.2679,162.137,137.277,0,0
ecgclass__app9,8.2642,166.709,137.834,0,0
ecgclass__app6,8.2651,166.160,138.256,0,0
ecgclass__app5,8.2670,164.319,138.339,0,0
ecgclass__app7,8.2655,165.978,138.415,0,0
ecgclass__app1,8.2675,164.348,138.791,0,1
ecgclass__app2,8.2652,166.690,138.821,0,0
ecgclass,8.2983,164.332,40.891,0,1
ecgclass__app6,8.4312,162.676,136.974,0,0
ecgclass__app4,8.4300,164.515,137.445,0,0
ecgclass__app2,8.4319,164.328,138.661,0,0
ecgclass__app1,8.4318,164.498,138.769,0,1
ecgclass__app8,8.4291,167.526,138.955,0,0
ecgclass__app3,8.4297,167.140,138.991,0,0
ecgclass__app9,8.4309,166.224,139.216,0,0
ecgclass__app5,8.4313,166.381,140.785,0,0
ecgclass__app7,8.4315,166.658,141.352,0,0
ecgclass,8.4626,166.252,42.208,0,1
ecgclass__app9,8.5971,164.343,137.976,0,0
ecgclass__app1,8.5963,166.281,138.653,0,1
ecgclass__app2,8.5962,166.477,138.830,0,0
ecgclass__app7,8.5982,164.881,138.880,0,0
ecgclass__app5,8.5977,165.442,138.908,0,0
ecgclass__app8,8.5967,166.683,139.138,0,0
ecgclass__app6,8.5939,169.493,139.290,0,0
ecgclass__app3,8.5969,166.833,140.159,0,0
ecgclass__app4,8.5946,169.346,140.615,0,0
ecgclass,8.6289,166.471,42.421,0,1
ecgclass__app6,8.7634,162.564,136.142,0,0
ecgclass__app2,8.7627,164.158,136.827,0,0
ecgclass__app1,8.7626,164.335,136.976,0,1
ecgclass__app5,8.7632,164.458,137.687,0,0
ecgclass__app8,8.7634,164.342,137.719,0,0
ecgclass__app9,8.7615,166.515,137.919,0,0
ecgclass__app7,8.7631,165.000,138.044,0,0
ecgclass__app3,8.7637,165.050,138.784,0,0
ecgclass__app4,8.7639,165.222,139.238,0,0
ecgclass,8.7954,164.904,42.873,0,1
ecgclass__app5,8.9276,163.985,136.905,0,0
ecgclass__app1,8.9270,165.214,137.300,0,1
ecgclass__app7,8.9281,164.437,137.482,0,0
ecgclass__app2,8.9269,165.749,137.573,0,0
ecgclass__app9,8.9280,165.385,138.643,0,0
ecgclass__app4,8.9291,164.369,138.673,0,0
ecgclass__app6,8.9260,167.790,138.929,0,0
ecgclass__app3,8.9288,165.285,139.306,0,0
ecgclass__app8,8.9277,166.812,139.918,0,0
ecgclass,8.9603,164.908,42.022,0,1
ecgclass__app9,9.0934,163.186,136.874,0,0
ecgclass__app4,9.0935,164.245,137.472,0,0
ecgclass__app3,9.0941,163.803,137.508,0,0
ecgclass__app8,9.0945,163.601,137.828,0,0
ecgclass__app6,9.0938,164.546,138.011,0,0
ecgclass__app2,9.0926,166.009,138.955,0,0
ecgclass__app7,9.0925,166.309,139.107,0,0
ecgclass__app5,9.0916,168.045,139.841,0,0
ecgclass__app1,9.0922,167.785,140.236,0,1
ecgclass,9.1253,165.442,41.620,0,1
ecgclass__app8,9.2581,162.669,135.694,0,0
