task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,sharing,589,0.9983,61.865,58.283,90.657,99.244,56.036,53.731,0.003,1.332,4.876,5.83
gestureclass,sharing,621,1.0525,62.152,58.38,90.572,104.746,55.906,53.568,0.003,1.349,5.3,6.247
