task,tpc_count,concurrency,send_elapsed_sec,complete_elapsed_sec,latency_ms,total_response_time_ms,server_exec_ms,server_proc_ms,server_swap_ms,queue_wait_plus_rpc_ms,non_server_exec_overhead_ms,server_start_ns,worker_id
ecgclass,5,1,0.0001,0.2964,296.3274,296.3274,292.9048,276.8041,0.0034,1.9166,3.4225,1775531023744405808,0
ecgclass,5,1,0.2965,0.3227,26.226,26.226,23.4463,22.3662,0.0016,1.6997,2.7798,1775531024040536362,0
ecgclass,5,1,0.3227,0.3482,25.5132,25.5132,22.9461,21.8985,0.0016,1.5023,2.5671,1775531024066580192,0
ecgclass,5,1,0.3482,0.3738,25.5721,25.5721,23.0198,21.9783,0.0016,1.5049,2.5522,1775531024092111289,0
ecgclass,5,1,0.3738,0.3996,25.7399,25.7399,23.161,22.1114,0.0016,1.5142,2.5789,1775531024117708153,0
ecgclass,5,1,0.3996,0.4255,25.9459,25.9459,23.0843,22.0739,0.0015,1.8358,2.8616,1775531024143784880,0
ecgclass,5,1,0.4255,0.451,25.4526,25.4526,22.9901,21.9794,0.0017,1.4908,2.4625,1775531024169401138,0
ecgclass,5,1,0.451,0.475,24.0188,24.0188,20.5753,19.6948,0.0013,1.6146,3.4435,1775531024194992928,0
ecgclass,5,1,0.475,0.4997,24.7037,24.7037,22.2131,21.2298,0.0015,1.4746,2.4906,1775531024218887363,0
ecgclass,5,1,0.4998,0.5238,24.0276,24.0276,21.5594,20.5862,0.0014,1.4853,2.4682,1775531024243617074,0
ecgclass,5,1,0.5238,0.5473,23.5312,23.5312,21.1896,20.2138,0.0015,1.3719,2.3416,1775531024267546580,0
ecgclass,5,1,0.5473,0.5678,20.4425,20.4425,18.1326,17.2988,0.0013,1.4524,2.3099,1775531024291173052,0
ecgclass,5,1,0.5678,0.5884,20.632,20.632,18.2357,17.1957,0.0012,1.4153,2.3963,1775531024311593438,0
ecgclass,5,1,0.5884,0.609,20.5212,20.5212,18.1804,17.3837,0.0012,1.4112,2.3408,1775531024332236563,0
ecgclass,5,1,0.609,0.6295,20.4756,20.4756,18.0791,17.2528,0.0012,1.4379,2.3966,1775531024352799556,0
ecgclass,5,1,0.6295,0.6499,20.3857,20.3857,18.0234,17.2207,0.0012,1.3952,2.3623,1775531024373248454,0
ecgclass,5,1,0.6499,0.6704,20.4921,20.4921,18.0781,17.2799,0.0013,1.4362,2.414,1775531024393690600,0
ecgclass,5,1,0.6704,0.6907,20.3626,20.3626,17.9237,17.1311,0.0012,1.43,2.4389,1775531024414192062,0
ecgclass,5,1,0.6908,0.7112,20.406,20.406,18.0495,17.2555,0.0013,1.4174,2.3565,1775531024434558281,0
ecgclass,5,1,0.7112,0.7316,20.4139,20.4139,18.1283,17.2938,0.0013,1.4079,2.2856,1775531024454970629,0
ecgclass,5,1,0.7316,0.752,20.3941,20.3941,18.05,17.2167,0.0012,1.3855,2.344,1775531024475381375,0
ecgclass,5,1,0.752,0.7727,20.7024,20.7024,18.2936,17.1896,0.0012,1.4498,2.4087,1775531024495855094,0
ecgclass,5,1,0.7727,0.7933,20.5591,20.5591,18.1387,17.3347,0.0012,1.4238,2.4204,1775531024516546530,0
ecgclass,5,1,0.7933,0.8139,20.5326,20.5326,18.0925,17.2804,0.0013,1.4374,2.4401,1775531024537134505,0
ecgclass,5,1,0.8139,0.8342,20.3593,20.3593,18.0035,17.1972,0.0013,1.4153,2.3558,1775531024557660602,0
ecgclass,5,1,0.8342,0.8547,20.4327,20.4327,18.0673,17.2755,0.0012,1.3788,2.3654,1775531024578000344,0
ecgclass,5,1,0.8547,0.8753,20.5986,20.5986,18.2033,17.407,0.0012,1.4179,2.3954,1775531024598487539,0
ecgclass,5,1,0.8753,0.8957,20.4058,20.4058,18.0098,17.2,0.0012,1.4009,2.3959,1775531024619084414,0
ecgclass,5,1,0.8957,0.9162,20.4883,20.4883,18.0577,17.2566,0.0013,1.4176,2.4306,1775531024639521971,0
ecgclass,5,1,0.9162,0.9365,20.3187,20.3187,17.9622,17.1665,0.0012,1.3778,2.3566,1775531024659986035,0
ecgclass,5,1,0.9366,0.957,20.4391,20.4391,18.0063,17.197,0.0012,1.4341,2.4329,1775531024680376446,0
ecgclass,5,1,0.957,0.9788,21.7748,21.7748,19.3402,18.1963,0.0013,1.4136,2.4346,1775531024700810158,0
ecgclass,5,1,0.9788,0.9992,20.3657,20.3657,17.9953,17.1993,0.0013,1.3986,2.3705,1775531024722585700,0
ecgclass,5,1,0.9992,1.0197,20.4823,20.4823,18.0586,17.255,0.0012,1.4594,2.4237,1775531024743029575,0
ecgclass,5,1,1.0197,1.0402,20.493,20.493,18.0774,17.2703,0.0013,1.4167,2.4156,1775531024763484860,0
ecgclass,5,1,1.0402,1.0606,20.3931,20.3931,18.0535,17.2466,0.0011,1.3468,2.3396,1775531024783923306,0
ecgclass,5,1,1.0606,1.081,20.3917,20.3917,18.0978,17.3029,0.0012,1.3804,2.2939,1775531024804365144,0
ecgclass,5,1,1.081,1.1014,20.3428,20.3428,17.9385,17.1481,0.0012,1.4024,2.4043,1775531024824793899,0
ecgclass,5,1,1.1014,1.1219,20.5462,20.5462,18.1147,17.3044,0.0012,1.4338,2.4315,1775531024845183415,0
ecgclass,5,1,1.1219,1.1423,20.324,20.324,17.9937,17.2024,0.0012,1.4179,2.3303,1775531024865729100,0
ecgclass,5,1,1.1423,1.1627,20.4003,20.4003,17.9953,17.1976,0.0013,1.4205,2.4049,1775531024886070900,0
ecgclass,5,1,1.1627,1.1831,20.4153,20.4153,17.9949,17.1742,0.0012,1.4119,2.4204,1775531024906479924,0
ecgclass,5,1,1.1831,1.2041,21.0011,21.0011,18.595,17.4376,0.0013,1.4319,2.4061,1775531024926930681,0
ecgclass,5,1,1.2041,1.2246,20.4635,20.4635,18.0461,17.2526,0.0012,1.4138,2.4173,1775531024947928942,0
ecgclass,5,1,1.2246,1.2451,20.5185,20.5185,18.0834,17.2681,0.0013,1.4374,2.4351,1775531024968431694,0
ecgclass,5,1,1.2451,1.2655,20.3919,20.3919,17.9849,17.17,0.0012,1.3976,2.4071,1775531024988925584,0
ecgclass,5,1,1.2656,1.286,20.4518,20.4518,18.0622,17.2638,0.0012,1.3833,2.3895,1775531025009318958,0
ecgclass,5,1,1.286,1.3063,20.2541,20.2541,17.9371,17.1476,0.0012,1.3993,2.317,1775531025029802143,0
