task,slot,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,non_server_exec_overhead_ms,server_start_ns
ecgclass,slot_0:ecgclass,single_ecgclass,0.0,42.5436,23.9782,23.2281,0.0013,0.4726,18.1656,18.5655,1776039554432664028
ecgclass,slot_0:ecgclass,single_ecgclass,0.2408,33.1407,24.1719,23.3816,0.0014,0.4711,8.5697,8.9687,1776039554663871841
ecgclass,slot_0:ecgclass,single_ecgclass,0.4753,36.4993,28.6038,27.7168,0.0016,0.5541,7.4296,7.8955,1776039554897140727
ecgclass,slot_0:ecgclass,single_ecgclass,0.713,37.2505,28.1292,27.2598,0.0015,0.5195,8.6191,9.1213,1776039555136093253
ecgclass,slot_0:ecgclass,single_ecgclass,0.7414,48.4025,25.9693,25.1253,0.0014,0.5173,22.0342,22.4333,1776039555177894708
ecgclass,slot_0:ecgclass,single_ecgclass,0.7498,87.3544,24.8721,24.0922,0.0013,0.4708,62.0542,62.4823,1776039555226266549
ecgclass,slot_0:ecgclass,single_ecgclass,0.8952,32.1536,24.9619,24.1865,0.0014,0.4727,6.7835,7.1917,1776039555316460221
ecgclass,slot_0:ecgclass,single_ecgclass,1.0365,34.8425,26.9457,26.1255,0.0015,0.4962,7.4778,7.8968,1776039555458474248
ecgclass,slot_0:ecgclass,single_ecgclass,1.3487,36.5567,28.3205,27.2737,0.0016,0.5535,7.7715,8.2362,1776039555770951565
ecgclass,slot_0:ecgclass,single_ecgclass,1.3561,78.707,26.4156,25.1614,0.0014,0.5349,51.8804,52.2914,1776039555822437493
ecgclass,slot_0:ecgclass,single_ecgclass,1.4619,32.6676,25.1004,24.3208,0.0013,0.4978,7.1726,7.5672,1776039555883536097
ecgclass,slot_0:ecgclass,single_ecgclass,1.4682,63.916,24.4506,23.7226,0.0013,0.458,39.0725,39.4653,1776039555921759540
ecgclass,slot_0:ecgclass,single_ecgclass,1.5772,31.6501,24.3372,23.5747,0.0013,0.4812,6.9232,7.3129,1776039555998627116
ecgclass,slot_0:ecgclass,single_ecgclass,1.7501,35.4855,27.6203,26.7512,0.0014,0.551,7.4403,7.8653,1776039556172002813
ecgclass,slot_0:ecgclass,single_ecgclass,1.7887,42.2242,25.3904,24.5859,0.0013,0.5032,16.4351,16.8338,1776039556219570801
ecgclass,slot_0:ecgclass,single_ecgclass,1.912,36.598,27.1538,26.3175,0.0016,0.5212,9.0289,9.4441,1776039556335527324
ecgclass,slot_0:ecgclass,single_ecgclass,1.9274,70.7374,34.6242,25.7156,0.0015,4.2836,35.6088,36.1131,1776039556377485834
ecgclass,slot_0:ecgclass,single_ecgclass,1.9379,60.3347,34.6242,25.7156,0.0015,4.2836,25.1491,25.7105,1776039556377485834
