req_id,req_time,site_manager,device,backbone,task,site_manager_send_time,client_infer_submit_time,device_start_time,device_end_time,client_receive_time,client_prep_time(ms),client_submit_to_backend_start(ms),backend_exec_time(ms),backend_to_client_return(ms),end_to_end_latency(ms),proc_time(ms),swap_time(ms),decoder_time(ms)
0,0.0,site2,192.168.245.195:8000,papageissvri,diasbp,1776731830.678967,1776731830.6789725,1776731830.6905673,1776731830.726604,1776731830.7277167,0.0054836273193359375,-15.453815460205078,36.03672981262207,28.161287307739258,48.749685287475586,32.598323,0.005104,2.135142
1,0.0,site2,192.168.245.195:8000,papageissvri,diasbp__app11,1776731830.6791685,1776731830.6791735,1776731830.6905673,1776731830.7266655,1776731830.727851,0.0050067901611328125,-15.654802322387695,36.09824180603027,28.234004974365234,48.682451248168945,32.598323,0.003954,2.0410530000000002
9,0.0,site2,192.168.245.193:8000,momentbase,heartrate,1776731830.6818094,1776731830.6818132,1776731830.6942363,1776731830.7384877,1776731830.7464566,0.003814697265625,-16.823768615722656,44.251441955566406,37.2157096862793,64.64719772338867,41.209306,0.004549999999999999,1.683015
15,0.0,site2,192.168.245.191:8000,dinosmall,nyudepth,1776731830.6840804,1776731830.6840844,1776731830.7188013,1776731830.7534807,1776731830.7766452,0.0040531158447265625,-5.641460418701172,34.679412841796875,63.5228157043457,92.56482124328613,31.794534,0.0035700000000000003,1.220411
6,0.0,site2,192.168.245.194:8000,swinsmall,eurosatclass,1776731830.679874,1776731830.679878,1776731830.6984773,1776731830.7706923,1776731830.7799652,0.0040531158447265625,-43.30933094024658,72.21508026123047,71.18141651153564,100.09121894836426,70.199449,0.004037,0.8554390000000001
10,0.0,site2,192.168.245.193:8000,momentbase,heartrate__app17,1776731830.6819446,1776731830.6819475,1776731830.7372398,1776731830.7801986,1776731830.7902877,0.00286102294921875,26.045560836791992,42.958736419677734,39.33596611022949,108.34312438964844,38.685217,0.004014,2.536941
19,0.0,site2,192.168.245.193:8000,momentbase,sysbp__app13,1776731830.6861732,1776731830.6861773,1776731830.7372398,1776731830.780636,1776731830.7904088,0.0040531158447265625,21.815776824951172,43.3962345123291,39.01958465576172,104.23564910888672,38.685217,0.004182,3.175018
11,0.0,site2,192.168.245.193:8000,momentbase,heartrate__app9,1776731830.68207,1776731830.682073,1776731830.7372398,1776731830.7820106,1776731830.7905095,0.0030994415283203125,25.91991424560547,44.77071762084961,37.74571418762207,108.43944549560547,38.685217,0.0039,3.434983
18,0.0,site2,192.168.245.193:8000,momentbase,sysbp,1776731830.6860352,1776731830.6860387,1776731830.7372398,1776731830.7825174,1776731830.7906017,0.0035762786865234375,21.95429801940918,45.27759552001953,37.33110427856445,104.56657409667969,38.685217,0.003594,4.6301049999999995
20,0.0,site2,192.168.245.193:8000,momentbase,sysbp__app21,1776731830.686302,1776731830.6863058,1776731830.7372398,1776731830.7825758,1776731830.7907028,0.003814697265625,21.68726921081543,45.336008071899414,37.37378120422363,104.4008731842041,38.685217,0.004497,3.639847
22,0.0,site2,192.168.245.191:8000,dinosmall,vocseg__app12,1776731830.687075,1776731830.6870785,1776731830.7532387,1776731830.7988417,1776731830.8152013,0.0035762786865234375,25.801897048950195,45.603036880493164,56.717872619628906,128.1263828277588,40.432197,0.0035470000000000002,2.9163900000000003
16,0.0,site2,192.168.245.191:8000,dinosmall,nyudepth__app16,1776731830.684764,1776731830.6847677,1776731830.7532387,1776731830.7994087,1776731830.8298354,0.003814697265625,28.11264991760254,46.16999626159668,70.7850456237793,145.07150650024414,40.432197,0.004013,3.785904
