task,tpc_count,concurrency,send_elapsed_sec,complete_elapsed_sec,latency_ms,total_response_time_ms,server_exec_ms,server_proc_ms,server_swap_ms,queue_wait_plus_rpc_ms,non_server_exec_overhead_ms,server_start_ns,worker_id
ecgclass,1,1,0.0001,0.5761,576.0112,576.0112,574.1626,449.5625,0.0036,1.0679,1.8486,1775518172546403235,0
ecgclass,1,1,0.5761,0.604,27.9415,27.9415,26.2738,25.216,0.0042,1.0114,1.6676,1775518173122369304,0
ecgclass,1,1,0.604,0.7453,141.3159,141.3159,139.8368,138.8393,0.0032,0.8283,1.4791,1775518173150137472,0
ecgclass,1,1,0.7454,0.8865,141.1409,141.1409,139.6066,138.5825,0.0037,0.8624,1.5343,1775518173291498018,0
ecgclass,1,1,0.8865,1.028,141.4638,141.4638,139.942,138.8327,0.0039,0.8502,1.5218,1775518173432638289,0
ecgclass,1,1,1.028,1.1695,141.5067,141.5067,139.9473,138.676,0.0034,0.8352,1.5594,1775518173574097930,0
ecgclass,1,1,1.1695,1.3104,140.8718,140.8718,139.4144,138.3816,0.0038,0.7977,1.4573,1775518173715578883,0
ecgclass,1,1,1.3104,1.4517,141.2942,141.2942,139.7376,138.6805,0.0039,0.8817,1.5566,1775518173856545189,0
ecgclass,1,1,1.4517,1.593,141.2885,141.2885,139.7174,138.6565,0.0038,0.8769,1.5711,1775518173997845359,0
ecgclass,1,1,1.593,1.7343,141.2954,141.2954,139.7829,138.7713,0.0037,0.8397,1.5125,1775518174139108411,0
ecgclass,1,1,1.7343,1.8753,141.0246,141.0246,139.5122,138.4643,0.0036,0.8574,1.5124,1775518174280432861,0
ecgclass,1,1,1.8753,2.0166,141.2823,141.2823,139.732,138.6907,0.0038,0.865,1.5504,1775518174421475166,0
ecgclass,1,1,2.0166,2.1581,141.4795,141.4795,140.0012,138.6546,0.004,0.8302,1.4783,1775518174562734917,0
ecgclass,1,1,2.1581,2.299,140.8899,140.8899,139.3716,138.3787,0.0033,0.8285,1.5183,1775518174704223280,0
ecgclass,1,1,2.299,2.4402,141.1922,141.1922,139.7279,138.7006,0.0037,0.8178,1.4643,1775518174845112983,0
