req_id,send_time_rel,latency_ms,start_time_ns,end_time_ns
0,2e-06,325.3546,1775258149087639623,1775258149401689265
1,0.005441,444.9317,1775258149413455139,1775258149528867100
2,0.009776,440.9006,1775258149413455139,1775258149528867100
3,0.015184,435.5047,1775258149413455139,1775258149528867100
4,0.015204,435.4935,1775258149413455139,1775258149528867100
5,0.015212,435.7905,1775258149413455139,1775258149528867100
6,0.019005,432.0104,1775258149413455139,1775258149528867100
7,0.021114,429.9095,1775258149413455139,1775258149528867100
8,0.027483,423.5475,1775258149413455139,1775258149528867100
9,0.027499,423.7633,1775258149413455139,1775258149528867100
10,0.030016,421.2589,1775258149413455139,1775258149528867100
11,0.030029,423.9213,1775258149413455139,1775258149528867100
12,0.032519,421.442,1775258149413455139,1775258149528867100
13,0.035854,418.1137,1775258149413455139,1775258149528867100
14,0.035868,418.1042,1775258149413455139,1775258149528867100
15,0.038372,415.6048,1775258149413455139,1775258149528867100
16,0.03863,415.3512,1775258149413455139,1775258149528867100
17,0.038857,415.1287,1775258149413455139,1775258149528867100
18,0.040191,413.7993,1775258149413455139,1775258149528867100
19,0.04151,412.4846,1775258149413455139,1775258149528867100
20,0.042918,411.0808,1775258149413455139,1775258149528867100
21,0.045193,408.8099,1775258149413455139,1775258149528867100
22,0.045209,408.798,1775258149413455139,1775258149528867100
23,0.049673,404.3374,1775258149413455139,1775258149528867100
24,0.052039,401.9754,1775258149413455139,1775258149528867100
25,0.053406,400.6128,1775258149413455139,1775258149528867100
26,0.053421,400.6016,1775258149413455139,1775258149528867100
27,0.054926,399.1005,1775258149413455139,1775258149528867100
28,0.05494,399.0915,1775258149413455139,1775258149528867100
29,0.054947,399.3723,1775258149413455139,1775258149528867100
30,0.056563,397.7654,1775258149413455139,1775258149528867100
31,0.056795,397.5375,1775258149413455139,1775258149528867100
32,0.060179,394.1579,1775258149413455139,1775258149528867100
33,0.061503,392.8382,1775258149413455139,1775258149528867100
34,0.061516,392.9348,1775258149413455139,1775258149528867100
35,0.062995,391.4623,1775258149413455139,1775258149528867100
36,0.064335,390.1272,1775258149413455139,1775258149528867100
37,0.064348,390.1188,1775258149413455139,1775258149528867100
38,0.065807,388.6635,1775258149413455139,1775258149528867100
39,0.067131,387.3446,1775258149413455139,1775258149528867100
40,0.067155,387.3236,1775258149413455139,1775258149528867100
41,0.070613,383.8706,1775258149413455139,1775258149528867100
42,0.072973,381.5143,1775258149413455139,1775258149528867100
43,0.07533,379.1614,1775258149413455139,1775258149528867100
44,0.075343,379.1685,1775258149413455139,1775258149528867100
45,0.077903,376.6143,1775258149413455139,1775258149528867100
46,0.080256,374.2659,1775258149413455139,1775258149528867100
47,0.08259,371.9363,1775258149413455139,1775258149528867100
48,0.082738,373.2753,1775258149413455139,1775258149528867100
49,0.08413,371.8929,1775258149413455139,1775258149528867100
50,0.084158,371.8705,1775258149413455139,1775258149528867100
51,0.08454,371.4929,1775258149413455139,1775258149528867100
52,0.084553,371.485,1775258149413455139,1775258149528867100
53,0.084891,371.1514,1775258149413455139,1775258149528867100
54,0.08822,367.8265,1775258149413455139,1775258149528867100
55,0.095636,360.4145,1775258149413455139,1775258149528867100
56,0.097183,358.8724,1775258149413455139,1775258149528867100
57,0.097204,358.8548,1775258149413455139,1775258149528867100
58,0.098854,357.2097,1775258149413455139,1775258149528867100
59,0.09887,357.1973,1775258149413455139,1775258149528867100
60,0.098877,357.1937,1775258149413455139,1775258149528867100
61,0.101565,354.5096,1775258149413455139,1775258149528867100
62,0.103926,352.1526,1775258149413455139,1775258149528867100
63,0.107311,348.7713,1775258149413455139,1775258149528867100
64,0.117695,338.3913,1775258149413455139,1775258149528867100
65,0.122116,462.3525,1775258149548495664,1775258149663258547
66,0.125562,459.4052,1775258149548495664,1775258149663258547
67,0.127914,457.0632,1775258149548495664,1775258149663258547
68,0.128166,456.816,1775258149548495664,1775258149663258547
69,0.128373,456.7511,1775258149548495664,1775258149663258547
70,0.130781,454.35,1775258149548495664,1775258149663258547
71,0.132059,453.0761,1775258149548495664,1775258149663258547
72,0.135374,449.7664,1775258149548495664,1775258149663258547
73,0.138715,446.4738,1775258149548495664,1775258149663258547
74,0.140083,445.1129,1775258149548495664,1775258149663258547
75,0.140097,446.1877,1775258149548495664,1775258149663258547
76,0.141593,444.7045,1775258149548495664,1775258149663258547
77,0.146876,439.4376,1775258149548495664,1775258149663258547
78,0.148216,438.1046,1775258149548495664,1775258149663258547
