batch_start_ns,observed_batch_size,send_time_rel_first
1775258189147243475,1,10.016462
1775258189199272502,5,10.033171
1775258189254068192,7,10.080105
1775258189304051807,5,10.134994
1775258189351404803,6,10.18963
1775258189407750839,6,10.237087
1775258189473862520,6,10.286123
1775258189523162284,6,10.346629
1775258189568023475,6,10.408993
1775258189614537866,5,10.455472
1775258189667055028,5,10.50202
1775258189720242879,6,10.560646
1775258189757971845,4,10.605425
1775258189806288990,5,10.646264
1775258189863701269,7,10.690078
1775258189917379746,6,10.74332
1775258189960083061,6,10.803034
1775258190016442909,6,10.847618
1775258190065935599,6,10.902529
1775258190113280825,6,10.947556
1775258190167168137,6,10.996961
1775258190212236624,6,11.046956
1775258190255717594,6,11.094185
1775258190306102881,4,11.27457
1775258190361149508,7,11.274584
1775258190419401203,7,11.274606
1775258190473162131,6,11.301927
1775258190520548078,6,11.352612
1775258190571354748,6,11.404994
1775258190620968632,6,11.452082
1775258190669727841,6,11.506377
1775258190726074817,7,11.553872
1775258190774263458,6,11.606036
1775258190827701027,7,11.660735
1775258190870843526,6,11.715847
1775258190915007786,3,11.758052
1775258190966914319,7,11.77678
1775258191015109591,6,11.850293
1775258191063652203,6,11.897168
1775258191113391690,6,11.947175
1775258191157947152,5,11.995894
1775258191212692501,7,12.039715
1775258191263324365,6,12.093803
1775258191309554217,7,12.14919
1775258191360817611,5,12.207701
1775258191416824887,7,12.25247
1775258191466121042,6,12.299065
1775258191519302463,5,12.349835
1775258191570934718,7,12.409778
1775258191623353806,6,12.455919
1775258191672945060,6,12.50377
1775258191715074019,5,12.556538
1775258191765248809,6,12.603026
1775258191814937395,6,12.650748
1775258191862493768,6,12.705785
1775258191912884865,6,12.745006
1775258191959805108,5,12.79332
1775258192016543586,7,12.837206
1775258192066326236,5,12.896962
1775258192119351352,6,12.956285
1775258192168651717,8,12.995972
1775258192217847848,7,13.052671
1775258192282402512,5,13.102062
1775258192328788539,4,13.150021
1775258192382536387,6,13.214845
1775258192437353888,6,13.262624
1775258192496320404,5,13.324171
1775258192543925297,6,13.371073
1775258192605576144,7,13.42895
1775258192654400544,6,13.480861
1775258192694399638,5,13.537596
1775258192749782766,6,13.580088
1775258192800937817,6,13.627266
1775258192849628563,6,13.683932
1775258192899109533,8,13.735734
1775258192948766748,6,13.786402
1775258192995519156,6,13.832837
1775258193046403548,6,13.878373
1775258193094865517,6,13.924804
1775258193152829013,7,13.976668
1775258193199193179,6,14.028462
1775258193242536434,3,14.097054
1775258193292501449,6,14.108084
1775258193348071862,6,14.17373
1775258193407179392,6,14.225366
1775258193469159918,7,14.287168
1775258193515846174,6,14.344878
1775258193559937202,5,14.399743
1775258193606941397,6,14.445726
1775258193656628824,8,14.488982
1775258193706576017,6,14.544927
1775258193750217682,6,14.587013
1775258193792212036,5,14.639833
1775258193837817640,3,14.682086
1775258193892417614,7,14.701263
1775258193943073189,6,14.774162
1775258193994580950,7,14.82254
