task,send_time_s,latency_ms
ecgclass,1.4115,1321.054
ecgclass,1.4624,1270.175
ecgclass,1.4783,1254.339
ecgclass,1.5207,1301.948
ecgclass,1.5359,1286.751
ecgclass,1.5621,1260.566
ecgclass,1.5684,1345.097
ecgclass,1.5707,1342.852
ecgclass,1.5742,1339.403
ecgclass,1.5762,1426.796
ecgclass,1.5776,1425.421
ecgclass,1.6113,1391.743
ecgclass,1.6218,1470.873
ecgclass,1.6281,1464.620
ecgclass,1.6467,1446.030
ecgclass,1.6503,1533.425
ecgclass,1.6891,1494.570
ecgclass,1.7158,1467.951
ecgclass,1.7211,1552.502
ecgclass,1.7255,1548.150
ecgclass,1.7359,1537.810
ecgclass,1.7422,1621.486
ecgclass,1.7436,1620.155
ecgclass,1.7540,1609.760
ecgclass,1.7989,1655.646
ecgclass,1.8194,1635.211
ecgclass,1.8808,1573.845
ecgclass,1.9216,1623.825
ecgclass,1.9440,1601.511
ecgclass,1.9817,1563.842
ecgclass,1.9963,1639.386
ecgclass,2.0163,1619.366
ecgclass,2.0239,1611.837
ecgclass,2.0291,1696.296
ecgclass,2.0715,1653.947
ecgclass,2.0749,1650.562
ecgclass,2.0783,1738.063
ecgclass,2.0847,1731.708
ecgclass,2.1040,1712.484
ecgclass,2.1123,1794.533
ecgclass,2.1266,1780.195
ecgclass,2.1694,1737.469
ecgclass,2.1995,1796.584
ecgclass,2.2232,1772.860
ecgclass,2.2267,1769.358
ecgclass,2.2507,1836.311
ecgclass,2.2590,1828.021
ecgclass,2.2623,1824.797
ecgclass,2.2699,1906.878
ecgclass,2.2712,1905.671
ecgclass,2.2895,1887.343
ecgclass,2.3089,1958.230
ecgclass,2.3153,1951.849
ecgclass,2.3155,1951.600
ecgclass,2.3701,1986.775
ecgclass,2.3866,1970.304
ecgclass,2.4166,1940.352
ecgclass,2.4231,2024.030
ecgclass,2.4570,1990.136
ecgclass,2.4903,1956.854
ecgclass,2.4916,2045.005
ecgclass,2.6007,1935.914
ecgclass,2.6153,1921.455
ecgclass,2.6413,1991.161
ecgclass,2.6466,1985.841
ecgclass,2.6663,1966.187
ecgclass,2.6716,2051.099
ecgclass,2.7043,2018.455
ecgclass,2.7146,2008.141
ecgclass,2.7289,2085.214
ecgclass,2.7399,2074.269
ecgclass,2.7548,2059.407
ecgclass,2.7651,2139.009
ecgclass,2.7766,2127.486
ecgclass,2.7767,2127.435
ecgclass,2.8090,2186.535
ecgclass,2.8599,2135.701
ecgclass,2.8703,2125.263
ecgclass,2.9392,2146.500
ecgclass,2.9425,2143.157
ecgclass,2.9982,2087.490
ecgclass,3.0052,2170.549
ecgclass,3.0195,2156.258
ecgclass,3.0671,2108.740
ecgclass,3.0694,2196.441
ecgclass,3.0737,2192.208
ecgclass,3.0999,2166.028
ecgclass,3.1198,2236.142
ecgclass,3.1261,2229.853
ecgclass,3.1343,2221.632
ecgclass,3.1492,2298.023
ecgclass,3.1879,2259.415
ecgclass,3.1952,2252.091
ecgclass,3.2098,2327.199
ecgclass,3.2171,2319.920
ecgclass,3.2236,2313.419
ecgclass,3.2669,2360.761
ecgclass,3.2768,2350.886
ecgclass,3.3036,2324.153
ecgclass,3.3096,2409.992
ecgclass,3.3138,2405.758
ecgclass,3.3367,2382.922
ecgclass,3.3648,2445.644
ecgclass,3.3837,2426.861
ecgclass,3.4076,2402.948
ecgclass,3.4277,2473.315
ecgclass,3.4501,2450.960
ecgclass,3.4949,2406.220
ecgclass,3.5517,2439.471
ecgclass,3.5660,2425.146
ecgclass,3.5661,2425.071
ecgclass,3.5941,2487.246
ecgclass,3.6118,2469.639
ecgclass,3.6605,2420.969
ecgclass,3.6815,2490.101
ecgclass,3.6839,2487.734
ecgclass,3.7053,2466.300
ecgclass,3.7160,2546.102
ecgclass,3.7183,2543.808
ecgclass,3.7244,2537.795
ecgclass,3.7948,2558.930
ecgclass,3.8014,2552.381
ecgclass,3.8067,2547.058
ecgclass,3.8161,2627.766
ecgclass,3.8574,2586.429
ecgclass,3.8793,2564.679
ecgclass,3.8827,2652.786
ecgclass,3.8828,2652.769
ecgclass,3.8932,2642.387
ecgclass,3.8945,2731.554
ecgclass,3.9362,2689.899
ecgclass,3.9386,2687.542
ecgclass,3.9515,2765.126
ecgclass,3.9719,2744.683
ecgclass,4.0293,2687.356
ecgclass,4.0356,2770.850
ecgclass,4.0701,2736.356
ecgclass,4.0855,2720.995
ecgclass,4.1205,2776.038
ecgclass,4.1269,2769.689
ecgclass,4.1343,2762.365
ecgclass,4.1386,2848.824
ecgclass,4.1597,2827.725
ecgclass,4.1732,2814.181
ecgclass,4.1913,2887.200
ecgclass,4.2161,2862.382
ecgclass,4.2389,2839.596
ecgclass,4.2604,2908.400
ecgclass,4.2883,2880.464
ecgclass,4.2884,2880.401
ecgclass,4.3187,2940.110
ecgclass,4.3451,2913.795
ecgclass,4.3536,2905.329
ecgclass,4.3581,2991.009
ecgclass,4.3724,2976.727
ecgclass,4.4128,2936.341
ecgclass,4.4189,3022.381
ecgclass,4.4483,2993.086
ecgclass,4.5075,2933.863
ecgclass,4.5158,3016.436
ecgclass,4.6020,2930.324
ecgclass,4.6023,2930.026
ecgclass,4.6036,3018.975
ecgclass,4.6403,2982.269
ecgclass,4.6539,2968.720
ecgclass,4.6652,3048.830
ecgclass,4.7057,3008.342
ecgclass,4.7546,2959.538
ecgclass,4.7713,3032.594
ecgclass,4.8128,2991.125
ecgclass,4.8333,2970.607
ecgclass,4.8430,3050.898
ecgclass,4.8478,3046.198
ecgclass,4.8751,3018.835
ecgclass,4.9184,3065.767
ecgclass,4.9719,3012.321
ecgclass,4.9782,3006.008
ecgclass,4.9987,3076.120
ecgclass,5.0083,3066.583
ecgclass,5.0431,3031.771
ecgclass,5.0474,3118.946
ecgclass,5.0486,3117.775
ecgclass,5.0558,3110.642
ecgclass,5.0571,3199.299
ecgclass,5.0660,3190.454
ecgclass,5.0763,3180.156
ecgclass,5.0787,3267.736
ecgclass,5.1399,3206.544
ecgclass,5.1465,3199.967
ecgclass,5.1703,3267.755
ecgclass,5.1746,3263.459
ecgclass,5.1839,3254.169
ecgclass,5.1862,3341.882
ecgclass,5.1885,3339.621
ecgclass,5.1886,3339.566
ecgclass,5.2209,3398.810
ecgclass,5.2285,3391.264
ecgclass,5.2420,3377.752
ecgclass,5.2590,3451.433
ecgclass,5.2633,3447.215
ecgclass,5.3213,3389.254
ecgclass,5.3326,3467.942
ecgclass,5.3339,3466.744
ecgclass,5.3362,3464.466
ecgclass,5.3465,3545.806
ecgclass,5.3487,3543.556
ecgclass,5.3553,3537.025
ecgclass,5.3701,3612.389
ecgclass,5.3714,3611.149
ecgclass,5.3786,3603.903
ecgclass,5.4099,3666.367
ecgclass,5.4106,3665.695
ecgclass,5.4313,3644.970
ecgclass,5.4314,3735.075
ecgclass,5.4848,3681.683
ecgclass,5.4902,3676.391
ecgclass,5.4954,3762.565
ecgclass,5.5170,3741.031
ecgclass,5.5625,3695.563
ecgclass,5.6256,3722.370
ecgclass,5.6533,3694.737
ecgclass,5.6879,3660.214
ecgclass,5.7095,3728.800
ecgclass,5.7137,3724.574
ecgclass,5.7367,3701.622
ecgclass,5.7400,3788.264
ecgclass,5.7603,3768.001
ecgclass,5.7753,3753.037
ecgclass,5.7826,3837.307
ecgclass,5.7970,3822.926
ecgclass,5.8148,3805.222
ecgclass,5.8194,3890.741
ecgclass,5.8282,3881.874
ecgclass,5.8361,3874.076
ecgclass,5.8384,3961.900
ecgclass,5.8448,3955.560
ecgclass,5.8647,3935.697
ecgclass,5.8888,4002.694
ecgclass,5.9002,3991.360
ecgclass,5.9123,3979.250
ecgclass,5.9207,4062.021
ecgclass,5.9435,4039.168
ecgclass,5.9519,4030.804
ecgclass,5.9706,4102.498
ecgclass,5.9851,4088.073
ecgclass,5.9956,4077.567
ecgclass,6.0527,4111.705
ecgclass,6.0956,4068.816
ecgclass,6.1149,4049.489
ecgclass,6.1388,4115.751
ecgclass,6.1421,4112.467
ecgclass,6.1523,4102.223
ecgclass,6.1768,4167.517
ecgclass,6.1975,4146.850
ecgclass,6.2028,4141.603
ecgclass,6.2643,4169.992
ecgclass,6.2658,4168.529
ecgclass,6.2871,4147.217
ecgclass,6.2898,4234.631
ecgclass,6.3387,4185.717
ecgclass,6.3402,4184.244
ecgclass,6.3729,4241.039
ecgclass,6.3753,4238.679
ecgclass,6.4665,4147.523
ecgclass,6.4772,4229.598
ecgclass,6.5011,4205.667
ecgclass,6.5205,4186.250
ecgclass,6.5335,4264.557
ecgclass,6.5623,4235.800
ecgclass,6.5777,4220.422
ecgclass,6.6328,4258.338
ecgclass,6.6331,4258.022
ecgclass,6.7404,4150.771
ecgclass,6.7571,4223.922
ecgclass,6.7633,4217.663
ecgclass,6.7751,4205.935
ecgclass,6.7993,4271.688
ecgclass,6.8207,4250.394
ecgclass,6.8610,4210.059
ecgclass,6.9068,4253.912
ecgclass,6.9255,4235.214
ecgclass,6.9577,4203.015
ecgclass,6.9721,4279.238
ecgclass,6.9734,4277.965
ecgclass,6.9836,4267.702
ecgclass,6.9895,4351.931
ecgclass,7.0293,4312.242
ecgclass,7.0336,4307.910
ecgclass,7.0598,4374.040
ecgclass,7.1053,4328.566
ecgclass,7.1080,4325.963
ecgclass,7.1272,4396.392
ecgclass,7.1790,4344.673
ecgclass,7.1893,4334.447
ecgclass,7.1988,4414.942
ecgclass,7.2135,4400.222
ecgclass,7.2158,4397.980
ecgclass,7.2200,4485.151
ecgclass,7.2817,4423.525
ecgclass,7.3304,4374.784
ecgclass,7.3421,4453.146
ecgclass,7.3486,4446.643
ecgclass,7.3757,4419.590
ecgclass,7.4626,4425.608
ecgclass,7.5056,4382.605
ecgclass,7.5159,4372.375
ecgclass,7.5282,4450.237
ecgclass,7.5515,4427.069
ecgclass,7.5659,4412.681
ecgclass,7.5722,4496.408
ecgclass,7.5787,4489.922
ecgclass,7.6007,4468.034
ecgclass,7.6700,4488.651
ecgclass,7.6732,4485.407
ecgclass,7.6975,4461.200
ecgclass,7.7497,4498.780
ecgclass,7.7497,4498.730
ecgclass,7.7611,4487.410
ecgclass,7.7884,4551.199
ecgclass,7.8339,4505.757
ecgclass,7.8898,4449.913
ecgclass,7.8966,4533.585
ecgclass,7.8978,4532.313
ecgclass,7.9044,4525.746
ecgclass,7.9207,4599.890
ecgclass,7.9261,4594.546
ecgclass,7.9345,4586.192
ecgclass,7.9636,4647.539
ecgclass,7.9637,4647.444
ecgclass,7.9994,4611.796
ecgclass,7.9995,4701.938
ecgclass,8.0189,4682.533
ecgclass,8.0204,4681.125
ecgclass,8.0267,4764.737
ecgclass,8.0383,4753.140
ecgclass,8.0810,4710.478
ecgclass,8.0853,4796.886
ecgclass,8.1637,4718.540
ecgclass,8.2071,4675.142
ecgclass,8.2084,4764.762
ecgclass,8.2085,4764.735
ecgclass,8.2118,4761.451
ecgclass,8.2320,4830.943
ecgclass,8.3566,4706.383
ecgclass,8.3620,4701.024
ecgclass,8.3904,4763.032
ecgclass,8.3924,4760.976
ecgclass,8.4234,4730.074
ecgclass,8.4633,4779.644
ecgclass,8.5069,4736.128
ecgclass,8.5526,4690.462
ecgclass,8.5846,4749.073
ecgclass,8.5870,4746.732
ecgclass,8.6036,4730.133
ecgclass,8.6125,4811.931
ecgclass,8.6209,4803.570
ecgclass,8.6666,4757.950
ecgclass,8.7091,4806.365
ecgclass,8.7322,4783.194
ecgclass,8.7377,4777.791
ecgclass,8.7597,4846.571
ecgclass,8.7650,4841.273
ecgclass,8.7963,4809.977
ecgclass,8.7987,4898.796
ecgclass,8.8223,4875.190
ecgclass,8.8329,4864.677
ecgclass,8.8343,4954.078
ecgclass,8.8619,4926.491
ecgclass,8.8643,4924.142
ecgclass,8.9494,4929.102
ecgclass,8.9623,4916.198
ecgclass,8.9700,4908.490
ecgclass,8.9734,4995.839
ecgclass,8.9887,4980.577
ecgclass,9.0166,4952.672
ecgclass,9.0520,5008.136
ecgclass,9.0699,4990.281
ecgclass,9.1373,4922.831
ecgclass,9.1677,4983.384
ecgclass,9.1714,4979.724
ecgclass,9.2365,4914.599
ecgclass,9.2443,4997.428
ecgclass,9.3126,4929.172
ecgclass,9.3191,4922.616
ecgclass,9.3296,5002.965
ecgclass,9.3523,4980.349
ecgclass,9.3536,4978.978
ecgclass,9.4064,5015.865
ecgclass,9.4152,5007.080
ecgclass,9.4206,5001.664
ecgclass,9.4222,5089.403
ecgclass,9.4223,5089.315
ecgclass,9.4228,5088.834
ecgclass,9.4306,5172.057
ecgclass,9.4381,5164.573
ecgclass,9.4578,5144.824
ecgclass,9.5034,5189.934
ecgclass,9.5277,5165.630
ecgclass,9.5494,5143.939
ecgclass,9.5599,5224.685
ecgclass,9.5793,5205.278
ecgclass,9.5960,5188.568
ecgclass,9.5962,5279.279
ecgclass,9.6018,5273.829
ecgclass,9.6074,5268.188
ecgclass,9.6088,5356.678
ecgclass,9.6195,5346.059
ecgclass,9.6195,5346.014
ecgclass,9.6496,5406.845
ecgclass,9.6803,5376.223
ecgclass,9.6826,5373.852
ecgclass,9.6841,5432.119
ecgclass,9.7473,5368.886
ecgclass,9.7528,5363.485
ecgclass,9.7674,5393.508
ecgclass,9.7790,5381.863
ecgclass,9.8045,5356.418
ecgclass,9.8255,5379.492
ecgclass,9.8713,5333.735
ecgclass,9.8747,5330.331
ecgclass,9.8957,5351.889
ecgclass,9.9040,5343.563
ecgclass,9.9196,5328.005
