req_id,req_time,site_manager,device,backbone,task,site_manager_send_time,device_start_time,end_to_end_latency(ms),proc_time(ms),swap_time(ms),pred,true
0,0.0,site2,10.100.20.45:8000,momentbase,diasbp,1770571667.02872,1770571667.05509,258.64601135253906,228.190542,0.011861,71.25364685058594,56.0
1,0.020001111172842936,site2,10.100.20.45:8000,momentbase,ecgclass,1770571667.049401,1770571667.287353,251.21402740478516,10.876234,0.015736999999999998,0.0,0.0
2,0.04000222234568587,site2,10.100.20.45:8000,momentbase,ecgclass,1770571667.0699775,1770571667.3007264,239.16172981262207,6.050419,0.002928,0.0,0.0
3,0.06000333351852881,site2,10.100.20.45:8000,momentbase,gestureclass,1770571667.0893836,1770571667.3091838,228.3914089202881,6.3303650000000005,0.012367,4.0,4.0
4,0.08000444469137175,site2,10.100.20.45:8000,momentbase,ecgclass,1770571667.1087747,1770571667.3178217,217.15927124023438,5.849202,0.017720999999999997,0.0,0.0
5,0.10000555586421468,site2,10.100.20.45:8000,momentbase,diasbp,1770571667.12915,1770571667.326227,205.91473579406738,6.440113,0.011871999999999999,71.25364685058594,56.0
6,0.12000666703705762,site2,10.100.20.45:8000,momentbase,ecgclass,1770571667.1495066,1770571667.3349779,194.31376457214355,6.5964149999999995,0.011248,0.0,0.0
7,0.14000777820990054,site2,10.100.20.45:8000,momentbase,heartrate,1770571667.1688473,1770571667.3438585,183.72011184692383,6.394877999999999,0.011637,70.99649047851562,69.0
8,0.1600088893827435,site2,10.100.20.45:8000,momentbase,ecgclass,1770571667.1892152,1770571667.3525243,171.50473594665527,5.9606,0.011212,0.0,0.0
9,0.1800100005555864,site2,10.100.20.45:8000,momentbase,ecgclass,1770571667.209551,1770571667.360798,159.61194038391113,5.879896,0.00255,0.0,0.0
10,0.20001111172842936,site2,10.100.20.45:8000,momentbase,ecgclass,1770571667.2289128,1770571667.369086,148.24628829956055,5.8533170000000005,0.002283,0.0,0.0
11,0.2200122229012723,site2,10.100.20.45:8000,momentbase,sysbp,1770571667.2492554,1770571667.3772347,136.66987419128418,6.430185,0.011155,125.82366943359375,98.0
12,0.24001333407411524,site2,10.100.20.45:8000,momentbase,heartrate,1770571667.2696056,1770571667.3861213,125.42462348937988,6.594445,0.011361,70.99649047851562,69.0
13,0.26001444524695816,site2,10.100.20.45:8000,momentbase,heartrate,1770571667.289584,1770571667.3949711,114.0742301940918,6.41143,0.00255,70.99649047851562,69.0
14,0.2800155564198011,site2,10.100.20.45:8000,momentbase,diasbp,1770571667.3087864,1770571667.403617,103.52778434753418,6.440826,0.011508000000000001,71.25364685058594,56.0
15,0.300016667592644,site2,10.100.20.45:8000,momentbase,ecgclass,1770571667.3290975,1770571667.412311,91.38178825378418,5.88807,0.016651,0.0,0.0
16,0.320017778765487,site2,10.100.20.45:8000,momentbase,ecgclass,1770571667.3489969,1770571667.4204879,79.73837852478027,5.956377,0.002532,0.0,0.0
17,0.3400188899383299,site2,10.100.20.45:8000,momentbase,ecgclass,1770571667.3688982,1770571667.4288375,68.06349754333496,5.869318,0.002519,0.0,0.0
18,0.3600200011111728,site2,10.100.20.45:8000,momentbase,gestureclass,1770571667.3890836,1770571667.4369903,56.01978302001953,5.868687,0.011519,4.0,4.0
19,0.38002111228401575,site2,10.100.20.45:8000,momentbase,ecgclass,1770571667.4088356,1770571667.445089,44.60644721984863,6.110722,0.011438,0.0,0.0
20,0.4000222234568587,site2,10.100.20.45:8000,momentbase,sysbp,1770571667.4287455,1770571667.4535294,33.528804779052734,6.4497469999999995,0.010807,125.82366943359375,98.0
21,0.42002333462970165,site2,10.100.20.45:8000,momentbase,ecgclass,1770571667.4492617,1770571667.4622319,21.18992805480957,5.814329,0.011072,0.0,0.0
22,0.4400244458025446,site2,10.100.20.45:8000,momentbase,ecgclass,1770571667.4694476,1770571667.470442,9.224176406860352,5.895429,0.002372,0.0,0.0
23,0.4600255569753875,site2,10.100.20.45:8000,momentbase,heartrate,1770571667.4888346,1770571667.4891317,8.994340896606445,6.409148,0.011833,70.99649047851562,69.0
24,0.4800266681482305,site2,10.100.20.45:8000,momentbase,sysbp,1770571667.5090044,1770571667.5092616,8.986473083496094,6.420649,0.011712,125.82366943359375,98.0
25,0.5000277793210733,site2,10.100.20.45:8000,momentbase,sysbp,1770571667.529157,1770571667.5293918,8.933067321777344,6.429594000000001,0.00235,125.82366943359375,98.0
26,0.5200288904939163,site2,10.100.20.45:8000,momentbase,sysbp,1770571667.5492415,1770571667.5494683,8.940935134887695,6.440065,0.0024600000000000004,125.82366943359375,98.0
27,0.5400300016667593,site2,10.100.20.45:8000,momentbase,ecgclass,1770571667.5693364,1770571667.5695508,8.404970169067383,5.937177,0.011895999999999999,0.0,0.0
28,0.5600311128396022,site2,10.100.20.45:8000,momentbase,sysbp,1770571667.588943,1770571667.5891912,8.97979736328125,6.424557,0.016984,125.82366943359375,98.0
29,0.5800322240124451,site2,10.100.20.45:8000,momentbase,heartrate,1770571667.6090884,1770571667.609347,9.032249450683594,6.453225,0.011463000000000001,70.99649047851562,69.0
30,0.600033335185288,site2,10.100.20.45:8000,momentbase,gestureclass,1770571667.6292992,1770571667.629587,8.664131164550781,6.025514,0.012132,4.0,4.0
31,0.620034446358131,site2,10.100.20.45:8000,momentbase,diasbp,1770571667.6491644,1770571667.6494606,9.077787399291992,6.478365,0.01166,71.25364685058594,56.0
32,0.640035557530974,site2,10.100.20.45:8000,momentbase,ecgclass,1770571667.6694086,1770571667.6697574,8.902311325073242,6.162471999999999,0.013396,0.0,0.0
33,0.6600366687038168,site2,10.100.20.45:8000,momentbase,ecgclass,1770571667.6894827,1770571667.6898193,9.130239486694336,6.18348,0.0028729999999999997,0.0,0.0
34,0.6800377798766598,site2,10.100.20.45:8000,momentbase,ecgclass,1770571667.708783,1770571667.709088,8.856534957885742,6.256317,0.0028150000000000002,0.0,0.0
35,0.7000388910495028,site2,10.100.20.45:8000,momentbase,ecgclass,1770571667.7288077,1770571667.729123,8.687019348144531,6.079706,0.002946,0.0,0.0
36,0.7200400022223457,site2,10.100.20.45:8000,momentbase,ecgclass,1770571667.7497168,1770571667.7501602,9.304285049438477,6.240267,0.002918,0.0,0.0
37,0.7400411133951886,site2,10.100.20.45:8000,momentbase,gestureclass,1770571667.7692595,1770571667.7696602,9.177923202514648,6.170513,0.012859,4.0,4.0
38,0.7600422245680315,site2,10.100.20.45:8000,momentbase,ecgclass,1770571667.789679,1770571667.790077,9.321212768554688,6.387969,0.012636000000000001,0.0,0.0
39,0.7800433357408745,site2,10.100.20.45:8000,momentbase,ecgclass,1770571667.8092172,1770571667.8095253,8.719682693481445,6.067569,0.002622,0.0,0.0
