req_id,req_time,site_manager,device,backbone,task,site_manager_send_time,device_start_time,end_to_end_latency(ms),proc_time(ms),swap_time(ms),pred,true
0,0.0,site2,10.100.20.49:8001,papageip,diasbp,1768314671.57773,1768314671.6042328,434.7062110900879,404.443714,0.012429,58.433380126953125,56.0
1,0.10002778549597109,site2,10.100.20.51:8001,chronostiny,ecgclass,1768314671.6786442,1768314671.708439,392.97008514404297,359.43906599999997,0.01327,0.0,0.0
2,0.20005557099194218,site2,10.100.20.51:8001,chronostiny,ecgclass,1768314671.7788596,1768314672.0719166,299.4959354400635,4.619438,0.001712,0.0,0.0
3,0.30008335648791334,site2,10.100.20.51:8001,chronostiny,gestureclass,1768314671.8787143,1768314672.079166,205.87944984436035,3.898754,0.003144,4.0,4.0
4,0.40011114198388437,site2,10.100.20.51:8001,chronostiny,ecgclass,1768314671.9785867,1768314672.0852652,112.00904846191406,3.84916,0.002614,0.0,0.0
5,0.5001389274798556,site2,10.100.20.49:8001,papageip,diasbp,1768314672.0778904,1768314672.0799456,11.637687683105469,7.843707,0.003065,58.433380126953125,56.0
6,0.6001667129758267,site2,10.100.20.51:8001,chronostiny,ecgclass,1768314672.1790712,1768314672.1811144,8.339166641235352,4.493798,0.0029749999999999998,0.0,0.0
7,0.7001944984717977,site2,10.100.20.49:8001,papageip,heartrate,1768314672.2788079,1768314672.281094,10.199308395385742,6.076013,0.005448000000000001,61.569583892822266,69.0
8,0.8002222839677687,site2,10.100.20.51:8001,chronostiny,ecgclass,1768314672.3784525,1768314672.38048,8.356809616088867,4.463562,0.003095,0.0,0.0
9,0.9002500694637399,site2,10.100.20.51:8001,chronostiny,ecgclass,1768314672.47829,1768314672.4802897,8.257865905761719,4.499035999999999,0.003245,0.0,0.0
10,1.000277854959711,site2,10.100.20.51:8001,chronostiny,ecgclass,1768314672.578969,1768314672.5808992,8.156538009643555,4.46251,0.002784,0.0,0.0
11,1.1003056404556821,site2,10.100.20.51:8001,chronostiny,sysbp,1768314672.6784947,1768314672.680863,14.463424682617188,10.241989,0.005869,128.36428833007812,98.0
12,1.2003334259516534,site2,10.100.20.49:8001,papageip,heartrate,1768314672.7783716,1768314672.7807047,10.733366012573242,6.146019,0.003535,61.569583892822266,69.0
13,1.3003612114476244,site2,10.100.20.49:8001,papageip,heartrate,1768314672.8785167,1768314672.88075,11.458396911621094,6.722615,0.003055,61.569583892822266,69.0
14,1.4003889969435954,site2,10.100.20.49:8001,papageip,diasbp,1768314672.9783795,1768314672.9806106,10.558128356933594,6.335748000000001,0.006389000000000001,58.433380126953125,56.0
15,1.5004167824395667,site2,10.100.20.51:8001,chronostiny,ecgclass,1768314673.0783658,1768314673.0803566,8.458614349365234,4.712489000000001,0.005729,0.0,0.0
16,1.6004445679355375,site2,10.100.20.51:8001,chronostiny,ecgclass,1768314673.178297,1768314673.180191,8.278608322143555,4.498685,0.002904,0.0,0.0
17,1.7004723534315087,site2,10.100.20.51:8001,chronostiny,ecgclass,1768314673.279046,1768314673.2810574,8.242607116699219,4.466466,0.002514,0.0,0.0
18,1.8005001389274797,site2,10.100.20.51:8001,chronostiny,gestureclass,1768314673.3786867,1768314673.3807027,8.194684982299805,4.487168,0.00612,4.0,4.0
19,1.900527924423451,site2,10.100.20.51:8001,chronostiny,ecgclass,1768314673.4782867,1768314673.4802356,8.387327194213867,4.484434,0.005769,0.0,0.0
20,2.000555709919422,site2,10.100.20.51:8001,chronostiny,sysbp,1768314673.579074,1768314673.5810704,12.888193130493164,8.960764,0.005699,128.36428833007812,98.0
21,2.100583495415393,site2,10.100.20.51:8001,chronostiny,ecgclass,1768314673.678416,1768314673.6803796,8.478164672851562,4.477903,0.005638,0.0,0.0
22,2.2006112809113643,site2,10.100.20.51:8001,chronostiny,ecgclass,1768314673.7793598,1768314673.7813282,8.512258529663086,4.4691,0.002885,0.0,0.0
23,2.3006390664073355,site2,10.100.20.49:8001,papageip,heartrate,1768314673.8792837,1768314673.881435,10.385513305664062,6.335477,0.006109000000000001,61.569583892822266,69.0
24,2.4006668519033068,site2,10.100.20.51:8001,chronostiny,sysbp,1768314673.979003,1768314673.9809933,12.806415557861328,8.820260999999999,0.006379,128.36428833007812,98.0
25,2.5006946373992776,site2,10.100.20.51:8001,chronostiny,sysbp,1768314674.0802178,1768314674.0821583,12.652397155761719,8.820501,0.003195,128.36428833007812,98.0
26,2.600722422895249,site2,10.100.20.51:8001,chronostiny,sysbp,1768314674.1792734,1768314674.1812155,12.97760009765625,8.820672,0.003155,128.36428833007812,98.0
27,2.7007502083912196,site2,10.100.20.51:8001,chronostiny,ecgclass,1768314674.2786655,1768314674.2806015,8.296728134155273,4.487138,0.0057989999999999995,0.0,0.0
28,2.800777993887191,site2,10.100.20.51:8001,chronostiny,sysbp,1768314674.3793745,1768314674.3813493,12.790918350219727,8.787371,0.0056890000000000005,128.36428833007812,98.0
29,2.900805779383162,site2,10.100.20.49:8001,papageip,heartrate,1768314674.4785933,1768314674.4808524,10.354042053222656,6.1665909999999995,0.002904,61.569583892822266,69.0
30,3.0008335648791333,site2,10.100.20.51:8001,chronostiny,gestureclass,1768314674.5794406,1768314674.5815127,8.32223892211914,4.472476,0.005779,4.0,4.0
31,3.100861350375104,site2,10.100.20.49:8001,papageip,diasbp,1768314674.6792638,1768314674.681502,10.467052459716797,6.318852,0.0058980000000000005,58.433380126953125,56.0
32,3.200889135871075,site2,10.100.20.51:8001,chronostiny,ecgclass,1768314674.779221,1768314674.7812185,8.264303207397461,4.494709,0.005548,0.0,0.0
33,3.3009169213670466,site2,10.100.20.51:8001,chronostiny,ecgclass,1768314674.8789022,1768314674.8809028,8.264780044555664,4.453556,0.002784,0.0,0.0
34,3.4009447068630174,site2,10.100.20.51:8001,chronostiny,ecgclass,1768314674.979544,1768314674.981459,8.079290390014648,4.468388999999999,0.002994,0.0,0.0
35,3.5009724923589887,site2,10.100.20.51:8001,chronostiny,ecgclass,1768314675.079087,1768314675.0811307,8.307456970214844,4.471894,0.002654,0.0,0.0
36,3.6010002778549595,site2,10.100.20.51:8001,chronostiny,ecgclass,1768314675.1788619,1768314675.18089,8.394241333007812,4.46228,0.0027240000000000003,0.0,0.0
37,3.701028063350931,site2,10.100.20.51:8001,chronostiny,gestureclass,1768314675.2797277,1768314675.2817993,8.452415466308594,4.461037,0.005497999999999999,4.0,4.0
38,3.801055848846902,site2,10.100.20.51:8001,chronostiny,ecgclass,1768314675.3796244,1768314675.3815813,8.127212524414062,4.455388999999999,0.005849,0.0,0.0
39,3.9010836343428728,site2,10.100.20.51:8001,chronostiny,ecgclass,1768314675.4792147,1768314675.4811916,8.351325988769531,4.494008,0.002704,0.0,0.0
40,4.001111419838844,site2,10.100.20.49:8001,papageip,heartrate,1768314675.5789185,1768314675.5811856,10.344982147216797,6.190477,0.005918,61.569583892822266,69.0
41,4.101139205334816,site2,10.100.20.51:8001,chronostiny,gestureclass,1768314675.6797044,1768314675.6817565,8.590221405029297,4.489840999999999,0.00629,4.0,4.0
42,4.201166990830786,site2,10.100.20.51:8001,chronostiny,ecgclass,1768314675.779745,1768314675.781757,8.249759674072266,4.459035,0.0061,0.0,0.0
43,4.301194776326757,site2,10.100.20.51:8001,chronostiny,ecgclass,1768314675.8794312,1768314675.881389,8.222818374633789,4.478054,0.002564,0.0,0.0
44,4.4012225618227285,site2,10.100.20.49:8001,papageip,diasbp,1768314675.9790885,1768314675.981371,10.362386703491211,6.156194999999999,0.005619,58.433380126953125,56.0
45,4.5012503473187,site2,10.100.20.51:8001,chronostiny,sysbp,1768314676.0798805,1768314676.081885,12.629032135009766,8.826410999999998,0.005679,128.36428833007812,98.0
46,4.601278132814671,site2,10.100.20.51:8001,chronostiny,ecgclass,1768314676.1809938,1768314676.1830142,8.543968200683594,4.446045,0.005569,0.0,0.0
47,4.701305918310641,site2,10.100.20.49:8001,papageip,diasbp,1768314676.2799728,1768314676.2822597,10.801076889038086,6.226852,0.003234,58.433380126953125,56.0
48,4.8013337038066135,site2,10.100.20.51:8001,chronostiny,ecgclass,1768314676.379242,1768314676.3812118,8.452177047729492,4.507869,0.0030139999999999998,0.0,0.0
49,4.901361489302584,site2,10.100.20.49:8001,papageip,heartrate,1768314676.479112,1768314676.4813209,10.281801223754883,6.161312000000001,0.005659,61.569583892822266,69.0
50,5.001389274798555,site2,10.100.20.51:8001,chronostiny,ecgclass,1768314676.5798578,1768314676.581813,8.291959762573242,4.474378000000001,0.002624,0.0,0.0
