task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
nyudepth,no_sharing,2906,4.9254,24.747,21.733,39.473,53.528,18.609,17.266,0.002,0.734,3.173,0.0,6.138
vocseg,no_sharing,2990,5.0678,25.057,21.917,40.224,56.281,18.723,17.31,0.002,0.8,3.328,0.0,6.335
