task,condition,elapsed_sec,latency_ms
ecgclass,no_sharing,0.0003,455.3709
ecgclass,no_sharing,0.1212,351.0878
ecgclass,no_sharing,0.2382,256.4294
ecgclass,no_sharing,0.3575,137.3112
ecgclass,no_sharing,0.3707,124.1791
ecgclass,no_sharing,0.375,120.2042
ecgclass,no_sharing,0.4492,46.0479
ecgclass,no_sharing,0.5184,28.5356
ecgclass,no_sharing,0.6745,34.1616
ecgclass,no_sharing,0.6785,46.7663
ecgclass,no_sharing,0.7305,34.7686
ecgclass,no_sharing,0.7338,47.7548
ecgclass,no_sharing,0.7887,33.4744
ecgclass,no_sharing,0.8758,33.0589
ecgclass,no_sharing,0.8957,44.0524
ecgclass,no_sharing,0.9559,25.6546
ecgclass,no_sharing,0.9644,34.1465
ecgclass,no_sharing,0.9682,46.4966
ecgclass,no_sharing,0.9848,47.0707
ecgclass,no_sharing,1.0293,18.2836
ecgclass,no_sharing,1.0496,16.8242
ecgclass,no_sharing,1.1124,38.3019
ecgclass,no_sharing,1.1242,42.7344
ecgclass,no_sharing,1.2152,34.1082
ecgclass,no_sharing,1.2776,31.1592
ecgclass,no_sharing,1.3099,18.6064
ecgclass,no_sharing,1.3306,17.8239
ecgclass,no_sharing,1.3536,21.1689
ecgclass,no_sharing,1.3574,33.0446
ecgclass,no_sharing,1.3659,42.1674
ecgclass,no_sharing,1.4001,24.246
ecgclass,no_sharing,1.4203,31.3771
ecgclass,no_sharing,1.4827,27.1316
ecgclass,no_sharing,1.5181,24.7142
ecgclass,no_sharing,1.5299,30.0322
ecgclass,no_sharing,1.5531,22.3997
ecgclass,no_sharing,1.5858,21.9584
ecgclass,no_sharing,1.6027,22.1677
ecgclass,no_sharing,1.619,21.9779
ecgclass,no_sharing,1.6623,25.9788
ecgclass,no_sharing,1.6774,26.36
ecgclass,no_sharing,1.7452,33.6614
ecgclass,no_sharing,1.8143,33.272
ecgclass,no_sharing,1.8677,34.0512
ecgclass,no_sharing,1.8711,47.0135
ecgclass,no_sharing,1.9284,21.9183
ecgclass,no_sharing,1.9954,32.7134
ecgclass,no_sharing,2.0525,29.9609
ecgclass,no_sharing,2.0672,32.434
ecgclass,no_sharing,2.0821,46.7534
ecgclass,no_sharing,2.0903,54.3013
ecgclass,no_sharing,2.1078,64.2328
ecgclass,no_sharing,2.1092,63.0288
ecgclass,no_sharing,2.1176,54.7149
ecgclass,no_sharing,2.1829,23.2811
ecgclass,no_sharing,2.3837,35.8481
ecgclass,no_sharing,2.411,25.2502
ecgclass,no_sharing,2.4258,27.3213
ecgclass,no_sharing,2.4449,25.5878
ecgclass,no_sharing,2.4634,22.8488
ecgclass,no_sharing,2.4697,31.4176
ecgclass,no_sharing,2.5243,29.0859
ecgclass,no_sharing,2.5931,20.8511
ecgclass,no_sharing,2.6698,21.3089
ecgclass,no_sharing,2.9342,34.2443
ecgclass,no_sharing,3.039,33.8843
ecgclass,no_sharing,3.1218,31.0726
ecgclass,no_sharing,3.173,25.9259
ecgclass,no_sharing,3.2032,20.8106
ecgclass,no_sharing,3.2059,33.4246
ecgclass,no_sharing,3.2536,23.1881
ecgclass,no_sharing,3.2839,19.8731
ecgclass,no_sharing,3.3597,35.4376
ecgclass,no_sharing,3.4613,34.4019
ecgclass,no_sharing,3.4782,33.5474
ecgclass,no_sharing,3.48,47.0011
ecgclass,no_sharing,3.5268,17.3969
ecgclass,no_sharing,3.654,33.8812
ecgclass,no_sharing,3.6951,22.563
ecgclass,no_sharing,3.8019,25.1191
ecgclass,no_sharing,3.8392,31.214
ecgclass,no_sharing,3.9054,36.6678
ecgclass,no_sharing,3.9198,53.1406
ecgclass,no_sharing,3.9264,64.4028
ecgclass,no_sharing,3.9331,57.6751
ecgclass,no_sharing,3.939,51.9187
ecgclass,no_sharing,3.9417,64.605
ecgclass,no_sharing,4.0275,22.7685
ecgclass,no_sharing,4.05,17.7433
ecgclass,no_sharing,4.0699,32.0113
ecgclass,no_sharing,4.1175,26.8762
ecgclass,no_sharing,4.126,36.7248
ecgclass,no_sharing,4.2219,31.2204
ecgclass,no_sharing,4.2873,33.1914
ecgclass,no_sharing,4.3029,34.4253
ecgclass,no_sharing,4.3123,40.9873
ecgclass,no_sharing,4.3396,30.3102
ecgclass,no_sharing,4.3544,31.6248
ecgclass,no_sharing,4.3583,43.4542
ecgclass,no_sharing,4.3831,62.6023
ecgclass,no_sharing,4.4963,33.5371
ecgclass,no_sharing,4.5462,29.0344
ecgclass,no_sharing,4.7003,35.445
ecgclass,no_sharing,4.8034,33.566
ecgclass,no_sharing,4.8592,30.1733
